wavenumber (cm-1),reflectivity (-)
499.4981934,0.12481344
501.4267578,0.13695055
503.3553223,0.12849692
505.2838867,0.114932
507.2124512,0.10865113
509.1410156,0.11153294
511.0695801,0.12093226
512.9981445,0.13326922
514.926709,0.14104867
516.8552734,0.15319152
518.7838379,0.17062104
520.7124023,0.16224907
522.6409668,0.14507414
524.5695313,0.14806381
526.4980957,0.16724885
528.4266602,0.17856304
530.3552246,0.17741777
532.2837891,0.1671593
534.2123535,0.14605775
536.140918,0.12712885
538.0694824,0.12151758
539.9980469,0.1199873
541.9266113,0.1130145
543.8551758,0.10341354
545.7837402,0.10512523
547.7123047,0.12399297
549.6408691,0.13343433
551.5694336,0.11034735
553.4979981,0.08917686
555.4265625,0.09082956
557.355127,0.09835767
559.2836914,0.10320725
561.2122559,0.10942343
563.1408203,0.11391656
565.0693848,0.11170564
566.9979492,0.11131614
568.9265137,0.11835524
570.8550781,0.11129914
572.7836426,0.08557472
574.712207,0.07428796
576.6407715,0.08933455
578.5693359,0.10163
580.4979004,0.1024489
582.4264648,0.10607845
584.3550293,0.10399453
586.2835938,0.09437982
588.2121582,0.09244258
590.1407227,0.0976764
592.0692871,0.09817751
593.9978516,0.09441888
595.926416,0.0921649
597.8549805,0.09239855
599.7835449,0.09872213
601.7121094,0.10643195
603.6406738,0.10503901
605.5692383,0.09984691
607.4978027,0.09792802
609.4263672,0.09855263
611.3549316,0.10267475
613.2834961,0.10827362
615.2120606,0.10921651
617.140625,0.10662483
619.0691895,0.10304153
620.9977539,0.09545469
622.9263184,0.08697669
624.8548828,0.08324423
626.7834473,0.08504397
628.7120117,0.09625953
630.6405762,0.11129375
632.5691406,0.11286877
634.4977051,0.10444768
636.4262695,0.10167516
638.354834,0.10281616
640.2833984,0.10302878
642.2119629,0.10374688
644.1405273,0.10830197
646.0690918,0.11652442
647.9976563,0.12031976
649.9262207,0.11565299
651.8547852,0.10962567
653.7833496,0.10736894
655.7119141,0.1071119
657.6404785,0.10655798
659.569043,0.10565145
661.4976074,0.10340603
663.4261719,0.09741734
665.3547363,0.08258092
667.2833008,0.05448459
669.2118652,0.04264857
671.1404297,0.06303408
673.0689941,0.08001253
674.9975586,0.08731942
676.9261231,0.09086357
678.8546875,0.09583512
680.783252,0.10021417
682.7118164,0.09966889
684.6403809,0.0948889
686.5689453,0.09201818
688.4975098,0.09461383
690.4260742,0.09693118
692.3546387,0.09520631
694.2832031,0.0945605
696.2117676,0.09690829
698.140332,0.09903634
700.0688965,0.0989509
701.9974609,0.09735484
703.9260254,0.09873649
705.8545898,0.10344663
707.7831543,0.10505258
709.7117188,0.10283069
711.6402832,0.1009049
713.5688477,0.10108056
715.4974121,0.10248838
717.4259766,0.10335942
719.354541,0.10461871
721.2831055,0.10561819
723.2116699,0.10448429
725.1402344,0.10417484
727.0687988,0.10681647
728.9973633,0.11089451
730.9259277,0.11302197
732.8544922,0.1118576
734.7830566,0.11126749
736.7116211,0.11305889
738.6401856,0.11414599
740.56875,0.11320352
742.4973145,0.11031976
744.4258789,0.10580896
746.3544434,0.1029957
748.2830078,0.10283911
750.2115723,0.1051051
752.1401367,0.1110758
754.0687012,0.11571702
755.9972656,0.11546404
757.9258301,0.11402856
759.8543945,0.11215465
761.782959,0.11068071
763.7115234,0.11221561
765.6400879,0.11389988
767.5686523,0.11235906
769.4972168,0.11013921
771.4257813,0.11037254
773.3543457,0.11480524
775.2829102,0.12051524
777.2114746,0.11989754
779.1400391,0.11374035
781.0686035,0.10888606
782.997168,0.10809943
784.9257324,0.11010497
786.8542969,0.11193188
788.7828613,0.11377128
790.7114258,0.11796147
792.6399902,0.12415861
794.5685547,0.12862597
796.4971191,0.12681983
798.4256836,0.12028554
800.3542481,0.11679956
802.2828125,0.11902595
804.211377,0.12143858
806.1399414,0.12086334
808.0685059,0.11708935
809.9970703,0.11245552
811.9256348,0.11275952
813.8541992,0.11754815
815.7827637,0.12205514
817.7113281,0.12547608
819.6398926,0.12724337
821.568457,0.12542234
823.4970215,0.12227919
825.4255859,0.12232893
827.3541504,0.1257658
829.2827148,0.13015455
831.2112793,0.13352667
833.1398438,0.13521534
835.0684082,0.13492055
836.9969727,0.13117179
838.9255371,0.12690493
840.8541016,0.1276378
842.782666,0.13159321
844.7112305,0.1336123
846.6397949,0.13377485
848.5683594,0.13332988
850.4969238,0.13152106
852.4254883,0.12984383
854.3540527,0.13017206
856.2826172,0.13191774
858.2111816,0.13362649
860.1397461,0.13404325
862.0683106,0.13370804
863.996875,0.1330052
