wavenumber (cm-1),reflectivity (-)
499.4981934,0.15320368
501.4267578,0.11372051
503.3553223,0.09279387
505.2838867,0.09250078
507.2124512,0.09143382
509.1410156,0.08505975
511.0695801,0.08490429
512.9981445,0.10721686
514.926709,0.15027159
516.8552734,0.17545018
518.7838379,0.15861268
520.7124023,0.14153436
522.6409668,0.13380232
524.5695313,0.12673236
526.4980957,0.13145165
528.4266602,0.14081562
530.3552246,0.13280813
532.2837891,0.11798266
534.2123535,0.1079863
536.140918,0.09473247
538.0694824,0.08800399
539.9980469,0.09840805
541.9266113,0.10937086
543.8551758,0.11335739
545.7837402,0.12052815
547.7123047,0.13285773
549.6408691,0.13548601
551.5694336,0.12371707
553.4979981,0.11309571
555.4265625,0.1055207
557.355127,0.10882938
559.2836914,0.13126956
561.2122559,0.15134923
563.1408203,0.14916363
565.0693848,0.13750513
566.9979492,0.12838233
568.9265137,0.12255319
570.8550781,0.11380691
572.7836426,0.10607243
574.712207,0.1093222
576.6407715,0.11822635
578.5693359,0.11498602
580.4979004,0.09793621
582.4264648,0.08754307
584.3550293,0.09838918
586.2835938,0.11692519
588.2121582,0.12397447
590.1407227,0.12065665
592.0692871,0.11228937
593.9978516,0.10244703
595.926416,0.09930106
597.8549805,0.1042667
599.7835449,0.10670524
601.7121094,0.10096458
603.6406738,0.09408962
605.5692383,0.08981264
607.4978027,0.08925174
609.4263672,0.09531223
611.3549316,0.1002984
613.2834961,0.09877598
615.2120606,0.10248997
617.140625,0.1103244
619.0691895,0.10642786
620.9977539,0.0950875
622.9263184,0.08864088
624.8548828,0.09100347
626.7834473,0.100574
628.7120117,0.10972188
630.6405762,0.11077859
632.5691406,0.10274062
634.4977051,0.09390288
636.4262695,0.09206632
638.354834,0.09434132
640.2833984,0.09594633
642.2119629,0.09657051
644.1405273,0.09875364
646.0690918,0.10324091
647.9976563,0.1074843
649.9262207,0.10761368
651.8547852,0.10381005
653.7833496,0.09913027
655.7119141,0.09278249
657.6404785,0.08953014
659.569043,0.09777187
661.4976074,0.10931465
663.4261719,0.10996667
665.3547363,0.09982968
667.2833008,0.08362944
669.2118652,0.07674682
671.1404297,0.08511222
673.0689941,0.09521268
674.9975586,0.10470969
676.9261231,0.10826251
678.8546875,0.10426146
680.783252,0.0989538
682.7118164,0.09640881
684.6403809,0.09707771
686.5689453,0.09761404
688.4975098,0.09589688
690.4260742,0.09546135
692.3546387,0.0943476
694.2832031,0.08823185
696.2117676,0.08317776
698.140332,0.08547372
700.0688965,0.08968648
701.9974609,0.09138072
703.9260254,0.09295704
705.8545898,0.09506644
707.7831543,0.0939391
709.7117188,0.08780124
711.6402832,0.08415091
713.5688477,0.0907283
715.4974121,0.10115462
717.4259766,0.10400027
719.354541,0.09855275
721.2831055,0.09345567
723.2116699,0.09667201
725.1402344,0.10646241
727.0687988,0.11185015
728.9973633,0.10913949
730.9259277,0.10584032
732.8544922,0.10420846
734.7830566,0.10344241
736.7116211,0.10534112
738.6401856,0.10842374
740.56875,0.11049385
742.4973145,0.1127283
744.4258789,0.11556549
746.3544434,0.11461536
748.2830078,0.1082079
750.2115723,0.10547193
752.1401367,0.11128566
754.0687012,0.11574464
755.9972656,0.11440869
757.9258301,0.11314689
759.8543945,0.11355904
761.782959,0.11446771
763.7115234,0.11473849
765.6400879,0.11416452
767.5686523,0.11312089
769.4972168,0.11272191
771.4257813,0.11687852
773.3543457,0.12354614
775.2829102,0.12506098
777.2114746,0.12113573
779.1400391,0.11617161
781.0686035,0.11270093
782.997168,0.11308226
784.9257324,0.11797296
786.8542969,0.12409047
788.7828613,0.12685351
790.7114258,0.12521361
792.6399902,0.12176184
794.5685547,0.11950844
796.4971191,0.12066665
798.4256836,0.12429588
800.3542481,0.12727879
802.2828125,0.12859689
804.211377,0.12817554
806.1399414,0.12499464
808.0685059,0.11929342
809.9970703,0.11471654
811.9256348,0.11368223
813.8541992,0.1136696
815.7827637,0.11302066
817.7113281,0.11427669
819.6398926,0.11893415
821.568457,0.1244572
823.4970215,0.12744743
825.4255859,0.12778713
827.3541504,0.12833312
829.2827148,0.13022317
831.2112793,0.13204393
833.1398438,0.13311599
835.0684082,0.1327581
836.9969727,0.13125847
838.9255371,0.13111481
840.8541016,0.13211338
842.782666,0.13236448
844.7112305,0.13222879
846.6397949,0.13272864
848.5683594,0.1340701
850.4969238,0.13539502
852.4254883,0.13635895
854.3540527,0.13763332
856.2826172,0.13781178
858.2111816,0.13554198
860.1397461,0.13313493
862.0683106,0.13298632
863.996875,0.13480829
865.9254395,0.13678482
867.8540039,0.13800116
869.7825684,0.13871118
871.7111328,0.13781703
873.6396973,0.13519964
875.5682617,0.13360642
877.4968262,0.13364416
879.4253906,0.13247223
881.3539551,0.13004196
883.2825195,0.13009648
885.211084,0.1336282
887.1396484,0.13723417
889.0682129,0.13786529
890.9967773,0.13655271
892.9253418,0.13609666
894.8539063,0.13587068
896.7824707,0.13378975
898.7110352,0.1305607
900.6395996,0.12819701
902.5681641,0.1280863
904.4967285,0.13079812
906.425293,0.13475825
908.3538574,0.1370828
910.2824219,0.13855469
912.2109863,0.14254455
914.1395508,0.14772651
916.0681152,0.15016527
917.9966797,0.1506719
919.9252441,0.15246059
921.8538086,0.15542996
923.7823731,0.157268
925.7109375,0.15625463
927.639502,0.15251911
929.5680664,0.14968795
931.4966309,0.15023626
933.4251953,0.15121885
935.3537598,0.14998783
937.2823242,0.14761871
939.2108887,0.14572147
941.1394531,0.1445961
943.0680176,0.14342505
944.996582,0.14166574
946.9251465,0.13961588
948.8537109,0.13831526
950.7822754,0.13878515
952.7108398,0.13932198
954.6394043,0.13832697
956.5679688,0.13782215
958.4965332,0.13790172
960.4250977,0.13639501
962.3536621,0.13385457
964.2822266,0.13196242
966.210791,0.13193259
968.1393555,0.13318528
970.0679199,0.13254397
971.9964844,0.13024858
973.9250488,0.13006444
975.8536133,0.13190989
977.7821777,0.13323371
979.7107422,0.13261856
981.6393066,0.12974821
983.5678711,0.12686168
985.4964356,0.12609111
987.425,0.12576781
989.3535645,0.12314492
991.2821289,0.11875115
993.2106934,0.11462508
995.1392578,0.1109208
997.0678223,0.1084997
998.9963867,0.10740501
1000.924951,0.10538637
1002.853516,0.10341009
1004.78208,0.10306688
1006.710645,0.10344853
1008.639209,0.10470071
1010.567773,0.10597938
1012.496338,0.1062849
1014.424902,0.10763166
1016.353467,0.1094064
1018.282031,0.10802107
1020.210596,0.10463131
1022.13916,0.10235395
1024.067725,0.1017084
1025.996289,0.1031289
1027.924854,0.10508928
1029.853418,0.1049006
1031.781982,0.10407575
1033.710547,0.10411523
1035.639111,0.10249111
1037.567676,0.09870077
1039.49624,0.09513912
1041.424805,0.09155231
1043.353369,0.08770047
1045.281934,0.08649594
1047.210498,0.08812956
1049.139063,0.08931039
1051.067627,0.09046756
1052.996191,0.09368517
1054.924756,0.09649805
1056.85332,0.09672103
1058.781885,0.09609146
1060.710449,0.09376186
1062.639014,0.08765833
