wavenumber (cm-1),reflectivity (-)
499.4981934,0.173888
501.4267578,0.18591493
503.3553223,0.17721575
505.2838867,0.16318671
507.2124512,0.13574088
509.1410156,0.10627878
511.0695801,0.10468822
512.9981445,0.12951888
514.926709,0.15625173
516.8552734,0.16892447
518.7838379,0.15868971
520.7124023,0.1372294
522.6409668,0.12240638
524.5695313,0.12015075
526.4980957,0.13371265
528.4266602,0.15635839
530.3552246,0.17273994
532.2837891,0.17233267
534.2123535,0.15487273
536.140918,0.13508162
538.0694824,0.12233065
539.9980469,0.11227377
541.9266113,0.10977646
543.8551758,0.11690099
545.7837402,0.1221374
547.7123047,0.12758042
549.6408691,0.13343182
551.5694336,0.12784807
553.4979981,0.11854938
555.4265625,0.12009342
557.355127,0.13784669
559.2836914,0.16468084
561.2122559,0.18227839
563.1408203,0.17680912
565.0693848,0.1577799
566.9979492,0.14205432
568.9265137,0.13315709
570.8550781,0.12584767
572.7836426,0.12587488
574.712207,0.13943528
576.6407715,0.15273485
578.5693359,0.14619276
580.4979004,0.12899496
582.4264648,0.11730477
584.3550293,0.11897704
586.2835938,0.13512233
588.2121582,0.15408327
590.1407227,0.16243178
592.0692871,0.15265161
593.9978516,0.13534018
595.926416,0.12903152
597.8549805,0.13434739
599.7835449,0.13598594
601.7121094,0.12852578
603.6406738,0.12258012
605.5692383,0.12061473
607.4978027,0.11720598
609.4263672,0.11417019
611.3549316,0.11533094
613.2834961,0.11931021
615.2120606,0.12204781
617.140625,0.12099265
619.0691895,0.12085765
620.9977539,0.12519251
622.9263184,0.1249743
624.8548828,0.11656189
626.7834473,0.1113378
628.7120117,0.11350163
630.6405762,0.11530741
632.5691406,0.11340328
634.4977051,0.1110316
636.4262695,0.10899273
638.354834,0.10433882
640.2833984,0.10159992
642.2119629,0.10785301
644.1405273,0.11843206
646.0690918,0.12881735
647.9976563,0.13905378
649.9262207,0.14074954
651.8547852,0.13334669
653.7833496,0.12753363
655.7119141,0.12602517
657.6404785,0.12420608
659.569043,0.11949581
661.4976074,0.11415663
663.4261719,0.11182688
665.3547363,0.11411322
667.2833008,0.12138091
669.2118652,0.1243017
671.1404297,0.11919112
673.0689941,0.11917251
674.9975586,0.12455282
676.9261231,0.12604481
678.8546875,0.12090492
680.783252,0.11456758
682.7118164,0.11159527
684.6403809,0.11378423
686.5689453,0.11932376
688.4975098,0.12662382
690.4260742,0.12698643
692.3546387,0.11599586
694.2832031,0.10740628
696.2117676,0.10970978
698.140332,0.11839889
700.0688965,0.1274602
701.9974609,0.13189888
703.9260254,0.13037251
705.8545898,0.12855092
707.7831543,0.13366158
709.7117188,0.14268102
711.6402832,0.14245343
713.5688477,0.1335583
715.4974121,0.12995422
717.4259766,0.13015208
719.354541,0.12557574
721.2831055,0.12135591
723.2116699,0.12379948
725.1402344,0.1305162
727.0687988,0.13641225
728.9973633,0.13781093
730.9259277,0.13543954
732.8544922,0.13124457
734.7830566,0.12793496
736.7116211,0.12791356
738.6401856,0.12846026
740.56875,0.12699427
742.4973145,0.12668037
744.4258789,0.12992369
746.3544434,0.13473763
748.2830078,0.13956344
750.2115723,0.14414354
752.1401367,0.14781435
754.0687012,0.14923634
755.9972656,0.14792018
757.9258301,0.14422666
759.8543945,0.13874191
761.782959,0.13598046
763.7115234,0.1410109
765.6400879,0.14791556
767.5686523,0.14583783
769.4972168,0.13782351
771.4257813,0.1349753
773.3543457,0.1383144
775.2829102,0.1401166
777.2114746,0.1382862
779.1400391,0.13815023
781.0686035,0.14222643
782.997168,0.14830627
784.9257324,0.15051597
786.8542969,0.14561467
788.7828613,0.14071806
790.7114258,0.14198405
792.6399902,0.14786728
794.5685547,0.15405124
796.4971191,0.15512288
798.4256836,0.1518717
800.3542481,0.15035057
802.2828125,0.1503242
804.211377,0.14897057
806.1399414,0.14761667
808.0685059,0.14577062
809.9970703,0.1419722
811.9256348,0.13905574
813.8541992,0.1398554
815.7827637,0.14386745
817.7113281,0.14821482
819.6398926,0.15015814
821.568457,0.15046525
823.4970215,0.15118477
825.4255859,0.1518358
827.3541504,0.15336452
829.2827148,0.15706292
831.2112793,0.16027068
833.1398438,0.16283122
835.0684082,0.16581306
836.9969727,0.16708802
838.9255371,0.16737433
840.8541016,0.16745982
842.782666,0.16531724
844.7112305,0.16223657
846.6397949,0.1615483
848.5683594,0.16370901
850.4969238,0.16513427
852.4254883,0.16303621
854.3540527,0.16047382
856.2826172,0.16093184
858.2111816,0.16394816
860.1397461,0.16636518
862.0683106,0.1649102
863.996875,0.16282427
865.9254395,0.16590787
867.8540039,0.17139882
869.7825684,0.1714785
871.7111328,0.16453043
873.6396973,0.15787007
875.5682617,0.15714812
877.4968262,0.16008392
879.4253906,0.16274978
881.3539551,0.16415127
883.2825195,0.16456904
885.211084,0.16391543
887.1396484,0.16225055
889.0682129,0.16044444
890.9967773,0.15816911
892.9253418,0.15535098
894.8539063,0.15474463
896.7824707,0.15657723
898.7110352,0.15730114
900.6395996,0.1571575
902.5681641,0.15818898
904.4967285,0.15887208
906.425293,0.15951179
908.3538574,0.16430221
910.2824219,0.17247492
912.2109863,0.17760064
914.1395508,0.17844993
916.0681152,0.17937388
917.9966797,0.18215235
919.9252441,0.18471816
921.8538086,0.18397196
923.7823731,0.18125048
925.7109375,0.18031175
927.639502,0.18006769
929.5680664,0.17943686
931.4966309,0.18080336
933.4251953,0.18345051
935.3537598,0.18324263
937.2823242,0.17989682
939.2108887,0.17656772
941.1394531,0.17322259
943.0680176,0.16887158
944.996582,0.1656639
946.9251465,0.16435945
948.8537109,0.16426471
950.7822754,0.16609097
952.7108398,0.16711542
954.6394043,0.16391519
956.5679688,0.16047904
958.4965332,0.16100188
960.4250977,0.1631538
962.3536621,0.1642981
964.2822266,0.16328256
966.210791,0.15959913
968.1393555,0.15679981
970.0679199,0.15712215
971.9964844,0.15870397
973.9250488,0.16116685
975.8536133,0.16286013
977.7821777,0.16092619
979.7107422,0.15652034
981.6393066,0.15087874
983.5678711,0.14446083
985.4964356,0.13998362
987.425,0.13855918
989.3535645,0.1374701
991.2821289,0.1354496
993.2106934,0.13380197
995.1392578,0.13192835
997.0678223,0.12933327
998.9963867,0.12706493
1000.924951,0.12531494
1002.853516,0.12504578
1004.78208,0.12683561
1006.710645,0.12841338
1008.639209,0.12823907
1010.567773,0.12703434
1012.496338,0.12508114
1014.424902,0.12125883
1016.353467,0.11623874
1018.282031,0.11449742
1020.210596,0.1169237
1022.13916,0.11907351
1024.067725,0.12000353
1025.996289,0.12014183
1027.924854,0.11748964
1029.853418,0.11327943
1031.781982,0.10987654
1033.710547,0.10693754
1035.639111,0.10467356
1037.567676,0.10331642
1039.49624,0.10284722
1041.424805,0.10317022
1043.353369,0.10248631
1045.281934,0.10100161
1047.210498,0.10058229
1049.139063,0.10117139
1051.067627,0.1024166
1052.996191,0.10441803
1054.924756,0.10718516
1056.85332,0.10856728
1058.781885,0.10563667
1060.710449,0.100403
1062.639014,0.09661277
1064.567578,0.09431137
1066.496143,0.09182761
1068.424707,0.08905991
1070.353271,0.08731485
1072.281836,0.0866663
1074.2104,0.08521991
1076.138965,0.0828518
1078.067529,0.08160783
1079.996094,0.0820671
1081.924658,0.08369439
1083.853223,0.08406158
1085.781787,0.08148403
1087.710352,0.08032586
1089.638916,0.08275596
1091.56748,0.08513295
1093.496045,0.08623857
1095.424609,0.08615873
1097.353174,0.08344184
1099.281738,0.08008929
1101.210303,0.07969861
1103.138867,0.08078134
1105.067432,0.08040151
1106.995996,0.07947824
1108.924561,0.07935234
1110.853125,0.07912412
1112.781689,0.07880973
1114.710254,0.07980115
1116.638818,0.0803778
1118.567383,0.07818605
1120.495947,0.07606018
1122.424512,0.07670243
1124.353076,0.07813918
1126.281641,0.07821573
1128.210205,0.07684208
1130.13877,0.07555686
1132.067334,0.0762514
1133.995898,0.07869706
1135.924463,0.08137238
1137.853027,0.08259544
1139.781592,0.08228716
1141.710156,0.08236585
1143.638721,0.08299689
1145.567285,0.08274889
1147.49585,0.0820867
1149.424414,0.08278408
1151.352979,0.08429865
1153.281543,0.08467986
1155.210107,0.08369567
1157.138672,0.08196485
1159.067236,0.07962399
1160.995801,0.07696615
1162.924365,0.07607577
1164.85293,0.07777049
1166.781494,0.07916283
1168.710059,0.07810831
1170.638623,0.07520359
1172.567188,0.0735705
1174.495752,0.07579193
1176.424316,0.07981998
1178.352881,0.08318417
1180.281445,0.08642176
1182.21001,0.08860363
1184.138574,0.08775948
1186.067139,0.08661383
1187.995703,0.08833563
1189.924268,0.09140832
1191.852832,0.09377278
1193.781396,0.0950098
1195.709961,0.09604617
1197.638525,0.09727438
1199.56709,0.09687904
1201.495654,0.09465767
1203.424219,0.09290238
1205.352783,0.09226979
1207.281348,0.09252047
1209.209912,0.09430437
1211.138477,0.09655368
1213.067041,0.09737339
1214.995605,0.09652228
1216.92417,0.09429757
1218.852734,0.09199955
1220.781299,0.0910785
1222.709863,0.09121111
1224.638428,0.09235634
1226.566992,0.09437417
1228.495557,0.09515603
1230.424121,0.09478566
1232.352686,0.09587941
1234.28125,0.0969262
1236.209814,0.09459068
1238.138379,0.09109118
1240.066943,0.09103901
1241.995508,0.09415058
1243.924072,0.09582517
1245.852637,0.09344561
1247.781201,0.09030328
1249.709766,0.09066684
1251.63833,0.09330693
1253.566895,0.09410773
1255.495459,0.09169385
1257.424023,0.08933295
1259.352588,0.08997628
1261.281152,0.09100945
1263.209717,0.08973535
1265.138281,0.08833063
1267.066846,0.08880279
1268.99541,0.08929513
1270.923975,0.08815417
1272.852539,0.08676083
1274.781104,0.08565217
1276.709668,0.08501252
1278.638232,0.08606727
1280.566797,0.08800784
1282.495361,0.08973539
1284.423926,0.09196298
1286.35249,0.09444103
1288.281055,0.09564694
1290.209619,0.09505019
1292.138184,0.09340925
1294.066748,0.09184835
1295.995313,0.09148956
1297.923877,0.09239106
1299.852441,0.09308872
1301.781006,0.09327511
1303.70957,0.09430301
1305.638135,0.09552583
1307.566699,0.09517289
1309.495264,0.09438567
1311.423828,0.09473752
1313.352393,0.09422068
1315.280957,0.09150516
1317.209521,0.08974115
1319.138086,0.09059696
1321.06665,0.09172732
1322.995215,0.09208897
1324.923779,0.09271174
1326.852344,0.09316656
1328.780908,0.09297181
1330.709473,0.0933079
1332.638037,0.09351344
1334.566602,0.09165461
1336.495166,0.08839279
1338.42373,0.08652324
1340.352295,0.08816308
1342.280859,0.09117001
1344.209424,0.09361294
1346.137988,0.09554346
1348.066553,0.09598358
1349.995117,0.09525479
1351.923682,0.09596147
1353.852246,0.0983465
1355.780811,0.10002206
1357.709375,0.09914172
1359.637939,0.09526914
1361.566504,0.09122822
1363.495068,0.09191999
1365.423633,0.09445146
1367.352197,0.09519462
1369.280762,0.09472104
1371.209326,0.09228796
1373.137891,0.08800463
1375.066455,0.08480775
1376.99502,0.08386454
1378.923584,0.08485983
1380.852148,0.08746792
1382.780713,0.08924843
1384.709277,0.08982284
1386.637842,0.09152752
1388.566406,0.09488752
1390.494971,0.09764265
1392.423535,0.09932234
1394.3521,0.1000469
1396.280664,0.09972131
1398.209229,0.10138744
1400.137793,0.10544212
1402.066357,0.10713973
1403.994922,0.10502785
1405.923486,0.10175728
1407.852051,0.10081905
1409.780615,0.10207352
1411.70918,0.10292728
1413.637744,0.10175566
1415.566309,0.09969266
1417.494873,0.09809609
1419.423438,0.097451
1421.352002,0.09711676
1423.280566,0.09671164
1425.209131,0.09580516
1427.137695,0.09380874
1429.06626,0.09200576
1430.994824,0.09160565
1432.923389,0.09132896
1434.851953,0.09122289
1436.780518,0.09321615
1438.709082,0.09526389
1440.637646,0.09565488
1442.566211,0.09648515
1444.494775,0.09784412
1446.42334,0.09829582
1448.351904,0.09847896
1450.280469,0.09820923
1452.209033,0.09584878
1454.137598,0.09213404
1456.066162,0.08984485
1457.994727,0.09306924
1459.923291,0.09517512
1461.851855,0.09476816
1463.78042,0.09522935
