wavenumber (cm-1),reflectivity (-)
499.4981934,0.17979334
501.4267578,0.1612834
503.3553223,0.12916514
505.2838867,0.11028219
507.2124512,0.10732485
509.1410156,0.11038695
511.0695801,0.12246221
512.9981445,0.14542195
514.926709,0.17084217
516.8552734,0.18913481
518.7838379,0.1830489
520.7124023,0.15950134
522.6409668,0.1428868
524.5695313,0.13707356
526.4980957,0.13729151
528.4266602,0.138869
530.3552246,0.14294933
532.2837891,0.14533724
534.2123535,0.13741575
536.140918,0.12059256
538.0694824,0.10622686
539.9980469,0.10456344
541.9266113,0.11040416
543.8551758,0.11078313
545.7837402,0.10960247
547.7123047,0.11696659
549.6408691,0.12196034
551.5694336,0.11251575
553.4979981,0.1029456
555.4265625,0.1036291
557.355127,0.11278477
559.2836914,0.12619358
561.2122559,0.13123667
563.1408203,0.12282235
565.0693848,0.11863852
566.9979492,0.12769352
568.9265137,0.13822272
570.8550781,0.13445492
572.7836426,0.11624274
574.712207,0.10190415
576.6407715,0.10386983
578.5693359,0.11096343
580.4979004,0.11343175
582.4264648,0.11357278
584.3550293,0.11252817
586.2835938,0.11404397
588.2121582,0.11451039
590.1407227,0.10439106
592.0692871,0.09095769
593.9978516,0.09056156
595.926416,0.09697329
597.8549805,0.09848782
599.7835449,0.10088035
601.7121094,0.10407664
603.6406738,0.0978267
605.5692383,0.09056773
607.4978027,0.09582618
609.4263672,0.10760345
611.3549316,0.11612683
613.2834961,0.12225065
615.2120606,0.12509745
617.140625,0.12149452
619.0691895,0.11470506
620.9977539,0.10698526
622.9263184,0.10071664
624.8548828,0.10282335
626.7834473,0.10895392
628.7120117,0.10715184
630.6405762,0.10192442
632.5691406,0.10321179
634.4977051,0.10532533
636.4262695,0.09842879
638.354834,0.0911703
640.2833984,0.09546144
642.2119629,0.10574374
644.1405273,0.11490072
646.0690918,0.12438772
647.9976563,0.12701637
649.9262207,0.11905017
651.8547852,0.11690937
653.7833496,0.1216031
655.7119141,0.11661872
657.6404785,0.10622366
659.569043,0.10268465
661.4976074,0.10519363
663.4261719,0.10977118
665.3547363,0.11115001
667.2833008,0.10205754
669.2118652,0.08955871
671.1404297,0.0931208
673.0689941,0.10284869
674.9975586,0.11062756
676.9261231,0.11239804
678.8546875,0.1113974
680.783252,0.11159828
682.7118164,0.11077169
684.6403809,0.10816197
686.5689453,0.10619278
688.4975098,0.10779911
690.4260742,0.10872789
692.3546387,0.10389119
694.2832031,0.10018037
696.2117676,0.10296448
698.140332,0.10719988
700.0688965,0.10849152
701.9974609,0.10913427
703.9260254,0.11106946
705.8545898,0.11235281
707.7831543,0.10981996
709.7117188,0.10392408
711.6402832,0.10105024
713.5688477,0.10478947
715.4974121,0.11121601
717.4259766,0.11645769
719.354541,0.11794715
721.2831055,0.11576828
723.2116699,0.11520809
725.1402344,0.11834081
727.0687988,0.12112909
728.9973633,0.12197319
730.9259277,0.12385242
732.8544922,0.12596308
734.7830566,0.12464826
736.7116211,0.12175761
738.6401856,0.12055818
740.56875,0.11989152
742.4973145,0.11872301
744.4258789,0.11763344
746.3544434,0.11726449
748.2830078,0.11879761
750.2115723,0.12244967
752.1401367,0.12671164
754.0687012,0.12856695
755.9972656,0.1275592
757.9258301,0.12782378
759.8543945,0.13175966
761.782959,0.1353554
763.7115234,0.13433988
765.6400879,0.13226412
767.5686523,0.13162351
769.4972168,0.1295682
771.4257813,0.12837631
773.3543457,0.129682
775.2829102,0.13027067
777.2114746,0.13034679
779.1400391,0.1301679
781.0686035,0.1294549
782.997168,0.13114986
784.9257324,0.13410667
786.8542969,0.1337603
788.7828613,0.13228077
790.7114258,0.13557829
792.6399902,0.14274786
794.5685547,0.1462252
796.4971191,0.14350387
798.4256836,0.1397022
800.3542481,0.13692752
802.2828125,0.13445361
804.211377,0.13228516
806.1399414,0.13008721
808.0685059,0.12810177
809.9970703,0.12693368
811.9256348,0.12810922
813.8541992,0.13148446
815.7827637,0.13320987
817.7113281,0.13395025
819.6398926,0.13712175
821.568457,0.14071628
823.4970215,0.14277196
825.4255859,0.14432427
827.3541504,0.14664158
829.2827148,0.14979248
831.2112793,0.15199286
833.1398438,0.15160955
835.0684082,0.14811058
836.9969727,0.14482996
838.9255371,0.14694142
840.8541016,0.15256986
842.782666,0.15573624
844.7112305,0.15511318
846.6397949,0.15327229
848.5683594,0.15170863
850.4969238,0.15077457
852.4254883,0.15093744
854.3540527,0.15231505
856.2826172,0.15445843
858.2111816,0.15625209
860.1397461,0.15661523
862.0683106,0.15556993
863.996875,0.15488261
865.9254395,0.1567543
867.8540039,0.16006283
869.7825684,0.16028894
871.7111328,0.15681574
873.6396973,0.15464948
875.5682617,0.15531807
877.4968262,0.15602288
879.4253906,0.15636714
881.3539551,0.15772986
883.2825195,0.15757743
885.211084,0.15355746
887.1396484,0.14992289
889.0682129,0.1493925
890.9967773,0.14933808
892.9253418,0.14882192
894.8539063,0.14872059
896.7824707,0.1497456
898.7110352,0.15178934
900.6395996,0.15345447
902.5681641,0.1540603
904.4967285,0.15376976
906.425293,0.15333043
908.3538574,0.15489955
910.2824219,0.15983619
912.2109863,0.16545305
914.1395508,0.1680617
916.0681152,0.16844058
917.9966797,0.16965772
919.9252441,0.17171797
921.8538086,0.17190413
923.7823731,0.1696289
925.7109375,0.16779992
927.639502,0.16706377
929.5680664,0.16458108
931.4966309,0.16116308
933.4251953,0.15996861
935.3537598,0.16037755
937.2823242,0.16120036
939.2108887,0.16160442
941.1394531,0.16065253
943.0680176,0.16040738
944.996582,0.16100143
946.9251465,0.15974694
948.8537109,0.15832959
950.7822754,0.15845847
952.7108398,0.15817711
954.6394043,0.15712675
956.5679688,0.15597731
958.4965332,0.15501788
960.4250977,0.15456289
962.3536621,0.15347931
964.2822266,0.15164441
966.210791,0.1510497
968.1393555,0.15087505
970.0679199,0.1484461
971.9964844,0.1463856
973.9250488,0.14848296
975.8536133,0.15159056
977.7821777,0.15093824
979.7107422,0.14741932
981.6393066,0.14413466
983.5678711,0.140531
985.4964356,0.13563536
987.425,0.13193303
989.3535645,0.13119476
991.2821289,0.13167468
993.2106934,0.13114868
995.1392578,0.12959808
997.0678223,0.12703024
998.9963867,0.12323599
1000.924951,0.11975221
1002.853516,0.11749549
1004.78208,0.11681572
1006.710645,0.11765064
1008.639209,0.11764725
1010.567773,0.11720703
1012.496338,0.11973867
1014.424902,0.12259217
1016.353467,0.12109415
1018.282031,0.11743754
1020.210596,0.11406669
1022.13916,0.11170436
1024.067725,0.1117001
1025.996289,0.11200065
1027.924854,0.11178567
1029.853418,0.11281478
1031.781982,0.11304811
1033.710547,0.11061908
1035.639111,0.10647342
1037.567676,0.10197386
1039.49624,0.10011465
1041.424805,0.10070406
1043.353369,0.09965434
1045.281934,0.09770413
1047.210498,0.09867959
1049.139063,0.10257643
1051.067627,0.10577404
1052.996191,0.10624265
1054.924756,0.10504726
1056.85332,0.10270535
1058.781885,0.10016386
1060.710449,0.09830984
1062.639014,0.09555794
1064.567578,0.09169577
1066.496143,0.08905414
1068.424707,0.08836166
1070.353271,0.08847168
1072.281836,0.08884666
1074.2104,0.08748194
1076.138965,0.08399458
1078.067529,0.08255067
1079.996094,0.08267967
1081.924658,0.0803609
1083.853223,0.07674448
1085.781787,0.07465196
1087.710352,0.07400171
1089.638916,0.07430919
1091.56748,0.07596534
1093.496045,0.07798209
1095.424609,0.07841351
1097.353174,0.07709481
1099.281738,0.07671385
1101.210303,0.07947227
1103.138867,0.08199664
1105.067432,0.07999088
1106.995996,0.07571907
1108.924561,0.07383685
1110.853125,0.07467573
1112.781689,0.07519895
1114.710254,0.07334572
1116.638818,0.07050374
1118.567383,0.06983645
1120.495947,0.07277832
1122.424512,0.07712492
1124.353076,0.07922223
1126.281641,0.07826295
1128.210205,0.07556093
1130.13877,0.07367371
1132.067334,0.07493404
1133.995898,0.0767052
1135.924463,0.07604273
1137.853027,0.07434565
1139.781592,0.07266445
1141.710156,0.07196853
1143.638721,0.0734779
1145.567285,0.07512906
1147.49585,0.07587414
1149.424414,0.0778426
1151.352979,0.07918084
1153.281543,0.07628128
1155.210107,0.07240523
1157.138672,0.07297359
1159.067236,0.07655704
1160.995801,0.0784051
1162.924365,0.07762803
1164.85293,0.07590344
1166.781494,0.07479296
1168.710059,0.07504773
1170.638623,0.07527007
1172.567188,0.07555488
1174.495752,0.07765727
1176.424316,0.0795164
1178.352881,0.07963289
1180.281445,0.08121422
1182.21001,0.08511305
1184.138574,0.0881534
1186.067139,0.08952242
1187.995703,0.09091421
1189.924268,0.0924798
1191.852832,0.09300335
1193.781396,0.09221876
1195.709961,0.09092206
1197.638525,0.08951886
1199.56709,0.08867901
1201.495654,0.08857227
1203.424219,0.08778634
1205.352783,0.08684818
1207.281348,0.08721437
1209.209912,0.08800403
1211.138477,0.08866827
1213.067041,0.08920459
1214.995605,0.08959704
1216.92417,0.09046543
1218.852734,0.09065208
1220.781299,0.08963549
1222.709863,0.08913632
1224.638428,0.08878718
1226.566992,0.08757652
1228.495557,0.08668669
1230.424121,0.08649164
1232.352686,0.08606835
1234.28125,0.08706617
1236.209814,0.09075852
1238.138379,0.09337286
1240.066943,0.09242497
1241.995508,0.09087274
1243.924072,0.09075125
1245.852637,0.09028603
1247.781201,0.08869371
1249.709766,0.08807117
1251.63833,0.08883671
1253.566895,0.08927057
1255.495459,0.08886152
1257.424023,0.0881262
1259.352588,0.08782174
1261.281152,0.08764129
1263.209717,0.0858165
1265.138281,0.08275512
1267.066846,0.08104619
1268.99541,0.0813444
1270.923975,0.08249968
1272.852539,0.08378993
1274.781104,0.08468369
1276.709668,0.08519144
1278.638232,0.08543182
1280.566797,0.08532674
1282.495361,0.08632631
1284.423926,0.08854326
1286.35249,0.0891967
1288.281055,0.08854679
1290.209619,0.08929407
1292.138184,0.09052353
1294.066748,0.0904057
1295.995313,0.09030902
1297.923877,0.09174551
1299.852441,0.09300928
1301.781006,0.09217008
1303.70957,0.09017307
1305.638135,0.08888528
1307.566699,0.08883907
1309.495264,0.08933775
1311.423828,0.0898179
1313.352393,0.09024984
1315.280957,0.09061992
1317.209521,0.09050848
1319.138086,0.08954666
1321.06665,0.08868965
1322.995215,0.08872464
1324.923779,0.08967989
1326.852344,0.09147402
1328.780908,0.0930522
1330.709473,0.09386146
1332.638037,0.09407316
1334.566602,0.09292269
1336.495166,0.0908259
1338.42373,0.08992559
1340.352295,0.09001698
1342.280859,0.08972509
1344.209424,0.08955212
1346.137988,0.08922048
1348.066553,0.08886359
1349.995117,0.08922922
1351.923682,0.09025501
1353.852246,0.09208558
1355.780811,0.09372092
1357.709375,0.09377263
1359.637939,0.093132
1361.566504,0.09303103
1363.495068,0.09300201
1365.423633,0.0919838
1367.352197,0.09052711
1369.280762,0.08918919
1371.209326,0.08775786
1373.137891,0.08627679
1375.066455,0.08555306
1376.99502,0.08608655
1378.923584,0.08727907
1380.852148,0.08874647
1382.780713,0.09033702
1384.709277,0.09173404
1386.637842,0.09326655
1388.566406,0.09509701
1390.494971,0.0963546
1392.423535,0.09747984
1394.3521,0.09895397
1396.280664,0.10011856
1398.209229,0.10173014
1400.137793,0.10375711
1402.066357,0.10496412
1403.994922,0.10650388
1405.923486,0.10830932
1407.852051,0.10806957
1409.780615,0.1053568
1411.70918,0.10108688
1413.637744,0.09721458
1415.566309,0.0951742
1417.494873,0.09499231
1419.423438,0.09487984
1421.352002,0.09404604
1423.280566,0.09459527
1425.209131,0.09552334
1427.137695,0.09484153
1429.06626,0.09305038
1430.994824,0.0913059
1432.923389,0.09072888
1434.851953,0.09250147
1436.780518,0.096774
1438.709082,0.09843057
1440.637646,0.09658284
1442.566211,0.09419521
1444.494775,0.09277318
1446.42334,0.09352702
1448.351904,0.09617133
1450.280469,0.09729008
1452.209033,0.09601437
1454.137598,0.09415658
1456.066162,0.0942048
1457.994727,0.09717578
1459.923291,0.09688494
1461.851855,0.09581534
1463.78042,0.09653687
1465.708984,0.09733685
1467.637549,0.09535372
1469.566113,0.09315376
1471.494678,0.09605211
1473.423242,0.10561433
1475.351807,0.1104141
1477.280371,0.11169668
1479.208936,0.1132289
1481.1375,0.11481819
1483.066064,0.11548577
1484.994629,0.11520818
1486.923193,0.11656813
1488.851758,0.12119169
1490.780322,0.12212894
1492.708887,0.1185184
1494.637451,0.11599925
1496.566016,0.11563779
1498.49458,0.11446619
1500.423145,0.11009728
1502.351709,0.10500091
1504.280273,0.1011867
1506.208838,0.09828308
1508.137402,0.09696131
1510.065967,0.09811078
1511.994531,0.09812728
1513.923096,0.09795105
1515.85166,0.10076266
1517.780225,0.10689176
1519.708789,0.11442202
1521.637354,0.12491013
1523.565918,0.13244091
1525.494482,0.13734794
1527.423047,0.14373595
1529.351611,0.14769399
1531.280176,0.1506803
1533.20874,0.15820137
1535.137305,0.16701135
1537.065869,0.17174266
1538.994434,0.1777962
1540.922998,0.18538772
1542.851563,0.18300983
1544.780127,0.18054885
1546.708691,0.17962563
1548.637256,0.17972454
1550.56582,0.1813878
1552.494385,0.18319929
1554.422949,0.18429862
1556.351514,0.18516004
1558.280078,0.18589692
1560.208643,0.18323188
1562.137207,0.17993732
1564.065771,0.17767201
1565.994336,0.17510478
1567.9229,0.1713371
1569.851465,0.16590707
1571.780029,0.15971746
1573.708594,0.15463945
1575.637158,0.14974093
1577.565723,0.143309
1579.494287,0.13762097
1581.422852,0.13325818
1583.351416,0.12979764
1585.27998,0.12610899
1587.208545,0.12189215
1589.137109,0.11978417
