wavenumber (cm-1),reflectivity (-)
499.4981934,0.16009708
501.4267578,0.12368154
503.3553223,0.09093059
505.2838867,0.07616923
507.2124512,0.08135585
509.1410156,0.09446419
511.0695801,0.10114171
512.9981445,0.1120211
514.926709,0.14247261
516.8552734,0.17730595
518.7838379,0.17855816
520.7124023,0.14629154
522.6409668,0.11950066
524.5695313,0.12324168
526.4980957,0.14884494
528.4266602,0.15889996
530.3552246,0.1525636
532.2837891,0.14716621
534.2123535,0.14439043
536.140918,0.13649158
538.0694824,0.12020965
539.9980469,0.11435257
541.9266113,0.12696391
543.8551758,0.13498735
545.7837402,0.1285453
547.7123047,0.12690668
549.6408691,0.13836962
551.5694336,0.15021844
553.4979981,0.14739707
555.4265625,0.13435751
557.355127,0.13025863
559.2836914,0.14302142
561.2122559,0.15706374
563.1408203,0.14932358
565.0693848,0.13186078
566.9979492,0.13000081
568.9265137,0.13777076
570.8550781,0.13396712
572.7836426,0.12460642
574.712207,0.12142467
576.6407715,0.1182428
578.5693359,0.10704301
580.4979004,0.09729659
582.4264648,0.09888427
584.3550293,0.11122656
586.2835938,0.13007683
588.2121582,0.14639086
590.1407227,0.14845176
592.0692871,0.13643362
593.9978516,0.12477905
595.926416,0.11864496
597.8549805,0.11357166
599.7835449,0.10996168
601.7121094,0.1089223
603.6406738,0.10841507
605.5692383,0.11109217
607.4978027,0.11644297
609.4263672,0.11940841
611.3549316,0.12263799
613.2834961,0.12459915
615.2120606,0.11886135
617.140625,0.11400115
619.0691895,0.1163245
620.9977539,0.11356828
622.9263184,0.10186058
624.8548828,0.09580345
626.7834473,0.10510744
628.7120117,0.12069813
630.6405762,0.12951417
632.5691406,0.12876354
634.4977051,0.12553683
636.4262695,0.12272876
638.354834,0.11671426
640.2833984,0.11073837
642.2119629,0.10869234
644.1405273,0.11132801
646.0690918,0.11666495
647.9976563,0.11554129
649.9262207,0.11037189
651.8547852,0.11282574
653.7833496,0.11526465
655.7119141,0.11230475
657.6404785,0.11590448
659.569043,0.12417742
661.4976074,0.1206327
663.4261719,0.10608009
665.3547363,0.09198047
667.2833008,0.08405986
669.2118652,0.0911664
671.1404297,0.10028588
673.0689941,0.10421436
674.9975586,0.11059932
676.9261231,0.11540279
678.8546875,0.11032236
680.783252,0.10417835
682.7118164,0.10557735
684.6403809,0.10820922
686.5689453,0.1075279
688.4975098,0.10614236
690.4260742,0.1046447
692.3546387,0.10268849
694.2832031,0.10159308
696.2117676,0.10179909
698.140332,0.1039018
700.0688965,0.10734041
701.9974609,0.11067639
703.9260254,0.11490752
705.8545898,0.11963298
707.7831543,0.12180395
709.7117188,0.11970638
711.6402832,0.11587702
713.5688477,0.11603807
715.4974121,0.1202028
717.4259766,0.121252
719.354541,0.11621539
721.2831055,0.11167826
723.2116699,0.1115736
725.1402344,0.11218402
727.0687988,0.11264149
728.9973633,0.11591648
730.9259277,0.12212431
732.8544922,0.12559091
734.7830566,0.12364039
736.7116211,0.12086278
738.6401856,0.119548
740.56875,0.11894435
742.4973145,0.11791185
744.4258789,0.11601712
746.3544434,0.11641058
748.2830078,0.11944831
750.2115723,0.120749
752.1401367,0.11983094
754.0687012,0.12098524
755.9972656,0.12553644
757.9258301,0.12974307
759.8543945,0.12928455
761.782959,0.12469582
763.7115234,0.12300774
765.6400879,0.12813555
767.5686523,0.13380039
769.4972168,0.13351616
771.4257813,0.12969239
773.3543457,0.12894423
775.2829102,0.13267009
777.2114746,0.13505872
779.1400391,0.13329761
781.0686035,0.13133566
782.997168,0.1324293
784.9257324,0.1351953
786.8542969,0.13649745
788.7828613,0.1372072
790.7114258,0.13959534
792.6399902,0.14171165
794.5685547,0.14230402
796.4971191,0.14479871
798.4256836,0.14968544
800.3542481,0.1517659
802.2828125,0.1497414
804.211377,0.14718945
806.1399414,0.14364262
808.0685059,0.13707422
809.9970703,0.1315781
811.9256348,0.13167949
813.8541992,0.1347477
815.7827637,0.13654266
817.7113281,0.13739635
819.6398926,0.13816348
821.568457,0.13924433
823.4970215,0.14211704
825.4255859,0.14522296
