wavenumber (cm-1),reflectivity (-)
499.4981934,0.13670538
501.4267578,0.11960164
503.3553223,0.10974661
505.2838867,0.11234137
507.2124512,0.11621603
509.1410156,0.11930916
511.0695801,0.12803753
512.9981445,0.1418961
514.926709,0.14655
516.8552734,0.129795
518.7838379,0.1139129
520.7124023,0.12841211
522.6409668,0.15027747
524.5695313,0.16357552
526.4980957,0.16558507
528.4266602,0.14968307
530.3552246,0.13590069
532.2837891,0.13568357
534.2123535,0.1320796
536.140918,0.1199553
538.0694824,0.10864952
539.9980469,0.10330861
541.9266113,0.10016941
543.8551758,0.09609569
545.7837402,0.10182362
547.7123047,0.12011462
549.6408691,0.13528764
551.5694336,0.13197559
553.4979981,0.11673458
555.4265625,0.10769343
557.355127,0.11162427
559.2836914,0.12264796
561.2122559,0.12591122
563.1408203,0.11511476
565.0693848,0.11124296
566.9979492,0.11993892
568.9265137,0.12279759
570.8550781,0.11512164
572.7836426,0.10272159
574.712207,0.09387548
576.6407715,0.09627237
578.5693359,0.10171512
580.4979004,0.10272077
582.4264648,0.10674104
584.3550293,0.11717025
586.2835938,0.1264343
588.2121582,0.12953864
590.1407227,0.12653908
592.0692871,0.11907822
593.9978516,0.11288321
595.926416,0.10525654
597.8549805,0.09624692
599.7835449,0.09286904
601.7121094,0.09182443
603.6406738,0.09314951
605.5692383,0.09967379
607.4978027,0.10529164
609.4263672,0.10805094
611.3549316,0.11032844
613.2834961,0.1087319
615.2120606,0.10446534
617.140625,0.10601187
619.0691895,0.10984561
620.9977539,0.10672072
622.9263184,0.09671762
624.8548828,0.08700965
626.7834473,0.08624083
628.7120117,0.09507073
630.6405762,0.10621007
632.5691406,0.10843909
634.4977051,0.10043424
636.4262695,0.09636538
638.354834,0.09694538
640.2833984,0.09081282
642.2119629,0.07878953
644.1405273,0.07163486
646.0690918,0.07423744
647.9976563,0.08129343
649.9262207,0.0899061
651.8547852,0.09963681
653.7833496,0.10057479
655.7119141,0.09446034
657.6404785,0.09932396
659.569043,0.11153425
661.4976074,0.10876895
663.4261719,0.08974789
665.3547363,0.07121365
667.2833008,0.06243281
669.2118652,0.06968746
671.1404297,0.07923582
673.0689941,0.08181458
674.9975586,0.08195654
676.9261231,0.08324853
678.8546875,0.08588789
680.783252,0.08825464
682.7118164,0.09002671
684.6403809,0.09306025
686.5689453,0.09523226
688.4975098,0.09321664
690.4260742,0.09001363
692.3546387,0.08947537
694.2832031,0.09150735
696.2117676,0.09511568
698.140332,0.09925294
700.0688965,0.10108603
701.9974609,0.09959996
703.9260254,0.09886609
705.8545898,0.10077723
707.7831543,0.10249107
709.7117188,0.1039549
711.6402832,0.10575205
