wavenumber (cm-1),reflectivity (-)
499.4981934,0.15522663
501.4267578,0.13742584
503.3553223,0.12128571
505.2838867,0.12436693
507.2124512,0.12937728
509.1410156,0.12735039
511.0695801,0.13099805
512.9981445,0.14824538
514.926709,0.17620333
516.8552734,0.1937477
518.7838379,0.17234397
520.7124023,0.14470316
522.6409668,0.13733435
524.5695313,0.13999505
526.4980957,0.14803658
528.4266602,0.15527931
530.3552246,0.15916362
532.2837891,0.15931591
534.2123535,0.14842467
536.140918,0.13326569
538.0694824,0.12740611
539.9980469,0.12496006
541.9266113,0.12005255
543.8551758,0.11908705
545.7837402,0.12700371
547.7123047,0.14488205
549.6408691,0.15880829
551.5694336,0.14964005
553.4979981,0.13286132
555.4265625,0.12149449
557.355127,0.11691789
559.2836914,0.12410787
561.2122559,0.13365136
563.1408203,0.1320135
565.0693848,0.12835984
566.9979492,0.12970656
568.9265137,0.13066645
570.8550781,0.12812561
572.7836426,0.12120755
574.712207,0.11453979
576.6407715,0.1167098
578.5693359,0.12462664
580.4979004,0.13322991
582.4264648,0.14411965
584.3550293,0.14964154
586.2835938,0.14337803
588.2121582,0.13574724
590.1407227,0.13595857
592.0692871,0.13260181
593.9978516,0.11942536
595.926416,0.10897089
597.8549805,0.10993411
599.7835449,0.11878344
601.7121094,0.12414759
603.6406738,0.11992895
605.5692383,0.11194594
607.4978027,0.10969101
609.4263672,0.11558793
611.3549316,0.12543072
613.2834961,0.13510719
615.2120606,0.13728027
617.140625,0.12992816
619.0691895,0.12120708
620.9977539,0.11198119
622.9263184,0.10359371
624.8548828,0.10241452
626.7834473,0.10432534
628.7120117,0.10767447
630.6405762,0.11757328
632.5691406,0.12619045
634.4977051,0.126609
636.4262695,0.1232712
638.354834,0.11699702
640.2833984,0.11177188
642.2119629,0.11417961
644.1405273,0.11924995
646.0690918,0.11946686
647.9976563,0.1119087
649.9262207,0.10163037
651.8547852,0.1041517
653.7833496,0.11599986
655.7119141,0.11707999
657.6404785,0.10937227
659.569043,0.10468113
661.4976074,0.10349543
663.4261719,0.10406629
665.3547363,0.10377967
667.2833008,0.10108236
669.2118652,0.10137296
671.1404297,0.10713532
673.0689941,0.11529118
674.9975586,0.12356628
676.9261231,0.1240304
678.8546875,0.11699184
680.783252,0.11204849
682.7118164,0.11206602
684.6403809,0.11578476
686.5689453,0.12040423
688.4975098,0.12261723
690.4260742,0.12082466
692.3546387,0.11402466
694.2832031,0.10679938
696.2117676,0.10471975
698.140332,0.108162
700.0688965,0.11701194
701.9974609,0.12528108
703.9260254,0.12254962
705.8545898,0.11358085
707.7831543,0.10862644
709.7117188,0.10656122
711.6402832,0.1066594
713.5688477,0.11128037
715.4974121,0.11816442
717.4259766,0.12328435
719.354541,0.12433219
721.2831055,0.12382587
723.2116699,0.12506959
725.1402344,0.12664837
727.0687988,0.1268222
728.9973633,0.12515008
730.9259277,0.12364079
732.8544922,0.12543841
734.7830566,0.12800211
736.7116211,0.12757312
738.6401856,0.12534077
740.56875,0.12408465
742.4973145,0.12527153
744.4258789,0.12710942
746.3544434,0.12764846
748.2830078,0.12854098
750.2115723,0.13137709
752.1401367,0.13482586
754.0687012,0.13613126
755.9972656,0.13495164
757.9258301,0.13273205
759.8543945,0.13138725
761.782959,0.13277842
763.7115234,0.13586721
765.6400879,0.13748384
767.5686523,0.1361751
769.4972168,0.13444956
771.4257813,0.1340258
773.3543457,0.13560992
775.2829102,0.14142226
777.2114746,0.14549889
779.1400391,0.14036019
781.0686035,0.13400444
782.997168,0.13501923
784.9257324,0.1393397
786.8542969,0.14192362
788.7828613,0.14266501
790.7114258,0.14347555
792.6399902,0.14747927
794.5685547,0.15287803
796.4971191,0.15445717
798.4256836,0.15237327
800.3542481,0.14927468
802.2828125,0.14690056
804.211377,0.1459648
806.1399414,0.14398773
808.0685059,0.13926855
809.9970703,0.13508604
811.9256348,0.13614656
813.8541992,0.14193016
815.7827637,0.14494348
817.7113281,0.14215443
819.6398926,0.14006692
821.568457,0.14205462
823.4970215,0.14527342
825.4255859,0.14818141
827.3541504,0.15172574
829.2827148,0.15523647
831.2112793,0.1569079
833.1398438,0.15747544
835.0684082,0.15892765
836.9969727,0.16112933
838.9255371,0.16206615
840.8541016,0.16208126
842.782666,0.16246675
844.7112305,0.16142602
846.6397949,0.15928683
848.5683594,0.15953609
850.4969238,0.16090505
852.4254883,0.1603311
854.3540527,0.15991493
856.2826172,0.16072173
858.2111816,0.15940617
860.1397461,0.15638234
862.0683106,0.15644976
863.996875,0.15992169
865.9254395,0.16287188
867.8540039,0.16502336
869.7825684,0.16539057
871.7111328,0.160969
873.6396973,0.15592396
875.5682617,0.15563269
877.4968262,0.15851763
879.4253906,0.16083524
881.3539551,0.16217186
883.2825195,0.16286829
885.211084,0.16176201
887.1396484,0.15942806
889.0682129,0.15751527
890.9967773,0.15712838
892.9253418,0.1584779
894.8539063,0.15896395
896.7824707,0.156552
898.7110352,0.15412647
900.6395996,0.15474339
902.5681641,0.1571054
904.4967285,0.1593321
906.425293,0.16133524
908.3538574,0.16372637
910.2824219,0.16716054
912.2109863,0.17076004
914.1395508,0.17222129
916.0681152,0.17207097
917.9966797,0.17387742
919.9252441,0.1775475
921.8538086,0.17994665
923.7823731,0.18071337
925.7109375,0.18051691
927.639502,0.17928171
929.5680664,0.17819403
931.4966309,0.17783396
933.4251953,0.17638347
935.3537598,0.1740014
937.2823242,0.17346339
939.2108887,0.17429681
941.1394531,0.17407863
943.0680176,0.17295349
944.996582,0.17138286
946.9251465,0.16929443
948.8537109,0.16847973
950.7822754,0.16898707
952.7108398,0.16853005
954.6394043,0.16849025
956.5679688,0.1707046
958.4965332,0.17182761
960.4250977,0.16885635
962.3536621,0.16353358
964.2822266,0.15834764
966.210791,0.15618877
968.1393555,0.15842824
970.0679199,0.16020532
971.9964844,0.15955405
973.9250488,0.16068526
975.8536133,0.16252336
977.7821777,0.16148581
979.7107422,0.15905575
981.6393066,0.1561415
983.5678711,0.15114549
985.4964356,0.14566818
987.425,0.14234121
989.3535645,0.14049353
991.2821289,0.13864958
993.2106934,0.13645427
995.1392578,0.13370106
997.0678223,0.13050006
998.9963867,0.12890984
1000.924951,0.12972665
1002.853516,0.13061613
1004.78208,0.1314235
1006.710645,0.13228953
1008.639209,0.13105847
1010.567773,0.12902451
1012.496338,0.12951803
1014.424902,0.13058525
1016.353467,0.12831672
1018.282031,0.12467196
1020.210596,0.12265347
