wavenumber (cm-1),reflectivity (-)
499.4981934,0.21766292
501.4267578,0.16899869
503.3553223,0.11165693
505.2838867,0.093614
507.2124512,0.10052281
509.1410156,0.10921558
511.0695801,0.11246055
512.9981445,0.11322966
514.926709,0.13080546
516.8552734,0.17379838
518.7838379,0.19963683
520.7124023,0.18681647
522.6409668,0.16775604
524.5695313,0.15534545
526.4980957,0.14999482
528.4266602,0.15203919
530.3552246,0.15289897
532.2837891,0.14706609
534.2123535,0.14195125
536.140918,0.14245516
538.0694824,0.14303879
539.9980469,0.14196171
541.9266113,0.14419377
543.8551758,0.14589038
545.7837402,0.14013594
547.7123047,0.135923
549.6408691,0.13831362
551.5694336,0.13432385
553.4979981,0.12081262
555.4265625,0.11267875
557.355127,0.12118151
559.2836914,0.14317867
561.2122559,0.15946212
563.1408203,0.1580566
565.0693848,0.15786721
566.9979492,0.16630703
568.9265137,0.17076032
570.8550781,0.16405562
572.7836426,0.14721391
574.712207,0.13645874
576.6407715,0.14066908
578.5693359,0.14215894
580.4979004,0.13332058
582.4264648,0.12532987
584.3550293,0.12608029
586.2835938,0.1324659
588.2121582,0.1344807
590.1407227,0.13313861
592.0692871,0.13258563
593.9978516,0.12695573
595.926416,0.1187119
597.8549805,0.12050565
599.7835449,0.12798391
601.7121094,0.1272708
603.6406738,0.12529625
605.5692383,0.12593488
607.4978027,0.11923569
609.4263672,0.11018082
611.3549316,0.11070738
613.2834961,0.11444489
615.2120606,0.11095799
617.140625,0.10750867
619.0691895,0.11408197
620.9977539,0.12455153
622.9263184,0.12755732
624.8548828,0.1229585
626.7834473,0.1197253
628.7120117,0.12269878
630.6405762,0.12963276
632.5691406,0.13099226
634.4977051,0.1218596
636.4262695,0.1152992
638.354834,0.11927198
640.2833984,0.12719865
642.2119629,0.13279298
644.1405273,0.13238832
646.0690918,0.12653019
647.9976563,0.11930332
649.9262207,0.11591857
651.8547852,0.1171869
653.7833496,0.11923597
655.7119141,0.1233869
657.6404785,0.13198504
659.569043,0.13659143
661.4976074,0.12965597
663.4261719,0.1181934
665.3547363,0.10678128
667.2833008,0.09472681
669.2118652,0.09766627
671.1404297,0.11240206
673.0689941,0.11946854
674.9975586,0.11809767
676.9261231,0.1159896
678.8546875,0.11869093
680.783252,0.11844791
682.7118164,0.11459313
684.6403809,0.117245
686.5689453,0.12585998
688.4975098,0.12941036
690.4260742,0.12233385
692.3546387,0.11217721
694.2832031,0.11116826
696.2117676,0.11926784
698.140332,0.12381499
700.0688965,0.1221659
701.9974609,0.12056686
703.9260254,0.11844919
705.8545898,0.11745139
707.7831543,0.12355556
709.7117188,0.13404559
711.6402832,0.13891025
713.5688477,0.1354887
715.4974121,0.1302924
717.4259766,0.12786029
719.354541,0.12699027
721.2831055,0.12711552
723.2116699,0.128841
725.1402344,0.12815626
727.0687988,0.12427074
728.9973633,0.12404759
730.9259277,0.12978417
732.8544922,0.13511802
734.7830566,0.13534327
736.7116211,0.13197905
738.6401856,0.12817138
740.56875,0.12753773
742.4973145,0.13098474
744.4258789,0.13344996
746.3544434,0.1317104
748.2830078,0.1292033
750.2115723,0.12999725
752.1401367,0.13227329
754.0687012,0.1318617
755.9972656,0.13055718
757.9258301,0.13100214
759.8543945,0.13295494
761.782959,0.13540149
763.7115234,0.13698465
765.6400879,0.13869409
767.5686523,0.13911803
769.4972168,0.13703018
771.4257813,0.13925411
773.3543457,0.14664724
775.2829102,0.15033849
777.2114746,0.14787507
779.1400391,0.14354996
781.0686035,0.14093764
782.997168,0.14066352
784.9257324,0.14177029
786.8542969,0.14392339
788.7828613,0.14527504
790.7114258,0.14624333
792.6399902,0.15007353
794.5685547,0.15534568
796.4971191,0.15742651
798.4256836,0.15517177
800.3542481,0.15098317
802.2828125,0.14675327
804.211377,0.14397363
806.1399414,0.1440051
808.0685059,0.14458117
809.9970703,0.14358142
811.9256348,0.14421602
813.8541992,0.14798342
815.7827637,0.15047631
817.7113281,0.1486975
819.6398926,0.14586155
821.568457,0.1472436
823.4970215,0.15207931
825.4255859,0.15443599
827.3541504,0.15380932
829.2827148,0.15354382
831.2112793,0.1536624
833.1398438,0.15501463
835.0684082,0.1593675
836.9969727,0.16372481
838.9255371,0.16480787
840.8541016,0.1642752
842.782666,0.16547838
844.7112305,0.16930953
846.6397949,0.17059065
848.5683594,0.16637821
850.4969238,0.1629426
852.4254883,0.1633378
854.3540527,0.16455255
856.2826172,0.16622399
858.2111816,0.16879503
860.1397461,0.17016938
862.0683106,0.16893582
863.996875,0.16723759
865.9254395,0.16732334
867.8540039,0.16744711
869.7825684,0.16571143
871.7111328,0.16356748
873.6396973,0.16249377
875.5682617,0.16325571
877.4968262,0.16600312
879.4253906,0.16788539
881.3539551,0.16723391
883.2825195,0.16607527
885.211084,0.16664922
887.1396484,0.16862339
889.0682129,0.16742183
890.9967773,0.16195668
892.9253418,0.15910505
894.8539063,0.16052181
896.7824707,0.15995392
898.7110352,0.1568508
900.6395996,0.156284
902.5681641,0.15909025
904.4967285,0.16203676
906.425293,0.16365159
908.3538574,0.16572435
910.2824219,0.16938451
912.2109863,0.17358264
914.1395508,0.17708416
916.0681152,0.17991161
917.9966797,0.1824798
919.9252441,0.18487041
921.8538086,0.18692605
923.7823731,0.18688214
925.7109375,0.183929
927.639502,0.18133397
929.5680664,0.1818708
931.4966309,0.18337934
933.4251953,0.1826129
935.3537598,0.17978205
937.2823242,0.17660421
939.2108887,0.17476505
