wavenumber (cm-1),reflectivity (-)
499.4981934,0.20067257
501.4267578,0.18038045
503.3553223,0.14353512
505.2838867,0.13908018
507.2124512,0.13713171
509.1410156,0.11421198
511.0695801,0.10391838
512.9981445,0.12112172
514.926709,0.13607012
516.8552734,0.12858176
518.7838379,0.12200929
520.7124023,0.1270722
522.6409668,0.12627189
524.5695313,0.12660952
526.4980957,0.13340442
528.4266602,0.13696286
530.3552246,0.13906519
532.2837891,0.14081551
534.2123535,0.13170744
536.140918,0.11318655
538.0694824,0.09956213
539.9980469,0.0956021
541.9266113,0.09837659
543.8551758,0.10255105
545.7837402,0.10311516
547.7123047,0.10416937
549.6408691,0.10923154
551.5694336,0.11298183
553.4979981,0.11018799
555.4265625,0.10582588
557.355127,0.10955361
559.2836914,0.12065738
561.2122559,0.13003893
563.1408203,0.13682529
565.0693848,0.1443277
566.9979492,0.14390236
568.9265137,0.12757166
570.8550781,0.10809917
572.7836426,0.10079721
574.712207,0.10458108
576.6407715,0.10956848
578.5693359,0.1097049
580.4979004,0.1079942
582.4264648,0.10717738
584.3550293,0.10866272
586.2835938,0.11095852
588.2121582,0.11046579
590.1407227,0.11227767
592.0692871,0.11925933
593.9978516,0.12214558
595.926416,0.11676567
597.8549805,0.10914931
599.7835449,0.10812475
601.7121094,0.11082849
603.6406738,0.10597645
605.5692383,0.09741481
607.4978027,0.09856988
609.4263672,0.10545908
611.3549316,0.10268902
613.2834961,0.09680425
615.2120606,0.10575354
617.140625,0.11862645
619.0691895,0.11500195
620.9977539,0.10266405
622.9263184,0.09620142
624.8548828,0.09772623
626.7834473,0.10356391
628.7120117,0.10548022
630.6405762,0.09762046
632.5691406,0.09202523
634.4977051,0.10352649
636.4262695,0.11840826
638.354834,0.11706336
640.2833984,0.10605892
642.2119629,0.09919647
644.1405273,0.10031779
646.0690918,0.10513304
647.9976563,0.10649908
649.9262207,0.10380861
651.8547852,0.10365596
653.7833496,0.10393643
655.7119141,0.09850436
657.6404785,0.09161445
659.569043,0.09350925
661.4976074,0.10617052
663.4261719,0.11485124
665.3547363,0.11215119
667.2833008,0.10445486
669.2118652,0.09558047
671.1404297,0.09037219
673.0689941,0.08962909
674.9975586,0.09040328
676.9261231,0.09026105
678.8546875,0.08846786
680.783252,0.08837993
682.7118164,0.09193765
684.6403809,0.09688587
686.5689453,0.10185767
688.4975098,0.10378192
690.4260742,0.10195766
692.3546387,0.10130668
694.2832031,0.10158063
696.2117676,0.09964445
698.140332,0.09516503
700.0688965,0.09025153
701.9974609,0.08909427
703.9260254,0.09281827
705.8545898,0.09851865
707.7831543,0.10274688
709.7117188,0.10467681
711.6402832,0.10573038
713.5688477,0.10368918
715.4974121,0.09957808
717.4259766,0.09923454
719.354541,0.10146491
721.2831055,0.10209691
723.2116699,0.10166594
725.1402344,0.10174904
727.0687988,0.10292356
728.9973633,0.10386381
730.9259277,0.1040749
732.8544922,0.10675546
734.7830566,0.10984463
736.7116211,0.10767308
738.6401856,0.10480488
740.56875,0.10490273
742.4973145,0.1029536
744.4258789,0.10062435
746.3544434,0.10162555
748.2830078,0.10268082
750.2115723,0.10394472
752.1401367,0.10879841
754.0687012,0.11517278
755.9972656,0.11685467
757.9258301,0.11253611
759.8543945,0.10781714
761.782959,0.10691056
763.7115234,0.10918652
765.6400879,0.11236093
767.5686523,0.11350748
769.4972168,0.11362305
