wavenumber (cm-1),reflectivity (-)
499.4981934,0.09714442
501.4267578,0.10808858
503.3553223,0.11289147
505.2838867,0.10234807
507.2124512,0.0923328
509.1410156,0.09250011
511.0695801,0.09143738
512.9981445,0.08801872
514.926709,0.0939917
516.8552734,0.10157921
518.7838379,0.09800553
520.7124023,0.09286732
522.6409668,0.09374456
524.5695313,0.09450499
526.4980957,0.0919855
528.4266602,0.09313179
530.3552246,0.10167652
532.2837891,0.10809829
534.2123535,0.10214959
536.140918,0.09238658
538.0694824,0.09399053
539.9980469,0.10662476
541.9266113,0.11816773
543.8551758,0.12167956
545.7837402,0.12260819
547.7123047,0.12060529
549.6408691,0.11243616
551.5694336,0.10629898
553.4979981,0.10197745
555.4265625,0.09522822
557.355127,0.09155376
559.2836914,0.09220211
561.2122559,0.09329114
563.1408203,0.09229606
565.0693848,0.09025239
566.9979492,0.09265961
568.9265137,0.0946165
570.8550781,0.08764616
572.7836426,0.07810304
574.712207,0.07304206
576.6407715,0.07585476
578.5693359,0.08845471
580.4979004,0.10332575
582.4264648,0.10918591
584.3550293,0.10403939
586.2835938,0.0970151
588.2121582,0.09272055
590.1407227,0.08745904
592.0692871,0.08475234
593.9978516,0.08763134
595.926416,0.08589181
597.8549805,0.07685106
599.7835449,0.07226987
601.7121094,0.07568204
603.6406738,0.07966605
605.5692383,0.08100639
607.4978027,0.08316681
609.4263672,0.08996401
611.3549316,0.09735708
613.2834961,0.09690343
615.2120606,0.08902868
617.140625,0.08276688
619.0691895,0.08177152
620.9977539,0.0815906
622.9263184,0.07988308
624.8548828,0.07856084
626.7834473,0.07767686
628.7120117,0.07388882
630.6405762,0.06938041
632.5691406,0.07242029
634.4977051,0.08169298
636.4262695,0.08687606
638.354834,0.0887287
640.2833984,0.09156692
642.2119629,0.08845814
644.1405273,0.07745919
646.0690918,0.06914277
647.9976563,0.07134493
649.9262207,0.08095667
651.8547852,0.09034253
653.7833496,0.09803969
655.7119141,0.10189784
657.6404785,0.09587768
659.569043,0.08385084
661.4976074,0.07667294
663.4261719,0.07753575
665.3547363,0.08380715
667.2833008,0.09135612
669.2118652,0.09147035
671.1404297,0.09092967
673.0689941,0.09072535
674.9975586,0.08458783
676.9261231,0.07996244
678.8546875,0.08035702
680.783252,0.07824169
682.7118164,0.07525813
684.6403809,0.07489999
686.5689453,0.07258671
688.4975098,0.06871569
690.4260742,0.06806313
692.3546387,0.07002633
694.2832031,0.07387488
696.2117676,0.07764851
698.140332,0.07736431
700.0688965,0.07619988
701.9974609,0.07799219
703.9260254,0.08006842
705.8545898,0.08007978
707.7831543,0.0781564
709.7117188,0.075992
711.6402832,0.0771678
713.5688477,0.08084738
715.4974121,0.08324961
717.4259766,0.08573746
719.354541,0.08860122
721.2831055,0.08746345
723.2116699,0.08474057
725.1402344,0.086264
727.0687988,0.08907642
728.9973633,0.08946273
730.9259277,0.09100533
732.8544922,0.09409475
734.7830566,0.09477192
736.7116211,0.09279449
738.6401856,0.09021277
740.56875,0.08875384
742.4973145,0.0892112
744.4258789,0.0907658
746.3544434,0.09225816
748.2830078,0.09321269
750.2115723,0.09423109
752.1401367,0.09594715
754.0687012,0.09637754
755.9972656,0.09478383
757.9258301,0.09364784
759.8543945,0.0924079
761.782959,0.09060613
763.7115234,0.09078617
765.6400879,0.09281113
767.5686523,0.0959117
769.4972168,0.09933154
771.4257813,0.09981921
773.3543457,0.09714697
775.2829102,0.09504531
777.2114746,0.09533785
779.1400391,0.09736962
781.0686035,0.10016824
782.997168,0.10359565
784.9257324,0.1067342
786.8542969,0.1069524
788.7828613,0.10510981
790.7114258,0.10383265
792.6399902,0.10272171
794.5685547,0.10235329
796.4971191,0.10319833
798.4256836,0.10330247
800.3542481,0.10273878
802.2828125,0.10313116
804.211377,0.10448133
806.1399414,0.10553809
808.0685059,0.10513563
809.9970703,0.1027182
811.9256348,0.09941984
813.8541992,0.09782771
815.7827637,0.09785266
817.7113281,0.09790931
819.6398926,0.09846994
821.568457,0.10001287
823.4970215,0.10285177
825.4255859,0.10597519
827.3541504,0.10798454
829.2827148,0.11031079
831.2112793,0.11194818
833.1398438,0.11159211
835.0684082,0.11247698
836.9969727,0.11533557
838.9255371,0.11737257
840.8541016,0.11748138
842.782666,0.11606468
844.7112305,0.11404561
846.6397949,0.11238543
848.5683594,0.11064243
850.4969238,0.10872941
852.4254883,0.10859782
854.3540527,0.11007876
856.2826172,0.11120089
858.2111816,0.11276522
860.1397461,0.11492437
862.0683106,0.11441629
863.996875,0.11115477
865.9254395,0.11037733
867.8540039,0.11341025
869.7825684,0.115474
871.7111328,0.11479293
873.6396973,0.11362334
875.5682617,0.11309793
877.4968262,0.11316048
879.4253906,0.11217069
881.3539551,0.11001971
883.2825195,0.11009797
885.211084,0.1114127
887.1396484,0.1099683
889.0682129,0.10788138
890.9967773,0.10846864
892.9253418,0.10955998
894.8539063,0.10906239
896.7824707,0.10894275
898.7110352,0.11042199
900.6395996,0.11190748
902.5681641,0.11213363
904.4967285,0.11160675
906.425293,0.11202953
908.3538574,0.1147216
910.2824219,0.11888819
912.2109863,0.12258802
914.1395508,0.12476823
916.0681152,0.12566447
917.9966797,0.1259108
919.9252441,0.12606649
921.8538086,0.12650652
923.7823731,0.12705491
925.7109375,0.12765466
927.639502,0.12892008
929.5680664,0.13088039
931.4966309,0.13215078
933.4251953,0.13124418
935.3537598,0.12813592
937.2823242,0.12455311
939.2108887,0.12273373
941.1394531,0.12238955
943.0680176,0.12090708
944.996582,0.11851604
946.9251465,0.11810385
948.8537109,0.11928956
950.7822754,0.11913089
952.7108398,0.11725622
954.6394043,0.11544591
956.5679688,0.11544432
958.4965332,0.11730547
960.4250977,0.1177043
962.3536621,0.11453392
964.2822266,0.11080617
966.210791,0.10954223
968.1393555,0.11061272
970.0679199,0.1130422
971.9964844,0.11485762
973.9250488,0.11435214
975.8536133,0.1127706
977.7821777,0.11110204
979.7107422,0.10844527
981.6393066,0.1050646
983.5678711,0.10215367
985.4964356,0.09988464
987.425,0.09743953
989.3535645,0.09487084
991.2821289,0.09359939
993.2106934,0.09396359
995.1392578,0.09434082
997.0678223,0.09316851
998.9963867,0.09047134
1000.924951,0.08751637
1002.853516,0.08608441
1004.78208,0.08658075
1006.710645,0.08811081
1008.639209,0.09048105
1010.567773,0.09097937
1012.496338,0.08737127
1014.424902,0.08425056
1016.353467,0.08389036
1018.282031,0.08263385
1020.210596,0.08132089
1022.13916,0.08303808
1024.067725,0.08626413
1025.996289,0.08885911
1027.924854,0.08987879
1029.853418,0.08753768
1031.781982,0.08233509
1033.710547,0.07813689
1035.639111,0.07600683
1037.567676,0.07301663
1039.49624,0.0692158
1041.424805,0.06790455
1043.353369,0.06843347
1045.281934,0.06916627
1047.210498,0.07241893
1049.139063,0.07711146
1051.067627,0.0791493
1052.996191,0.07889691
1054.924756,0.07786857
1056.85332,0.07622835
1058.781885,0.07515202
1060.710449,0.0753449
1062.639014,0.07507141
1064.567578,0.07249478
1066.496143,0.06830968
1068.424707,0.06368412
1070.353271,0.05987651
1072.281836,0.05953861
1074.2104,0.06239597
1076.138965,0.06359681
1078.067529,0.06112043
1079.996094,0.05918897
1081.924658,0.06056328
1083.853223,0.06268774
1085.781787,0.06311428
1087.710352,0.06192199
1089.638916,0.06043391
1091.56748,0.06037987
1093.496045,0.06177055
1095.424609,0.06241183
1097.353174,0.06148062
1099.281738,0.06059626
1101.210303,0.06052676
1103.138867,0.0614936
1105.067432,0.06342319
1106.995996,0.06481311
1108.924561,0.0642473
1110.853125,0.06106526
1112.781689,0.0575192
1114.710254,0.05609307
1116.638818,0.05547765
1118.567383,0.05504294
1120.495947,0.055117
1122.424512,0.05564334
1124.353076,0.05691759
1126.281641,0.05814793
1128.210205,0.05879878
1130.13877,0.05912152
1132.067334,0.0585019
1133.995898,0.0565578
1135.924463,0.05625666
1137.853027,0.05924632
1139.781592,0.06098849
1141.710156,0.05947578
