wavenumber (cm-1),reflectivity (-)
499.4981934,0.11907046
501.4267578,0.12987724
503.3553223,0.11924726
505.2838867,0.09889888
507.2124512,0.09856097
509.1410156,0.11248212
511.0695801,0.10624859
512.9981445,0.08084966
514.926709,0.06483798
516.8552734,0.06265272
518.7838379,0.06235635
520.7124023,0.05928549
522.6409668,0.05351827
524.5695313,0.05229196
526.4980957,0.06640853
528.4266602,0.08472057
530.3552246,0.0901477
532.2837891,0.09057537
534.2123535,0.09613099
536.140918,0.09827128
538.0694824,0.09168134
539.9980469,0.08579944
541.9266113,0.08716866
543.8551758,0.09360106
545.7837402,0.09831405
547.7123047,0.09853285
549.6408691,0.10078001
551.5694336,0.10879961
553.4979981,0.11259742
555.4265625,0.10410336
557.355127,0.09301951
559.2836914,0.08977256
561.2122559,0.09167597
563.1408203,0.09290346
565.0693848,0.09039085
566.9979492,0.08371352
568.9265137,0.07531222
570.8550781,0.07303043
572.7836426,0.08047333
574.712207,0.09159268
576.6407715,0.09682384
578.5693359,0.09368424
580.4979004,0.09374246
582.4264648,0.10137968
584.3550293,0.10506138
586.2835938,0.09802338
588.2121582,0.08492473
590.1407227,0.07060209
592.0692871,0.05777293
593.9978516,0.05408795
595.926416,0.0602364
597.8549805,0.06509513
599.7835449,0.0671927
601.7121094,0.07105248
603.6406738,0.07340075
605.5692383,0.07642467
607.4978027,0.08178534
609.4263672,0.08258777
611.3549316,0.0807898
613.2834961,0.08232582
615.2120606,0.0823563
617.140625,0.07708783
619.0691895,0.07305937
620.9977539,0.07305487
622.9263184,0.07281335
624.8548828,0.07256621
626.7834473,0.07371558
628.7120117,0.07272994
630.6405762,0.07139391
632.5691406,0.07371125
634.4977051,0.07426047
636.4262695,0.07264517
638.354834,0.07634119
640.2833984,0.08023082
642.2119629,0.07816732
644.1405273,0.07726663
646.0690918,0.08023407
647.9976563,0.08290074
649.9262207,0.0849666
651.8547852,0.08337473
653.7833496,0.07783499
655.7119141,0.07772058
657.6404785,0.08151027
659.569043,0.07952275
661.4976074,0.07487518
663.4261719,0.07487064
665.3547363,0.07943976
667.2833008,0.08101228
669.2118652,0.06995942
671.1404297,0.06132909
673.0689941,0.05842347
674.9975586,0.06111573
676.9261231,0.06947272
678.8546875,0.0722353
680.783252,0.06982249
682.7118164,0.0724948
684.6403809,0.07784993
686.5689453,0.08098034
688.4975098,0.08181388
690.4260742,0.07903255
692.3546387,0.07571785
694.2832031,0.07640538
696.2117676,0.07820832
698.140332,0.07877826
700.0688965,0.08058362
701.9974609,0.08317264
703.9260254,0.08451562
705.8545898,0.08513984
707.7831543,0.08607299
709.7117188,0.08724918
711.6402832,0.08808472
713.5688477,0.0882758
715.4974121,0.08529659
717.4259766,0.07887826
719.354541,0.07619076
721.2831055,0.07923026
723.2116699,0.08077294
725.1402344,0.07951241
727.0687988,0.08036508
728.9973633,0.08475654
730.9259277,0.0878525
732.8544922,0.08632031
734.7830566,0.08245745
736.7116211,0.0805573
738.6401856,0.08309676
740.56875,0.08766332
742.4973145,0.08981444
744.4258789,0.08838428
746.3544434,0.08601716
748.2830078,0.08538112
750.2115723,0.08563988
752.1401367,0.08515032
754.0687012,0.08543395
755.9972656,0.08829295
757.9258301,0.09158407
759.8543945,0.0916961
761.782959,0.08861016
763.7115234,0.08544026
765.6400879,0.08404644
767.5686523,0.08443611
769.4972168,0.08621626
771.4257813,0.08839533
773.3543457,0.08983977
775.2829102,0.09044305
777.2114746,0.09202377
779.1400391,0.09534682
781.0686035,0.09725282
782.997168,0.09621246
784.9257324,0.0958988
786.8542969,0.09820078
788.7828613,0.10012399
790.7114258,0.10060501
792.6399902,0.10065031
794.5685547,0.09995613
796.4971191,0.09969994
798.4256836,0.10097275
800.3542481,0.10167038
802.2828125,0.10105063
804.211377,0.10129865
806.1399414,0.10178281
808.0685059,0.09946336
809.9970703,0.0939277
811.9256348,0.08900994
813.8541992,0.09002344
815.7827637,0.09490848
817.7113281,0.09706412
819.6398926,0.09775191
821.568457,0.10088606
823.4970215,0.10414269
825.4255859,0.10546444
827.3541504,0.10702755
829.2827148,0.10862218
831.2112793,0.10842101
833.1398438,0.10842621
835.0684082,0.10976904
836.9969727,0.11041212
838.9255371,0.10975506
840.8541016,0.10850407
842.782666,0.10814468
844.7112305,0.11034213
846.6397949,0.1123042
848.5683594,0.11081672
850.4969238,0.10864867
852.4254883,0.10858621
854.3540527,0.10857371
856.2826172,0.10758774
858.2111816,0.10800701
860.1397461,0.10890331
862.0683106,0.1082772
863.996875,0.10794599
865.9254395,0.10598881
867.8540039,0.10131469
869.7825684,0.10102347
871.7111328,0.10694006
873.6396973,0.11190569
875.5682617,0.11369554
877.4968262,0.11497046
879.4253906,0.11462107
881.3539551,0.11257576
883.2825195,0.1127839
885.211084,0.11443105
887.1396484,0.1137946
889.0682129,0.11175697
890.9967773,0.10950021
892.9253418,0.10729074
894.8539063,0.10732822
896.7824707,0.1083941
898.7110352,0.10797253
900.6395996,0.10859363
902.5681641,0.11127464
904.4967285,0.11344387
906.425293,0.11518487
908.3538574,0.1177709
910.2824219,0.12046143
912.2109863,0.12240553
914.1395508,0.12441087
916.0681152,0.12640789
917.9966797,0.12638988
919.9252441,0.12498324
921.8538086,0.12459716
923.7823731,0.12527324
925.7109375,0.12681369
927.639502,0.1286304
929.5680664,0.12887409
