wavenumber (cm-1),reflectivity (-)
499.4981934,0.14391413
501.4267578,0.13491827
503.3553223,0.13562016
505.2838867,0.13942468
507.2124512,0.1458265
509.1410156,0.15455535
511.0695801,0.15529047
512.9981445,0.13772929
514.926709,0.11688495
516.8552734,0.12428587
518.7838379,0.15987174
520.7124023,0.17384122
522.6409668,0.15846479
524.5695313,0.14184014
526.4980957,0.13582441
528.4266602,0.13352612
530.3552246,0.13154291
532.2837891,0.1327004
534.2123535,0.13222142
536.140918,0.12014754
538.0694824,0.09940396
539.9980469,0.08544676
541.9266113,0.08517717
543.8551758,0.08980553
545.7837402,0.09556021
547.7123047,0.11423102
549.6408691,0.14115034
551.5694336,0.14939567
553.4979981,0.13512474
555.4265625,0.1149952
557.355127,0.11203089
559.2836914,0.13591479
561.2122559,0.15441041
563.1408203,0.13903959
565.0693848,0.11987714
566.9979492,0.11955061
568.9265137,0.12598029
570.8550781,0.1246383
572.7836426,0.11714384
574.712207,0.11785111
576.6407715,0.13149458
578.5693359,0.13684839
580.4979004,0.12993941
582.4264648,0.12689927
584.3550293,0.12474072
586.2835938,0.11703371
588.2121582,0.1124458
590.1407227,0.1159265
592.0692871,0.11561764
593.9978516,0.11118144
595.926416,0.11391615
597.8549805,0.12164792
599.7835449,0.1278625
601.7121094,0.12579881
603.6406738,0.11511005
605.5692383,0.1084713
607.4978027,0.11397438
609.4263672,0.12217492
611.3549316,0.11845039
613.2834961,0.10763075
615.2120606,0.10474966
617.140625,0.11107676
619.0691895,0.11793109
620.9977539,0.1173977
622.9263184,0.11274693
624.8548828,0.11250217
626.7834473,0.11378383
628.7120117,0.11215533
630.6405762,0.11299799
632.5691406,0.11698136
634.4977051,0.11600539
636.4262695,0.10998617
638.354834,0.10569319
640.2833984,0.10405679
642.2119629,0.10464634
644.1405273,0.10625365
646.0690918,0.10555458
647.9976563,0.10210855
649.9262207,0.09908203
651.8547852,0.10063051
653.7833496,0.10437361
655.7119141,0.10558603
657.6404785,0.10625563
659.569043,0.10262565
661.4976074,0.09441692
663.4261719,0.09417062
665.3547363,0.09772228
667.2833008,0.09060536
669.2118652,0.07925302
671.1404297,0.08263154
673.0689941,0.09120762
674.9975586,0.09865294
676.9261231,0.10114773
678.8546875,0.1028031
680.783252,0.10872618
682.7118164,0.1115196
684.6403809,0.10464635
686.5689453,0.09574946
688.4975098,0.09580123
690.4260742,0.10049774
692.3546387,0.10104879
694.2832031,0.10332806
696.2117676,0.1102246
698.140332,0.11122965
700.0688965,0.10430264
701.9974609,0.10055354
703.9260254,0.10372393
705.8545898,0.10690811
707.7831543,0.10503103
709.7117188,0.0996858
711.6402832,0.09684672
713.5688477,0.10127722
715.4974121,0.11000822
717.4259766,0.11730356
719.354541,0.11990595
721.2831055,0.11850874
723.2116699,0.1165928
725.1402344,0.11308181
727.0687988,0.10893327
728.9973633,0.11097173
730.9259277,0.11678213
732.8544922,0.11668154
734.7830566,0.11408748
736.7116211,0.11757797
738.6401856,0.12092122
740.56875,0.11910631
742.4973145,0.11873934
744.4258789,0.11955824
746.3544434,0.11772599
748.2830078,0.11706053
750.2115723,0.11963556
752.1401367,0.12245533
754.0687012,0.12384834
755.9972656,0.12465765
757.9258301,0.12396441
759.8543945,0.12102616
761.782959,0.11894492
763.7115234,0.12035834
765.6400879,0.12251125
767.5686523,0.1231068
769.4972168,0.12534378
771.4257813,0.12868474
773.3543457,0.13004231
775.2829102,0.13187297
777.2114746,0.13374609
779.1400391,0.13071974
781.0686035,0.12669922
782.997168,0.1290981
784.9257324,0.13510339
786.8542969,0.13759434
788.7828613,0.13618816
790.7114258,0.13666199
792.6399902,0.14307515
794.5685547,0.14901423
796.4971191,0.14685911
798.4256836,0.14183204
800.3542481,0.14057927
802.2828125,0.14042901
804.211377,0.1381315
806.1399414,0.13500902
808.0685059,0.13145939
809.9970703,0.1290555
811.9256348,0.13091397
813.8541992,0.13439664
815.7827637,0.13367641
817.7113281,0.12973867
819.6398926,0.12930943
821.568457,0.1335271
823.4970215,0.13807425
825.4255859,0.14154068
827.3541504,0.14328074
829.2827148,0.14154901
831.2112793,0.13872622
833.1398438,0.13889925
835.0684082,0.142176
836.9969727,0.14614856
838.9255371,0.1497235
840.8541016,0.15323569
842.782666,0.15530442
