Time,Mass,HRR
[s],[g],[kW/m2]
0,66.99,0
1,66.99,12.5
2,67.012,13.1
3,67.012,12.5
4,67.012,2.8
5,67.012,2.2
6,67.012,1.6
7,67.024,2.8
8,67.038,2.8
9,67.05,2.3
10,67.06,1.7
11,67.069,1.7
12,67.076,1.1
13,67.083,1.1
14,67.088,1.1
15,67.092,0
16,67.095,0.6
17,67.097,0.6
18,67.099,0.6
19,67.1,0
20,67.101,0
21,67.102,0.6
22,67.102,0.6
23,67.102,1.1
24,67.102,0.6
25,67.101,1.1
26,67.1,1.1
27,67.099,1.7
28,67.098,1.1
29,67.096,1.7
30,67.095,1.1
31,67.093,1.7
32,67.091,1.7
33,67.089,1.7
34,67.087,1.1
35,67.085,1.7
36,67.083,2.3
37,67.081,2.8
38,67.079,2.3
39,67.076,3.4
40,67.074,2.8
41,67.071,3.4
42,67.069,4
43,67.067,4
44,67.065,4.5
45,67.063,5.8
46,67.061,5.1
47,67.059,5.1
48,67.057,6.8
49,67.054,7.5
50,67.051,6.9
51,67.048,6.4
52,67.046,6.9
53,67.043,6.4
54,67.04,6.9
55,67.037,6.9
56,67.034,5.8
57,67.03,5.1
58,67.027,4.5
59,67.023,4
60,67.02,3.4
61,67.016,3.4
62,67.012,3.4
63,67.008,2.8
64,67.005,2.8
65,67,2.8
66,66.996,2.3
67,66.992,2.3
68,66.987,2.3
69,66.982,2.3
70,66.977,2.3
71,66.972,2.3
72,66.966,2.3
73,66.961,2.3
74,66.954,2.3
75,66.948,2.3
76,66.941,2.8
77,66.934,2.8
78,66.926,2.3
79,66.918,2.8
80,66.91,2.8
81,66.901,2.3
82,66.892,2.3
83,66.882,2.3
84,66.871,2.8
85,66.86,2.8
86,66.849,3.4
87,66.836,3.4
88,66.823,3.4
89,66.81,2.8
90,66.795,3.4
91,66.78,3.4
92,66.764,2.3
93,66.746,2.8
94,66.728,2.8
95,66.709,3.4
96,66.689,3.4
97,66.668,3.4
98,66.646,4
99,66.622,3.4
100,66.598,4
101,66.571,4
102,66.544,4.5
103,66.516,4.5
104,66.486,4.5
105,66.455,4.5
106,66.422,5.1
107,66.388,5.1
108,66.352,5.1
109,66.315,6.9
110,66.276,6.9
111,66.235,7.5
112,66.194,8.1
113,66.15,7.5
114,66.104,8
115,66.057,8
116,66.008,8.5
117,65.957,7.3
118,65.905,7.8
119,65.85,8.9
120,65.795,11.1
121,65.737,12.7
122,65.677,18.8
123,65.615,23.6
124,65.552,29.1
125,65.486,47.6
