Time,Mass,HRR
539,1.498,25.2
540,1.489,23.5
541,1.481,23.4
542,1.473,22.8
543,1.465,22.8
544,1.457,22.3
545,1.449,21
546,1.441,21
547,1.434,20.6
548,1.427,20
549,1.419,19.9
550,1.412,21.1
551,1.405,20.6
552,1.399,20.7
553,1.392,20.6
554,1.385,21.1
555,1.379,20.6
556,1.372,20.6
557,1.365,21.3
558,1.358,20.7
559,1.352,20.6
560,1.345,19.4
561,1.339,20
562,1.333,18.9
563,1.326,20
564,1.32,19.5
565,1.314,18.3
566,1.307,18.9
567,1.301,17.7
568,1.294,17.7
569,1.288,17.7
570,1.282,16.6
571,1.275,17.2
572,1.269,17.2
573,1.263,16
574,1.257,16
575,1.251,16.6
576,1.244,16
577,1.239,16.7
578,1.233,16.6
579,1.227,16
580,1.221,16.7
581,1.215,16
582,1.209,16.7
583,1.204,16.7
584,1.198,15.5
585,1.193,14.9
586,1.188,15.5
587,1.182,15
588,1.177,14.9
589,1.172,14.3
590,1.167,14.3
591,1.162,14.3
592,1.158,13.2
593,1.153,13.8
594,1.149,13.2
595,1.145,12.6
596,1.141,12.6
597,1.137,11.4
598,1.133,12
599,1.129,11.5
600,1.126,11.4
601,1.122,12
602,1.119,12
603,1.116,11.5
604,1.113,12.6
605,1.109,12.6
606,1.106,12.6
607,1.103,13.2
608,1.101,10.9
609,1.098,10.3
610,1.095,10.9
611,1.092,9.8
612,1.09,9.8
613,1.087,10.3
614,1.084,9.8
615,1.081,9.8
616,1.079,9.2
617,1.076,8.6
618,1.073,8.5
619,1.07,8.5
620,1.067,8.5
621,1.064,8.6
622,1.061,8
623,1.058,8
624,1.054,8.5
625,1.051,8
626,1.048,9.2
627,1.044,8.6
628,1.041,9.2
629,1.037,9.2
630,1.034,8.6
631,1.03,9.2
632,1.026,8
633,1.022,7.4
634,1.018,7.4
635,1.014,7.4
636,1.01,7.4
637,1.006,7.4
638,1.002,7.4
639,0.997,6.8
640,0.993,6.8
641,0.989,6.8
642,0.984,6.3
643,0.98,6.3
644,0.975,5.7
645,0.971,5.7
646,0.966,5.1
647,0.962,5.7
648,0.957,4.5
649,0.953,4.5
650,0.949,3.9
651,0.944,3.9
652,0.94,4.5
653,0.936,4
654,0.932,4
655,0.928,5.1
656,0.924,4.5
657,0.92,5.1
658,0.916,5.1
659,0.911,4.5
660,0.907,4
661,0.903,4.5
662,0.898,4
663,0.893,4
664,0.888,3.4
665,0.883,2.3
666,0.879,2.3
667,0.875,2.8
668,0.871,2.3
669,0.867,2.3
670,0.863,3.4
671,0.859,2.3
672,0.855,2.3
673,0.851,2.3
674,0.848,1
675,0.844,1
676,0.84,1
677,0.837,1
678,0.833,1.7
679,0.829,1.7
680,0.824,1.1
681,0.819,1.1
682,0.815,0.6
683,0.809,1.1
684,0.804,0.6
685,0.797,0
686,0.79,0
687,0.781,0
688,0.771,0
689,0.759,0
690,0.744,0
691,0.725,0
692,0.701,0
693,0.672,0
694,0.64,0
695,0.64,0
696,0.64,0
697,0.64,0
698,0.64,0
699,0.64,0
700,0.64,0
