Time (s),Temperature (K),Mass (mg)
0,298.5,5.05
131,299,5.0521
156,299.5,5.0519
173,300,5.0517
186,300.5,5.0514
196,301,5.0511
206,301.5,5.051
215,302,5.0506
223,302.5,5.05
230,303,5.0497
238,303.5,5.0494
244,304,5.0492
251,304.5,5.0492
257,305,5.0488
263,305.5,5.0485
269,306,5.0482
275,306.5,5.0479
281,307,5.0472
286,307.5,5.0468
291,308,5.0464
297,308.5,5.0457
302,309,5.0453
307,309.5,5.0448
312,310,5.0444
317,310.5,5.0438
322,311,5.0433
326,311.5,5.0429
331,312,5.0422
336,312.5,5.0416
340,313,5.041
345,313.5,5.0403
349,314,5.0396
354,314.5,5.0389
358,315,5.0383
363,315.5,5.0376
367,316,5.0372
371,316.5,5.0365
376,317,5.0358
380,317.5,5.0348
384,318,5.0341
388,318.5,5.0334
392,319,5.0326
396,319.5,5.0318
401,320,5.0308
405,320.5,5.0301
409,321,5.029
413,321.5,5.0282
417,322,5.0274
421,322.5,5.0266
425,323,5.0257
429,323.5,5.0249
433,324,5.0239
437,324.5,5.0229
441,325,5.0221
445,325.5,5.021
448,326,5.0204
452,326.5,5.0192
456,327,5.0181
460,327.5,5.0171
464,328,5.0161
468,328.5,5.0149
471,329,5.0143
475,329.5,5.0132
479,330,5.0122
483,330.5,5.011
487,331,5.01
490,331.5,5.0092
494,332,5.0083
498,332.5,5.0072
502,333,5.0058
505,333.5,5.0051
509,334,5.0042
513,334.5,5.0033
517,335,5.0021
520,335.5,5.0011
524,336,5.0001
528,336.5,4.9991
531,337,4.9983
535,337.5,4.9972
539,338,4.9961
542,338.5,4.9953
546,339,4.9942
550,339.5,4.9934
553,340,4.9926
557,340.5,4.9918
561,341,4.9907
564,341.5,4.9898
568,342,4.9887
571,342.5,4.988
575,343,4.987
579,343.5,4.986
582,344,4.9851
586,344.5,4.9844
589,345,4.9838
593,345.5,4.983
597,346,4.9822
600,346.5,4.9814
604,347,4.9805
607,347.5,4.98
611,348,4.9791
614,348.5,4.9785
618,349,4.9776
622,349.5,4.9771
625,350,4.9764
629,350.5,4.9757
632,351,4.9751
636,351.5,4.9744
639,352,4.9739
643,352.5,4.9731
646,353,4.9726
650,353.5,4.9721
653,354,4.9716
657,354.5,4.971
660,355,4.9707
664,355.5,4.9699
667,356,4.9696
671,356.5,4.9692
674,357,4.9688
678,357.5,4.9682
681,358,4.9677
685,358.5,4.9673
689,359,4.9668
692,359.5,4.9665
696,360,4.9662
699,360.5,4.9657
702,361,4.9656
706,361.5,4.9653
709,362,4.965
713,362.5,4.9647
716,363,4.9645
720,363.5,4.9643
723,364,4.9642
727,364.5,4.9637
730,365,4.9636
734,365.5,4.9633
737,366,4.9628
741,366.5,4.9627
744,367,4.9627
748,367.5,4.9623
751,368,4.9622
755,368.5,4.9621
758,369,4.9619
762,369.5,4.9614
765,370,4.9616
769,370.5,4.9613
772,371,4.961
776,371.5,4.9608
779,372,4.9608
783,372.5,4.9606
786,373,4.9606
790,373.5,4.9603
793,374,4.9603
797,374.5,4.9602
800,375,4.96
803,375.5,4.9598
807,376,4.9595
810,376.5,4.9594
814,377,4.9592
817,377.5,4.9591
821,378,4.959
824,378.5,4.9591
828,379,4.9589
831,379.5,4.9588
835,380,4.9584
838,380.5,4.9582
842,381,4.958
845,381.5,4.9582
848,382,4.958
852,382.5,4.9579
855,383,4.9577
859,383.5,4.9577
862,384,4.9576
866,384.5,4.9574
869,385,4.9573
873,385.5,4.9572
876,386,4.9572
880,386.5,4.9571
883,387,4.9568
886,387.5,4.9567
890,388,4.9566
893,388.5,4.9563
897,389,4.9564
900,389.5,4.9562
904,390,4.956
907,390.5,4.9559
910,391,4.9557
914,391.5,4.9556
917,392,4.9555
921,392.5,4.9553
924,393,4.9553
928,393.5,4.955
931,394,4.9549
934,394.5,4.9548
938,395,4.9545
941,395.5,4.9546
945,396,4.9546
948,396.5,4.9545
952,397,4.9544
955,397.5,4.9542
959,398,4.9541
962,398.5,4.9539
965,399,4.9538
969,399.5,4.9536
972,400,4.9535
976,400.5,4.9533
979,401,4.9532
982,401.5,4.9532
986,402,4.953
989,402.5,4.9528
993,403,4.9525
996,403.5,4.9524
999,404,4.9522
1003,404.5,4.9521
1006,405,4.9522
1010,405.5,4.9519
1013,406,4.9518
1016,406.5,4.9515
1020,407,4.9515
1023,407.5,4.9514
1027,408,4.9512
1030,408.5,4.9509
1033,409,4.9509
1037,409.5,4.9505
1040,410,4.9503
1044,410.5,4.9502
1047,411,4.9501
1050,411.5,4.9498
1054,412,4.9495
1057,412.5,4.9493
1061,413,4.949
1064,413.5,4.9486
1067,414,4.9486
1071,414.5,4.9484
1074,415,4.9482
1077,415.5,4.9479
1081,416,4.9477
1084,416.5,4.9476
1088,417,4.9474
1091,417.5,4.9471
1094,418,4.9467
1098,418.5,4.9464
1101,419,4.9463
1104,419.5,4.9462
1108,420,4.9457
1111,420.5,4.9455
1114,421,4.9452
1118,421.5,4.945
1121,422,4.9447
1125,422.5,4.9444
1128,423,4.944
1131,423.5,4.9439
1135,424,4.9435
1138,424.5,4.9434
1141,425,4.9432
1145,425.5,4.9428
1148,426,4.9427
1151,426.5,4.9426
1155,427,4.9423
1158,427.5,4.9421
1161,428,4.9419
1165,428.5,4.9414
1168,429,4.9412
1171,429.5,4.9408
1175,430,4.9402
1178,430.5,4.9402
1181,431,4.9397
1185,431.5,4.9395
1188,432,4.9391
1191,432.5,4.9389
1195,433,4.9383
1198,433.5,4.938
1201,434,4.9377
1205,434.5,4.9375
1208,435,4.9372
1211,435.5,4.9369
1215,436,4.9365
1218,436.5,4.9361
1221,437,4.9354
1225,437.5,4.935
1228,438,4.9347
1231,438.5,4.9343
1235,439,4.934
1238,439.5,4.9337
1241,440,4.9332
1245,440.5,4.9327
1248,441,4.9325
1251,441.5,4.9323
1255,442,4.9318
1258,442.5,4.9312
1261,443,4.9309
1265,443.5,4.9304
1268,444,4.9299
1271,444.5,4.9295
1275,445,4.9288
1278,445.5,4.9283
1281,446,4.9279
1285,446.5,4.9274
1288,447,4.927
1291,447.5,4.9263
1294,448,4.9259
1298,448.5,4.9252
1301,449,4.9246
1304,449.5,4.9242
1308,450,4.9233
1311,450.5,4.9228
1314,451,4.9223
1318,451.5,4.9215
1321,452,4.9209
1324,452.5,4.9204
1327,453,4.92
1331,453.5,4.9192
1334,454,4.9186
1337,454.5,4.9181
1341,455,4.9173
1344,455.5,4.9167
1347,456,4.9161
1350,456.5,4.9154
1354,457,4.9144
1357,457.5,4.9137
1360,458,4.9131
1364,458.5,4.9121
1367,459,4.9114
1370,459.5,4.9107
1374,460,4.9098
1377,460.5,4.9091
1380,461,4.9082
1383,461.5,4.9075
1387,462,4.9066
1390,462.5,4.9057
1393,463,4.9051
1397,463.5,4.904
1400,464,4.9029
1403,464.5,4.9021
1406,465,4.9013
1410,465.5,4.9004
1413,466,4.8995
1416,466.5,4.8985
1420,467,4.8975
1423,467.5,4.8965
1426,468,4.8957
1429,468.5,4.8948
1433,469,4.8932
1436,469.5,4.8923
1439,470,4.8913
1442,470.5,4.8904
1446,471,4.8894
1449,471.5,4.8883
1452,472,4.8872
1455,472.5,4.8862
1459,473,4.8847
1462,473.5,4.8837
1465,474,4.8827
1469,474.5,4.8809
1472,475,4.8798
1475,475.5,4.8789
1478,476,4.8777
1482,476.5,4.8761
1485,477,4.875
1488,477.5,4.8738
1491,478,4.8726
1495,478.5,4.8709
1498,479,4.8698
1501,479.5,4.8686
1504,480,4.8673
1508,480.5,4.8655
1511,481,4.8643
1514,481.5,4.863
1517,482,4.8617
1521,482.5,4.8599
1524,483,4.8585
1527,483.5,4.8572
1530,484,4.856
1534,484.5,4.854
1537,485,4.8525
1540,485.5,4.8509
1543,486,4.8494
1547,486.5,4.8476
1550,487,4.8461
1553,487.5,4.8445
1556,488,4.843
1560,488.5,4.841
1563,489,4.8393
1566,489.5,4.8377
1569,490,4.8361
1573,490.5,4.8338
1576,491,4.8321
1579,491.5,4.8303
1582,492,4.8289
1586,492.5,4.8268
1589,493,4.8251
1592,493.5,4.8233
1595,494,4.8213
1599,494.5,4.819
1602,495,4.8172
1605,495.5,4.8154
1608,496,4.8137
1612,496.5,4.8112
1615,497,4.8093
1618,497.5,4.8075
1621,498,4.8054
1624,498.5,4.8035
1628,499,4.8008
1631,499.5,4.7988
1634,500,4.7968
1637,500.5,4.7946
1641,501,4.7916
1644,501.5,4.7894
1647,502,4.7873
1650,502.5,4.7852
1654,503,4.7821
1657,503.5,4.7799
1660,504,4.7777
1663,504.5,4.7753
1667,505,4.772
1670,505.5,4.7696
1673,506,4.767
1676,506.5,4.7647
