Time (s),Temperature (K),Mass (mg)
0.0,299.199,4.996906
1.0,299.199,4.996937
2.0,299.199,4.997
3.0,299.197001,4.997
4.0,299.195,4.997063
5.0,299.192,4.997156
6.0,299.192,4.997281
7.0,299.192999,4.997344
8.0,299.192999,4.997437
9.0,299.196,4.997562
10.0,299.196,4.997719
11.0,299.196,4.997844
12.0,299.197001,4.997906
13.0,299.202999,4.997969
14.0,299.206999,4.998094
15.0,299.209,4.99825
16.0,299.209,4.998375
17.0,299.208001,4.998437
18.0,299.206,4.998437
19.0,299.205,4.998469
20.0,299.202,4.998562
21.0,299.199,4.998687
22.0,299.195,4.998781
23.0,299.194001,4.998875
24.0,299.194001,4.998938
25.0,299.195,4.999
26.0,299.195,4.999
27.0,299.195,4.999
28.0,299.194001,4.999031
29.0,299.194001,4.999063
30.0,299.194001,4.999094
31.0,299.194001,4.999125
32.0,299.194001,4.999125
33.0,299.192999,4.999156
34.0,299.195,4.999219
35.0,299.199,4.999281
36.0,299.198,4.999312
37.0,299.198,4.999312
38.0,299.198,4.999375
39.0,299.198,4.999437
40.0,299.199,4.999562
41.0,299.199,4.999688
42.0,299.199,4.999813
43.0,299.198,4.999875
44.0,299.202999,4.999906
45.0,299.208001,4.999875
46.0,299.206999,4.999813
47.0,299.206999,4.999813
48.0,299.206999,4.999781
49.0,299.208001,4.999813
50.0,299.211001,4.999844
51.0,299.216,4.999844
52.0,299.22,4.999813
53.0,299.220999,4.999781
54.0,299.226,4.999781
55.0,299.227,4.999844
56.0,299.230999,4.999875
57.0,299.234999,4.999906
58.0,299.24,4.999906
59.0,299.244,4.999906
60.0,299.247,4.999875
61.0,299.25,4.999781
62.0,299.257,4.999719
63.0,299.268999,4.999688
64.0,299.279999,4.999656
65.0,299.286,4.999625
66.0,299.292,4.999594
67.0,299.296,4.999594
68.0,299.303,4.999625
69.0,299.309,4.999594
70.0,299.316,4.999594
71.0,299.327,4.999562
72.0,299.337,4.999594
73.0,299.345999,4.999625
74.0,299.358,4.999656
75.0,299.365,4.999688
76.0,299.373,4.99975
77.0,299.379,4.999781
78.0,299.386,4.999813
79.0,299.395001,4.999813
80.0,299.407999,4.999813
81.0,299.424,4.999813
82.0,299.441,4.999844
83.0,299.454001,4.999813
84.0,299.465001,4.999781
85.0,299.475001,4.999781
86.0,299.486,4.99975
87.0,299.499001,4.999719
88.0,299.517001,4.999719
89.0,299.538,4.999656
90.0,299.550999,4.999656
91.0,299.565001,4.999656
92.0,299.577999,4.999688
93.0,299.598999,4.999688
94.0,299.619999,4.999688
95.0,299.639,4.999625
96.0,299.656001,4.999625
97.0,299.675,4.999594
98.0,299.694001,4.999594
99.0,299.712,4.999562
100.0,299.730999,4.999531
101.0,299.751999,4.999562
102.0,299.775999,4.999531
103.0,299.796,4.999562
104.0,299.819001,4.999562
105.0,299.847001,4.999531
106.0,299.872,4.999469
107.0,299.895001,4.999406
108.0,299.914999,4.999437
109.0,299.941,4.999469
110.0,299.966999,4.9995
111.0,299.994,4.999469
112.0,300.020001,4.999406
113.0,300.05,4.999406
114.0,300.077999,4.999437
115.0,300.109,4.999406
116.0,300.139,4.999375
117.0,300.17,4.999281
118.0,300.202,4.999219
119.0,300.233,4.999219
120.0,300.263001,4.999219
121.0,300.292,4.99925
122.0,300.322001,4.999219
123.0,300.355999,4.999219
124.0,300.393,4.999156
125.0,300.432,4.999094
126.0,300.47,4.999063
127.0,300.507,4.999031
128.0,300.541001,4.999031
129.0,300.577999,4.999031
130.0,300.614001,4.999
131.0,300.654,4.998969
132.0,300.695,4.998938
133.0,300.736,4.998875
134.0,300.781001,4.998781
135.0,300.824,4.998781
136.0,300.862999,4.998875
137.0,300.900999,4.998906
138.0,300.942999,4.998906
139.0,300.984,4.998844
140.0,301.027001,4.998813
141.0,301.069001,4.998781
142.0,301.115,4.998687
143.0,301.164,4.998531
144.0,301.213,4.998406
145.0,301.258,4.998437
146.0,301.305001,4.998437
147.0,301.352,4.998469
148.0,301.403,4.9985
149.0,301.451001,4.9985
150.0,301.501999,4.998469
151.0,301.553999,4.998437
152.0,301.605,4.998344
153.0,301.654,4.998312
154.0,301.705,4.998312
155.0,301.757,4.998312
156.0,301.807,4.998312
157.0,301.859,4.998281
158.0,301.914,4.99825
159.0,301.972001,4.998188
160.0,302.029999,4.998188
161.0,302.087,4.998188
162.0,302.14,4.998188
163.0,302.196,4.998188
164.0,302.253001,4.998188
165.0,302.314,4.998188
166.0,302.378001,4.998188
167.0,302.441,4.998125
168.0,302.508999,4.998031
