Time (s),Temperature (K),Mass (mg)
0,298.5,5.0511
140,299,5.0542
162,299.5,5.0542
177,300,5.0542
189,300.5,5.0538
199,301,5.0536
209,301.5,5.0535
217,302,5.0529
225,302.5,5.0526
232,303,5.0523
239,303.5,5.0521
245,304,5.0515
251,304.5,5.0511
257,305,5.0508
263,305.5,5.0505
269,306,5.0499
274,306.5,5.0494
279,307,5.0488
284,307.5,5.048
289,308,5.0473
294,308.5,5.0468
299,309,5.046
304,309.5,5.0452
309,310,5.0444
313,310.5,5.0438
318,311,5.043
322,311.5,5.0424
327,312,5.0414
331,312.5,5.0406
335,313,5.0399
340,313.5,5.0387
344,314,5.0381
348,314.5,5.0372
352,315,5.0362
356,315.5,5.0351
360,316,5.034
364,316.5,5.0332
368,317,5.0322
372,317.5,5.0313
376,318,5.0301
380,318.5,5.0288
384,319,5.0275
388,319.5,5.0265
392,320,5.0252
395,320.5,5.0242
399,321,5.0231
403,321.5,5.0222
407,322,5.0204
411,322.5,5.0188
414,323,5.0179
418,323.5,5.0167
422,324,5.0152
425,324.5,5.0141
429,325,5.0127
433,325.5,5.0112
436,326,5.0101
440,326.5,5.0087
443,327,5.0074
447,327.5,5.0058
451,328,5.0041
454,328.5,5.0031
458,329,5.0014
461,329.5,5
465,330,4.9985
468,330.5,4.9972
472,331,4.9956
475,331.5,4.9942
479,332,4.9925
482,332.5,4.9909
486,333,4.9892
489,333.5,4.9878
493,334,4.9864
496,334.5,4.985
500,335,4.9832
503,335.5,4.9817
507,336,4.98
510,336.5,4.9788
513,337,4.9774
517,337.5,4.9757
520,338,4.9745
524,338.5,4.9726
527,339,4.9713
530,339.5,4.97
534,340,4.9684
537,340.5,4.9671
541,341,4.9655
544,341.5,4.9643
547,342,4.9631
551,342.5,4.9614
554,343,4.9601
557,343.5,4.9589
561,344,4.9575
564,344.5,4.9563
567,345,4.955
571,345.5,4.9538
574,346,4.9527
577,346.5,4.9514
581,347,4.95
584,347.5,4.9489
587,348,4.9478
591,348.5,4.9465
594,349,4.9454
597,349.5,4.9443
601,350,4.9429
604,350.5,4.9419
607,351,4.9412
610,351.5,4.9403
614,352,4.939
617,352.5,4.9379
620,353,4.9372
624,353.5,4.9358
627,354,4.9352
630,354.5,4.9343
633,355,4.9336
637,355.5,4.9325
640,356,4.9318
643,356.5,4.931
646,357,4.9304
650,357.5,4.9298
653,358,4.9291
656,358.5,4.9283
659,359,4.9277
663,359.5,4.9268
666,360,4.9261
669,360.5,4.9257
673,361,4.9249
676,361.5,4.9244
679,362,4.924
682,362.5,4.9232
686,363,4.9225
689,363.5,4.9221
692,364,4.9214
695,364.5,4.9211
699,365,4.9203
702,365.5,4.92
705,366,4.9196
708,366.5,4.9192
712,367,4.9187
715,367.5,4.9185
718,368,4.918
721,368.5,4.9174
725,369,4.9169
728,369.5,4.9168
731,370,4.9166
734,370.5,4.9163
738,371,4.9158
741,371.5,4.9153
744,372,4.9149
747,372.5,4.9148
751,373,4.9145
754,373.5,4.9142
757,374,4.914
760,374.5,4.9137
764,375,4.9135
767,375.5,4.9132
770,376,4.9129
773,376.5,4.9125
777,377,4.9121
780,377.5,4.9119
783,378,4.9117
786,378.5,4.9116
790,379,4.9112
793,379.5,4.9111
796,380,4.9108
799,380.5,4.9106
803,381,4.9106
806,381.5,4.9105
809,382,4.9103
812,382.5,4.91
816,383,4.9098
819,383.5,4.9095
822,384,4.9093
825,384.5,4.9092
829,385,4.9089
832,385.5,4.9088
835,386,4.9086
838,386.5,4.9083
842,387,4.9079
845,387.5,4.908
848,388,4.9079
851,388.5,4.9078
855,389,4.9076
858,389.5,4.9074
861,390,4.9071
864,390.5,4.9069
868,391,4.9067
871,391.5,4.9066
874,392,4.9065
877,392.5,4.9065
881,393,4.9061
884,393.5,4.9057
887,394,4.9056
890,394.5,4.9057
894,395,4.9056
897,395.5,4.9054
900,396,4.9055
903,396.5,4.9056
907,397,4.9055
910,397.5,4.9052
913,398,4.9049
916,398.5,4.9048
920,399,4.9043
923,399.5,4.9043
926,400,4.9041
929,400.5,4.9039
933,401,4.9037
936,401.5,4.9036
939,402,4.9035
942,402.5,4.9033
945,403,4.9032
949,403.5,4.903
952,404,4.9027
955,404.5,4.9026
958,405,4.9026
962,405.5,4.9024
965,406,4.9022
968,406.5,4.9022
971,407,4.9018
975,407.5,4.9015
978,408,4.9013
981,408.5,4.9011
984,409,4.901
987,409.5,4.9008
991,410,4.9006
994,410.5,4.9004
997,411,4.9002
1000,411.5,4.9
1004,412,4.8999
1007,412.5,4.8996
1010,413,4.8992
1013,413.5,4.8991
1017,414,4.8989
1020,414.5,4.8988
1023,415,4.8985
1026,415.5,4.8981
1029,416,4.898
1033,416.5,4.8978
1036,417,4.8976
1039,417.5,4.8975
1042,418,4.8972
1045,418.5,4.8968
1049,419,4.8965
1052,419.5,4.8963
1055,420,4.896
1058,420.5,4.896
1061,421,4.8957
1065,421.5,4.8954
1068,422,4.8952
1071,422.5,4.895
1074,423,4.8948
1078,423.5,4.8945
1081,424,4.8942
1084,424.5,4.8938
1087,425,4.8934
1090,425.5,4.893
1094,426,4.8929
1097,426.5,4.8928
1100,427,4.8925
1103,427.5,4.8922
1106,428,4.8921
1110,428.5,4.8915
1113,429,4.8912
1116,429.5,4.8912
1119,430,4.8908
1122,430.5,4.8906
1126,431,4.8902
1129,431.5,4.8899
1132,432,4.8896
1135,432.5,4.8892
1138,433,4.8889
1142,433.5,4.8884
1145,434,4.8881
1148,434.5,4.8877
1151,435,4.8874
1154,435.5,4.887
1157,436,4.8865
1161,436.5,4.886
1164,437,4.8858
1167,437.5,4.8856
1170,438,4.8852
1173,438.5,4.885
1177,439,4.8845
1180,439.5,4.8841
1183,440,4.8837
1186,440.5,4.8834
1189,441,4.8832
1193,441.5,4.8825
1196,442,4.8821
1199,442.5,4.8816
1202,443,4.8812
1205,443.5,4.8809
1208,444,4.8806
1212,444.5,4.8798
1215,445,4.8795
1218,445.5,4.8788
1221,446,4.8784
1224,446.5,4.878
1228,447,4.8775
1231,447.5,4.877
1234,448,4.8763
1237,448.5,4.8757
1240,449,4.8752
1243,449.5,4.8749
1247,450,4.8743
1250,450.5,4.8736
1253,451,4.8729
1256,451.5,4.8725
1259,452,4.872
1262,452.5,4.8716
1266,453,4.8708
1269,453.5,4.8701
1272,454,4.8695
1275,454.5,4.869
1278,455,4.8683
1281,455.5,4.8677
1285,456,4.8669
1288,456.5,4.8665
1291,457,4.8659
1294,457.5,4.8652
1297,458,4.8645
1300,458.5,4.8638
1304,459,4.8629
1307,459.5,4.8622
1310,460,4.8615
1313,460.5,4.8609
1316,461,4.8603
1319,461.5,4.8595
1322,462,4.8588
1326,462.5,4.8577
1329,463,4.8569
1332,463.5,4.8562
1335,464,4.8555
1338,464.5,4.8547
1341,465,4.8538
1345,465.5,4.8526
1348,466,4.8517
1351,466.5,4.8508
1354,467,4.85
1357,467.5,4.8491
1360,468,4.8482
1364,468.5,4.8469
1367,469,4.8459
1370,469.5,4.845
1373,470,4.8439
1376,470.5,4.8429
1379,471,4.842
1382,471.5,4.841
1386,472,4.8398
1389,472.5,4.8386
1392,473,4.8377
1395,473.5,4.8367
1398,474,4.8356
1401,474.5,4.8345
1404,475,4.8334
1408,475.5,4.8319
1411,476,4.8308
1414,476.5,4.8298
1417,477,4.8287
1420,477.5,4.8275
1423,478,4.8264
1426,478.5,4.825
1430,479,4.8233
1433,479.5,4.8223
1436,480,4.8211
1439,480.5,4.8197
1442,481,4.8183
1445,481.5,4.8169
1448,482,4.8159
1452,482.5,4.814
1455,483,4.8128
1458,483.5,4.8114
1461,484,4.81
1464,484.5,4.8084
1467,485,4.807
1470,485.5,4.8057
1474,486,4.8039
1477,486.5,4.8024
1480,487,4.8008
1483,487.5,4.7995
1486,488,4.7979
1489,488.5,4.7965
1492,489,4.7948
1496,489.5,4.7926
1499,490,4.791
1502,490.5,4.7895
1505,491,4.7878
1508,491.5,4.7861
1511,492,4.7844
1514,492.5,4.7828
1518,493,4.7807
1521,493.5,4.7788
1524,494,4.7772
1527,494.5,4.7755
1530,495,4.7738
1533,495.5,4.772
1536,496,4.7702
1539,496.5,4.7683
1543,497,4.7661
1546,497.5,4.7643
1549,498,4.7623
1552,498.5,4.7604
1555,499,4.7584
1558,499.5,4.7566
1561,500,4.7547
1564,500.5,4.7525
1568,501,4.7498
1571,501.5,4.7479
1574,502,4.7457
1577,502.5,4.7437
1580,503,4.7416
1583,503.5,4.7394
1586,504,4.7372
1589,504.5,4.7349
1593,505,4.7318
1596,505.5,4.7293
1599,506,4.7271
1602,506.5,4.7248
1605,507,4.7225
1608,507.5,4.7198
1611,508,4.7173
1615,508.5,4.7138
1618,509,4.7114
1621,509.5,4.7088
1624,510,4.7061
1627,510.5,4.7034
1630,511,4.7008
1633,511.5,4.698
1636,512,4.6952
1640,512.5,4.6915
1643,513,4.6887
1646,513.5,4.6858
1649,514,4.6828
1652,514.5,4.6798
1655,515,4.6767
1658,515.5,4.6737
1661,516,4.6706
1664,516.5,4.6675
1668,517,4.6632
1671,517.5,4.6599
1674,518,4.6567
1677,518.5,4.6534
1680,519,4.6499
1683,519.5,4.6464
1686,520,4.643
1689,520.5,4.6398
1693,521,4.6351
1696,521.5,4.6315
1699,522,4.6278
1702,522.5,4.6241
1705,523,4.6205
1708,523.5,4.6167
1711,524,4.6129
1714,524.5,4.609
1718,525,4.6039
1721,525.5,4.6
1724,526,4.596
1727,526.5,4.592
1730,527,4.5882
1733,527.5,4.5842
1736,528,4.5802
1739,528.5,4.5763
1743,529,4.5707
1746,529.5,4.5666
1749,530,4.5623
1752,530.5,4.5579
1755,531,4.5536
1758,531.5,4.5494
1761,532,4.5449
1764,532.5,4.5405
1768,533,4.5346
1771,533.5,4.5299
1774,534,4.5256
1777,534.5,4.5211
1780,535,4.5167
1783,535.5,4.5119
1786,536,4.507
1789,536.5,4.5022
1793,537,4.4958
1796,537.5,4.4908
1799,538,4.486
1802,538.5,4.4811
1805,539,4.4761
1808,539.5,4.471
1811,540,4.466
1814,540.5,4.4607
1818,541,4.4539
1821,541.5,4.4487
1824,542,4.4435
1827,542.5,4.4381
1830,543,4.4326
1833,543.5,4.4274
1836,544,4.422
1839,544.5,4.4165
1843,545,4.409
1846,545.5,4.4032
1849,546,4.3976
1852,546.5,4.3919
1855,547,4.3863
1858,547.5,4.3807
1861,548,4.3744
1864,548.5,4.3686
1867,549,4.3628
1871,549.5,4.3548
1874,550,4.3488
1877,550.5,4.3428
1880,551,4.3366
1883,551.5,4.3305
1886,552,4.3243
1889,552.5,4.3183
1892,553,4.3119
1896,553.5,4.3031
1899,554,4.2967
1902,554.5,4.2902
1905,555,4.2838
1908,555.5,4.2774
1911,556,4.2707
1914,556.5,4.2642
1917,557,4.2576
1920,557.5,4.2511
1924,558,4.242
1927,558.5,4.2351
1930,559,4.2282
1933,559.5,4.2213
1936,560,4.2144
1939,560.5,4.2075
1942,561,4.2004
1945,561.5,4.1934
1949,562,4.1838
1952,562.5,4.1768
1955,563,4.1694
1958,563.5,4.1622
1961,564,4.1548
1964,564.5,4.1476
1967,565,4.14
1970,565.5,4.1325
1974,566,4.1224
1977,566.5,4.1148
1980,567,4.1072
1983,567.5,4.0997
1986,568,4.0918
1989,568.5,4.0839
1992,569,4.0762
1995,569.5,4.0682
1998,570,4.0601
2002,570.5,4.0494
2005,571,4.0414
2008,571.5,4.033
2011,572,4.0248
2014,572.5,4.0166
2017,573,4.0083
2020,573.5,4
2023,574,3.9914
2027,574.5,3.9801
2030,575,3.9715
2033,575.5,3.9625
2036,576,3.9538
2039,576.5,3.9449
2042,577,3.936
2045,577.5,3.9269
2048,578,3.9179
2052,578.5,3.9057
2055,579,3.8964
2058,579.5,3.8869
2061,580,3.8775
2064,580.5,3.8681
2067,581,3.8583
2070,581.5,3.8486
2073,582,3.8388
2077,582.5,3.8257
2080,583,3.8157
2083,583.5,3.8055
2086,584,3.7955
2089,584.5,3.7854
2092,585,3.7752
2095,585.5,3.7646
2098,586,3.7542
2102,586.5,3.7401
2105,587,3.7295
2108,587.5,3.7188
2111,588,3.7079
2114,588.5,3.6969
2117,589,3.6858
2120,589.5,3.6746
2124,590,3.6596
2127,590.5,3.6481
2130,591,3.6368
2133,591.5,3.6254
2136,592,3.6137
2139,592.5,3.6019
2142,593,3.5902
2145,593.5,3.5782
2149,594,3.562
2152,594.5,3.5498
2155,595,3.5377
2158,595.5,3.5256
2161,596,3.5133
2164,596.5,3.5008
2167,597,3.4882
2170,597.5,3.4756
2174,598,3.4585
2177,598.5,3.4456
2180,599,3.4327
2183,599.5,3.4198
2186,600,3.4068
2189,600.5,3.3936
2192,601,3.3804
2196,601.5,3.3625
2199,602,3.3492
2202,602.5,3.3358
2205,603,3.3222
2208,603.5,3.3083
2211,604,3.2946
2214,604.5,3.2807
2218,605,3.2622
2221,605.5,3.2481
2224,606,3.2339
2227,606.5,3.2198
2230,607,3.2056
2233,607.5,3.1913
2236,608,3.1769
2240,608.5,3.1576
2243,609,3.143
2246,609.5,3.1282
2249,610,3.1136
2252,610.5,3.0988
2255,611,3.0838
2258,611.5,3.0689
2261,612,3.0538
2265,612.5,3.0338
2268,613,3.0186
2271,613.5,3.0031
2274,614,2.9877
2277,614.5,2.9722
2280,615,2.9565
2283,615.5,2.9408
2287,616,2.9198
2290,616.5,2.9038
2293,617,2.8878
2296,617.5,2.8716
2299,618,2.8554
2302,618.5,2.8391
2305,619,2.8226
2309,619.5,2.8003
2312,620,2.7836
