Time (s),Temperature (K),Mass (mg)
0.0,299.663,5.028187
1.0,299.661999,5.028125
2.0,299.661999,5.028031
3.0,299.661999,5.027937
4.0,299.664999,5.027906
5.0,299.67,5.027937
6.0,299.675999,5.027969
7.0,299.678999,5.027969
8.0,299.678999,5.028
9.0,299.681,5.028062
10.0,299.682,5.028094
11.0,299.681,5.028125
12.0,299.681,5.028156
13.0,299.681,5.028219
14.0,299.681,5.028313
15.0,299.681,5.028406
16.0,299.680001,5.028469
17.0,299.680001,5.028563
18.0,299.680001,5.028625
19.0,299.680001,5.028625
20.0,299.680001,5.028563
21.0,299.680001,5.028469
22.0,299.680001,5.028406
23.0,299.678,5.028438
24.0,299.677,5.028563
25.0,299.671,5.028656
26.0,299.671,5.028687
27.0,299.668,5.028719
28.0,299.67,5.028781
29.0,299.67,5.028875
30.0,299.671999,5.028937
31.0,299.674,5.028969
32.0,299.675,5.028969
33.0,299.678,5.029
34.0,299.681,5.029031
35.0,299.684,5.029094
36.0,299.689,5.029125
37.0,299.690001,5.029156
38.0,299.692,5.029156
39.0,299.692,5.029156
40.0,299.692,5.029188
41.0,299.691,5.02925
42.0,299.688,5.029344
43.0,299.688,5.029375
44.0,299.688,5.029469
45.0,299.691,5.029531
46.0,299.691,5.029594
47.0,299.691,5.029594
48.0,299.692999,5.029531
49.0,299.695,5.0295
50.0,299.701001,5.0295
51.0,299.702,5.029562
52.0,299.705,5.029625
53.0,299.709999,5.029625
54.0,299.716,5.029656
55.0,299.716999,5.029625
56.0,299.72,5.029594
57.0,299.72,5.029562
58.0,299.72,5.029531
59.0,299.723999,5.029531
60.0,299.727999,5.029531
61.0,299.732001,5.029562
62.0,299.736,5.029625
63.0,299.743,5.029687
64.0,299.75,5.029719
65.0,299.751999,5.029687
66.0,299.754,5.029656
67.0,299.758,5.029656
68.0,299.764,5.029625
69.0,299.772999,5.029594
70.0,299.782,5.029594
71.0,299.796,5.029562
72.0,299.805001,5.029531
73.0,299.814,5.029469
74.0,299.82,5.029375
75.0,299.824999,5.029344
76.0,299.833001,5.029344
77.0,299.844,5.029344
78.0,299.850001,5.029375
79.0,299.858,5.029375
80.0,299.866,5.029406
81.0,299.879,5.029406
82.0,299.89,5.029375
83.0,299.899001,5.029344
84.0,299.907999,5.029344
85.0,299.917,5.029406
86.0,299.928999,5.029469
87.0,299.941,5.029531
88.0,299.952999,5.029562
89.0,299.969,5.029562
90.0,299.987,5.029531
91.0,300.005,5.029438
92.0,300.022999,5.029406
93.0,300.041001,5.029438
94.0,300.056,5.0295
95.0,300.073,5.029531
96.0,300.088999,5.029594
97.0,300.105999,5.029656
98.0,300.125,5.02975
99.0,300.146,5.029844
100.0,300.17,5.029844
101.0,300.188,5.029844
102.0,300.201001,5.029844
103.0,300.222001,5.029812
104.0,300.243,5.029719
105.0,300.268999,5.029687
106.0,300.291001,5.029687
107.0,300.315001,5.029656
108.0,300.337,5.029656
109.0,300.364001,5.029594
110.0,300.39,5.029562
111.0,300.417,5.029531
112.0,300.442,5.029562
113.0,300.469,5.029562
114.0,300.493,5.029625
115.0,300.515999,5.029656
116.0,300.541001,5.029687
117.0,300.574,5.029687
118.0,300.609,5.029687
119.0,300.646,5.029656
120.0,300.677,5.029656
121.0,300.712,5.029687
122.0,300.74,5.029687
123.0,300.768999,5.029687
124.0,300.8,5.029656
125.0,300.831,5.029656
126.0,300.865,5.029625
127.0,300.900999,5.029625
128.0,300.940001,5.029687
129.0,300.973999,5.029781
130.0,301.010001,5.029812
131.0,301.043999,5.02975
132.0,301.081,5.029687
133.0,301.119999,5.029656
134.0,301.161999,5.029594
135.0,301.204001,5.0295
136.0,301.247,5.029406
137.0,301.289,5.029438
138.0,301.334,5.0295
139.0,301.376,5.029625
140.0,301.417,5.029656
141.0,301.459999,5.029656
142.0,301.505,5.029562
143.0,301.550999,5.029562
144.0,301.590001,5.029562
145.0,301.633,5.029562
146.0,301.678,5.029531
147.0,301.727,5.029562
148.0,301.779,5.029562
149.0,301.826001,5.029531
150.0,301.875,5.029438
151.0,301.92,5.029344
152.0,301.968001,5.029313
153.0,302.017001,5.02925
154.0,302.07,5.029219
155.0,302.119,5.029219
156.0,302.171,5.029281
157.0,302.222001,5.029344
158.0,302.279999,5.029406
159.0,302.337,5.029438
160.0,302.393,5.029469
161.0,302.447001,5.029438
162.0,302.501,5.029406
163.0,302.559,5.029375
164.0,302.615,5.029344
165.0,302.674,5.02925
166.0,302.730999,5.029188
167.0,302.789999,5.029188
168.0,302.852,5.029219
169.0,302.914999,5.029344
170.0,302.977,5.029406
171.0,303.035,5.029469
172.0,303.095999,5.0295
173.0,303.154,5.029531
174.0,303.215001,5.029562
175.0,303.275,5.029594
176.0,303.337,5.029625
177.0,303.404999,5.029625
178.0,303.47,5.029594
179.0,303.535,5.029594
180.0,303.600001,5.029562
181.0,303.67,5.029531
182.0,303.741,5.0295
183.0,303.812001,5.0295
184.0,303.883999,5.029438
185.0,303.952999,5.029406
186.0,304.024001,5.029406
187.0,304.095,5.029406
188.0,304.168999,5.029438
189.0,304.241,5.029438
190.0,304.314,5.029438
191.0,304.386,5.029469
192.0,304.455,5.029438
193.0,304.525,5.029406
194.0,304.595999,5.029438
195.0,304.668999,5.029438
196.0,304.744,5.029438
197.0,304.822001,5.029375
198.0,304.903,5.029375
199.0,304.980999,5.029344
200.0,305.062001,5.029313
201.0,305.14,5.029313
202.0,305.216002,5.029281
203.0,305.294001,5.02925
204.0,305.370001,5.029188
205.0,305.451998,5.029188
206.0,305.534998,5.029188
207.0,305.616999,5.029125
208.0,305.697001,5.029094
209.0,305.776999,5.029062
210.0,305.859999,5.029062
211.0,305.943999,5.029062
212.0,306.030001,5.029094
213.0,306.113001,5.029094
214.0,306.193999,5.029125
215.0,306.276999,5.029125
216.0,306.358,5.029156
217.0,306.441,5.029156
218.0,306.527998,5.029156
219.0,306.616999,5.029156
220.0,306.706,5.029156
221.0,306.795,5.029125
222.0,306.880999,5.029094
223.0,306.971999,5.029062
224.0,307.065001,5.029062
225.0,307.155001,5.029031
226.0,307.244002,5.029
227.0,307.332999,5.028937
228.0,307.423998,5.028875
229.0,307.518999,5.028781
230.0,307.609999,5.02875
231.0,307.697001,5.02875
232.0,307.783999,5.028781
233.0,307.873,5.028781
234.0,307.962,5.028719
235.0,308.053999,5.028687
236.0,308.149001,5.028625
237.0,308.248,5.028563
238.0,308.345999,5.028531
239.0,308.442,5.0285
240.0,308.539999,5.0285
241.0,308.637999,5.028531
242.0,308.735999,5.028531
243.0,308.835001,5.028531
244.0,308.935999,5.028469
245.0,309.036002,5.028438
246.0,309.130999,5.028406
247.0,309.227,5.028406
248.0,309.323,5.028406
249.0,309.427,5.028375
250.0,309.534998,5.028406
251.0,309.641001,5.028406
252.0,309.74,5.028375
253.0,309.838,5.028375
254.0,309.940001,5.028375
255.0,310.044001,5.028375
256.0,310.148001,5.028344
257.0,310.248,5.028313
258.0,310.352999,5.028281
259.0,310.456,5.028313
260.0,310.56,5.028313
261.0,310.662001,5.02825
262.0,310.767001,5.028094
263.0,310.873,5.027906
264.0,310.978999,5.027812
265.0,311.083998,5.027781
266.0,311.189001,5.027812
267.0,311.295,5.027812
268.0,311.400999,5.027812
269.0,311.512,5.027781
270.0,311.623,5.027812
271.0,311.733,5.027812
272.0,311.837,5.027812
273.0,311.942999,5.02775
274.0,312.053,5.027688
275.0,312.165999,5.027625
276.0,312.282,5.027531
277.0,312.390002,5.027469
278.0,312.495001,5.027406
279.0,312.602,5.027375
280.0,312.713,5.027312
281.0,312.829001,5.02725
282.0,312.941,5.027219
283.0,313.053999,5.027156
284.0,313.165999,5.027094
285.0,313.279002,5.027031
286.0,313.391001,5.026969
287.0,313.505,5.026906
288.0,313.620001,5.026844
289.0,313.74,5.02675
290.0,313.856001,5.026688
291.0,313.974001,5.026625
292.0,314.086001,5.026594
293.0,314.199,5.026563
294.0,314.312998,5.026563
295.0,314.428,5.026531
296.0,314.541998,5.026469
297.0,314.657,5.026437
298.0,314.770998,5.026437
299.0,314.887,5.026469
300.0,315.003001,5.026437
301.0,315.123,5.026437
302.0,315.241999,5.026406
303.0,315.363001,5.026312
304.0,315.480002,5.02625
305.0,315.599001,5.026187
306.0,315.717001,5.026187
307.0,315.839999,5.026219
308.0,315.962,5.026187
309.0,316.083998,5.026187
310.0,316.205,5.026187
311.0,316.324999,5.026156
312.0,316.443999,5.026094
313.0,316.565001,5.025969
314.0,316.685999,5.025844
315.0,316.805998,5.025781
316.0,316.927,5.025781
317.0,317.051001,5.02575
318.0,317.173998,5.025719
319.0,317.296999,5.025688
320.0,317.416998,5.025562
321.0,317.539,5.025406
322.0,317.664999,5.025281
323.0,317.789,5.025219
324.0,317.914999,5.025187
325.0,318.040999,5.025156
326.0,318.166998,5.025156
327.0,318.289999,5.025125
328.0,318.412001,5.025125
329.0,318.532999,5.025125
330.0,318.657,5.025125
331.0,318.786002,5.025094
332.0,318.914,5.024969
333.0,319.040999,5.024875
334.0,319.168002,5.024813
335.0,319.296,5.024813
336.0,319.423998,5.024781
337.0,319.554999,5.024813
338.0,319.682001,5.024844
339.0,319.81,5.024844
340.0,319.935999,5.024813
341.0,320.061999,5.02475
342.0,320.192999,5.024687
343.0,320.319998,5.024625
344.0,320.450999,5.024594
345.0,320.578001,5.024625
346.0,320.710001,5.024656
347.0,320.843001,5.024625
348.0,320.976,5.024594
349.0,321.106001,5.024594
350.0,321.234999,5.024594
351.0,321.364001,5.024656
352.0,321.491999,5.024562
353.0,321.623999,5.024437
354.0,321.752001,5.024312
355.0,321.88,5.024219
356.0,322.011,5.024188
357.0,322.144999,5.024156
358.0,322.279002,5.024125
359.0,322.411002,5.024063
360.0,322.541998,5.024
361.0,322.671999,5.023969
362.0,322.804999,5.023938
363.0,322.937998,5.023906
364.0,323.071001,5.023844
365.0,323.206,5.023844
366.0,323.336001,5.023781
367.0,323.469,5.02375
368.0,323.600001,5.023687
369.0,323.734,5.023594
370.0,323.865,5.023469
371.0,324.001002,5.023375
372.0,324.136,5.023344
373.0,324.269999,5.023375
374.0,324.404002,5.023375
375.0,324.538,5.023313
376.0,324.672999,5.02325
377.0,324.808001,5.023219
378.0,324.939001,5.02325
379.0,325.071001,5.023313
380.0,325.207999,5.023313
381.0,325.349001,5.023219
382.0,325.489001,5.023094
383.0,325.626002,5.022937
384.0,325.759001,5.022844
385.0,325.888998,5.022781
386.0,326.024001,5.02275
387.0,326.162001,5.022687
388.0,326.301001,5.022656
389.0,326.440001,5.022594
390.0,326.579001,5.022563
391.0,326.716002,5.022438
392.0,326.852999,5.022344
393.0,326.989001,5.02225
394.0,327.127001,5.022219
395.0,327.262999,5.022219
396.0,327.405001,5.022156
397.0,327.544001,5.022094
398.0,327.685999,5.022062
399.0,327.828001,5.022062
400.0,327.963999,5.022031
401.0,328.099001,5.021937
402.0,328.234999,5.021812
403.0,328.372,5.021719
404.0,328.510001,5.021688
405.0,328.649001,5.021625
406.0,328.789999,5.021563
407.0,328.928999,5.0215
408.0,329.066,5.021469
409.0,329.206,5.021469
410.0,329.350001,5.021406
411.0,329.494002,5.021281
412.0,329.637999,5.021125
413.0,329.777998,5.021
414.0,329.919001,5.020937
415.0,330.059,5.020875
416.0,330.199,5.020844
417.0,330.339999,5.020813
418.0,330.481001,5.020813
419.0,330.620001,5.020781
420.0,330.756998,5.020781
421.0,330.894999,5.02075
422.0,331.032,5.020625
423.0,331.173998,5.0205
424.0,331.316,5.020469
425.0,331.457999,5.0205
426.0,331.600001,5.020531
427.0,331.741,5.0205
428.0,331.881998,5.020406
429.0,332.025,5.020312
430.0,332.166998,5.020187
431.0,332.308001,5.020125
432.0,332.451998,5.020094
433.0,332.595,5.020094
434.0,332.739001,5.020094
435.0,332.880999,5.02
436.0,333.024001,5.019875
437.0,333.169001,5.019781
438.0,333.311999,5.01975
439.0,333.455,5.019719
440.0,333.599001,5.019719
441.0,333.745001,5.019719
442.0,333.887999,5.01975
443.0,334.030001,5.019719
444.0,334.175002,5.019688
445.0,334.319998,5.019656
446.0,334.463,5.019625
447.0,334.605002,5.019594
448.0,334.748,5.019563
449.0,334.893999,5.0195
450.0,335.039,5.019437
451.0,335.185,5.019344
452.0,335.328001,5.019281
453.0,335.473002,5.019219
454.0,335.616999,5.019125
455.0,335.760001,5.019094
456.0,335.901999,5.019
457.0,336.047999,5.018938
458.0,336.196001,5.018813
459.0,336.346999,5.018688
460.0,336.492999,5.018625
461.0,336.634001,5.018562
462.0,336.777998,5.0185
463.0,336.921,5.018437
464.0,337.069998,5.018344
465.0,337.214003,5.018312
466.0,337.359999,5.018312
467.0,337.507002,5.018281
468.0,337.657004,5.018188
469.0,337.808997,5.018125
470.0,337.958998,5.018094
471.0,338.105002,5.018125
472.0,338.251997,5.018063
473.0,338.396002,5.018
474.0,338.541998,5.017969
475.0,338.687003,5.017969
476.0,338.832999,5.017969
477.0,338.981001,5.017969
478.0,339.128996,5.017969
479.0,339.277998,5.017875
480.0,339.423003,5.017719
481.0,339.567,5.017562
482.0,339.708998,5.017437
483.0,339.855002,5.017437
484.0,340.000998,5.017406
485.0,340.149001,5.017406
486.0,340.297003,5.017406
487.0,340.445998,5.017375
488.0,340.593001,5.017313
489.0,340.738997,5.017281
490.0,340.884001,5.017219
491.0,341.029997,5.017188
492.0,341.178999,5.017094
493.0,341.327002,5.017063
494.0,341.478003,5.016969
495.0,341.630003,5.016906
496.0,341.778998,5.016875
497.0,341.925002,5.016875
498.0,342.071997,5.016875
499.0,342.219,5.016781
500.0,342.372,5.016719
501.0,342.525999,5.016687
502.0,342.676001,5.016625
503.0,342.821997,5.016562
504.0,342.967001,5.016438
505.0,343.112997,5.016344
506.0,343.259001,5.016281
507.0,343.404997,5.016219
508.0,343.554999,5.016156
509.0,343.703001,5.016125
510.0,343.849997,5.016031
511.0,343.998,5.016
512.0,344.149001,5.016
513.0,344.302,5.015969
514.0,344.454001,5.015875
515.0,344.604002,5.01575
516.0,344.751997,5.015625
517.0,344.900999,5.015563
518.0,345.049002,5.015563
519.0,345.195998,5.015563
520.0,345.345999,5.015531
521.0,345.493002,5.015469
522.0,345.641997,5.015438
523.0,345.793997,5.015406
524.0,345.947997,5.015344
525.0,346.103003,5.015281
526.0,346.250998,5.015281
527.0,346.400999,5.01525
528.0,346.548003,5.015187
529.0,346.697997,5.015156
530.0,346.848997,5.015125
531.0,347.000998,5.015094
