Time (s),Temperature (K),Mass (mg)
0,299,5.0603
228,299.5,5.0638
281,300,5.0642
300,300.5,5.0638
314,301,5.0637
326,301.5,5.0635
336,302,5.063
345,302.5,5.0625
353,303,5.062
360,303.5,5.0617
367,304,5.0612
374,304.5,5.061
381,305,5.0602
387,305.5,5.0597
393,306,5.0591
398,306.5,5.0587
404,307,5.0584
409,307.5,5.0577
414,308,5.0569
419,308.5,5.0562
424,309,5.0554
429,309.5,5.0547
434,310,5.0538
439,310.5,5.053
444,311,5.0522
448,311.5,5.0514
453,312,5.0504
457,312.5,5.0497
462,313,5.0486
466,313.5,5.0478
470,314,5.0469
475,314.5,5.0456
479,315,5.0446
483,315.5,5.0438
487,316,5.0427
491,316.5,5.0418
495,317,5.0408
499,317.5,5.0395
503,318,5.0384
507,318.5,5.0371
511,319,5.0358
515,319.5,5.0345
519,320,5.0332
523,320.5,5.0321
527,321,5.0306
531,321.5,5.0292
534,322,5.0283
538,322.5,5.0269
542,323,5.0255
546,323.5,5.0238
549,324,5.0227
553,324.5,5.0212
557,325,5.0199
560,325.5,5.0187
564,326,5.0172
568,326.5,5.0155
571,327,5.014
575,327.5,5.0124
579,328,5.0109
582,328.5,5.0096
586,329,5.0078
589,329.5,5.0067
593,330,5.0051
596,330.5,5.0036
600,331,5.0017
603,331.5,5.0005
607,332,4.9988
610,332.5,4.9973
614,333,4.9954
617,333.5,4.9942
621,334,4.9925
624,334.5,4.9911
628,335,4.9893
631,335.5,4.9879
635,336,4.9862
638,336.5,4.985
642,337,4.9832
645,337.5,4.982
649,338,4.98
652,338.5,4.9787
655,339,4.9773
659,339.5,4.9754
662,340,4.974
665,340.5,4.9729
669,341,4.9712
672,341.5,4.97
676,342,4.9683
679,342.5,4.9669
682,343,4.9658
686,343.5,4.9641
689,344,4.9628
692,344.5,4.9616
696,345,4.9601
699,345.5,4.9589
702,346,4.9578
706,346.5,4.9562
709,347,4.9551
712,347.5,4.954
716,348,4.9524
719,348.5,4.9516
722,349,4.9505
726,349.5,4.9491
729,350,4.9481
732,350.5,4.947
736,351,4.9457
739,351.5,4.945
742,352,4.944
745,352.5,4.9431
749,353,4.9418
752,353.5,4.9409
755,354,4.94
759,354.5,4.9389
762,355,4.9379
765,355.5,4.937
768,356,4.9364
772,356.5,4.9355
775,357,4.9347
778,357.5,4.9341
781,358,4.9332
785,358.5,4.9326
788,359,4.9318
791,359.5,4.9313
794,360,4.9307
798,360.5,4.9297
801,361,4.9291
804,361.5,4.9285
807,362,4.9279
811,362.5,4.927
814,363,4.9264
817,363.5,4.926
820,364,4.9255
824,364.5,4.9248
827,365,4.9244
830,365.5,4.924
834,366,4.9233
837,366.5,4.923
840,367,4.9226
843,367.5,4.9222
847,368,4.9215
850,368.5,4.9212
853,369,4.921
856,369.5,4.9205
860,370,4.9203
863,370.5,4.9198
866,371,4.9193
869,371.5,4.9191
872,372,4.9188
876,372.5,4.9184
879,373,4.918
882,373.5,4.9178
885,374,4.9175
889,374.5,4.9172
892,375,4.9169
895,375.5,4.9167
899,376,4.9163
902,376.5,4.9161
905,377,4.9158
908,377.5,4.9155
912,378,4.9151
915,378.5,4.9149
918,379,4.9147
921,379.5,4.9144
925,380,4.9142
928,380.5,4.914
931,381,4.914
934,381.5,4.9137
938,382,4.9132
941,382.5,4.9131
944,383,4.913
947,383.5,4.9129
951,384,4.9126
954,384.5,4.9124
957,385,4.912
960,385.5,4.9119
964,386,4.9117
967,386.5,4.9115
970,387,4.9113
973,387.5,4.9112
977,388,4.911
980,388.5,4.9109
983,389,4.9107
986,389.5,4.9103
990,390,4.9102
993,390.5,4.9101
996,391,4.9102
999,391.5,4.91
1003,392,4.9098
1006,392.5,4.9096
1009,393,4.9094
1012,393.5,4.9094
1015,394,4.9091
1019,394.5,4.909
1022,395,4.9089
1025,395.5,4.9087
1028,396,4.9084
1032,396.5,4.9081
1035,397,4.9079
1038,397.5,4.9078
1041,398,4.9077
1045,398.5,4.9073
1048,399,4.9072
1051,399.5,4.9071
1054,400,4.907
1058,400.5,4.9067
