Time,Mass
[s],[g]
144,49.53586
145,49.376715
146,49.022104
147,48.978303
148,48.689813
149,48.433216
150,48.418135
151,48.210092
152,47.938667
153,47.741766
154,47.461029
155,47.348793
156,46.987977
157,47.027222
158,46.656012
159,46.415207
160,46.233976
161,46.000551
162,45.960589
163,45.631346
164,45.402284
165,45.350662
166,44.94474
167,44.790238
168,44.469805
169,44.292249
170,44.140278
171,43.89126
172,43.66187
173,43.399462
174,43.172919
175,42.982782
176,42.820653
177,42.550408
178,42.268462
179,42.101046
180,41.877866
181,41.585725
182,41.437482
183,41.11233
184,40.955723
185,40.619194
186,40.56176
187,40.211319
188,40.027817
189,39.799091
190,39.463031
191,39.349944
192,39.052047
193,38.943824
194,38.510944
195,38.335653
196,38.04025
197,37.858555
198,37.596611
199,37.343523
200,37.079571
201,36.827177
202,36.73617
203,36.247964
204,36.051602
205,35.849963
206,35.494832
207,35.347111
208,35.023716
209,34.724253
210,34.616268
211,34.204757
212,33.875067
213,33.926522
214,33.456531
215,33.139965
216,32.939496
217,32.572212
218,32.422489
219,32.078339
220,31.80912
221,31.474761
222,31.19955
223,31.173864
224,30.890297
225,30.577686
226,30.223443
227,29.8923
228,29.782547
229,29.328166
230,29.062155
231,28.94813
232,28.632753
233,28.310372
234,28.030346
235,27.693222
236,27.522106
237,27.245401
238,26.797553
239,26.58938
240,26.414976
241,26.138996
242,25.625685
243,25.453747
244,25.360899
245,24.928734
246,24.56722
247,24.312268
248,23.95172
249,23.723271
250,23.318175
251,22.966633
252,22.857015
253,22.339115
254,22.13216
255,21.898425
256,21.580531
257,21.237239
258,20.953855
259,20.6033
260,20.29513
261,20.033446
262,19.852537
263,19.301545
264,19.147029
265,18.905744
266,18.369379
267,18.024929
268,17.729474
269,17.319274
270,17.119013
271,16.772196
272,16.418409
273,16.206593
274,15.768719
275,15.329015
276,15.054361
277,14.768426
278,14.316068
279,14.013773
280,13.791294
281,13.258747
282,13.011738
283,12.650458
284,12.298264
285,11.920592
286,11.556017
287,11.3881
288,10.905619
289,10.567825
290,10.279629
291,9.950169
292,9.616044
293,9.109829
294,8.85433
295,8.628891
296,8.283386
297,7.887428
298,7.488273
299,7.279031
300,7.051085
301,6.615712
302,6.522908
303,6.291488
304,6.008078
305,5.695507
306,5.504561
307,5.147327
308,5.15238
309,4.867911
310,4.610954
311,4.441667
312,4.461852
313,4.148086
314,4.174794
315,3.871751
316,3.600733
317,3.521917
318,3.331097
319,3.335727
320,3.249247
321,2.983446
322,2.783371
323,2.663458
324,2.443979
325,2.438139
326,2.293312
327,2.239822
328,2.038779
329,1.808137
330,1.808228
331,1.701051
332,1.538537
333,1.514857
334,1.504742
335,1.242563
336,1.209183
337,1.105844
338,1.100761
339,0.753963
340,0.821329
341,0.819729
342,0.53589
343,0.510998
344,0.514713
345,0.279938
346,0.310731
347,0.287997
348,0.232849
349,0.115332
350,0.137502
351,0.245884
352,-0.031234
353,-0.083002
354,-0.012853
355,-0.182945
356,-0.114901
357,-0.136118
358,-0.191508
359,-0.314621
360,-0.495351
361,-0.429692
362,-0.434478
363,-0.444672
364,-0.42571
365,-0.566966
366,-0.559619
367,-0.647639
368,-0.762586
369,-0.605743
370,-0.653965
371,-0.993887
372,-0.856697
373,-0.87743
374,-0.79219
375,-0.919779
376,-0.952217
377,-1.028031
378,-1.014469
379,-0.901313
380,-0.908511
381,-1.144185
382,-1.057584
383,-1.083607
384,-1.196237
385,-1.155511
386,-1.176093
387,-1.14
388,-1.167306
389,-1.411457
390,-1.322891
391,-1.091609
392,-1.26935
393,-1.223696
394,-1.383086
395,-1.425144
396,-1.294671
397,-1.357144
398,-1.273845
399,-1.236242
400,-1.345728
401,-1.350439
402,-1.368262
403,-1.513226
404,-1.495417
405,-1.333464
406,-1.435243
407,-1.294579
408,-1.42199
409,-1.590326
410,-1.321493
411,-1.387372
412,-1.331105
413,-1.321441
414,-1.470354
415,-1.497628
416,-1.417317
417,-1.335072
418,-1.411057
419,-1.505953
420,-1.402216
421,-1.325627
422,-1.377477
423,-1.532607
424,-1.625912
425,-1.614462
426,-1.420143
427,-1.47169
428,-1.36949
429,-1.307976
430,-1.528502
431,-1.499971
432,-1.510652
433,-1.450043
434,-1.366472
435,-1.505922
436,-1.498901
437,-1.416673
438,-1.426243
439,-1.45004
440,-1.262122
441,-1.387152
442,-1.389098
443,-1.340807
444,-1.498826
445,-1.421495
446,-1.316473
447,-1.512245
448,-1.389055
449,-1.169834
450,-1.365211
451,-1.440546
452,-1.191703
453,-1.402132
454,-1.333748
455,-1.300315
456,-1.362592
457,-1.334266
458,-1.303934
459,-1.365793
460,-1.324079
461,-1.431071
462,-1.437772
463,-1.367801
464,-1.372912
465,-1.411854
466,-1.421741
467,-1.495409
468,-1.416314
469,-1.317598
470,-1.307208
471,-1.383101
472,-1.203265
473,-1.283002
474,-1.273152
475,-1.224092
476,-1.372583
477,-1.333621
478,-1.387014
479,-1.336561
480,-1.338229
481,-1.336516
482,-1.500638
483,-1.317512
484,-1.330143
485,-1.457911
486,-1.269243
487,-1.210835
488,-1.394149
489,-1.304098
490,-1.467958
