Time,Temperature,Heat Flow
[s],[K],[W/g]
0,299.357,-1.87E-02
1.9998,299.34634,-1.67E-02
4.0002,299.34216,-1.65E-02
6,299.33869,-1.69E-02
7.9998,299.33998,-1.65E-02
10.0002,299.35082,-1.52E-02
12,299.36967,-1.38E-02
13.9998,299.40177,-1.48E-02
16.0002,299.44736,-1.20E-02
18,299.514,-9.53E-03
19.9998,299.60541,-6.35E-03
22.0002,299.71879,-1.99E-03
24,299.86202,4.50E-03
25.9998,300.0319,1.09E-02
28.0002,300.23405,2.05E-02
30,300.46626,3.06E-02
31.9998,300.73331,4.20E-02
34.0002,301.03766,5.64E-02
36,301.37626,7.05E-02
37.9998,301.75051,8.75E-02
40.0002,302.1607,0.10408
42,302.60969,0.12269
43.9998,303.0933,0.14529
46.0002,303.60952,0.16619
48,304.15954,0.18791
49.9998,304.74144,0.21151
52.0002,305.35551,0.23434
54,305.99639,0.25467
55.9998,306.66479,0.27915
58.0002,307.35546,0.30313
60,308.06748,0.32541
61.9998,308.8038,0.34892
64.0002,309.56005,0.37153
66,310.33641,0.39243
67.9998,311.12815,0.41391
70.0002,311.93561,0.43514
72,312.75736,0.45467
73.9998,313.58874,0.47343
76.0002,314.42723,0.48994
78,315.27411,0.50821
79.9998,316.12823,0.5233
82.0002,316.98943,0.5384
84,317.85467,0.55206
85.9998,318.7227,0.56412
88.0002,319.59285,0.57553
90,320.46313,0.58628
91.9998,321.33228,0.59503
94.0002,322.19888,0.60473
96,323.06784,0.60932
97.9998,323.93566,0.61608
100.0002,324.80021,0.62243
102,325.66002,0.62745
103.9998,326.51516,0.63004
106.0002,327.36607,0.63425
108,328.21051,0.63576
109.9998,329.04871,0.63903
112.0002,329.8822,0.63904
114,330.71367,0.63892
115.9998,331.54002,0.63962
118.0002,332.36092,0.63922
120,333.17713,0.63909
121.9998,333.98882,0.63828
124.0002,334.79462,0.63747
126,335.59134,0.6342
127.9998,336.38472,0.63256
130.0002,337.17495,0.62969
132,337.9627,0.62873
133.9998,338.743,0.62584
136.0002,339.51641,0.62418
138,340.28379,0.62211
139.9998,341.04795,0.61853
142.0002,341.81325,0.61549
144,342.57356,0.61217
145.9998,343.32866,0.61021
148.0002,344.0748,0.60839
150,344.81859,0.60478
151.9998,345.56143,0.60404
154.0002,346.30066,0.60207
156,347.03808,0.59996
157.9998,347.77215,0.59839
160.0002,348.50593,0.59572
162,349.23421,0.59579
163.9998,349.95972,0.59559
166.0002,350.68238,0.59402
168,351.40416,0.5934
169.9998,352.12379,0.59099
172.0002,352.84302,0.59161
