Time,Mass,HRR,Back Surface Temperature
[s],[g],[kW/m2],[K]
0,72.24,3.666191111,0
1,72.226891,3.795730699,0
2,72.211533,3.739345886,0
3,72.213176,3.799844472,0
4,72.214523,3.504666204,0
5,72.219827,3.243449135,0
6,72.20819,3.228014159,0
7,72.184288,3.252436947,0
8,72.184337,3.306458935,0
9,72.207361,2.84185597,0
10,72.216743,2.412780876,0
11,72.21662,2.247557709,0
12,72.217616,2.20705596,0
13,72.227415,2.169991727,0
14,72.236126,2.148190644,0
15,72.226818,2.138094201,0
16,72.213774,2.179456497,0
17,72.208731,2.298056955,0
18,72.188109,2.350296655,0
19,72.171385,2.444612442,0
20,72.1815,2.570045298,0
21,72.185003,2.611874703,0
22,72.189467,2.458492202,0
23,72.197709,2.280459312,0
24,72.192557,2.231628426,0
25,72.191159,2.200412403,0
26,72.193,1.733272538,0
27,72.188692,1.373118688,0
28,72.187221,1.355652007,0
29,72.191455,1.401697242,0
30,72.188825,1.438401139,0
31,72.177651,1.418134283,0
32,72.173623,1.436088982,0
33,72.181923,0.954444241,0
34,72.180349,0.623658537,0
35,72.164294,0.668563676,0
36,72.145941,0.762946039,0
37,72.154488,0.814798035,0
38,72.182172,0.847891867,0
39,72.18929,0.887395395,0
40,72.193624,0.901780182,0
41,72.209674,0.780046555,0
42,72.195553,0.658482032,0
43,72.150308,0.603556592,0
44,72.128771,0.578052744,0
45,72.151023,0.49452006,0
46,72.190805,0.40210055,0
47,72.207,0.384805539,0
48,72.213658,0.38404138,0
49,72.214321,0.391293003,0
50,72.201552,0.386785559,0
51,72.175907,0.462230245,0
52,72.164564,0.568353649,0
53,72.168549,0.596320157,0
54,72.17969,0.760486035,0
55,72.189699,0.871646165,0
56,72.17577,0.851679327,0
57,72.151596,0.820363046,0
58,72.137708,0.663196111,0
59,72.14939,0.490383343,0
60,72.165315,0.435711843,0
61,72.1638,0.362127176,0
62,72.162751,0.843761224,0
63,72.164,1.184673336,0
64,72.15915,1.250710761,0
65,72.150532,1.386727516,0
66,72.161621,1.497706882,0
67,72.164283,1.614880046,0
68,72.13796,1.964243829,0
69,72.134452,2.148811737,0
70,72.153656,1.692769397,0
71,72.16491,1.29804241,0
72,72.157774,1.257865122,0
73,72.152,1.229635791,0
74,72.145876,1.220700379,0
75,72.13459,1.298280073,0
76,72.139379,1.349059059,0
77,72.155495,1.456791829,0
78,72.178296,1.103474956,0
79,72.1871,0.834713927,0
80,72.173557,0.824910404,0
81,72.166654,0.73229967,0
82,72.159166,0.675269325,0
83,72.142106,0.061390091,0
84,72.13864,-0.460548617,0
85,72.139784,-0.491011788,0
86,72.151204,-0.50361904,0
87,72.155495,-0.520200647,0
88,72.145859,-0.526478073,0
89,72.139428,-1.046593533,0
90,72.137626,-1.338323929,0
91,72.125473,-1.301557343,0
92,72.104488,-1.278028958,0
93,72.094154,-0.779326491,0
94,72.105268,-0.43564569,0
95,72.113,-0.476142346,0
96,72.119712,-1.004264746,0
97,72.122377,1.328545064,0
98,72.107304,3.089671128,0
99,72.083844,9.279143917,0
100,72.064026,24.89729235,0
101,72.054251,32.50751136,0
102,72.041701,46.34028173,0
103,72.001011,75.84320242,0
104,71.949835,91.51583362,0
105,71.890792,110.90758,0
106,71.816151,147.4553795,0
107,71.723586,160.0936038,0
108,71.657796,175.0120784,0
109,71.598411,202.48078,0
110,71.51363,232.9121712,0
111,71.426342,248.1240793,0
112,71.318914,260.368349,0
113,71.191198,283.4007787,0
114,71.055125,303.0837612,0
115,70.924537,314.7173777,0
116,70.805425,329.2449175,0
117,70.683687,331.5643817,0
118,70.546393,334.7952934,0
119,70.405717,345.249363,0
120,70.263399,356.1295069,0
121,70.109422,356.0686742,0
122,69.960106,355.1652275,0
123,69.803725,366.3770782,0
124,69.661756,372.8162014,0
125,69.53208,369.1976526,0
126,69.395732,369.1676441,0
127,69.242159,381.3923335,0
128,69.084957,383.0070639,0
129,68.933584,379.5127292,0
130,68.767087,382.9717488,0
131,68.592139,378.9708164,0
132,68.415203,376.2828196,0
133,68.274821,376.3694106,0
134,68.157015,381.7931793,0
135,68.021393,386.9042547,0
136,67.87485,385.7491017,0
137,67.71617,386.1488384,0
138,67.537673,389.654029,0
139,67.355211,394.1361694,0
140,67.206267,394.4647296,0
141,67.061159,413.0368059,0
142,66.904603,428.5920193,0
143,66.76403,408.5027275,0
144,66.597858,412.189274,0
145,66.403613,426.4135566,0
146,66.233997,422.6987428,0
147,66.051735,432.203415,0
148,65.877788,442.9490881,0
149,65.727878,430.6486709,0
150,65.576092,416.3123037,0
151,65.423208,416.2461435,0
152,65.248577,417.6453539,0
153,65.059263,427.5544072,0
154,64.885414,432.9324563,0
155,64.72112,430.0547883,0
156,64.544962,423.1364009,0
157,64.372125,416.737214,0
158,64.215032,420.2776674,0
159,64.044164,434.0708411,0
160,63.867192,453.3381912,0
161,63.696377,463.1634696,0
162,63.519649,452.7408239,0
163,63.334036,449.0167276,0
164,63.17706,453.5978516,0
165,63.021142,434.944162,0
166,62.851728,439.0749461,0
167,62.665491,457.6479018,0
168,62.460854,456.9740475,0
169,62.254059,455.4971398,0
170,62.080849,456.8594648,0
171,61.927852,443.4944698,0
172,61.755034,448.1966001,0
173,61.574668,452.3794372,0
174,61.398347,447.1020274,0
175,61.202921,443.4823479,0
176,61.015196,440.7354339,0
177,60.831184,442.730586,0
178,60.647481,447.7377233,0
179,60.477324,457.2315995,0
180,60.300039,464.6331718,0
181,60.110066,455.9416501,0
182,59.912381,449.4954163,0
183,59.725802,454.8979379,0
184,59.535648,470.6424948,0
185,59.332052,474.1991406,0
186,59.12993,469.5004437,0
187,58.93418,480.362983,0
188,58.752742,475.8541531,0
189,58.576376,464.1881053,0
190,58.392729,473.5312073,0
191,58.193169,478.1386168,0
192,57.989028,479.2437428,0
193,57.769577,483.3295255,0
194,57.574369,482.8744004,0
195,57.40706,494.7424117,0
196,57.218713,509.0712771,0
197,57.015771,495.6274954,0
198,56.820567,495.6822553,0
199,56.625361,507.8378785,0
200,56.416732,496.2488182,0
201,56.214138,489.4973106,0
202,56.004451,491.68576,0
203,55.814707,484.9749241,0
204,55.634446,482.3085028,0
205,55.436846,490.7866357,0
206,55.24058,496.2795853,0
207,55.03465,491.6571079,0
208,54.818111,485.3202756,0
209,54.596886,486.9718409,0
210,54.384926,492.3331093,0
211,54.170254,511.8347342,0
212,53.9642,527.3360519,0
213,53.788108,518.0814786,0
214,53.604635,503.5293483,0
215,53.396789,498.8074491,0
216,53.179992,505.5001836,0
217,52.970677,499.0876043,0
218,52.768483,488.883151,0
219,52.561278,497.4069697,0
220,52.35224,506.8051613,0
221,52.145442,510.6675647,0
222,51.938182,502.9248721,0
223,51.736025,504.0129312,0
224,51.534229,517.7394596,0
225,51.327888,524.5206532,0
226,51.12503,523.5982812,0
227,50.904602,519.3852528,0
228,50.675037,516.912934,0
229,50.453405,525.934173,0
230,50.236109,527.4066949,0
231,50.042438,521.5424719,0
232,49.854222,516.2081114,0
233,49.65313,512.7801668,0
234,49.433988,516.0174092,0
235,49.201239,519.8373351,0
236,48.989563,523.1697226,0
237,48.781014,526.2853123,0
238,48.541533,523.3035369,0
239,48.321917,517.1691954,0
240,48.122544,523.481419,0
241,47.917799,531.8031697,0
242,47.719776,535.5002982,0
243,47.502836,521.0070973,0
244,47.260451,507.2040937,0
245,47.029997,516.6009277,0
246,46.828849,527.9645142,0
247,46.629998,532.6086152,0
248,46.408301,527.8371512,0
249,46.202645,534.133191,0
250,46.001923,542.7278401,0
251,45.778945,537.788264,0
252,45.558804,536.9418445,0
253,45.341722,538.0180647,0
254,45.129751,530.4478054,0
255,44.917767,508.0793105,0
256,44.705446,521.8309919,0
257,44.490502,546.5657643,0
258,44.26105,550.2815356,0
259,44.018724,557.8513717,0
260,43.776814,567.6614953,0
261,43.548213,561.6532033,0
262,43.328515,555.5603564,0
263,43.106556,558.0805483,0
264,42.89693,551.1325722,0
265,42.690021,553.8244094,0
266,42.46816,563.1404095,0
267,42.226201,557.6646823,0
268,41.987031,553.6517661,0
269,41.752331,556.4697789,0
270,41.521434,566.7358796,0
271,41.309538,563.7788116,0
272,41.092461,557.2219123,0
273,40.869204,560.1585775,0
274,40.633526,582.5986456,0
275,40.369843,577.9199924,0
276,40.126589,562.416402,0
277,39.90197,576.4878058,0
278,39.676666,574.71243,0
279,39.451071,567.9513569,0
280,39.218096,571.4094343,0
281,38.979358,582.1200323,0
282,38.722587,591.2487538,0
283,38.461627,602.1954459,0
284,38.198958,604.5661978,0
285,37.957199,599.9915201,0
286,37.743287,581.7801817,0
287,37.532193,589.1651427,0
288,37.312806,605.6433374,0
289,37.079097,603.6615944,0
290,36.823121,597.1140102,0
291,36.573014,582.1989687,0
292,36.329589,576.2523708,0
293,36.065796,587.992763,0
294,35.816868,611.3096116,0
295,35.597866,624.1259466,0
296,35.368065,631.6223734,0
297,35.124465,609.5520686,0
298,34.881077,584.8150834,0
299,34.628903,581.0070146,0
300,34.400245,591.0824563,0
301,34.181151,605.475894,0
302,33.935813,598.5716738,0
303,33.690373,596.3534222,0
304,33.447677,593.9071915,0
305,33.198765,586.1459213,0
306,32.950313,602.5659088,0
307,32.691385,604.5397279,0
308,32.436103,592.2924548,0
309,32.209799,578.0719488,0
310,31.974615,584.5630634,0
311,31.727984,599.6853825,0
312,31.494697,591.3277418,0
313,31.2465,596.2490163,0
314,30.982355,611.588356,0
315,30.728024,608.2444718,0
316,30.4597,600.7292097,0
317,30.209102,601.243141,0
318,29.982324,625.9994743,0
319,29.741605,629.9853986,0
320,29.485003,615.3440258,0
321,29.223282,617.1916704,0
322,28.971758,622.0353732,0
323,28.710989,645.6432769,0
324,28.456665,666.8688231,0
325,28.221009,652.3696462,0
326,27.973308,648.1431712,0
327,27.714953,661.4484082,0
328,27.454858,637.1970174,0
329,27.185104,612.1716595,0
330,26.900637,610.6190859,0
331,26.641,631.2706279,0
332,26.414031,642.4986991,0
333,26.178207,639.4316379,0
334,25.918093,635.4715715,0
335,25.655246,641.5607323,0
336,25.397752,653.7461968,0
337,25.130841,649.1915902,0
338,24.845789,633.7400932,0
339,24.580607,618.1155978,0
340,24.344524,614.4685851,0
341,24.103104,631.0514606,0
342,23.83763,644.7097659,0
343,23.567355,645.9440228,0
344,23.302837,638.5715068,0
345,23.039537,645.7693587,0
346,22.797673,658.5492334,0
347,22.537303,663.144752,0
348,22.265181,658.6860089,0
349,22.00527,652.9376994,0
350,21.742917,651.3584828,0
351,21.468452,640.5549993,0
352,21.181409,634.4606755,0
353,20.913011,645.9880237,0
354,20.652507,652.3516677,0
355,20.385261,665.714721,0
356,20.118749,683.2478431,0
357,19.844826,677.9216678,0
358,19.571101,658.4668571,0
359,19.314138,650.5595756,0
360,19.037628,666.4303885,0
361,18.735625,674.7308555,0
362,18.471681,673.2486207,0
363,18.220947,681.2385021,0
364,17.939683,691.2580074,0
365,17.652127,695.125752,0
366,17.371347,685.8322277,0
367,17.091864,691.0098589,0
368,16.808268,709.8804931,0
369,16.517187,697.7835773,0
370,16.227295,710.6286209,0
371,15.924216,734.42866,0
372,15.630453,733.6448288,0
373,15.362154,724.2593723,0
374,15.106597,724.8082447,0
375,14.829682,735.3445186,0
376,14.524132,739.5207665,0
377,14.221563,720.9678905,0
378,13.925315,705.6384066,0
379,13.628119,705.176029,0
380,13.350606,733.4627782,0
381,13.072931,757.2708134,0
382,12.77803,730.2636975,0
383,12.487132,737.3363677,0
384,12.217226,756.8953564,0
385,11.93233,739.9013097,0
386,11.628229,731.3851476,0
387,11.338793,733.5754325,0
388,11.047872,725.2356588,0
389,10.749081,698.8994864,0
390,10.465923,703.5740218,0
391,10.186416,720.8411443,0
392,9.893653,692.1342961,0
393,9.612479,683.759983,0
394,9.332185,697.2392977,0
395,9.024386,688.4109396,0
396,8.72892,692.25807,0
397,8.453507,701.4827468,0
398,8.174369,741.4736823,0
399,7.895678,732.2455731,0
400,7.615858,694.3590639,0
401,7.333998,704.4804433,0
402,7.047603,710.2860348,0
403,6.767337,706.3435509,0
404,6.48937,691.4879716,0
405,6.196648,683.4945529,0
406,5.894003,669.9638064,0
407,5.602823,653.2941111,0
408,5.335641,686.7122323,0
409,5.078689,688.7715236,0
410,4.813334,660.2221221,0
411,4.526834,671.7119196,0
412,4.242216,661.7441816,0
413,3.963077,630.3977074,0
414,3.698647,618.0705357,0
415,3.470867,603.0690184,0
416,3.238618,582.6570609,0
417,2.987826,589.5197039,0
418,2.74477,596.9670997,0
419,2.503218,579.9827222,0
420,2.2629,565.0176111,0
421,2.043322,554.8430715,0
422,1.832056,525.0171485,0
423,1.611914,484.4011599,0
424,1.399516,469.0522686,0
425,1.207017,452.7726909,0
426,1.035116,408.1229773,0
427,0.86173,384.3747019,0
428,0.698966,364.6786797,0
429,0.575037,314.2929846,0
430,0.478127,291.1598183,0
431,0.387702,267.8662019,0
432,0.3036,215.7868699,0
433,0.231841,191.0029402,0
434,0.169377,173.7429521,0
435,0.141,137.5209103,0
436,0.133997,120.8898202,0
437,0.113974,107.7103224,0
438,0.085179,84.94634002,0
439,0.053633,76.95642038,0
440,0.023671,72.4521361,0
441,-0.006988,61.36562165,0
442,-0.039537,51.06893993,0
443,-0.059208,46.69293689,0
444,-0.05456,43.45322271,0
445,-0.054407,37.39656944,0
446,-0.05092,34.52052756,0
447,-0.035083,32.25465588,0
448,-0.040902,28.20442885,0
449,-0.065318,26.59230586,0
450,-0.091038,25.11166788,0
451,-0.117122,22.46281148,0
452,-0.123181,21.60280272,0
453,-0.109109,20.68230467,0
454,-0.106224,18.20547963,0
455,-0.111059,16.99963774,0
456,-0.100138,16.13462362,0
457,-0.107539,14.13921319,0
458,-0.123599,12.52449305,0
459,-0.117834,11.86701994,0
460,-0.124371,10.98016441,0
461,-0.139094,9.645453362,0
462,-0.140475,9.269035027,0
463,-0.137367,9.006585794,0
464,-0.130776,7.938745144,0
465,-0.13124,7.377643151,0
466,-0.149351,6.68514776,0
467,-0.159901,5.18963526,0
468,-0.164964,4.462156047,0
469,-0.179024,4.054962212,0
470,-0.169295,3.3360019,0
471,-0.145091,3.011981062,0
472,-0.145934,2.61348375,0
473,-0.156108,2.397999203,0
474,-0.161223,2.64324288,0
475,-0.181199,2.760847836,0
476,-0.194404,2.633524987,0
477,-0.171783,2.161869975,0
478,-0.145348,1.843575973,0
479,-0.140563,1.770132591,0
480,-0.136775,1.694169813,0
481,-0.138289,1.685849701,0
482,-0.157151,1.67516657,0
483,-0.153174,1.291344619,0
484,-0.141645,0.948806684,0
485,-0.152087,1.466914629,0
486,-0.150369,2.015929405,0
487,-0.148256,2.08321084,0
488,-0.157752,2.144039922,0
489,-0.169929,2.542950156,0
490,-0.174941,2.357442166,0
491,-0.161631,1.983891639,0
492,-0.138375,1.923167681,0
493,-0.122776,1.847218568,0
494,-0.134886,1.855188746,0
495,-0.163339,1.852343701,0
496,-0.179247,1.465998119,0
497,-0.18883,1.111933328,0
498,-0.185771,1.141210799,0
499,-0.157162,1.255357929,0
