Time,Mass,HRR
[s],[g],[kW/m2]
0,71.16,-0.017950028
1,71.41,-0.069021717
2,71.66,0.017382271
3,71.91,0.119708033
4,72.16,0.086536731
5,72.43,0.102570526
6.01,72.7,-0.035204211
7.02,72.97,-0.033831468
8.03,73.23,-0.048136399
9.04,73.52,0.019946482
10.06,73.8,-0.014792687
11.07,74.09,0.036417618
12.08,74.38,0.033969861
13.09,74.66,0.015244986
14.09,74.94,0.136878338
15.11,75.23,0.016162659
16.11,75.53,2.568626482
17.12,75.82,4.822321108
18.12,76.11,8.565851967
19.13,76.42,11.76694737
20.12,76.71,21.29056022
21.13,77.01,30.13009573
22.13,77.31,43.77388399
23.12,77.61,54.33760366
24.13,77.89,60.99329064
25.13,78.2,83.76420898
26.13,78.51,97.31288986
27.13,78.81,119.144466
28.12,79.11,140.3136909
29.13,79.41,146.9894377
30.13,79.72,168.0148484
31.13,80.03,194.7111377
32.13,80.34,221.2252671
33.12,80.65,228.0719639
34.12,80.95,251.6300864
35.13,81.26,274.5181839
36.14,81.58,284.7158412
37.16,81.88,338.3923616
38.16,82.19,312.8805414
39.15,82.51,343.2510435
40.16,82.81,386.7902014
41.17,83.11,390.0811538
42.17,83.43,415.7472094
43.17,83.75,416.4081073
44.17,84.05,447.5346277
45.17,84.37,459.155845
46.18,84.69,446.1391555
47.18,85,482.6345053
48.18,85.32,497.4236416
49.18,85.63,484.3174717
50.19,85.94,488.1920985
51.19,86.24,546.2425762
52.19,86.56,534.2549303
53.2,86.89,554.3806264
54.2,87.22,539.0320875
55.2,87.53,550.2319214
56.22,87.86,579.8896823
57.21,88.19,566.0105393
58.21,88.5,577.5202012
59.22,88.81,578.2990249
60.21,89.13,590.7808404
61.22,89.46,597.5657399
62.23,89.78,635.4769268
63.23,90.09,622.8002947
64.23,90.41,621.6636064
65.23,90.73,620.7215011
66.24,91.04,632.4967064
67.25,91.36,635.7748913
68.25,91.69,648.152442
69.25,92.01,647.7722991
70.26,92.34,662.0659853
71.25,92.67,637.3524985
72.25,93.01,652.3554645
73.25,93.35,654.9978363
74.25,93.67,696.8225311
75.25,93.98,634.1448183
76.24,94.31,669.9657537
77.25,94.64,673.4330472
78.26,94.97,680.4990746
79.26,95.31,698.7345866
80.26,95.65,713.1439984
81.25,95.97,695.3049115
82.26,96.3,678.8663241
83.26,96.63,702.4568132
84.26,96.96,700.2026331
85.26,97.29,681.1507075
86.26,97.63,707.9030526
87.25,97.98,702.8340593
88.25,98.3,733.0550653
89.25,98.65,727.189036
90.25,98.99,736.6722654
91.25,99.32,717.6691209
92.25,99.66,719.9299111
93.25,100.01,705.2778438
94.25,100.33,732.2063811
95.26,100.68,715.197022
96.26,101.03,723.6988235
97.26,101.37,731.847248
98.26,101.72,732.2697813
99.25,102.07,728.9405325
100.25,102.41,709.3027754
101.25,102.76,750.0397276
102.25,103.13,756.0743498
103.26,103.48,725.4868336
104.25,103.85,720.7026635
105.25,104.21,748.1119796
106.26,104.56,739.5842574
107.26,104.93,742.9102899
108.26,105.29,770.6280232
109.26,105.65,762.0670317
110.26,106.01,742.5254192
111.26,106.38,736.0620345
112.25,106.74,742.5202453
113.25,107.11,784.324004
114.25,107.48,715.7776017
115.26,107.87,745.0802098
116.26,108.25,709.7680151
117.25,108.63,747.0069294
118.25,109.02,750.9820186
119.25,109.42,743.0340217
120.24,109.81,721.6159516
121.25,110.21,741.8510671
122.26,110.62,703.4937293
