# Time (s),Mass (g),T Back (K),T Front (K)
96,65.785,294.241,700.257
97,65.738,294.323,700.844
98,65.691,294.409,701.451
99,65.645,294.499,702.006
100,65.598,294.592,702.597
101,65.552,294.689,703.195
102,65.506,294.790,703.772
103,65.460,294.896,704.346
104,65.414,295.005,704.913
105,65.368,295.119,705.486
106,65.322,295.236,706.055
107,65.276,295.359,706.622
108,65.231,295.485,707.168
109,65.186,295.616,707.691
110,65.141,295.751,708.227
111,65.096,295.891,708.788
112,65.051,296.035,709.351
113,65.006,296.184,709.900
114,64.961,296.337,710.446
115,64.916,296.495,710.983
116,64.871,296.657,711.514
117,64.827,296.825,712.013
118,64.783,296.997,712.491
119,64.739,297.174,713.008
120,64.694,297.356,713.529
121,64.650,297.542,714.040
122,64.606,297.734,714.551
123,64.562,297.930,715.051
124,64.519,298.131,715.550
125,64.475,298.337,716.034
126,64.431,298.548,716.494
127,64.388,298.764,716.938
128,64.344,298.984,717.416
129,64.301,299.211,717.893
130,64.258,299.441,718.364
131,64.215,299.677,718.829
132,64.172,299.917,719.291
133,64.129,300.163,719.748
134,64.086,300.413,720.197
135,64.043,300.669,720.622
136,64.000,300.929,721.036
137,63.958,301.195,721.470
138,63.915,301.464,721.908
139,63.873,301.740,722.341
140,63.830,302.019,722.770
141,63.788,302.305,723.197
142,63.746,302.595,723.619
143,63.704,302.889,724.034
144,63.662,303.189,724.429
145,63.620,303.493,724.816
146,63.578,303.802,725.210
147,63.536,304.116,725.612
148,63.495,304.435,726.013
149,63.453,304.758,726.410
150,63.411,305.085,726.804
151,63.370,305.418,727.194
152,63.329,305.756,727.581
153,63.287,306.097,727.956
154,63.246,306.444,728.316
155,63.205,306.795,728.675
156,63.164,307.150,729.046
157,63.123,307.509,729.415
158,63.083,307.874,729.783
159,63.042,308.243,730.149
160,63.001,308.616,730.511
161,62.960,308.993,730.870
162,62.920,309.375,731.224
163,62.879,309.761,731.565
164,62.839,310.151,731.897
165,62.799,310.546,732.236
166,62.759,310.944,732.577
167,62.719,311.347,732.918
168,62.678,311.753,733.258
169,62.638,312.163,733.595
170,62.599,312.578,733.930
171,62.559,312.997,734.262
172,62.519,313.418,734.587
173,62.479,313.845,734.904
174,62.440,314.274,735.212
175,62.400,314.709,735.527
176,62.361,315.146,735.842
177,62.322,315.587,736.159
178,62.282,316.031,736.474
179,62.243,316.479,736.786
180,62.204,316.931,737.097
181,62.165,317.385,737.405
182,62.126,317.844,737.707
183,62.087,318.306,738.000
184,62.048,318.771,738.289
185,62.009,319.239,738.580
186,61.971,319.711,738.874
187,61.932,320.186,739.167
188,61.893,320.663,739.460
189,61.855,321.145,739.750
190,61.816,321.629,740.039
191,61.778,322.116,740.326
192,61.740,322.606,740.608
193,61.701,323.099,740.883
194,61.663,323.595,741.153
195,61.625,324.093,741.425
196,61.587,324.595,741.697
197,61.549,325.099,741.971
198,61.511,325.605,742.243
199,61.474,326.115,742.513
200,61.436,326.627,742.783
201,61.398,327.142,743.051
202,61.360,327.659,743.316
203,61.323,328.177,743.575
204,61.285,328.700,743.829
205,61.248,329.224,744.081
206,61.211,329.750,744.335
207,61.173,330.279,744.589
208,61.136,330.810,744.844
209,61.099,331.344,745.097
210,61.062,331.879,745.349
211,61.025,332.416,745.599
212,60.988,332.956,745.848
213,60.951,333.498,746.094
214,60.914,334.041,746.334
215,60.877,334.586,746.570
216,60.840,335.134,746.807
217,60.804,335.683,747.043
218,60.767,336.234,747.281
219,60.730,336.787,747.518
220,60.694,337.341,747.754
221,60.657,337.897,747.990
222,60.621,338.455,748.224
223,60.585,339.014,748.456
224,60.548,339.575,748.684
225,60.512,340.138,748.909
226,60.476,340.702,749.130
227,60.440,341.267,749.351
228,60.404,341.834,749.574
229,60.368,342.403,749.796
230,60.332,342.972,750.018
231,60.296,343.543,750.238
232,60.260,344.115,750.458
233,60.224,344.689,750.677
234,60.188,345.264,750.894
235,60.153,345.840,751.108
236,60.117,346.416,751.319
237,60.082,346.994,751.526
238,60.046,347.573,751.734
239,60.011,348.153,751.942
240,59.975,348.734,752.151
241,59.940,349.316,752.358
242,59.905,349.899,752.565
243,59.869,350.483,752.771
244,59.834,351.068,752.976
245,59.799,351.654,753.180
246,59.764,352.240,753.382
247,59.728,352.827,753.581
248,59.694,353.415,753.777
249,59.659,354.004,753.972
250,59.624,354.592,754.167
251,59.589,355.183,754.362
252,59.554,355.773,754.557
253,59.519,356.364,754.751
254,59.484,356.957,754.945
255,59.450,357.548,755.138
256,59.415,358.142,755.330
257,59.380,358.735,755.521
258,59.346,359.329,755.709
259,59.311,359.923,755.894
260,59.277,360.517,756.077
261,59.242,361.112,756.261
262,59.208,361.708,756.444
263,59.174,362.304,756.628
264,59.139,362.900,756.811
265,59.105,363.496,756.994
266,59.071,364.092,757.175
267,59.036,364.689,757.357
268,59.002,365.286,757.537
269,58.968,365.882,757.716
270,58.934,366.480,757.891
271,58.900,367.077,758.065
272,58.866,367.675,758.238
273,58.832,368.272,758.411
274,58.798,368.870,758.583
275,58.764,369.467,758.756
276,58.730,370.065,758.928
277,58.697,370.663,759.100
278,58.663,371.260,759.270
279,58.629,371.858,759.441
280,58.595,372.456,759.610
281,58.562,373.053,759.778
282,58.528,373.651,759.944
283,58.495,374.247,760.108
284,58.461,374.844,760.271
285,58.428,375.441,760.434
286,58.394,376.038,760.597
287,58.361,376.634,760.759
288,58.327,377.231,760.922
289,58.294,377.827,761.083
290,58.260,378.422,761.244
291,58.227,379.018,761.405
292,58.194,379.613,761.565
293,58.160,380.207,761.724
294,58.127,380.802,761.880
295,58.094,381.396,762.035
296,58.061,381.990,762.189
297,58.028,382.583,762.343
298,57.995,383.176,762.496
299,57.962,383.769,762.650
300,57.929,384.361,762.803
301,57.896,384.952,762.955
302,57.863,385.543,763.108
303,57.830,386.134,763.260
304,57.797,386.724,763.412
305,57.764,387.313,763.562
306,57.731,387.902,763.710
307,57.698,388.491,763.856
308,57.665,389.078,764.002
309,57.633,389.665,764.147
310,57.600,390.252,764.293
311,57.567,390.838,764.438
312,57.534,391.424,764.583
313,57.502,392.008,764.727
314,57.469,392.592,764.871
315,57.436,393.175,765.015
316,57.404,393.758,765.158
317,57.371,394.340,765.302
318,57.338,394.921,765.442
319,57.306,395.501,765.582
320,57.273,396.081,765.719
321,57.241,396.660,765.858
322,57.208,397.238,765.995
323,57.176,397.815,766.133
324,57.144,398.392,766.270
325,57.111,398.967,766.407
326,57.079,399.542,766.543
327,57.046,400.116,766.680
328,57.014,400.689,766.816
329,56.981,401.261,766.951
330,56.949,401.833,767.086
331,56.917,402.403,767.219
332,56.885,402.972,767.350
333,56.852,403.541,767.480
334,56.820,404.108,767.612
335,56.788,404.674,767.742
336,56.756,405.240,767.872
337,56.724,405.805,768.002
338,56.691,406.368,768.131
339,56.659,406.930,768.261
340,56.627,407.491,768.390
341,56.595,408.051,768.519
342,56.563,408.611,768.647
343,56.531,409.169,768.774
344,56.499,409.726,768.900
345,56.466,410.282,769.025
346,56.434,410.837,769.149
347,56.402,411.391,769.273
348,56.370,411.944,769.397
349,56.338,412.495,769.520
350,56.306,413.045,769.643
351,56.274,413.593,769.766
352,56.242,414.142,769.888
353,56.210,414.688,770.011
354,56.178,415.233,770.134
355,56.146,415.777,770.255
356,56.114,416.320,770.376
357,56.082,416.862,770.495
358,56.051,417.402,770.614
359,56.019,417.940,770.731
360,55.987,418.478,770.848
361,55.955,419.015,770.967
362,55.923,419.550,771.084
363,55.891,420.084,771.200
364,55.859,420.615,771.317
365,55.827,421.146,771.433
366,55.795,421.676,771.550
367,55.763,422.204,771.667
368,55.732,422.731,771.782
369,55.700,423.257,771.896
370,55.668,423.780,772.010
371,55.636,424.303,772.122
372,55.604,424.823,772.235
373,55.573,425.342,772.347
374,55.541,425.861,772.458
375,55.509,426.377,772.570
376,55.477,426.892,772.681
377,55.445,427.405,772.792
378,55.413,427.918,772.903
379,55.382,428.427,773.014
380,55.350,428.936,773.124
381,55.318,429.444,773.234
382,55.286,429.949,773.343
383,55.255,430.454,773.451
384,55.223,430.957,773.559
385,55.191,431.457,773.666
386,55.159,431.956,773.772
387,55.127,432.454,773.879
388,55.096,432.950,773.984
389,55.064,433.444,774.090
390,55.032,433.937,774.196
391,55.000,434.428,774.301
392,54.968,434.917,774.407
393,54.937,435.404,774.512
394,54.905,435.891,774.617
395,54.873,436.375,774.722
396,54.841,436.858,774.825
397,54.810,437.339,774.928
398,54.778,437.818,775.029
399,54.746,438.295,775.131
400,54.714,438.771,775.232
401,54.682,439.246,775.333
402,54.651,439.717,775.434
403,54.619,440.188,775.535
404,54.587,440.657,775.635
405,54.555,441.123,775.736
406,54.523,441.588,775.837
407,54.492,442.052,775.938
408,54.460,442.514,776.037
409,54.428,442.974,776.136
410,54.396,443.432,776.233
411,54.364,443.888,776.331
412,54.333,444.343,776.428
413,54.301,444.795,776.524
414,54.269,445.246,776.622
415,54.237,445.695,776.718
416,54.205,446.142,776.814
417,54.173,446.588,776.910
418,54.141,447.032,777.005
419,54.110,447.474,777.102
420,54.078,447.914,777.198
421,54.046,448.352,777.294
422,54.014,448.789,777.388
423,53.982,449.224,777.482
424,53.950,449.658,777.576
425,53.918,450.089,777.669
426,53.887,450.519,777.761
427,53.855,450.945,777.854
428,53.823,451.372,777.946
429,53.791,451.796,778.038
430,53.759,452.219,778.130
431,53.727,452.639,778.221
432,53.695,453.058,778.313
433,53.663,453.475,778.405
434,53.631,453.891,778.497
435,53.599,454.305,778.588
436,53.567,454.717,778.678
437,53.535,455.128,778.769
438,53.503,455.536,778.858
439,53.471,455.943,778.947
440,53.439,456.349,779.036
441,53.407,456.753,779.124
442,53.375,457.154,779.212
443,53.343,457.555,779.300
444,53.311,457.953,779.387
445,53.279,458.350,779.475
446,53.247,458.746,779.563
447,53.215,459.140,779.651
448,53.183,459.531,779.739
449,53.151,459.923,779.827
450,53.119,460.312,779.914
451,53.087,460.699,779.999
452,53.055,461.086,780.085
453,53.023,461.471,780.170
454,52.991,461.854,780.255
455,52.959,462.235,780.340
456,52.927,462.615,780.424
457,52.895,462.993,780.509
458,52.862,463.370,780.593
459,52.830,463.745,780.677
460,52.798,464.120,780.761
461,52.766,464.492,780.845
462,52.734,464.863,780.930
463,52.702,465.233,781.014
464,52.670,465.602,781.098
465,52.638,465.969,781.180
466,52.605,466.335,781.262
467,52.573,466.699,781.344
468,52.541,467.062,781.426
469,52.509,467.424,781.507
470,52.477,467.784,781.589
471,52.445,468.143,781.669
472,52.412,468.500,781.750
473,52.380,468.856,781.831
474,52.348,469.212,781.912
475,52.316,469.565,781.994
476,52.283,469.918,782.075
477,52.251,470.269,782.156
478,52.219,470.620,782.236
479,52.187,470.969,782.315
480,52.155,471.317,782.394
481,52.122,471.663,782.473
482,52.090,472.008,782.552
483,52.058,472.352,782.630
484,52.026,472.696,782.708
485,51.993,473.038,782.786
486,51.961,473.378,782.864
487,51.929,473.717,782.942
488,51.896,474.056,783.020
489,51.864,474.393,783.098
490,51.832,474.729,783.177
491,51.800,475.064,783.255
492,51.767,475.399,783.332
493,51.735,475.732,783.409
494,51.703,476.064,783.485
495,51.670,476.395,783.561
496,51.638,476.724,783.636
497,51.606,477.052,783.712
498,51.573,477.380,783.788
499,51.541,477.707,783.862
500,51.509,478.033,783.937
501,51.476,478.356,784.012
502,51.444,478.680,784.088
503,51.411,479.003,784.163
504,51.379,479.324,784.238
505,51.347,479.645,784.314
506,51.314,479.964,784.389
507,51.282,480.283,784.462
508,51.250,480.601,784.536
509,51.217,480.917,784.610
510,51.185,481.232,784.683
511,51.152,481.546,784.756
512,51.120,481.860,784.828
513,51.087,482.173,784.901
514,51.055,482.484,784.973
515,51.022,482.794,785.045
516,50.990,483.103,785.118
517,50.958,483.412,785.191
518,50.925,483.720,785.263
519,50.893,484.027,785.336
520,50.860,484.333,785.409
521,50.828,484.638,785.480
522,50.795,484.942,785.551
523,50.763,485.245,785.622
524,50.730,485.547,785.692
525,50.698,485.848,785.763
526,50.665,486.148,785.833
527,50.633,486.447,785.903
528,50.600,486.745,785.973
529,50.568,487.042,786.043
530,50.535,487.339,786.113
531,50.503,487.634,786.183
532,50.470,487.928,786.253
533,50.438,488.222,786.324
534,50.405,488.515,786.394
535,50.373,488.806,786.463
536,50.340,489.097,786.531
537,50.307,489.388,786.600
538,50.275,489.676,786.669
539,50.242,489.964,786.736
540,50.210,490.252,786.805
541,50.177,490.537,786.872
542,50.144,490.822,786.939
543,50.112,491.106,787.006
544,50.079,491.390,787.074
545,50.046,491.672,787.142
546,50.014,491.953,787.209
547,49.981,492.234,787.278
548,49.949,492.514,787.345
549,49.916,492.793,787.412
550,49.883,493.071,787.479
551,49.851,493.348,787.546
552,49.818,493.624,787.612
553,49.785,493.899,787.677
554,49.753,494.173,787.743
555,49.720,494.446,787.808
556,49.687,494.718,787.873
557,49.655,494.989,787.939
558,49.622,495.260,788.004
559,49.589,495.529,788.069
560,49.556,495.797,788.135
561,49.524,496.066,788.200
562,49.491,496.333,788.265
563,49.458,496.598,788.331
564,49.425,496.863,788.396
565,49.393,497.128,788.459
566,49.360,497.391,788.523
567,49.327,497.653,788.587
568,49.294,497.915,788.651
569,49.262,498.175,788.714
570,49.229,498.434,788.777
571,49.196,498.693,788.840
572,49.163,498.950,788.903
573,49.130,499.207,788.965
574,49.097,499.463,789.029
575,49.065,499.718,789.093
576,49.032,499.972,789.156
577,48.999,500.226,789.219
578,48.966,500.479,789.282
579,48.933,500.730,789.344
580,48.901,500.981,789.406
581,48.868,501.230,789.468
582,48.835,501.479,789.529
583,48.802,501.728,789.590
584,48.769,501.974,789.652
585,48.736,502.220,789.713
586,48.703,502.466,789.774
587,48.670,502.710,789.834
588,48.637,502.953,789.895
589,48.604,503.196,789.957
590,48.571,503.438,790.019
591,48.538,503.679,790.079
592,48.506,503.919,790.140
593,48.473,504.159,790.201
594,48.440,504.398,790.261
595,48.407,504.636,790.321
596,48.374,504.873,790.381
597,48.341,505.109,790.440
598,48.308,505.344,790.499
599,48.275,505.578,790.558
600,48.242,505.811,790.617
601,48.209,506.043,790.676
602,48.176,506.275,790.735
603,48.142,506.507,790.794
604,48.109,506.737,790.854
605,48.076,506.967,790.913
606,48.043,507.196,790.972
607,48.010,507.424,791.032
608,47.977,507.651,791.090
609,47.944,507.878,791.148
610,47.911,508.103,791.205
611,47.878,508.328,791.264
612,47.845,508.552,791.321
613,47.812,508.775,791.379
614,47.779,508.997,791.436
615,47.746,509.218,791.493
616,47.713,509.439,791.550
617,47.679,509.659,791.608
618,47.646,509.879,791.665
619,47.613,510.098,791.723
620,47.580,510.316,791.780
621,47.547,510.534,791.838
622,47.514,510.751,791.895
623,47.481,510.966,791.950
624,47.448,511.182,792.007
625,47.414,511.397,792.064
626,47.381,511.611,792.119
627,47.348,511.823,792.176
628,47.315,512.036,792.231
629,47.282,512.247,792.286
630,47.248,512.458,792.342
631,47.215,512.668,792.397
632,47.182,512.877,792.453
633,47.149,513.087,792.508
634,47.115,513.296,792.565
635,47.082,513.504,792.620
636,47.049,513.712,792.675
637,47.016,513.918,792.730
638,46.983,514.124,792.786
639,46.949,514.329,792.840
640,46.916,514.534,792.895
641,46.883,514.739,792.949
642,46.850,514.942,793.002
643,46.816,515.144,793.057
644,46.783,515.346,793.111
645,46.750,515.547,793.165
646,46.716,515.748,793.219
647,46.683,515.949,793.273
648,46.650,516.149,793.327
649,46.616,516.349,793.381
650,46.583,516.548,793.436
651,46.550,516.747,793.489
652,46.517,516.945,793.543
653,46.483,517.142,793.596
654,46.450,517.339,793.649
655,46.417,517.535,793.702
656,46.383,517.731,793.755
657,46.350,517.926,793.807
658,46.317,518.120,793.860
659,46.283,518.314,793.912
660,46.250,518.507,793.964
661,46.216,518.701,794.017
662,46.183,518.893,794.069
663,46.150,519.086,794.123
664,46.116,519.278,794.175
665,46.083,519.470,794.228
666,46.050,519.661,794.280
667,46.016,519.852,794.332
668,45.983,520.042,794.384
669,45.949,520.232,794.435
670,45.916,520.421,794.487
671,45.883,520.609,794.538
672,45.849,520.797,794.589
673,45.816,520.985,794.640
674,45.782,521.171,794.691
675,45.749,521.359,794.742
676,45.715,521.545,794.793
677,45.682,521.732,794.845
678,45.649,521.919,794.897
679,45.615,522.104,794.947
680,45.582,522.290,794.998
681,45.548,522.475,795.050
682,45.515,522.660,795.100
683,45.482,522.844,795.150
684,45.448,523.027,795.200
685,45.415,523.210,795.251
686,45.381,523.394,795.300
687,45.348,523.576,795.350
688,45.314,523.758,795.400
689,45.281,523.940,795.449
690,45.247,524.121,795.499
691,45.214,524.303,795.549
692,45.180,524.485,795.600
693,45.147,524.666,795.650
694,45.113,524.846,795.699
695,45.080,525.028,795.749
696,45.046,525.208,795.798
697,45.013,525.387,795.847
698,44.979,525.567,795.896
699,44.946,525.746,795.945
700,44.912,525.925,795.994
701,44.879,526.103,796.042
702,44.845,526.281,796.091
703,44.812,526.459,796.139
704,44.778,526.636,796.188
705,44.745,526.814,796.237
706,44.711,526.992,796.286
707,44.678,527.170,796.335
708,44.644,527.347,796.383
709,44.611,527.524,796.432
710,44.577,527.701,796.480
711,44.544,527.878,796.528
712,44.510,528.054,796.576
713,44.477,528.229,796.624
714,44.443,528.405,796.672
715,44.410,528.581,796.719
716,44.376,528.756,796.766
717,44.342,528.930,796.813
718,44.309,529.105,796.860
719,44.275,529.279,796.908
720,44.242,529.454,796.956
721,44.208,529.629,797.004
722,44.175,529.804,797.051
723,44.141,529.978,797.100
724,44.108,530.153,797.146
725,44.074,530.327,797.192
726,44.041,530.501,797.240
727,44.007,530.674,797.287
728,43.973,530.848,797.333
729,43.940,531.021,797.379
730,43.906,531.194,797.425
731,43.873,531.365,797.471
732,43.839,531.538,797.518
733,43.805,531.711,797.564
734,43.772,531.883,797.611
735,43.738,532.056,797.657
736,43.705,532.229,797.704
737,43.671,532.402,797.751
738,43.637,532.575,797.796
739,43.604,532.747,797.842
740,43.570,532.919,797.889
741,43.537,533.091,797.934
742,43.503,533.263,797.979
743,43.469,533.434,798.025
744,43.436,533.605,798.070
745,43.402,533.776,798.115
746,43.368,533.948,798.161
747,43.335,534.119,798.205
748,43.301,534.289,798.251
749,43.268,534.461,798.296
750,43.234,534.632,798.343
751,43.200,534.804,798.387
752,43.167,534.976,798.432
753,43.133,535.147,798.478
754,43.100,535.318,798.522
755,43.066,535.489,798.567
756,43.032,535.659,798.612
757,42.999,535.830,798.656
758,42.965,536.000,798.700
759,42.931,536.171,798.744
760,42.898,536.341,798.788
761,42.864,536.511,798.832
762,42.830,536.681,798.877
763,42.796,536.852,798.921
764,42.763,537.022,798.966
765,42.729,537.193,799.010
766,42.696,537.364,799.054
767,42.662,537.535,799.098
768,42.628,537.705,799.143
769,42.595,537.876,799.186
770,42.561,538.046,799.230
771,42.527,538.216,799.273
772,42.493,538.386,799.316
773,42.460,538.556,799.360
774,42.426,538.726,799.403
775,42.392,538.895,799.445
776,42.358,539.065,799.489
777,42.325,539.235,799.531
778,42.291,539.405,799.576
779,42.257,539.576,799.620
780,42.224,539.747,799.662
781,42.190,539.917,799.706
782,42.156,540.087,799.748
783,42.123,540.257,799.791
784,42.089,540.428,799.834
785,42.055,540.598,799.876
786,42.021,540.768,799.919
787,41.987,540.937,799.961
788,41.954,541.107,800.003
789,41.920,541.277,800.045
790,41.886,541.446,800.088
791,41.852,541.617,800.130
792,41.819,541.786,800.172
793,41.785,541.957,800.215
794,41.751,542.127,800.258
795,41.717,542.298,800.299
796,41.683,542.469,800.342
797,41.650,542.639,800.384
798,41.616,542.810,800.425
799,41.582,542.980,800.467
800,41.548,543.150,800.509
801,41.514,543.320,800.550
802,41.481,543.490,800.591
803,41.447,543.660,800.632
804,41.413,543.829,800.673
805,41.379,543.999,800.715
806,41.345,544.170,800.757
807,41.311,544.340,800.798
808,41.277,544.512,800.840
809,41.244,544.683,800.881
810,41.210,544.854,800.922
811,41.176,545.024,800.963
812,41.142,545.195,801.004
813,41.108,545.365,801.044
814,41.074,545.536,801.085
815,41.040,545.706,801.126
816,41.006,545.877,801.167
817,40.973,546.047,801.207
818,40.939,546.218,801.246
819,40.905,546.388,801.287
820,40.871,546.558,801.328
821,40.837,546.730,801.369
822,40.803,546.900,801.409
823,40.769,547.072,801.450
824,40.735,547.243,801.490
825,40.701,547.415,801.530
826,40.667,547.586,801.571
827,40.633,547.757,801.610
828,40.599,547.929,801.649
829,40.565,548.099,801.690
830,40.531,548.270,801.729
831,40.497,548.441,801.769
832,40.463,548.612,801.808
833,40.429,548.783,801.848
834,40.395,548.953,801.886
835,40.361,549.126,801.927
836,40.327,549.297,801.966
837,40.293,549.469,802.006
838,40.259,549.641,802.046
839,40.225,549.813,802.085
840,40.191,549.985,802.124
841,40.157,550.157,802.164
842,40.123,550.328,802.202
843,40.088,550.499,802.240
844,40.054,550.671,802.280
845,40.020,550.842,802.319
846,39.986,551.014,802.358
847,39.952,551.185,802.396
848,39.918,551.357,802.434
849,39.884,551.529,802.473
850,39.849,551.701,802.513
851,39.815,551.874,802.550
852,39.781,552.046,802.590
853,39.747,552.218,802.628
854,39.713,552.390,802.666
855,39.679,552.563,802.705
856,39.644,552.735,802.743
857,39.610,552.907,802.781
858,39.576,553.079,802.819
859,39.542,553.252,802.857
860,39.507,553.423,802.895
861,39.473,553.595,802.932
862,39.439,553.768,802.970
863,39.404,553.940,803.008
864,39.370,554.112,803.047
865,39.336,554.286,803.084
866,39.302,554.459,803.122
867,39.267,554.632,803.160
868,39.233,554.805,803.197
869,39.199,554.977,803.235
870,39.164,555.150,803.273
871,39.130,555.323,803.309
872,39.095,555.496,803.346
873,39.061,555.668,803.383
874,39.026,555.841,803.421
875,38.992,556.013,803.458
876,38.958,556.186,803.495
877,38.923,556.359,803.532
878,38.889,556.532,803.570
879,38.854,556.706,803.606
880,38.820,556.879,803.644
881,38.785,557.052,803.681
882,38.751,557.226,803.717
883,38.716,557.399,803.754
884,38.682,557.572,803.791
885,38.647,557.745,803.827
886,38.613,557.919,803.863
887,38.578,558.091,803.900
888,38.543,558.265,803.936
889,38.509,558.438,803.973
890,38.474,558.610,804.009
891,38.440,558.784,804.044
892,38.405,558.957,804.081
893,38.370,559.131,804.118
894,38.336,559.305,804.154
895,38.301,559.479,804.191
896,38.266,559.652,804.226
897,38.232,559.826,804.262
898,38.197,560.000,804.298
899,38.162,560.173,804.334
900,38.128,560.347,804.369
901,38.093,560.520,804.405
902,38.058,560.693,804.441
903,38.023,560.866,804.476
904,37.988,561.040,804.511
905,37.953,561.213,804.547
906,37.919,561.388,804.584
907,37.884,561.562,804.618
908,37.849,561.736,804.654
909,37.814,561.909,804.690
910,37.779,562.083,804.725
911,37.744,562.257,804.760
912,37.709,562.430,804.796
913,37.675,562.604,804.830
914,37.640,562.778,804.865
915,37.605,562.951,804.900
916,37.570,563.125,804.935
917,37.535,563.298,804.970
918,37.500,563.471,805.005
919,37.465,563.645,805.039
920,37.429,563.819,805.075
921,37.394,563.994,805.109
922,37.359,564.168,805.144
923,37.324,564.342,805.179
924,37.289,564.515,805.214
925,37.254,564.689,805.248
926,37.219,564.863,805.283
927,37.184,565.037,805.317
928,37.149,565.210,805.351
929,37.113,565.384,805.385
930,37.078,565.557,805.419
931,37.043,565.730,805.454
932,37.008,565.904,805.488
933,36.972,566.078,805.522
934,36.937,566.252,805.557
935,36.902,566.425,805.591
936,36.867,566.600,805.625
937,36.831,566.774,805.659
938,36.796,566.948,805.693
939,36.761,567.121,805.727
940,36.725,567.294,805.760
941,36.690,567.468,805.794
942,36.654,567.641,805.827
943,36.619,567.814,805.861
944,36.584,567.988,805.895
945,36.548,568.160,805.928
946,36.513,568.334,805.962
947,36.477,568.508,805.996
948,36.442,568.681,806.030
949,36.406,568.855,806.063
950,36.371,569.028,806.096
951,36.335,569.202,806.129
952,36.299,569.375,806.163
953,36.264,569.549,806.196
954,36.228,569.722,806.229
955,36.193,569.894,806.262
956,36.157,570.067,806.295
957,36.121,570.240,806.328
958,36.085,570.412,806.362
959,36.050,570.586,806.394
960,36.014,570.759,806.427
961,35.978,570.933,806.461
962,35.943,571.105,806.493
963,35.907,571.278,806.526
964,35.871,571.451,806.560
965,35.835,571.624,806.592
966,35.799,571.796,806.624
967,35.763,571.969,806.658
968,35.728,572.141,806.690
969,35.692,572.314,806.722
970,35.656,572.486,806.754
971,35.620,572.658,806.787
972,35.584,572.830,806.820
973,35.548,573.003,806.852
974,35.512,573.175,806.884
975,35.476,573.348,806.917
976,35.440,573.519,806.949
977,35.404,573.692,806.982
978,35.368,573.864,807.014
979,35.332,574.036,807.046
980,35.296,574.207,807.079
981,35.260,574.380,807.111
982,35.223,574.551,807.143
983,35.187,574.722,807.174
984,35.151,574.893,807.206
985,35.115,575.065,807.238
986,35.079,575.236,807.270
987,35.042,575.407,807.302
988,35.006,575.579,807.334
989,34.970,575.751,807.366
990,34.934,575.921,807.398
991,34.897,576.092,807.430
992,34.861,576.264,807.462
993,34.825,576.434,807.493
994,34.788,576.605,807.525
995,34.752,576.776,807.557
