# Time (s),Mass (g),T Back (K),T Front (K)
0,22.800,293.000,293.000
1,22.800,293.000,481.354
2,22.800,293.000,552.178
3,22.798,293.000,600.802
4,22.790,293.000,636.457
5,22.773,293.001,663.703
6,22.743,293.006,685.813
7,22.694,293.023,704.303
8,22.622,293.070,720.070
9,22.527,293.171,733.540
10,22.413,293.356,744.723
11,22.289,293.655,753.937
12,22.159,294.097,761.946
13,22.030,294.708,769.409
14,21.901,295.508,776.674
15,21.774,296.513,783.837
16,21.649,297.731,790.830
17,21.524,299.169,797.583
18,21.400,300.827,804.002
19,21.277,302.703,810.102
20,21.155,304.791,815.856
21,21.034,307.083,821.315
22,20.914,309.571,826.470
23,20.796,312.243,831.362
24,20.679,315.089,835.993
25,20.563,318.097,840.380
26,20.448,321.258,844.547
27,20.335,324.560,848.495
28,20.222,327.992,852.249
29,20.111,331.543,855.808
30,20.001,335.204,859.195
31,19.893,338.966,862.415
32,19.785,342.819,865.476
33,19.678,346.755,868.397
34,19.573,350.767,871.175
35,19.468,354.846,873.832
36,19.365,358.984,876.364
37,19.262,363.177,878.786
38,19.160,367.416,881.106
39,19.059,371.698,883.326
40,18.959,376.014,885.457
41,18.859,380.362,887.504
42,18.760,384.734,889.470
43,18.662,389.128,891.364
44,18.564,393.538,893.186
45,18.467,397.960,894.945
46,18.370,402.392,896.645
47,18.274,406.828,898.283
48,18.178,411.265,899.872
49,18.082,415.701,901.408
50,17.986,420.132,902.896
51,17.891,424.554,904.341
52,17.796,428.965,905.743
53,17.701,433.363,907.105
54,17.606,437.744,908.430
55,17.510,442.106,909.717
56,17.415,446.446,910.971
57,17.320,450.761,912.194
58,17.225,455.049,913.384
59,17.129,459.307,914.546
60,17.033,463.533,915.677
61,16.937,467.723,916.783
62,16.841,471.874,917.862
63,16.744,475.985,918.916
64,16.647,480.049,919.947
65,16.549,484.067,920.955
66,16.450,488.033,921.940
67,16.352,491.944,922.903
68,16.252,495.798,923.845
69,16.152,499.589,924.768
70,16.051,503.315,925.671
71,15.949,506.972,926.555
72,15.847,510.557,927.422
73,15.744,514.069,928.270
74,15.640,517.503,929.102
75,15.535,520.859,929.917
76,15.429,524.136,930.718
77,15.322,527.334,931.502
78,15.215,530.455,932.272
79,15.106,533.499,933.029
80,14.997,536.472,933.773
81,14.887,539.376,934.504
82,14.775,542.216,935.223
83,14.664,544.998,935.930
84,14.551,547.730,936.627
85,14.437,550.417,937.312
86,14.323,553.065,937.987
87,14.208,555.682,938.652
88,14.092,558.273,939.307
89,13.976,560.845,939.952
90,13.858,563.403,940.588
91,13.740,565.952,941.214
92,13.621,568.495,941.831
93,13.502,571.037,942.439
94,13.381,573.580,943.037
95,13.260,576.125,943.626
96,13.138,578.674,944.205
97,13.015,581.228,944.776
98,12.891,583.787,945.338
99,12.765,586.351,945.890
100,12.639,588.920,946.432
101,12.512,591.490,946.966
102,12.383,594.062,947.492
103,12.253,596.632,948.008
104,12.122,599.199,948.515
105,11.989,601.762,949.015
106,11.854,604.315,949.507
107,11.718,606.860,949.992
108,11.581,609.388,950.469
109,11.442,611.899,950.941
110,11.301,614.392,951.408
111,11.159,616.858,951.870
112,11.015,619.299,952.329
113,10.870,621.711,952.787
114,10.723,624.090,953.241
115,10.576,626.433,953.697
116,10.427,628.738,954.152
117,10.277,631.002,954.609
118,10.126,633.223,955.065
119,9.975,635.397,955.528
120,9.823,637.521,955.990
121,9.671,639.596,956.460
122,9.519,641.619,956.933
123,9.367,643.591,957.415
124,9.216,645.510,957.900
125,9.066,647.378,958.393
126,8.916,649.199,958.891
127,8.768,650.974,959.394
128,8.621,652.705,959.903
129,8.475,654.399,960.414
130,8.331,656.059,960.931
131,8.188,657.690,961.452
132,8.048,659.301,961.972
133,7.909,660.896,962.494
134,7.772,662.485,963.020
135,7.637,664.071,963.547
136,7.503,665.664,964.074
137,7.372,667.272,964.601
138,7.243,668.902,965.128
139,7.116,670.562,965.654
140,6.991,672.259,966.180
141,6.868,674.001,966.707
142,6.747,675.799,967.237
143,6.628,677.658,967.770
144,6.511,679.591,968.298
145,6.395,681.606,968.831
146,6.282,683.714,969.371
147,6.171,685.930,969.907
148,6.063,688.267,970.460
149,5.956,690.732,971.006
150,5.852,693.351,971.574
151,5.750,696.129,972.141
152,5.651,699.111,972.725
153,5.554,702.315,973.325
154,5.461,705.795,973.940
155,5.372,709.573,974.572
156,5.286,713.723,975.229
157,5.205,718.300,975.914
158,5.128,723.368,976.633
159,5.058,729.018,977.379
160,4.994,735.326,978.172
161,4.936,742.357,979.000
162,4.887,750.126,979.873
163,4.844,758.518,980.777
164,4.809,767.252,981.710
165,4.777,775.939,982.656
166,4.749,784.223,983.610
167,4.721,791.985,984.579
168,4.695,799.301,985.541
169,4.668,806.261,986.502
170,4.642,812.953,987.491
171,4.617,819.451,988.445
172,4.592,825.788,989.309
173,4.568,831.973,990.269
174,4.545,838.041,991.192
175,4.523,844.000,991.927
176,4.501,849.862,992.836
177,4.480,855.650,993.656
178,4.460,861.369,994.343
179,4.442,867.004,995.213
180,4.423,872.577,995.960
181,4.406,878.070,996.624
182,4.390,883.471,997.444
183,4.374,888.783,998.129
184,4.360,893.996,998.773
185,4.346,899.084,999.542
186,4.333,904.053,1000.172
187,4.320,908.902,1000.780
188,4.308,913.599,1001.488
189,4.297,918.153,1002.088
190,4.286,922.568,1002.632
191,4.275,926.811,1003.274
192,4.265,930.908,1003.848
193,4.256,934.850,1004.333
194,4.247,938.628,1004.898
195,4.238,942.257,1005.425
196,4.230,945.733,1005.865
197,4.222,949.052,1006.356
198,4.214,952.235,1006.829
199,4.207,955.275,1007.209
200,4.200,958.167,1007.646
201,4.193,960.938,1008.054
202,4.186,963.576,1008.395
203,4.180,966.083,1008.769
204,4.174,968.478,1009.120
205,4.168,970.759,1009.416
206,4.162,972.921,1009.739
207,4.157,974.986,1010.040
208,4.151,976.946,1010.301
209,4.146,978.806,1010.580
210,4.141,980.580,1010.840
211,4.136,982.263,1011.067
212,4.132,983.857,1011.302
213,4.127,985.376,1011.528
214,4.123,986.816,1011.726
215,4.118,988.181,1011.925
216,4.114,989.480,1012.108
217,4.110,990.711,1012.284
218,4.106,991.877,1012.453
219,4.103,992.988,1012.614
220,4.099,994.038,1012.763
221,4.095,995.034,1012.906
222,4.092,995.983,1013.040
223,4.088,996.878,1013.172
224,4.085,997.729,1013.294
225,4.082,998.537,1013.405
226,4.079,999.301,1013.513
227,4.076,1000.029,1013.621
228,4.073,1000.715,1013.719
229,4.070,1001.370,1013.810
230,4.067,1001.991,1013.898
231,4.064,1002.578,1013.983
232,4.062,1003.129,1014.070
233,4.059,1003.662,1014.145
234,4.056,1004.166,1014.206
235,4.054,1004.636,1014.278
236,4.051,1005.088,1014.349
237,4.049,1005.521,1014.408
238,4.047,1005.928,1014.466
239,4.044,1006.317,1014.524
240,4.042,1006.683,1014.572
241,4.040,1007.030,1014.622
242,4.038,1007.360,1014.678
243,4.036,1007.680,1014.716
244,4.034,1007.979,1014.764
245,4.032,1008.258,1014.811
246,4.030,1008.530,1014.846
247,4.028,1008.787,1014.878
248,4.026,1009.032,1014.921
249,4.024,1009.268,1014.949
250,4.022,1009.486,1014.979
251,4.020,1009.702,1015.020
252,4.019,1009.901,1015.043
253,4.017,1010.092,1015.060
254,4.015,1010.280,1015.100
255,4.014,1010.451,1015.127
256,4.012,1010.615,1015.141
257,4.010,1010.775,1015.170
258,4.009,1010.926,1015.193
259,4.007,1011.075,1015.204
260,4.006,1011.212,1015.230
261,4.004,1011.340,1015.257
262,4.003,1011.463,1015.268
263,4.001,1011.587,1015.290
264,4.000,1011.700,1015.310
265,3.998,1011.810,1015.321
266,3.997,1011.920,1015.333
267,3.996,1012.018,1015.359
268,3.994,1012.114,1015.365
269,3.993,1012.211,1015.371
270,3.992,1012.297,1015.398
271,3.990,1012.387,1015.408
272,3.989,1012.469,1015.410
273,3.988,1012.542,1015.430
274,3.986,1012.617,1015.445
275,3.985,1012.696,1015.442
276,3.984,1012.765,1015.460
277,3.983,1012.834,1015.477
278,3.982,1012.893,1015.475
279,3.981,1012.955,1015.490
280,3.979,1013.020,1015.510
281,3.978,1013.076,1015.508
282,3.977,1013.131,1015.512
283,3.976,1013.186,1015.528
284,3.975,1013.241,1015.531
285,3.974,1013.287,1015.531
286,3.973,1013.339,1015.547
287,3.972,1013.380,1015.554
288,3.971,1013.432,1015.551
289,3.970,1013.473,1015.566
290,3.969,1013.515,1015.577
291,3.968,1013.556,1015.574
292,3.967,1013.598,1015.584
293,3.966,1013.630,1015.600
294,3.965,1013.671,1015.597
295,3.964,1013.705,1015.603
296,3.963,1013.743,1015.610
297,3.962,1013.776,1015.615
298,3.961,1013.808,1015.611
299,3.960,1013.839,1015.627
300,3.959,1013.874,1015.627
301,3.959,1013.901,1015.631
302,3.958,1013.929,1015.635
303,3.957,1013.957,1015.647
304,3.956,1013.985,1015.642
305,3.955,1014.013,1015.650
306,3.954,1014.040,1015.660
307,3.953,1014.068,1015.658
308,3.953,1014.096,1015.662
309,3.952,1014.114,1015.668
310,3.951,1014.142,1015.672
311,3.950,1014.160,1015.670
312,3.949,1014.187,1015.676
313,3.949,1014.208,1015.685
314,3.948,1014.232,1015.682
315,3.947,1014.251,1015.685
316,3.946,1014.269,1015.689
317,3.946,1014.293,1015.693
318,3.945,1014.307,1015.693
319,3.944,1014.331,1015.700
320,3.943,1014.350,1015.705
321,3.943,1014.369,1015.701
322,3.942,1014.383,1015.710
323,3.941,1014.404,1015.717
324,3.940,1014.421,1015.711
325,3.940,1014.435,1015.715
326,3.939,1014.449,1015.719
327,3.938,1014.473,1015.723
328,3.938,1014.487,1015.723
329,3.937,1014.501,1015.729
330,3.936,1014.515,1015.725
331,3.936,1014.529,1015.730
332,3.935,1014.543,1015.737
333,3.934,1014.557,1015.737
334,3.934,1014.571,1015.731
335,3.933,1014.585,1015.740
336,3.932,1014.599,1015.749
337,3.932,1014.613,1015.743
338,3.931,1014.627,1015.743
339,3.931,1014.641,1015.750
340,3.930,1014.655,1015.755
341,3.929,1014.669,1015.751
342,3.929,1014.673,1015.757
343,3.928,1014.687,1015.757
344,3.928,1014.701,1015.751
345,3.927,1014.715,1015.760
346,3.926,1014.720,1015.769
347,3.926,1014.733,1015.763
348,3.925,1014.747,1015.763
349,3.925,1014.751,1015.769
350,3.924,1014.765,1015.765
351,3.924,1014.779,1015.770
352,3.923,1014.783,1015.777
353,3.922,1014.798,1015.778
354,3.922,1014.810,1015.772
355,3.921,1014.816,1015.774
356,3.921,1014.830,1015.780
357,3.920,1014.834,1015.780
358,3.920,1014.848,1015.780
359,3.919,1014.852,1015.788
360,3.919,1014.866,1015.786
361,3.918,1014.870,1015.780
362,3.918,1014.880,1015.790
363,3.917,1014.888,1015.790
364,3.917,1014.900,1015.790
365,3.916,1014.907,1015.790
