# Time (s),Mass (g),T Back (K),T Front (K)
0,22.800,293.000,293.000
1,22.800,293.000,425.629
2,22.800,293.000,456.196
3,22.800,293.000,478.728
4,22.800,293.000,497.046
5,22.800,293.002,513.103
6,22.800,293.006,526.921
7,22.799,293.021,539.068
8,22.798,293.054,549.917
9,22.797,293.121,559.701
10,22.796,293.238,568.586
11,22.793,293.423,576.710
12,22.791,293.693,584.180
13,22.787,294.062,591.083
14,22.783,294.541,597.490
15,22.778,295.138,603.455
16,22.772,295.860,609.029
17,22.765,296.708,614.250
18,22.757,297.685,619.153
19,22.748,298.788,623.766
20,22.738,300.016,628.113
21,22.727,301.364,632.218
22,22.715,302.829,636.100
23,22.702,304.403,639.775
24,22.687,306.082,643.259
25,22.671,307.861,646.567
26,22.654,309.730,649.711
27,22.636,311.687,652.703
28,22.616,313.724,655.552
29,22.595,315.833,658.270
30,22.573,318.012,660.862
31,22.550,320.253,663.339
32,22.525,322.551,665.707
33,22.499,324.900,667.974
34,22.472,327.297,670.144
35,22.443,329.736,672.225
36,22.414,332.212,674.222
37,22.383,334.723,676.140
38,22.351,337.265,677.984
39,22.317,339.831,679.757
40,22.283,342.422,681.465
41,22.247,345.032,683.113
42,22.210,347.660,684.703
43,22.173,350.301,686.240
44,22.134,352.954,687.726
45,22.094,355.616,689.165
46,22.053,358.286,690.563
47,22.011,360.961,691.918
48,21.968,363.639,693.237
49,21.924,366.318,694.519
50,21.880,368.998,695.771
51,21.835,371.675,696.991
52,21.789,374.349,698.186
53,21.742,377.019,699.352
54,21.695,379.683,700.496
55,21.647,382.340,701.619
56,21.599,384.990,702.719
57,21.550,387.630,703.801
58,21.501,390.261,704.869
59,21.451,392.881,705.920
60,21.402,395.490,706.955
61,21.351,398.087,707.977
62,21.301,400.671,708.986
63,21.250,403.242,709.986
64,21.199,405.799,710.975
65,21.148,408.342,711.956
66,21.097,410.869,712.927
67,21.045,413.382,713.890
68,20.994,415.879,714.844
69,20.942,418.361,715.792
70,20.890,420.826,716.731
71,20.838,423.274,717.664
72,20.786,425.705,718.589
73,20.734,428.120,719.507
74,20.682,430.516,720.417
75,20.629,432.896,721.322
76,20.577,435.258,722.216
77,20.524,437.602,723.105
78,20.471,439.928,723.983
79,20.418,442.235,724.853
80,20.364,444.525,725.709
81,20.311,446.796,726.553
82,20.258,449.049,727.395
83,20.204,451.284,728.230
84,20.151,453.500,729.055
85,20.096,455.698,729.869
86,20.042,457.877,730.673
87,19.988,460.037,731.467
88,19.933,462.180,732.248
89,19.878,464.304,733.018
90,19.823,466.410,733.787
91,19.768,468.497,734.547
92,19.713,470.566,735.297
93,19.657,472.617,736.039
94,19.601,474.650,736.772
95,19.545,476.665,737.496
96,19.488,478.664,738.206
97,19.432,480.645,738.913
98,19.375,482.608,739.614
99,19.318,484.555,740.308
100,19.261,486.485,740.992
101,19.203,488.398,741.671
102,19.145,490.297,742.340
103,19.087,492.178,743.001
104,19.028,494.044,743.653
105,18.970,495.896,744.302
106,18.911,497.733,744.945
107,18.852,499.556,745.581
108,18.792,501.364,746.210
109,18.732,503.159,746.832
110,18.672,504.940,747.448
111,18.612,506.709,748.056
112,18.551,508.466,748.656
113,18.490,510.212,749.253
114,18.429,511.944,749.845
115,18.368,513.666,750.431
116,18.306,515.376,751.011
117,18.244,517.076,751.585
118,18.181,518.766,752.152
119,18.119,520.445,752.715
120,18.056,522.114,753.271
121,17.992,523.775,753.823
122,17.929,525.426,754.370
123,17.865,527.068,754.911
124,17.800,528.700,755.447
125,17.736,530.323,755.978
126,17.671,531.938,756.505
127,17.606,533.545,757.026
128,17.540,535.145,757.542
129,17.474,536.735,758.053
130,17.408,538.315,758.560
131,17.341,539.889,759.062
132,17.274,541.455,759.559
133,17.206,543.011,760.053
134,17.139,544.562,760.541
135,17.071,546.103,761.024
136,17.002,547.636,761.504
137,16.933,549.162,761.980
138,16.864,550.679,762.452
139,16.794,552.188,762.917
140,16.724,553.688,763.382
141,16.654,555.181,763.842
142,16.583,556.665,764.297
143,16.512,558.142,764.748
144,16.440,559.610,765.195
145,16.368,561.069,765.639
146,16.295,562.521,766.078
147,16.222,563.963,766.516
148,16.149,565.397,766.950
149,16.076,566.824,767.380
150,16.002,568.240,767.806
151,15.927,569.648,768.229
152,15.852,571.048,768.648
153,15.777,572.437,769.065
154,15.701,573.818,769.481
155,15.625,575.191,769.892
156,15.548,576.553,770.299
157,15.471,577.906,770.705
158,15.394,579.249,771.106
159,15.316,580.583,771.505
160,15.238,581.907,771.902
161,15.160,583.222,772.298
162,15.081,584.527,772.692
163,15.002,585.822,773.082
164,14.922,587.106,773.469
165,14.842,588.380,773.853
166,14.762,589.644,774.235
167,14.681,590.897,774.615
168,14.600,592.139,774.997
169,14.519,593.371,775.374
170,14.437,594.593,775.748
171,14.356,595.802,776.119
172,14.273,597.001,776.489
173,14.191,598.187,776.857
174,14.108,599.364,777.227
175,14.025,600.529,777.593
176,13.941,601.682,777.955
177,13.858,602.824,778.315
178,13.774,603.953,778.675
179,13.690,605.070,779.033
180,13.605,606.177,779.391
181,13.521,607.270,779.746
182,13.436,608.352,780.100
183,13.351,609.423,780.452
184,13.265,610.480,780.801
185,13.180,611.524,781.149
186,13.094,612.557,781.496
187,13.008,613.577,781.844
188,12.922,614.585,782.189
189,12.836,615.581,782.531
190,12.749,616.564,782.872
191,12.663,617.534,783.210
192,12.576,618.491,783.549
193,12.489,619.438,783.889
194,12.402,620.372,784.224
195,12.315,621.293,784.558
196,12.228,622.202,784.890
197,12.141,623.098,785.222
198,12.054,623.983,785.553
199,11.966,624.857,785.884
200,11.879,625.719,786.213
201,11.791,626.570,786.539
202,11.704,627.408,786.864
203,11.616,628.235,787.188
204,11.529,629.052,787.514
205,11.441,629.859,787.837
206,11.354,630.655,788.159
207,11.266,631.441,788.479
208,11.179,632.215,788.797
209,11.092,632.982,789.118
210,11.004,633.739,789.436
211,10.917,634.487,789.753
212,10.830,635.226,790.068
213,10.743,635.957,790.383
214,10.657,636.679,790.698
215,10.570,637.395,791.013
216,10.484,638.104,791.326
217,10.397,638.805,791.638
218,10.311,639.499,791.949
219,10.226,640.188,792.261
220,10.140,640.873,792.572
221,10.055,641.552,792.883
222,9.970,642.226,793.191
223,9.885,642.895,793.499
224,9.801,643.561,793.808
225,9.716,644.225,794.118
226,9.633,644.886,794.426
227,9.549,645.543,794.733
228,9.466,646.198,795.039
229,9.383,646.854,795.347
230,9.301,647.509,795.655
231,9.219,648.162,795.960
232,9.138,648.816,796.266
233,9.057,649.471,796.572
234,8.976,650.128,796.879
235,8.896,650.787,797.186
236,8.816,651.447,797.491
237,8.737,652.109,797.796
238,8.659,652.777,798.104
239,8.581,653.449,798.410
240,8.503,654.125,798.716
241,8.426,654.805,799.021
242,8.349,655.492,799.329
243,8.274,656.186,799.637
244,8.198,656.886,799.944
245,8.124,657.593,800.252
246,8.050,658.309,800.560
247,7.976,659.035,800.869
248,7.903,659.768,801.179
249,7.831,660.512,801.489
250,7.760,661.268,801.801
251,7.689,662.036,802.113
252,7.619,662.814,802.425
253,7.550,663.606,802.739
254,7.481,664.414,803.054
