# Time (s),Mass (g),T Back (K),T Front (K)
0,68.400,293.000,293.000
1,68.400,293.000,319.121
2,68.400,293.000,329.729
3,68.400,293.000,337.694
4,68.400,293.000,344.363
5,68.400,293.000,350.162
6,68.400,293.000,355.380
7,68.400,293.000,360.117
8,68.400,293.000,364.487
9,68.400,293.000,368.545
10,68.400,293.000,372.355
11,68.400,293.000,375.942
12,68.400,293.000,379.347
13,68.400,293.000,382.579
14,68.400,293.000,385.672
15,68.400,293.000,388.625
16,68.400,293.000,391.466
17,68.400,293.000,394.191
18,68.400,293.000,396.823
19,68.400,293.000,399.356
20,68.400,293.000,401.812
21,68.400,293.000,404.181
22,68.400,293.000,406.485
23,68.400,293.000,408.713
24,68.400,293.000,410.883
25,68.400,293.000,412.987
26,68.400,293.000,415.040
27,68.400,293.000,417.033
28,68.400,293.000,418.981
29,68.400,293.000,420.875
30,68.400,293.000,422.729
31,68.400,293.000,424.532
32,68.400,293.000,426.302
33,68.400,293.001,428.024
34,68.400,293.001,429.715
35,68.400,293.001,431.362
36,68.400,293.002,432.982
37,68.400,293.002,434.562
38,68.400,293.003,436.115
39,68.400,293.004,437.631
40,68.400,293.005,439.125
41,68.400,293.006,440.582
42,68.399,293.008,442.019
43,68.399,293.010,443.423
44,68.399,293.012,444.806
45,68.399,293.014,446.159
46,68.399,293.017,447.494
47,68.399,293.020,448.799
48,68.399,293.023,450.085
49,68.399,293.027,451.349
50,68.399,293.032,452.589
51,68.399,293.037,453.810
52,68.399,293.043,455.011
53,68.399,293.050,456.190
54,68.398,293.057,457.352
55,68.398,293.065,458.496
56,68.398,293.074,459.621
57,68.398,293.084,460.730
58,68.398,293.094,461.821
59,68.398,293.106,462.896
60,68.397,293.119,463.954
61,68.397,293.132,464.997
62,68.397,293.148,466.026
63,68.397,293.164,467.040
64,68.397,293.182,468.038
65,68.396,293.200,469.022
66,68.396,293.220,469.993
67,68.396,293.242,470.950
68,68.396,293.264,471.895
69,68.395,293.289,472.827
70,68.395,293.315,473.747
71,68.395,293.342,474.654
72,68.394,293.371,475.548
73,68.394,293.401,476.432
74,68.394,293.433,477.303
75,68.393,293.468,478.163
76,68.393,293.503,479.013
77,68.392,293.541,479.851
78,68.392,293.580,480.680
79,68.392,293.621,481.498
80,68.391,293.665,482.306
81,68.391,293.710,483.104
82,68.390,293.757,483.892
83,68.390,293.806,484.671
84,68.389,293.858,485.441
85,68.389,293.910,486.202
86,68.388,293.966,486.954
87,68.388,294.023,487.696
88,68.387,294.083,488.429
89,68.387,294.145,489.155
90,68.386,294.208,489.872
91,68.385,294.275,490.582
92,68.385,294.342,491.283
93,68.384,294.413,491.978
94,68.383,294.485,492.664
95,68.383,294.561,493.343
96,68.382,294.638,494.014
97,68.381,294.717,494.678
98,68.381,294.799,495.334
99,68.380,294.883,495.984
100,68.379,294.969,496.628
101,68.378,295.058,497.266
102,68.377,295.149,497.896
103,68.377,295.242,498.518
104,68.376,295.338,499.134
105,68.375,295.436,499.746
106,68.374,295.537,500.352
107,68.373,295.639,500.951
108,68.372,295.745,501.543
109,68.371,295.852,502.129
110,68.370,295.962,502.711
111,68.370,296.074,503.287
112,68.369,296.188,503.856
113,68.368,296.305,504.420
114,68.367,296.424,504.979
115,68.366,296.545,505.534
116,68.365,296.670,506.082
117,68.363,296.796,506.625
118,68.362,296.925,507.164
119,68.361,297.055,507.699
120,68.360,297.189,508.227
121,68.359,297.324,508.750
122,68.358,297.462,509.270
123,68.357,297.602,509.784
124,68.356,297.744,510.293
125,68.355,297.889,510.799
126,68.353,298.036,511.301
127,68.352,298.185,511.796
128,68.351,298.337,512.288
129,68.350,298.490,512.778
130,68.348,298.646,513.260
131,68.347,298.804,513.739
132,68.346,298.964,514.216
133,68.345,299.127,514.686
134,68.343,299.292,515.153
135,68.342,299.458,515.619
136,68.341,299.627,516.077
137,68.339,299.798,516.534
138,68.338,299.972,516.987
139,68.337,300.147,517.433
140,68.335,300.324,517.879
141,68.334,300.503,518.321
142,68.332,300.686,518.757
143,68.331,300.869,519.193
144,68.329,301.055,519.623
145,68.328,301.242,520.050
146,68.326,301.432,520.476
147,68.325,301.624,520.894
148,68.323,301.817,521.312
149,68.322,302.013,521.727
150,68.320,302.211,522.137
151,68.319,302.409,522.547
152,68.317,302.612,522.950
153,68.316,302.815,523.352
154,68.314,303.019,523.751
155,68.312,303.227,524.146
156,68.311,303.435,524.540
157,68.309,303.646,524.927
158,68.307,303.859,525.317
159,68.306,304.073,525.699
160,68.304,304.289,526.081
161,68.302,304.507,526.459
162,68.301,304.726,526.834
163,68.299,304.947,527.208
164,68.297,305.171,527.577
165,68.296,305.395,527.947
166,68.294,305.621,528.310
167,68.292,305.850,528.674
168,68.290,306.079,529.033
169,68.288,306.310,529.390
170,68.287,306.544,529.745
171,68.285,306.778,530.097
172,68.283,307.014,530.448
173,68.281,307.252,530.794
174,68.279,307.491,531.141
175,68.277,307.731,531.482
176,68.275,307.973,531.824
177,68.273,308.217,532.160
178,68.272,308.462,532.498
179,68.270,308.709,532.829
180,68.268,308.957,533.163
181,68.266,309.206,533.490
182,68.264,309.457,533.819
183,68.262,309.710,534.142
184,68.260,309.963,534.466
185,68.258,310.218,534.785
186,68.256,310.475,535.105
187,68.254,310.733,535.420
188,68.252,310.992,535.736
189,68.249,311.252,536.047
190,68.247,311.513,536.359
191,68.245,311.776,536.665
192,68.243,312.041,536.974
193,68.241,312.306,537.276
194,68.239,312.572,537.581
195,68.237,312.840,537.880
196,68.235,313.109,538.180
197,68.232,313.378,538.476
198,68.230,313.650,538.772
199,68.228,313.922,539.064
200,68.226,314.196,539.357
201,68.224,314.470,539.645
202,68.221,314.746,539.935
203,68.219,315.023,540.219
204,68.217,315.301,540.505
205,68.215,315.580,540.786
206,68.212,315.859,541.069
207,68.210,316.140,541.347
208,68.208,316.422,541.626
209,68.205,316.705,541.901
210,68.203,316.989,542.177
211,68.201,317.274,542.448
212,68.198,317.560,542.721
213,68.196,317.847,542.990
214,68.193,318.134,543.259
215,68.191,318.423,543.525
216,68.189,318.713,543.791
217,68.186,319.003,544.053
218,68.184,319.294,544.317
219,68.181,319.586,544.576
220,68.179,319.880,544.837
221,68.176,320.174,545.093
222,68.174,320.468,545.350
223,68.171,320.763,545.604
224,68.169,321.060,545.858
225,68.166,321.357,546.110
226,68.163,321.655,546.362
227,68.161,321.953,546.610
228,68.158,322.252,546.859
229,68.156,322.552,547.104
230,68.153,322.853,547.350
231,68.150,323.155,547.593
232,68.148,323.457,547.837
233,68.145,323.760,548.078
234,68.142,324.064,548.319
235,68.140,324.368,548.556
236,68.137,324.673,548.795
237,68.134,324.978,549.030
238,68.132,325.284,549.266
239,68.129,325.591,549.499
240,68.126,325.898,549.733
241,68.123,326.206,549.963
242,68.121,326.515,550.194
243,68.118,326.824,550.422
244,68.115,327.133,550.651
245,68.112,327.443,550.877
246,68.109,327.754,551.104
247,68.107,328.066,551.327
248,68.104,328.378,551.551
249,68.101,328.690,551.772
250,68.098,329.003,551.995
251,68.095,329.316,552.214
252,68.092,329.630,552.434
253,68.089,329.945,552.650
254,68.086,330.260,552.868
255,68.083,330.575,553.083
256,68.080,330.890,553.299
257,68.077,331.206,553.511
258,68.074,331.523,553.724
259,68.071,331.840,553.935
260,68.068,332.157,554.147
261,68.065,332.475,554.355
262,68.062,332.793,554.565
263,68.059,333.112,554.771
264,68.056,333.431,554.979
265,68.053,333.750,555.184
266,68.050,334.070,555.389
267,68.047,334.390,555.591
268,68.044,334.710,555.796
269,68.041,335.031,555.996
270,68.038,335.352,556.198
271,68.034,335.674,556.397
272,68.031,335.996,556.597
273,68.028,336.318,556.795
274,68.025,336.640,556.993
275,68.022,336.962,557.188
276,68.018,337.285,557.384
277,68.015,337.608,557.578
278,68.012,337.931,557.773
279,68.009,338.255,557.964
280,68.005,338.579,558.158
281,68.002,338.903,558.348
282,67.999,339.227,558.539
283,67.995,339.552,558.727
284,67.992,339.876,558.917
285,67.989,340.201,559.104
286,67.985,340.527,559.292
287,67.982,340.852,559.476
288,67.979,341.178,559.663
289,67.975,341.504,559.847
290,67.972,341.830,560.031
291,67.968,342.156,560.213
292,67.965,342.483,560.397
293,67.962,342.809,560.577
294,67.958,343.136,560.759
295,67.955,343.462,560.938
296,67.951,343.789,561.118
297,67.948,344.116,561.295
298,67.944,344.443,561.474
299,67.941,344.771,561.650
300,67.937,345.098,561.827
301,67.933,345.426,562.001
302,67.930,345.753,562.178
303,67.926,346.081,562.351
304,67.923,346.409,562.525
305,67.919,346.737,562.696
306,67.915,347.065,562.869
307,67.912,347.393,563.040
308,67.908,347.721,563.211
309,67.904,348.049,563.380
310,67.901,348.377,563.550
311,67.897,348.706,563.718
312,67.893,349.034,563.887
313,67.890,349.363,564.053
314,67.886,349.691,564.221
315,67.882,350.020,564.385
316,67.878,350.348,564.551
317,67.875,350.677,564.715
318,67.871,351.005,564.880
319,67.867,351.334,565.043
320,67.863,351.663,565.206
321,67.859,351.991,565.367
322,67.855,352.320,565.529
323,67.852,352.649,565.689
324,67.848,352.977,565.851
325,67.844,353.306,566.009
326,67.840,353.634,566.169
327,67.836,353.963,566.326
328,67.832,354.292,566.485
329,67.828,354.620,566.641
330,67.824,354.949,566.799
331,67.820,355.277,566.954
332,67.816,355.606,567.111
333,67.812,355.934,567.265
334,67.808,356.262,567.420
335,67.804,356.591,567.572
336,67.800,356.919,567.727
337,67.796,357.247,567.879
338,67.792,357.575,568.031
339,67.788,357.903,568.182
340,67.784,358.231,568.334
341,67.780,358.559,568.483
342,67.776,358.887,568.634
343,67.771,359.214,568.783
344,67.767,359.542,568.933
345,67.763,359.870,569.080
