# Time (s),Mass (g),T Back (K),T Front (K)
0,68.400,293.000,293.000
1,68.400,293.000,324.859
2,68.400,293.000,337.690
3,68.400,293.000,347.287
4,68.400,293.000,355.294
5,68.400,293.000,362.228
6,68.400,293.000,368.449
7,68.400,293.000,374.074
8,68.400,293.000,379.248
9,68.400,293.000,384.033
10,68.400,293.000,388.513
11,68.400,293.000,392.713
12,68.400,293.000,396.690
13,68.400,293.000,400.450
14,68.400,293.000,404.038
15,68.400,293.000,407.451
16,68.400,293.000,410.725
17,68.400,293.000,413.853
18,68.400,293.000,416.869
19,68.400,293.000,419.759
20,68.400,293.000,422.555
21,68.400,293.000,425.241
22,68.400,293.000,427.847
23,68.400,293.000,430.358
24,68.400,293.000,432.799
25,68.400,293.000,435.155
26,68.400,293.000,437.450
27,68.400,293.000,439.668
28,68.400,293.000,441.834
29,68.400,293.000,443.929
30,68.400,293.000,445.978
31,68.400,293.000,447.963
32,68.400,293.000,449.905
33,68.400,293.000,451.790
34,68.400,293.000,453.636
35,68.400,293.000,455.430
36,68.400,293.000,457.182
37,68.400,293.000,458.892
38,68.400,293.000,460.563
39,68.400,293.000,462.195
40,68.400,293.000,463.791
41,68.400,293.000,465.352
42,68.400,293.000,466.880
43,68.400,293.000,468.374
44,68.400,293.000,469.837
45,68.400,293.000,471.272
46,68.400,293.000,472.675
47,68.400,293.001,474.051
48,68.399,293.001,475.400
49,68.399,293.001,476.723
50,68.399,293.001,478.020
51,68.399,293.001,479.292
52,68.399,293.002,480.540
53,68.399,293.002,481.765
54,68.399,293.002,482.967
55,68.399,293.003,484.147
56,68.399,293.003,485.305
57,68.399,293.004,486.443
58,68.399,293.005,487.560
59,68.398,293.006,488.657
60,68.398,293.007,489.736
61,68.398,293.008,490.796
62,68.398,293.009,491.837
63,68.398,293.010,492.861
64,68.398,293.012,493.867
65,68.397,293.014,494.856
66,68.397,293.015,495.828
67,68.397,293.017,496.785
68,68.397,293.020,497.725
69,68.396,293.022,498.651
70,68.396,293.025,499.561
71,68.396,293.029,500.456
72,68.396,293.032,501.338
73,68.395,293.036,502.205
74,68.395,293.040,503.059
75,68.395,293.045,503.899
76,68.394,293.049,504.726
77,68.394,293.055,505.539
78,68.394,293.060,506.342
79,68.393,293.067,507.130
80,68.393,293.073,507.908
81,68.392,293.080,508.674
82,68.392,293.087,509.427
83,68.391,293.095,510.170
84,68.391,293.104,510.902
85,68.390,293.113,511.623
86,68.390,293.123,512.333
87,68.389,293.133,513.033
88,68.389,293.144,513.723
89,68.388,293.155,514.403
90,68.387,293.167,515.072
91,68.387,293.180,515.733
92,68.386,293.194,516.385
93,68.385,293.208,517.027
94,68.385,293.223,517.660
95,68.384,293.239,518.283
96,68.383,293.255,518.899
97,68.383,293.272,519.506
98,68.382,293.291,520.106
99,68.381,293.309,520.697
100,68.380,293.329,521.280
101,68.379,293.350,521.855
102,68.378,293.372,522.422
103,68.377,293.394,522.982
104,68.377,293.418,523.535
105,68.376,293.442,524.081
106,68.375,293.467,524.620
107,68.374,293.493,525.151
108,68.373,293.520,525.677
109,68.372,293.549,526.195
110,68.371,293.578,526.707
111,68.369,293.608,527.213
112,68.368,293.640,527.712
113,68.367,293.672,528.206
114,68.366,293.705,528.693
115,68.365,293.740,529.175
116,68.364,293.776,529.651
117,68.363,293.812,530.122
118,68.361,293.851,530.586
119,68.360,293.890,531.045
120,68.359,293.930,531.499
121,68.357,293.971,531.948
122,68.356,294.014,532.392
123,68.355,294.058,532.832
124,68.353,294.103,533.265
125,68.352,294.149,533.695
126,68.351,294.196,534.119
127,68.349,294.245,534.539
128,68.348,294.294,534.955
129,68.346,294.346,535.365
130,68.345,294.398,535.772
131,68.343,294.452,536.174
132,68.342,294.507,536.571
133,68.340,294.563,536.965
134,68.339,294.620,537.354
135,68.337,294.679,537.741
136,68.335,294.740,538.122
137,68.334,294.800,538.500
138,68.332,294.863,538.874
139,68.330,294.928,539.245
140,68.329,294.993,539.613
141,68.327,295.059,539.976
142,68.325,295.128,540.337
143,68.323,295.197,540.694
144,68.322,295.267,541.047
145,68.320,295.339,541.396
146,68.318,295.412,541.743
147,68.316,295.487,542.086
148,68.314,295.563,542.427
149,68.312,295.640,542.764
150,68.311,295.719,543.099
151,68.309,295.799,543.430
152,68.307,295.881,543.758
153,68.305,295.963,544.083
154,68.303,296.047,544.406
155,68.301,296.132,544.725
156,68.299,296.219,545.044
157,68.297,296.307,545.358
158,68.295,296.397,545.669
159,68.293,296.487,545.978
160,68.291,296.580,546.284
161,68.289,296.673,546.588
162,68.287,296.768,546.890
163,68.284,296.864,547.189
164,68.282,296.962,547.485
165,68.280,297.061,547.778
166,68.278,297.161,548.071
167,68.276,297.262,548.360
168,68.274,297.365,548.647
169,68.271,297.469,548.932
170,68.269,297.575,549.214
171,68.267,297.681,549.495
172,68.265,297.790,549.773
173,68.262,297.899,550.049
174,68.260,298.010,550.323
175,68.258,298.122,550.596
176,68.255,298.235,550.865
177,68.253,298.350,551.132
178,68.251,298.466,551.398
179,68.248,298.583,551.662
180,68.246,298.702,551.925
181,68.244,298.821,552.184
182,68.241,298.943,552.442
183,68.239,299.065,552.699
184,68.236,299.189,552.953
185,68.234,299.313,553.205
186,68.231,299.440,553.457
187,68.229,299.567,553.706
188,68.226,299.695,553.952
189,68.224,299.826,554.198
190,68.221,299.957,554.443
191,68.219,300.089,554.684
192,68.216,300.222,554.924
193,68.214,300.357,555.164
194,68.211,300.493,555.401
195,68.208,300.630,555.636
196,68.206,300.769,555.871
197,68.203,300.909,556.103
198,68.200,301.049,556.333
199,68.198,301.191,556.564
200,68.195,301.334,556.791
201,68.192,301.478,557.018
202,68.190,301.624,557.243
203,68.187,301.770,557.466
