# Time (s),Mass (g),T Back (K),T Front (K)
165,9.606,670.686,781.669
166,9.470,672.302,782.486
167,9.337,673.922,783.307
168,9.206,675.533,784.130
169,9.078,677.167,784.956
170,8.951,678.808,785.788
171,8.827,680.477,786.625
172,8.706,682.183,787.472
173,8.587,683.925,788.327
174,8.470,685.725,789.192
175,8.356,687.588,790.074
176,8.245,689.521,790.970
177,8.136,691.538,791.883
178,8.030,693.669,792.819
179,7.927,695.916,793.781
180,7.827,698.305,794.771
181,7.730,700.860,795.795
182,7.637,703.611,796.857
183,7.547,706.600,797.965
184,7.462,709.868,799.125
185,7.380,713.472,800.344
186,7.304,717.481,801.635
187,7.233,721.962,803.006
188,7.167,726.983,804.468
189,7.107,732.554,806.034
190,7.053,738.534,807.710
191,7.002,744.465,809.492
192,6.952,749.848,811.389
193,6.903,754.756,813.281
194,6.854,759.341,815.203
195,6.806,763.676,817.056
196,6.759,767.787,818.781
197,6.712,771.716,820.430
198,6.667,775.463,822.040
199,6.623,779.053,823.580
200,6.580,782.481,825.009
201,6.538,785.769,826.375
202,6.498,788.911,827.712
203,6.459,791.925,828.987
204,6.421,794.807,830.176
205,6.384,797.566,831.322
206,6.349,800.205,832.438
207,6.315,802.730,833.492
208,6.282,805.145,834.486
209,6.251,807.452,835.453
210,6.220,809.659,836.383
211,6.191,811.763,837.249
212,6.163,813.773,838.083
213,6.135,815.692,838.891
214,6.109,817.520,839.651
215,6.084,819.266,840.373
216,6.060,820.927,841.073
217,6.036,822.511,841.734
218,6.013,824.019,842.357
219,5.992,825.453,842.960
220,5.970,826.820,843.532
221,5.950,828.118,844.070
222,5.930,829.355,844.590
223,5.911,830.529,845.083
224,5.893,831.647,845.547
225,5.875,832.706,845.993
226,5.858,833.715,846.415
227,5.842,834.673,846.815
228,5.826,835.581,847.197
229,5.810,836.445,847.559
230,5.795,837.265,847.902
231,5.781,838.043,848.229
232,5.766,838.782,848.539
233,5.753,839.484,848.834
234,5.740,840.150,849.113
235,5.727,840.781,849.379
236,5.714,841.381,849.632
237,5.702,841.951,849.871
238,5.690,842.493,850.100
239,5.679,843.005,850.314
240,5.668,843.493,850.521
241,5.657,843.957,850.716
242,5.647,844.397,850.900
243,5.636,844.815,851.078
244,5.626,845.212,851.244
245,5.617,845.590,851.404
246,5.607,845.948,851.557
247,5.598,846.290,851.698
248,5.589,846.614,851.838
249,5.580,846.923,851.968
250,5.572,847.217,852.092
251,5.564,847.497,852.211
252,5.555,847.764,852.323
253,5.548,848.018,852.432
254,5.540,848.261,852.534
255,5.532,848.491,852.632
256,5.525,848.711,852.726
257,5.518,848.921,852.813
258,5.511,849.122,852.902
259,5.504,849.314,852.980
260,5.497,849.496,853.060
261,5.490,849.671,853.133
262,5.484,849.838,853.204
263,5.478,849.999,853.273
264,5.471,850.151,853.337
265,5.465,850.298,853.401
266,5.459,850.439,853.459
267,5.453,850.573,853.519
268,5.448,850.702,853.572
269,5.442,850.826,853.625
270,5.437,850.945,853.677
271,5.431,851.058,853.724
272,5.426,851.169,853.773
273,5.421,851.274,853.815
274,5.415,851.375,853.861
275,5.410,851.472,853.901
276,5.406,851.566,853.943
277,5.401,851.656,853.980
278,5.396,851.743,854.018
279,5.391,851.827,854.054
280,5.387,851.908,854.088
281,5.382,851.985,854.123
282,5.378,852.061,854.153
283,5.373,852.134,854.187
284,5.369,852.204,854.215
285,5.365,852.271,854.247
286,5.361,852.337,854.272
287,5.356,852.401,854.302
288,5.352,852.462,854.326
289,5.348,852.521,854.353
290,5.344,852.579,854.377
291,5.341,852.635,854.402
292,5.337,852.689,854.425
293,5.333,852.741,854.448
294,5.329,852.791,854.470
295,5.326,852.841,854.491
296,5.322,852.888,854.512
297,5.319,852.935,854.532
298,5.315,852.981,854.552
299,5.312,853.024,854.570
300,5.308,853.067,854.590
301,5.305,853.108,854.606
302,5.302,853.149,854.626
303,5.298,853.188,854.640
304,5.295,853.227,854.659
305,5.292,853.263,854.674
306,5.289,853.300,854.691
307,5.286,853.335,854.705
308,5.283,853.370,854.722
309,5.280,853.403,854.734
310,5.277,853.435,854.750
311,5.274,853.467,854.762
312,5.271,853.499,854.778
313,5.268,853.529,854.789
314,5.265,853.559,854.804
315,5.262,853.588,854.815
316,5.259,853.616,854.829
317,5.257,853.644,854.839
318,5.254,853.670,854.853
319,5.251,853.697,854.862
320,5.249,853.723,854.876
321,5.246,853.748,854.885
322,5.243,853.772,854.898
323,5.241,853.797,854.906
324,5.238,853.821,854.918
325,5.236,853.844,854.927
326,5.233,853.866,854.938
327,5.231,853.888,854.947
328,5.229,853.910,854.958
329,5.226,853.931,854.966
330,5.224,853.953,854.976
331,5.221,853.973,854.984
332,5.219,853.993,854.994
333,5.217,854.012,855.002
334,5.215,854.032,855.010
335,5.212,854.050,855.019
336,5.210,854.069,855.027
337,5.208,854.087,855.035
338,5.206,854.105,855.043
339,5.204,854.122,855.051
340,5.201,854.140,855.058
341,5.199,854.156,855.066
342,5.197,854.173,855.072
343,5.195,854.189,855.080
344,5.193,854.205,855.086
345,5.191,854.221,855.094
346,5.189,854.237,855.100
347,5.187,854.252,855.108
348,5.185,854.266,855.113
349,5.183,854.281,855.121
350,5.181,854.296,855.126
351,5.179,854.309,855.133
352,5.177,854.323,855.139
353,5.175,854.337,855.145
354,5.173,854.351,855.151
355,5.172,854.363,855.157
356,5.170,854.376,855.163
357,5.168,854.389,855.168
358,5.166,854.402,855.174
359,5.164,854.414,855.179
360,5.162,854.426,855.185
361,5.161,854.439,855.189
362,5.159,854.450,855.196
363,5.157,854.461,855.200
364,5.155,854.474,855.206
365,5.154,854.485,855.210
366,5.152,854.495,855.216
367,5.150,854.506,855.220
368,5.149,854.517,855.225
369,5.147,854.528,855.230
370,5.145,854.538,855.234
371,5.144,854.548,855.239
372,5.142,854.559,855.243
373,5.141,854.569,855.249
374,5.139,854.578,855.252
375,5.137,854.589,855.257
376,5.136,854.598,855.261
377,5.134,854.607,855.265
378,5.133,854.616,855.269
379,5.131,854.626,855.273
380,5.130,854.635,855.278
381,5.128,854.643,855.281
382,5.127,854.653,855.286
383,5.125,854.661,855.288
384,5.124,854.669,855.294
385,5.122,854.678,855.296
386,5.121,854.687,855.301
387,5.119,854.694,855.304
388,5.118,854.703,855.308
389,5.117,854.711,855.311
390,5.115,854.719,855.314
391,5.114,854.727,855.319
392,5.112,854.734,855.321
393,5.111,854.741,855.326
394,5.110,854.750,855.329
395,5.108,854.757,855.332
396,5.107,854.764,855.335
397,5.105,854.771,855.338
398,5.104,854.779,855.342
399,5.103,854.786,855.344
400,5.102,854.792,855.348
401,5.100,854.799,855.350
402,5.099,854.806,855.354
403,5.098,854.813,855.357
404,5.096,854.819,855.360
405,5.095,854.826,855.363
406,5.094,854.833,855.365
407,5.093,854.839,855.369
408,5.091,854.845,855.371
409,5.090,854.851,855.375
410,5.089,854.858,855.377
411,5.088,854.864,855.380
412,5.086,854.869,855.382
413,5.085,854.876,855.385
414,5.084,854.882,855.388
415,5.083,854.887,855.390
416,5.082,854.893,855.393
417,5.080,854.899,855.396
418,5.079,854.904,855.398
419,5.078,854.910,855.400
420,5.077,854.916,855.403
421,5.076,854.921,855.406
422,5.075,854.926,855.407
423,5.074,854.932,855.411
424,5.072,854.937,855.413
425,5.071,854.942,855.415
426,5.070,854.948,855.418
427,5.069,854.952,855.419
428,5.068,854.957,855.422
429,5.067,854.962,855.423
430,5.066,854.967,855.427
431,5.065,854.972,855.429
432,5.064,854.977,855.430
433,5.063,854.982,855.433
434,5.061,854.986,855.434
435,5.060,854.991,855.437
436,5.059,854.996,855.439
437,5.058,855.001,855.441
438,5.057,855.005,855.443
439,5.056,855.010,855.445
440,5.055,855.014,855.448
441,5.054,855.018,855.449
442,5.053,855.023,855.452
443,5.052,855.027,855.453
444,5.051,855.032,855.455
445,5.050,855.036,855.458
446,5.049,855.040,855.458
447,5.048,855.044,855.461
448,5.047,855.048,855.463
449,5.046,855.052,855.464
450,5.045,855.056,855.467
451,5.044,855.060,855.468
452,5.043,855.064,855.470
453,5.042,855.068,855.472
454,5.041,855.072,855.473
455,5.040,855.076,855.475
456,5.039,855.080,855.476
457,5.039,855.083,855.479
458,5.038,855.087,855.480
459,5.037,855.090,855.482
460,5.036,855.095,855.484
461,5.035,855.098,855.485
462,5.034,855.102,855.487
463,5.033,855.105,855.488
464,5.032,855.108,855.490
465,5.031,855.113,855.492
466,5.030,855.116,855.493
467,5.029,855.119,855.495
468,5.029,855.122,855.496
469,5.028,855.126,855.498
470,5.027,855.130,855.500
471,5.026,855.133,855.501
472,5.025,855.136,855.503
473,5.024,855.139,855.503
474,5.023,855.142,855.506
475,5.022,855.146,855.507
476,5.022,855.149,855.508
477,5.021,855.152,855.510
478,5.020,855.155,855.511
479,5.019,855.158,855.513
480,5.018,855.162,855.514
481,5.017,855.165,855.515
482,5.017,855.167,855.517
483,5.016,855.170,855.517
484,5.015,855.173,855.520
485,5.014,855.177,855.521
486,5.013,855.179,855.522
487,5.013,855.182,855.524
488,5.012,855.185,855.524
489,5.011,855.188,855.526
490,5.010,855.191,855.527
491,5.009,855.194,855.528
492,5.009,855.196,855.530
493,5.008,855.199,855.531
494,5.007,855.202,855.532
495,5.006,855.205,855.534
496,5.005,855.207,855.534
497,5.005,855.210,855.536
498,5.004,855.212,855.537
499,5.003,855.215,855.538
500,5.002,855.218,855.540
501,5.002,855.220,855.540
502,5.001,855.223,855.542
503,5.000,855.226,855.543
504,4.999,855.228,855.544
505,4.999,855.230,855.546
506,4.998,855.233,855.546
507,4.997,855.235,855.548
508,4.996,855.238,855.549
509,4.996,855.240,855.549
510,4.995,855.243,855.551
511,4.994,855.245,855.551
512,4.994,855.248,855.553
513,4.993,855.250,855.554
514,4.992,855.252,855.555
515,4.991,855.254,855.556
516,4.991,855.257,855.558
517,4.990,855.259,855.558
518,4.989,855.261,855.560
519,4.989,855.263,855.560
520,4.988,855.265,855.561
521,4.987,855.268,855.563
522,4.986,855.270,855.563
523,4.986,855.272,855.565
524,4.985,855.274,855.565
525,4.984,855.277,855.566
526,4.984,855.279,855.568
527,4.983,855.281,855.568
528,4.982,855.283,855.569
529,4.982,855.285,855.570
530,4.981,855.287,855.571
531,4.980,855.289,855.572
532,4.980,855.291,855.572
533,4.979,855.294,855.574
534,4.978,855.296,855.575
535,4.978,855.297,855.575
536,4.977,855.299,855.577
537,4.976,855.302,855.578
538,4.976,855.303,855.578
539,4.975,855.305,855.580
540,4.974,855.307,855.580
541,4.974,855.309,855.581
542,4.973,855.311,855.582
543,4.973,855.313,855.582
544,4.972,855.315,855.584
545,4.971,855.317,855.585
546,4.971,855.319,855.585
547,4.970,855.320,855.586
548,4.969,855.322,855.586
549,4.969,855.324,855.588
550,4.968,855.326,855.589
551,4.968,855.328,855.589
552,4.967,855.329,855.590
553,4.966,855.331,855.591
554,4.966,855.333,855.592
555,4.965,855.335,855.593
556,4.965,855.336,855.593
557,4.964,855.338,855.594
558,4.963,855.340,855.595
559,4.963,855.342,855.595
560,4.962,855.343,855.597
561,4.962,855.345,855.598
562,4.961,855.347,855.598
563,4.960,855.348,855.599
564,4.960,855.350,855.599
565,4.959,855.352,855.600
566,4.959,855.353,855.601
567,4.958,855.355,855.601
568,4.957,855.356,855.603
569,4.957,855.358,855.604
570,4.956,855.360,855.604
571,4.956,855.361,855.605
572,4.955,855.363,855.606
573,4.955,855.364,855.606
574,4.954,855.366,855.607
575,4.953,855.367,855.607
576,4.953,855.369,855.608
577,4.952,855.371,855.609
578,4.952,855.372,855.609
579,4.951,855.373,855.610
580,4.951,855.375,855.611
581,4.950,855.376,855.611
582,4.950,855.378,855.612
583,4.949,855.380,855.613
584,4.948,855.381,855.613
585,4.948,855.382,855.615
586,4.947,855.384,855.615
587,4.947,855.385,855.615
588,4.946,855.387,855.617
589,4.946,855.388,855.617
590,4.945,855.389,855.618
591,4.945,855.391,855.618
592,4.944,855.392,855.618
593,4.944,855.393,855.620
594,4.943,855.395,855.620
595,4.943,855.396,855.620
596,4.942,855.398,855.621
597,4.942,855.399,855.621
598,4.941,855.400,855.622
599,4.940,855.402,855.623
600,4.940,855.403,855.623
601,4.939,855.404,855.624
602,4.939,855.406,855.625
603,4.938,855.407,855.625
604,4.938,855.408,855.626
605,4.937,855.410,855.627
606,4.937,855.411,855.627
607,4.936,855.412,855.628
608,4.936,855.413,855.629
609,4.935,855.415,855.629
610,4.935,855.416,855.630
611,4.934,855.417,855.630
612,4.934,855.418,855.630
613,4.933,855.419,855.631
614,4.933,855.421,855.631
615,4.932,855.422,855.632
616,4.932,855.423,855.633
617,4.931,855.424,855.633
618,4.931,855.425,855.634
619,4.930,855.427,855.635
620,4.930,855.428,855.635
621,4.930,855.429,855.636
622,4.929,855.430,855.636
623,4.929,855.431,855.636
624,4.928,855.432,855.637
625,4.928,855.434,855.638
626,4.927,855.435,855.638
627,4.927,855.436,855.639
628,4.926,855.437,855.639
629,4.926,855.438,855.640
630,4.925,855.439,855.641
631,4.925,855.440,855.640
632,4.924,855.442,855.641
633,4.924,855.443,855.642
634,4.923,855.444,855.642
635,4.923,855.445,855.643
636,4.922,855.446,855.644
637,4.922,855.447,855.644
638,4.922,855.448,855.644
639,4.921,855.449,855.645
640,4.921,855.450,855.645
641,4.920,855.451,855.646
642,4.920,855.452,855.646
643,4.919,855.453,855.646
644,4.919,855.454,855.647
645,4.918,855.455,855.648
646,4.918,855.456,855.648
647,4.917,855.457,855.649
648,4.917,855.458,855.649
649,4.917,855.459,855.649
650,4.916,855.460,855.650
651,4.916,855.461,855.650
652,4.915,855.462,855.651
653,4.915,855.463,855.652
654,4.914,855.464,855.651
655,4.914,855.465,855.652
656,4.914,855.466,855.653
657,4.913,855.467,855.653
658,4.913,855.468,855.653
659,4.912,855.469,855.654
660,4.912,855.470,855.654
661,4.911,855.471,855.655
662,4.911,855.472,855.656
663,4.910,855.473,855.655
664,4.910,855.474,855.656
665,4.910,855.475,855.657
666,4.909,855.476,855.657
667,4.909,855.477,855.658
668,4.908,855.478,855.658
669,4.908,855.478,855.658
670,4.908,855.479,855.659
671,4.907,855.480,855.659
672,4.907,855.481,855.659
673,4.906,855.482,855.660
674,4.906,855.483,855.661
675,4.905,855.484,855.660
676,4.905,855.485,855.661
677,4.905,855.486,855.662
678,4.904,855.486,855.662
679,4.904,855.487,855.662
680,4.903,855.488,855.663
681,4.903,855.489,855.663
682,4.903,855.490,855.664
683,4.902,855.491,855.664
684,4.902,855.492,855.664
685,4.901,855.492,855.665
686,4.901,855.493,855.665
687,4.901,855.494,855.665
688,4.900,855.495,855.666
689,4.900,855.496,855.666
690,4.899,855.497,855.666
691,4.899,855.497,855.667
692,4.899,855.498,855.667
693,4.898,855.499,855.667
694,4.898,855.500,855.668
695,4.897,855.501,855.668
696,4.897,855.502,855.669
697,4.897,855.502,855.669
698,4.896,855.503,855.669
699,4.896,855.504,855.670
700,4.896,855.505,855.670
701,4.895,855.505,855.670
702,4.895,855.506,855.671
703,4.894,855.507,855.671
704,4.894,855.508,855.671
705,4.894,855.509,855.672
706,4.893,855.509,855.673
707,4.893,855.510,855.672
708,4.893,855.511,855.673
709,4.892,855.512,855.674
710,4.892,855.512,855.673
711,4.891,855.513,855.674
712,4.891,855.514,855.675
713,4.891,855.514,855.675
714,4.890,855.515,855.675
715,4.890,855.516,855.676
716,4.890,855.517,855.676
717,4.889,855.518,855.676
718,4.889,855.518,855.677
719,4.888,855.519,855.677
720,4.888,855.520,855.677
721,4.888,855.520,855.678
722,4.887,855.521,855.678
723,4.887,855.522,855.678
724,4.887,855.522,855.679
725,4.886,855.523,855.678
726,4.886,855.524,855.679
727,4.886,855.525,855.680
728,4.885,855.525,855.679
729,4.885,855.526,855.680
730,4.885,855.527,855.680
731,4.884,855.527,855.681
732,4.884,855.528,855.681
733,4.883,855.529,855.681
734,4.883,855.529,855.682
735,4.883,855.530,855.682
736,4.882,855.531,855.682
737,4.882,855.531,855.683
738,4.882,855.532,855.683
739,4.881,855.533,855.683
740,4.881,855.533,855.684
741,4.881,855.534,855.684
742,4.880,855.535,855.684
743,4.880,855.535,855.685
744,4.880,855.536,855.684
745,4.879,855.536,855.685
746,4.879,855.537,855.685
747,4.879,855.538,855.685
748,4.878,855.538,855.686
749,4.878,855.539,855.686
750,4.878,855.540,855.686
751,4.877,855.540,855.687
752,4.877,855.541,855.687
753,4.877,855.542,855.687
754,4.876,855.542,855.688
755,4.876,855.543,855.688
756,4.876,855.543,855.688
757,4.875,855.544,855.688
758,4.875,855.545,855.689
759,4.875,855.545,855.689
760,4.874,855.546,855.689
761,4.874,855.547,855.690
762,4.874,855.547,855.690
763,4.873,855.548,855.690
764,4.873,855.548,855.690
765,4.873,855.549,855.690
766,4.872,855.550,855.691
767,4.872,855.550,855.691
768,4.872,855.551,855.691
769,4.871,855.551,855.691
770,4.871,855.552,855.692
771,4.871,855.552,855.692
772,4.870,855.553,855.692
773,4.870,855.553,855.693
774,4.870,855.554,855.693
775,4.869,855.555,855.693
776,4.869,855.555,855.694
777,4.869,855.556,855.694
778,4.868,855.556,855.694
779,4.868,855.557,855.694
780,4.868,855.558,855.695
781,4.867,855.558,855.695
782,4.867,855.559,855.695
783,4.867,855.559,855.695
784,4.867,855.560,855.695
785,4.866,855.560,855.696
786,4.866,855.561,855.696
787,4.866,855.561,855.696
788,4.865,855.562,855.696
789,4.865,855.562,855.697
790,4.865,855.563,855.697
791,4.864,855.564,855.697
792,4.864,855.564,855.698
793,4.864,855.564,855.698
794,4.863,855.565,855.698
795,4.863,855.566,855.698
796,4.863,855.566,855.699
797,4.863,855.567,855.699
798,4.862,855.567,855.699
799,4.862,855.568,855.699
800,4.862,855.568,855.699
801,4.861,855.569,855.700
802,4.861,855.569,855.700
803,4.861,855.570,855.700
804,4.860,855.570,855.700
805,4.860,855.571,855.701
806,4.860,855.571,855.701
807,4.860,855.572,855.701
808,4.859,855.572,855.701
809,4.859,855.573,855.701
810,4.859,855.573,855.702
811,4.858,855.574,855.702
812,4.858,855.574,855.702
813,4.858,855.575,855.702
814,4.857,855.575,855.703
815,4.857,855.576,855.703
816,4.857,855.576,855.703
817,4.857,855.577,855.703
818,4.856,855.577,855.704
819,4.856,855.578,855.704
820,4.856,855.578,855.704
821,4.855,855.579,855.704
822,4.855,855.579,855.704
823,4.855,855.580,855.705
824,4.855,855.580,855.705
825,4.854,855.580,855.705
826,4.854,855.581,855.705
827,4.854,855.581,855.706
828,4.853,855.582,855.706
829,4.853,855.582,855.706
830,4.853,855.583,855.706
831,4.853,855.583,855.707
832,4.852,855.584,855.706
833,4.852,855.584,855.707
834,4.852,855.585,855.707
835,4.851,855.585,855.707
836,4.851,855.585,855.708
837,4.851,855.586,855.708
838,4.851,855.586,855.708
839,4.850,855.587,855.708
840,4.850,855.587,855.708
841,4.850,855.588,855.708
842,4.850,855.588,855.708
843,4.849,855.589,855.709
844,4.849,855.589,855.709
845,4.849,855.590,855.709
846,4.848,855.590,855.710
847,4.848,855.590,855.710
848,4.848,855.591,855.710
849,4.848,855.591,855.710
850,4.847,855.592,855.710
851,4.847,855.592,855.710
852,4.847,855.593,855.710
853,4.847,855.593,855.711
854,4.846,855.593,855.711
855,4.846,855.594,855.711
856,4.846,855.594,855.712
857,4.845,855.595,855.711
858,4.845,855.595,855.712
859,4.845,855.595,855.712
860,4.845,855.596,855.712
861,4.844,855.596,855.712
862,4.844,855.597,855.713
863,4.844,855.597,855.713
864,4.844,855.597,855.713
865,4.843,855.598,855.713
866,4.843,855.598,855.713
867,4.843,855.599,855.713
868,4.843,855.599,855.714
869,4.842,855.600,855.714
870,4.842,855.600,855.714
871,4.842,855.600,855.714
872,4.842,855.601,855.715
873,4.841,855.601,855.715
874,4.841,855.602,855.715
875,4.841,855.602,855.715
876,4.841,855.602,855.715
877,4.840,855.603,855.715
878,4.840,855.603,855.715
879,4.840,855.603,855.716
880,4.839,855.604,855.716
881,4.839,855.604,855.716
882,4.839,855.605,855.716
883,4.839,855.605,855.717
884,4.838,855.605,855.716
885,4.838,855.606,855.717
886,4.838,855.606,855.717
887,4.838,855.607,855.717
888,4.837,855.607,855.717
889,4.837,855.607,855.718
890,4.837,855.608,855.717
891,4.837,855.608,855.718
892,4.836,855.608,855.718
893,4.836,855.609,855.718
894,4.836,855.609,855.718
895,4.836,855.609,855.719
896,4.835,855.610,855.719
897,4.835,855.610,855.719
898,4.835,855.611,855.719
899,4.835,855.611,855.719
900,4.834,855.611,855.719
901,4.834,855.612,855.719
902,4.834,855.612,855.720
903,4.834,855.612,855.720
904,4.833,855.613,855.720
905,4.833,855.613,855.720
906,4.833,855.614,855.720
907,4.833,855.614,855.720
908,4.833,855.614,855.720
909,4.832,855.615,855.721
910,4.832,855.615,855.721
911,4.832,855.615,855.721
912,4.832,855.616,855.721
913,4.831,855.616,855.722
914,4.831,855.616,855.721
915,4.831,855.617,855.722
916,4.831,855.617,855.722
917,4.830,855.617,855.722
918,4.830,855.618,855.722
919,4.830,855.618,855.722
920,4.830,855.618,855.722
921,4.829,855.619,855.723
922,4.829,855.619,855.723
923,4.829,855.619,855.723
924,4.829,855.620,855.723
925,4.828,855.620,855.723
926,4.828,855.620,855.724
927,4.828,855.621,855.723
928,4.828,855.621,855.724
929,4.828,855.621,855.724
930,4.827,855.622,855.724
931,4.827,855.622,855.724
932,4.827,855.622,855.724
933,4.827,855.623,855.725
934,4.826,855.623,855.725
935,4.826,855.623,855.725
936,4.826,855.624,855.725
937,4.826,855.624,855.725
938,4.825,855.624,855.725
939,4.825,855.625,855.726
940,4.825,855.625,855.725
941,4.825,855.625,855.726
942,4.825,855.626,855.726
943,4.824,855.626,855.726
944,4.824,855.626,855.726
945,4.824,855.626,855.726
946,4.824,855.627,855.727
947,4.823,855.627,855.726
948,4.823,855.627,855.727
949,4.823,855.628,855.727
950,4.823,855.628,855.727
951,4.823,855.628,855.727
952,4.822,855.629,855.727
953,4.822,855.629,855.728
954,4.822,855.629,855.727
955,4.822,855.630,855.728
956,4.821,855.630,855.728
957,4.821,855.630,855.728
958,4.821,855.630,855.728
959,4.821,855.631,855.728
960,4.821,855.631,855.729
961,4.820,855.631,855.728
962,4.820,855.632,855.729
963,4.820,855.632,855.729
964,4.820,855.632,855.729
965,4.819,855.633,855.729
966,4.819,855.633,855.729
967,4.819,855.633,855.729
968,4.819,855.633,855.729
969,4.819,855.634,855.730
970,4.818,855.634,855.730
971,4.818,855.634,855.730
972,4.818,855.635,855.730
973,4.818,855.635,855.730
974,4.817,855.635,855.730
975,4.817,855.635,855.730
976,4.817,855.636,855.731
977,4.817,855.636,855.731
978,4.817,855.636,855.731
979,4.816,855.637,855.731
980,4.816,855.637,855.731
981,4.816,855.637,855.731
982,4.816,855.637,855.731
983,4.816,855.638,855.732
984,4.815,855.638,855.732
985,4.815,855.638,855.732
986,4.815,855.639,855.732
987,4.815,855.639,855.732
988,4.815,855.639,855.732
989,4.814,855.639,855.732
990,4.814,855.640,855.732
991,4.814,855.640,855.733
992,4.814,855.640,855.733
993,4.813,855.640,855.733
994,4.813,855.641,855.733
995,4.813,855.641,855.733
