# Time (s),Mass (g),T Back (K),T Front (K)
0,22.800,293.000,293.000
1,22.800,293.000,325.199
2,22.800,293.000,338.160
3,22.800,293.000,347.852
4,22.800,293.000,355.936
5,22.800,293.000,362.936
6,22.800,293.002,369.215
7,22.800,293.007,374.890
8,22.800,293.016,380.108
9,22.800,293.035,384.934
10,22.800,293.066,389.452
11,22.800,293.116,393.685
12,22.800,293.189,397.694
13,22.800,293.290,401.483
14,22.800,293.423,405.098
15,22.800,293.594,408.535
16,22.800,293.805,411.832
17,22.800,294.058,414.981
18,22.800,294.355,418.016
19,22.800,294.698,420.925
20,22.800,295.087,423.738
21,22.800,295.524,426.441
22,22.800,296.006,429.063
23,22.800,296.535,431.587
24,22.800,297.109,434.042
25,22.800,297.727,436.410
26,22.800,298.387,438.718
27,22.800,299.089,440.947
28,22.800,299.831,443.124
29,22.800,300.612,445.230
30,22.800,301.430,447.290
31,22.800,302.283,449.286
32,22.800,303.171,451.240
33,22.800,304.091,453.135
34,22.800,305.041,454.991
35,22.800,306.021,456.799
36,22.800,307.029,458.560
37,22.800,308.065,460.284
38,22.800,309.125,461.969
39,22.800,310.209,463.616
40,22.800,311.316,465.228
41,22.800,312.444,466.807
42,22.800,313.592,468.353
43,22.800,314.759,469.868
44,22.800,315.944,471.354
45,22.800,317.146,472.811
46,22.800,318.362,474.241
47,22.799,319.595,475.644
48,22.799,320.841,477.023
49,22.799,322.098,478.377
50,22.799,323.369,479.707
51,22.799,324.650,481.016
52,22.799,325.942,482.302
53,22.799,327.244,483.567
54,22.799,328.554,484.812
55,22.799,329.872,486.037
56,22.799,331.198,487.243
57,22.799,332.531,488.430
58,22.798,333.870,489.600
59,22.798,335.215,490.752
60,22.798,336.565,491.888
61,22.798,337.919,493.006
62,22.798,339.278,494.110
63,22.798,340.641,495.199
64,22.797,342.007,496.271
65,22.797,343.376,497.329
66,22.797,344.747,498.374
67,22.797,346.120,499.404
68,22.796,347.495,500.422
69,22.796,348.871,501.425
70,22.796,350.248,502.415
71,22.795,351.626,503.394
72,22.795,353.004,504.360
73,22.795,354.383,505.315
74,22.794,355.761,506.257
75,22.794,357.139,507.188
76,22.793,358.516,508.107
77,22.793,359.892,509.016
78,22.792,361.268,509.914
79,22.792,362.641,510.802
80,22.791,364.013,511.678
81,22.791,365.384,512.545
82,22.790,366.753,513.401
83,22.790,368.120,514.249
