# Time (s),Mass (g),T Back (K),T Front (K)
146,52.622,304.947,877.990
147,52.522,305.285,878.399
148,52.422,305.629,878.803
149,52.322,305.979,879.204
150,52.222,306.334,879.602
151,52.123,306.693,879.996
152,52.023,307.058,880.387
153,51.924,307.429,880.773
154,51.825,307.805,881.158
155,51.727,308.186,881.538
156,51.628,308.572,881.917
157,51.530,308.963,882.290
158,51.432,309.360,882.662
159,51.334,309.762,883.030
160,51.236,310.168,883.395
161,51.138,310.581,883.758
162,51.041,310.998,884.117
163,50.944,311.420,884.473
164,50.847,311.848,884.827
165,50.750,312.281,885.177
166,50.653,312.718,885.526
167,50.557,313.161,885.871
168,50.461,313.609,886.213
169,50.365,314.061,886.553
170,50.269,314.519,886.890
171,50.173,314.983,887.225
172,50.077,315.450,887.556
173,49.982,315.923,887.886
174,49.887,316.401,888.213
175,49.792,316.883,888.538
176,49.697,317.370,888.860
177,49.602,317.862,889.179
178,49.508,318.359,889.495
179,49.413,318.861,889.811
180,49.319,319.368,890.123
181,49.225,319.879,890.434
182,49.131,320.395,890.741
183,49.037,320.916,891.046
184,48.944,321.442,891.351
185,48.850,321.972,891.651
186,48.757,322.507,891.950
187,48.664,323.046,892.248
188,48.571,323.590,892.543
189,48.479,324.140,892.835
190,48.386,324.692,893.126
191,48.294,325.250,893.415
192,48.201,325.812,893.702
193,48.109,326.379,893.987
194,48.017,326.949,894.269
195,47.925,327.525,894.550
196,47.834,328.105,894.828
197,47.742,328.689,895.106
198,47.651,329.277,895.381
199,47.560,329.870,895.654
200,47.469,330.467,895.925
201,47.378,331.068,896.194
202,47.287,331.673,896.463
203,47.196,332.283,896.728
204,47.106,332.896,896.993
205,47.015,333.513,897.255
206,46.925,334.136,897.515
207,46.835,334.761,897.775
208,46.745,335.392,898.033
209,46.655,336.026,898.288
210,46.566,336.664,898.542
211,46.476,337.305,898.794
212,46.387,337.951,899.046
213,46.298,338.601,899.294
214,46.208,339.254,899.543
215,46.119,339.912,899.789
216,46.031,340.573,900.033
217,45.942,341.238,900.277
218,45.853,341.907,900.519
219,45.765,342.579,900.758
220,45.677,343.255,900.997
221,45.588,343.935,901.234
222,45.500,344.618,901.470
223,45.412,345.305,901.704
224,45.325,345.996,901.937
225,45.237,346.690,902.169
226,45.149,347.387,902.399
227,45.062,348.089,902.628
228,44.974,348.793,902.856
229,44.887,349.501,903.081
230,44.800,350.212,903.306
231,44.713,350.928,903.530
232,44.626,351.647,903.752
233,44.540,352.368,903.972
234,44.453,353.093,904.192
235,44.366,353.821,904.410
236,44.280,354.552,904.627
237,44.194,355.287,904.843
238,44.108,356.025,905.058
239,44.021,356.766,905.271
240,43.936,357.510,905.484
241,43.850,358.258,905.695
242,43.764,359.008,905.905
243,43.678,359.761,906.113
244,43.593,360.518,906.320
245,43.507,361.278,906.527
246,43.422,362.040,906.732
247,43.337,362.806,906.936
248,43.252,363.574,907.139
249,43.167,364.346,907.341
250,43.082,365.120,907.541
251,42.997,365.897,907.741
252,42.912,366.677,907.940
253,42.828,367.460,908.138
254,42.743,368.246,908.334
255,42.659,369.034,908.530
256,42.575,369.826,908.724
257,42.490,370.619,908.918
258,42.406,371.416,909.111
259,42.322,372.215,909.302
260,42.238,373.018,909.491
261,42.154,373.822,909.681
262,42.071,374.629,909.869
263,41.987,375.439,910.057
264,41.903,376.252,910.244
265,41.820,377.067,910.429
266,41.737,377.884,910.615
267,41.653,378.704,910.798
268,41.570,379.526,910.980
269,41.487,380.351,911.162
270,41.404,381.179,911.343
271,41.321,382.009,911.523
272,41.238,382.841,911.703
273,41.155,383.675,911.881
274,41.072,384.512,912.059
275,40.990,385.351,912.235
276,40.907,386.192,912.411
277,40.825,387.036,912.586
278,40.742,387.882,912.759
279,40.660,388.729,912.932
280,40.578,389.581,913.105
281,40.496,390.433,913.277
282,40.413,391.288,913.448
283,40.331,392.145,913.616
284,40.249,393.004,913.787
285,40.167,393.865,913.956
286,40.085,394.729,914.122
287,40.004,395.593,914.289
288,39.922,396.461,914.456
289,39.840,397.331,914.620
290,39.759,398.203,914.785
291,39.677,399.076,914.949
292,39.596,399.951,915.112
293,39.514,400.828,915.273
294,39.433,401.707,915.435
295,39.352,402.589,915.596
296,39.270,403.471,915.755
297,39.189,404.356,915.915
298,39.108,405.243,916.073
299,39.027,406.132,916.231
300,38.946,407.023,916.389
301,38.865,407.914,916.545
302,38.784,408.808,916.701
303,38.703,409.704,916.856
304,38.623,410.601,917.010
305,38.542,411.500,917.165
306,38.461,412.401,917.318
307,38.380,413.303,917.470
308,38.300,414.208,917.622
309,38.219,415.114,917.773
310,38.139,416.021,917.923
311,38.058,416.929,918.073
312,37.978,417.840,918.223
313,37.897,418.752,918.371
314,37.817,419.666,918.519
315,37.737,420.580,918.666
316,37.656,421.497,918.813
317,37.576,422.415,918.960
318,37.496,423.334,919.105
319,37.416,424.255,919.250
320,37.335,425.177,919.394
321,37.255,426.101,919.538
322,37.175,427.026,919.680
323,37.095,427.952,919.824
324,37.015,428.879,919.966
325,36.935,429.809,920.107
326,36.855,430.738,920.248
327,36.775,431.670,920.388
328,36.695,432.602,920.528
329,36.615,433.536,920.667
330,36.535,434.471,920.806
331,36.455,435.407,920.943
332,36.375,436.344,921.081
333,36.295,437.283,921.218
334,36.216,438.222,921.355
335,36.136,439.162,921.490
336,36.056,440.104,921.626
337,35.976,441.047,921.760
338,35.896,441.989,921.895
339,35.817,442.933,922.028
340,35.737,443.879,922.161
341,35.657,444.824,922.294
342,35.577,445.772,922.426
343,35.497,446.719,922.558
344,35.417,447.668,922.689
345,35.338,448.618,922.820
346,35.258,449.567,922.949
347,35.178,450.518,923.080
348,35.098,451.470,923.209
349,35.018,452.422,923.337
350,34.939,453.374,923.466
351,34.859,454.328,923.593
352,34.779,455.281,923.720
353,34.699,456.235,923.848
354,34.619,457.191,923.973
355,34.539,458.146,924.100
356,34.459,459.101,924.224
357,34.379,460.057,924.350
358,34.299,461.014,924.474
359,34.219,461.971,924.598
360,34.139,462.928,924.721
361,34.059,463.884,924.845
362,33.979,464.842,924.966
363,33.899,465.800,925.090
364,33.819,466.758,925.211
365,33.739,467.715,925.333
366,33.659,468.674,925.452
367,33.578,469.631,925.574
368,33.498,470.589,925.693
369,33.418,471.546,925.813
370,33.337,472.504,925.932
371,33.257,473.461,926.051
372,33.177,474.418,926.169
373,33.096,475.375,926.287
374,33.016,476.331,926.404
375,32.935,477.287,926.522
376,32.854,478.244,926.639
377,32.774,479.198,926.755
378,32.693,480.154,926.870
379,32.612,481.108,926.986
380,32.531,482.062,927.101
381,32.450,483.015,927.215
382,32.369,483.968,927.330
383,32.288,484.919,927.443
384,32.207,485.870,927.558
385,32.126,486.821,927.670
386,32.044,487.771,927.783
387,31.963,488.719,927.895
388,31.882,489.667,928.007
389,31.800,490.615,928.118
390,31.719,491.561,928.230
391,31.637,492.507,928.341
392,31.555,493.451,928.451
393,31.473,494.395,928.562
394,31.391,495.337,928.671
395,31.310,496.278,928.780
396,31.227,497.219,928.889
397,31.145,498.159,928.998
398,31.063,499.097,929.107
399,30.981,500.034,929.215
400,30.898,500.971,929.322
401,30.816,501.906,929.430
402,30.733,502.840,929.537
403,30.650,503.774,929.643
404,30.567,504.706,929.750
405,30.484,505.637,929.856
406,30.401,506.568,929.961
407,30.318,507.498,930.067
408,30.235,508.427,930.172
409,30.152,509.355,930.277
410,30.068,510.283,930.380
411,29.985,511.209,930.485
412,29.901,512.135,930.589
413,29.817,513.061,930.692
414,29.733,513.986,930.796
415,29.649,514.911,930.899
416,29.565,515.835,931.002
417,29.481,516.759,931.103
418,29.396,517.683,931.207
419,29.312,518.608,931.308
420,29.227,519.532,931.410
421,29.142,520.457,931.512
422,29.058,521.382,931.613
423,28.973,522.307,931.714
424,28.887,523.233,931.814
425,28.802,524.160,931.915
426,28.717,525.087,932.015
427,28.631,526.016,932.114
428,28.546,526.946,932.215
429,28.460,527.877,932.314
430,28.374,528.809,932.413
431,28.288,529.744,932.513
432,28.202,530.680,932.611
433,28.116,531.617,932.710
434,28.029,532.557,932.808
435,27.943,533.499,932.906
436,27.856,534.444,933.004
437,27.770,535.390,933.101
438,27.683,536.340,933.199
439,27.596,537.292,933.297
440,27.508,538.248,933.394
441,27.421,539.206,933.491
442,27.333,540.168,933.587
443,27.246,541.133,933.683
444,27.158,542.102,933.780
445,27.070,543.074,933.876
446,26.982,544.050,933.972
447,26.894,545.030,934.067
448,26.805,546.014,934.162
449,26.717,547.002,934.257
450,26.628,547.995,934.352
451,26.539,548.992,934.447
452,26.450,549.993,934.542
453,26.360,550.998,934.635
454,26.271,552.009,934.729
455,26.181,553.024,934.823
456,26.091,554.044,934.916
457,26.001,555.068,935.010
458,25.911,556.097,935.102
459,25.820,557.131,935.194
460,25.730,558.171,935.287
461,25.639,559.215,935.378
462,25.547,560.264,935.470
463,25.456,561.318,935.562
464,25.364,562.378,935.652
465,25.272,563.442,935.743
466,25.180,564.511,935.834
467,25.088,565.585,935.924
468,24.995,566.665,936.014
469,24.902,567.749,936.103
470,24.809,568.839,936.192
471,24.715,569.931,936.281
472,24.621,571.030,936.369
473,24.527,572.134,936.457
474,24.433,573.243,936.544
475,24.338,574.356,936.632
476,24.243,575.473,936.719
477,24.147,576.595,936.805
478,24.051,577.721,936.891
479,23.955,578.851,936.977
480,23.858,579.985,937.062
481,23.761,581.124,937.147
482,23.664,582.267,937.231
483,23.566,583.412,937.316
484,23.468,584.562,937.400
485,23.369,585.714,937.483
486,23.270,586.870,937.566
487,23.170,588.031,937.649
488,23.070,589.192,937.731
489,22.970,590.357,937.814
490,22.869,591.524,937.895
491,22.768,592.694,937.976
492,22.666,593.866,938.058
493,22.564,595.038,938.139
494,22.461,596.215,938.220
495,22.358,597.390,938.300
496,22.254,598.568,938.381
497,22.150,599.746,938.461
498,22.046,600.923,938.541
499,21.941,602.102,938.622
500,21.835,603.280,938.702
501,21.729,604.458,938.782
502,21.623,605.634,938.862
503,21.516,606.810,938.943
504,21.409,607.982,939.023
505,21.301,609.152,939.104
506,21.193,610.320,939.185
507,21.084,611.485,939.267
508,20.976,612.645,939.349
509,20.866,613.801,939.432
510,20.757,614.952,939.514
511,20.647,616.098,939.598
512,20.537,617.236,939.683
513,20.426,618.369,939.768
514,20.315,619.494,939.854
515,20.204,620.611,939.941
516,20.093,621.719,940.029
517,19.982,622.819,940.119
518,19.870,623.908,940.208
519,19.759,624.987,940.300
520,19.647,626.055,940.394
521,19.535,627.113,940.487
522,19.423,628.157,940.583
523,19.311,629.190,940.680
524,19.199,630.211,940.778
525,19.087,631.218,940.877
526,18.975,632.213,940.979
527,18.864,633.196,941.083
528,18.752,634.166,941.187
529,18.641,635.122,941.293
530,18.529,636.067,941.402
531,18.418,637.000,941.511
532,18.308,637.920,941.623
533,18.197,638.829,941.736
534,18.087,639.729,941.851
535,17.976,640.618,941.967
536,17.867,641.497,942.085
537,17.757,642.369,942.205
538,17.648,643.233,942.327
539,17.539,644.091,942.449
540,17.431,644.942,942.574
541,17.323,645.789,942.701
542,17.215,646.633,942.829
543,17.108,647.475,942.958
544,17.001,648.314,943.089
545,16.895,649.155,943.222
546,16.789,649.996,943.357
547,16.684,650.839,943.491
548,16.579,651.687,943.629
549,16.474,652.538,943.768
550,16.370,653.396,943.908
551,16.267,654.260,944.049
552,16.164,655.135,944.192
553,16.061,656.018,944.337
554,15.959,656.912,944.483
555,15.857,657.820,944.630
556,15.756,658.740,944.778
557,15.656,659.677,944.929
558,15.556,660.631,945.081
559,15.456,661.603,945.234
560,15.357,662.594,945.388
561,15.259,663.607,945.545
562,15.161,664.643,945.703
563,15.063,665.704,945.863
564,14.966,666.792,946.024
565,14.870,667.910,946.188
566,14.775,669.057,946.354
567,14.680,670.239,946.522
568,14.585,671.456,946.692
569,14.492,672.711,946.865
570,14.399,674.007,947.041
571,14.306,675.348,947.220
572,14.215,676.737,947.401
573,14.124,678.177,947.585
574,14.035,679.673,947.773
575,13.946,681.229,947.967
576,13.858,682.850,948.163
577,13.771,684.541,948.363
578,13.685,686.308,948.568
579,13.601,688.159,948.780
580,13.518,690.101,948.998
581,13.436,692.142,949.221
582,13.356,694.289,949.450
583,13.277,696.556,949.686
584,13.200,698.954,949.932
585,13.126,701.492,950.188
586,13.053,704.188,950.451
587,12.983,707.053,950.725
588,12.915,710.102,951.010
589,12.851,713.357,951.311
590,12.789,716.825,951.624
591,12.732,720.529,951.951
592,12.678,724.477,952.294
593,12.628,728.669,952.654
594,12.582,733.104,953.034
595,12.541,737.760,953.433
596,12.504,742.596,953.848
597,12.471,747.549,954.280
598,12.441,752.541,954.727
599,12.414,757.480,955.191
600,12.389,762.287,955.666
601,12.366,766.904,956.155
602,12.342,771.314,956.651
603,12.320,775.523,957.163
604,12.297,779.556,957.685
605,12.274,783.441,958.221
606,12.251,787.198,958.768
607,12.229,790.851,959.327
608,12.206,794.414,959.893
609,12.184,797.896,960.467
610,12.161,801.310,961.049
611,12.139,804.659,961.639
612,12.117,807.954,962.234
613,12.096,811.194,962.832
614,12.075,814.389,963.432
615,12.054,817.537,964.031
616,12.033,820.639,964.630
617,12.013,823.703,965.230
618,11.993,826.727,965.832
619,11.973,829.713,966.433
620,11.954,832.659,967.032
621,11.935,835.573,967.629
622,11.916,838.448,968.222
623,11.898,841.289,968.812
624,11.880,844.093,969.401
625,11.863,846.863,969.987
626,11.845,849.598,970.573
627,11.829,852.298,971.156
628,11.812,854.964,971.735
629,11.796,857.595,972.311
630,11.780,860.192,972.883
631,11.765,862.753,973.451
632,11.749,865.280,974.015
633,11.734,867.773,974.577
634,11.720,870.231,975.135
635,11.705,872.656,975.691
636,11.691,875.044,976.242
637,11.677,877.399,976.791
638,11.664,879.722,977.335
639,11.650,882.010,977.875
640,11.637,884.264,978.411
641,11.624,886.485,978.941
642,11.612,888.674,979.467
643,11.599,890.828,979.989
644,11.587,892.951,980.506
645,11.575,895.043,981.018
646,11.563,897.102,981.527
647,11.551,899.129,982.031
648,11.540,901.123,982.529
649,11.528,903.089,983.024
650,11.517,905.023,983.514
651,11.506,906.927,983.999
652,11.495,908.801,984.478
653,11.485,910.645,984.953
654,11.474,912.461,985.422
655,11.464,914.246,985.886
656,11.454,916.004,986.344
657,11.444,917.733,986.798
658,11.434,919.435,987.246
659,11.424,921.108,987.689
660,11.414,922.755,988.126
661,11.405,924.376,988.558
662,11.396,925.969,988.985
663,11.386,927.535,989.406
664,11.377,929.077,989.823
665,11.368,930.592,990.234
666,11.360,932.085,990.640
667,11.351,933.550,991.041
668,11.342,934.991,991.436
669,11.334,936.408,991.826
670,11.325,937.802,992.211
671,11.317,939.172,992.590
672,11.309,940.519,992.964
673,11.301,941.843,993.334
674,11.293,943.144,993.698
675,11.285,944.423,994.057
676,11.277,945.681,994.410
677,11.270,946.917,994.759
678,11.262,948.131,995.104
679,11.255,949.325,995.443
680,11.248,950.499,995.777
681,11.240,951.651,996.105
682,11.233,952.783,996.430
683,11.226,953.896,996.750
684,11.219,954.990,997.064
685,11.212,956.063,997.374
686,11.205,957.119,997.679
687,11.199,958.156,997.980
688,11.192,959.174,998.276
689,11.186,960.175,998.567
690,11.179,961.157,998.854
691,11.173,962.122,999.136
692,11.166,963.071,999.414
693,11.160,964.001,999.687
694,11.154,964.915,999.956
695,11.148,965.814,1000.222
696,11.142,966.696,1000.486
697,11.136,967.561,1000.740
698,11.130,968.412,1000.993
699,11.124,969.246,1001.236
700,11.119,970.066,1001.480
701,11.113,970.871,1001.723
702,11.107,971.661,1001.957
703,11.102,972.437,1002.191
704,11.096,973.199,1002.419
705,11.091,973.946,1002.642
706,11.086,974.680,1002.865
707,11.080,975.401,1003.079
708,11.075,976.109,1003.293
709,11.070,976.803,1003.506
710,11.065,977.484,1003.709
711,11.060,978.152,1003.913
712,11.055,978.809,1004.112
713,11.050,979.453,1004.311
714,11.045,980.086,1004.505
715,11.040,980.707,1004.689
716,11.036,981.316,1004.873
717,11.031,981.913,1005.057
718,11.026,982.500,1005.242
719,11.022,983.076,1005.416
720,11.017,983.641,1005.591
721,11.013,984.195,1005.757
722,11.008,984.740,1005.930
723,11.004,985.273,1006.093
724,10.999,985.797,1006.250
725,10.995,986.311,1006.410
726,10.991,986.815,1006.570
727,10.987,987.309,1006.725
728,10.982,987.795,1006.870
729,10.978,988.272,1007.016
730,10.974,988.739,1007.168
731,10.970,989.197,1007.307
732,10.966,989.647,1007.445
733,10.962,990.089,1007.588
734,10.958,990.522,1007.723
735,10.954,990.947,1007.850
736,10.950,991.364,1007.981
737,10.947,991.773,1008.112
738,10.943,992.174,1008.239
739,10.939,992.567,1008.363
740,10.935,992.954,1008.477
741,10.932,993.332,1008.601
742,10.928,993.704,1008.716
743,10.924,994.069,1008.830
744,10.921,994.427,1008.944
745,10.917,994.777,1009.054
746,10.914,995.121,1009.163
747,10.910,995.459,1009.268
748,10.907,995.790,1009.373
749,10.904,996.115,1009.477
750,10.900,996.434,1009.576
751,10.897,996.747,1009.677
752,10.894,997.054,1009.772
753,10.890,997.355,1009.866
754,10.887,997.650,1009.961
755,10.884,997.940,1010.056
756,10.881,998.224,1010.141
757,10.878,998.503,1010.233
758,10.875,998.777,1010.316
759,10.871,999.045,1010.407
760,10.868,999.308,1010.491
761,10.865,999.566,1010.574
762,10.862,999.819,1010.653
763,10.859,1000.066,1010.729
764,10.856,1000.315,1010.812
765,10.853,1000.548,1010.884
766,10.851,1000.788,1010.957
767,10.848,1001.020,1011.030
768,10.845,1001.241,1011.103
769,10.842,1001.462,1011.176
770,10.839,1001.683,1011.248
771,10.836,1001.894,1011.311
772,10.834,1002.102,1011.384
773,10.831,1002.311,1011.447
774,10.828,1002.510,1011.510
775,10.826,1002.709,1011.573
776,10.823,1002.908,1011.636
777,10.820,1003.097,1011.699
778,10.818,1003.284,1011.762
779,10.815,1003.465,1011.820
780,10.812,1003.644,1011.878
781,10.810,1003.823,1011.931
782,10.807,1003.993,1011.994
783,10.805,1004.162,1012.047
784,10.802,1004.332,1012.101
785,10.800,1004.497,1012.154
786,10.797,1004.654,1012.207
787,10.795,1004.810,1012.250
788,10.792,1004.967,1012.303
789,10.790,1005.120,1012.357
790,10.788,1005.270,1012.400
791,10.785,1005.416,1012.450
792,10.783,1005.563,1012.496
793,10.781,1005.699,1012.540
794,10.778,1005.836,1012.583
795,10.776,1005.973,1012.630
796,10.774,1006.110,1012.670
797,10.772,1006.237,1012.713
798,10.769,1006.374,1012.757
799,10.767,1006.490,1012.800
800,10.765,1006.617,1012.840
801,10.763,1006.744,1012.880
802,10.761,1006.861,1012.920
803,10.758,1006.978,1012.954
804,10.756,1007.096,1012.998
805,10.754,1007.203,1013.031
806,10.752,1007.320,1013.065
807,10.750,1007.427,1013.100
808,10.748,1007.534,1013.140
809,10.746,1007.642,1013.170
810,10.744,1007.739,1013.209
811,10.742,1007.843,1013.240
812,10.740,1007.944,1013.270
813,10.738,1008.041,1013.301
814,10.736,1008.139,1013.334
815,10.734,1008.236,1013.368
816,10.732,1008.324,1013.400
817,10.730,1008.416,1013.426
818,10.728,1008.509,1013.459
819,10.726,1008.593,1013.483
820,10.724,1008.677,1013.510
821,10.722,1008.762,1013.540
822,10.720,1008.850,1013.570
823,10.718,1008.929,1013.590
824,10.716,1009.013,1013.620
825,10.715,1009.093,1013.647
826,10.713,1009.171,1013.671
827,10.711,1009.245,1013.700
828,10.709,1009.319,1013.720
829,10.707,1009.393,1013.750
830,10.705,1009.467,1013.770
831,10.704,1009.541,1013.791
832,10.702,1009.615,1013.820
833,10.700,1009.679,1013.840
834,10.698,1009.743,1013.860
835,10.697,1009.817,1013.880
836,10.695,1009.881,1013.901
837,10.693,1009.945,1013.925
838,10.691,1010.010,1013.950
839,10.690,1010.074,1013.970
840,10.688,1010.128,1013.990
841,10.686,1010.192,1014.010
842,10.685,1010.256,1014.030
843,10.683,1010.311,1014.050
844,10.681,1010.365,1014.065
845,10.680,1010.420,1014.080
846,10.678,1010.484,1014.100
847,10.677,1010.538,1014.120
848,10.675,1010.590,1014.140
849,10.673,1010.640,1014.157
850,10.672,1010.691,1014.171
851,10.670,1010.745,1014.190
852,10.669,1010.800,1014.210
853,10.667,1010.844,1014.220
854,10.666,1010.899,1014.240
855,10.664,1010.943,1014.253
856,10.662,1010.987,1014.270
857,10.661,1011.032,1014.290
858,10.659,1011.080,1014.300
859,10.658,1011.130,1014.320
860,10.656,1011.170,1014.330
861,10.655,1011.220,1014.350
862,10.653,1011.260,1014.360
863,10.652,1011.300,1014.370
864,10.651,1011.344,1014.390
865,10.649,1011.388,1014.400
866,10.648,1011.423,1014.413
867,10.646,1011.468,1014.430
868,10.645,1011.502,1014.440
869,10.643,1011.540,1014.450
870,10.642,1011.582,1014.470
871,10.641,1011.616,1014.480
872,10.639,1011.651,1014.490
873,10.638,1011.690,1014.500
874,10.636,1011.730,1014.510
875,10.635,1011.765,1014.530
876,10.634,1011.800,1014.540
877,10.632,1011.835,1014.550
878,10.631,1011.869,1014.560
879,10.630,1011.900,1014.570
880,10.628,1011.930,1014.580
881,10.627,1011.964,1014.590
882,10.626,1011.999,1014.600
883,10.624,1012.030,1014.614
884,10.623,1012.060,1014.629
885,10.622,1012.090,1014.640
886,10.620,1012.120,1014.648
887,10.619,1012.150,1014.653
888,10.618,1012.180,1014.668
889,10.616,1012.210,1014.673
890,10.615,1012.238,1014.680
891,10.614,1012.263,1014.690
892,10.613,1012.290,1014.700
893,10.611,1012.320,1014.710
894,10.610,1012.348,1014.720
895,10.609,1012.373,1014.730
896,10.608,1012.400,1014.740
897,10.606,1012.430,1014.750
898,10.605,1012.450,1014.760
899,10.604,1012.480,1014.764
900,10.603,1012.500,1014.770
901,10.601,1012.530,1014.780
902,10.600,1012.550,1014.790
903,10.599,1012.574,1014.800
904,10.598,1012.600,1014.809
905,10.597,1012.624,1014.810
906,10.596,1012.650,1014.820
907,10.594,1012.670,1014.830
908,10.593,1012.690,1014.840
909,10.592,1012.715,1014.840
910,10.591,1012.740,1014.850
911,10.590,1012.760,1014.860
912,10.589,1012.780,1014.861
913,10.587,1012.800,1014.870
914,10.586,1012.820,1014.880
915,10.585,1012.840,1014.890
916,10.584,1012.860,1014.890
917,10.583,1012.880,1014.900
918,10.582,1012.900,1014.910
919,10.581,1012.920,1014.910
920,10.580,1012.940,1014.920
921,10.578,1012.960,1014.929
922,10.577,1012.980,1014.930
923,10.576,1013.000,1014.940
924,10.575,1013.015,1014.940
925,10.574,1013.031,1014.950
926,10.573,1013.050,1014.960
927,10.572,1013.070,1014.960
928,10.571,1013.090,1014.970
929,10.570,1013.103,1014.973
930,10.569,1013.120,1014.980
931,10.568,1013.140,1014.990
932,10.567,1013.159,1014.990
933,10.566,1013.170,1015.000
934,10.565,1013.190,1015.000
935,10.564,1013.206,1015.010
936,10.563,1013.220,1015.010
937,10.561,1013.240,1015.020
938,10.560,1013.253,1015.020
939,10.559,1013.270,1015.030
940,10.558,1013.284,1015.034
941,10.557,1013.300,1015.040
942,10.556,1013.315,1015.045
943,10.555,1013.330,1015.050
944,10.554,1013.340,1015.050
945,10.553,1013.360,1015.060
946,10.552,1013.370,1015.060
947,10.551,1013.390,1015.070
948,10.550,1013.400,1015.070
949,10.549,1013.415,1015.080
950,10.548,1013.430,1015.080
951,10.548,1013.440,1015.090
952,10.547,1013.460,1015.090
953,10.546,1013.470,1015.100
954,10.545,1013.480,1015.100
955,10.544,1013.500,1015.110
956,10.543,1013.510,1015.110
957,10.542,1013.520,1015.112
958,10.541,1013.538,1015.120
959,10.540,1013.550,1015.120
960,10.539,1013.560,1015.130
961,10.538,1013.570,1015.130
962,10.537,1013.581,1015.140
