# Time (s),Mass (g),T Back (K),T Front (K)
0,68.400,293.000,293.000
1,68.400,293.000,425.629
2,68.400,293.000,456.196
3,68.400,293.000,478.728
4,68.400,293.000,497.046
5,68.400,293.000,513.103
6,68.400,293.000,526.921
7,68.399,293.000,539.068
8,68.398,293.000,549.917
9,68.397,293.000,559.701
10,68.396,293.000,568.586
11,68.393,293.000,576.710
12,68.391,293.000,584.180
13,68.387,293.000,591.083
14,68.383,293.000,597.490
15,68.378,293.000,603.455
16,68.372,293.000,609.029
17,68.365,293.000,614.250
18,68.357,293.000,619.153
19,68.348,293.000,623.765
20,68.338,293.000,628.113
21,68.327,293.000,632.218
22,68.315,293.000,636.099
23,68.302,293.000,639.774
24,68.287,293.000,643.258
25,68.271,293.000,646.565
26,68.254,293.000,649.708
27,68.236,293.000,652.697
28,68.216,293.000,655.545
29,68.195,293.000,658.260
30,68.173,293.000,660.850
31,68.150,293.000,663.323
32,68.125,293.000,665.688
33,68.099,293.000,667.949
34,68.072,293.000,670.113
35,68.044,293.000,672.188
36,68.014,293.000,674.176
37,67.983,293.000,676.084
38,67.951,293.000,677.917
39,67.918,293.000,679.679
40,67.884,293.000,681.373
41,67.848,293.000,683.007
42,67.812,293.001,684.581
43,67.774,293.001,686.099
44,67.735,293.001,687.566
45,67.696,293.001,688.985
46,67.655,293.002,690.359
47,67.614,293.002,691.690
48,67.572,293.003,692.982
49,67.529,293.003,694.237
50,67.485,293.004,695.458
51,67.441,293.005,696.647
52,67.396,293.006,697.806
53,67.350,293.007,698.939
54,67.304,293.009,700.043
55,67.257,293.011,701.125
56,67.210,293.012,702.185
57,67.163,293.015,703.224
58,67.115,293.017,704.245
59,67.067,293.021,705.248
60,67.019,293.024,706.234
61,66.971,293.028,707.204
62,66.923,293.032,708.159
63,66.874,293.037,709.101
64,66.825,293.042,710.030
65,66.777,293.048,710.950
66,66.728,293.055,711.860
67,66.680,293.062,712.758
68,66.631,293.070,713.643
69,66.583,293.078,714.518
70,66.534,293.088,715.389
71,66.486,293.099,716.249
72,66.438,293.109,717.097
73,66.390,293.122,717.938
74,66.342,293.135,718.773
75,66.294,293.149,719.598
76,66.246,293.164,720.412
77,66.198,293.181,721.216
78,66.150,293.198,722.012
79,66.102,293.217,722.796
80,66.055,293.238,723.570
81,66.007,293.259,724.329
82,65.960,293.281,725.075
83,65.913,293.306,725.820
84,65.866,293.332,726.555
85,65.819,293.359,727.279
86,65.772,293.388,727.992
87,65.725,293.418,728.695
88,65.678,293.450,729.387
89,65.632,293.484,730.068
90,65.585,293.519,730.732
91,65.539,293.557,731.393
92,65.493,293.595,732.049
93,65.447,293.636,732.695
94,65.401,293.679,733.332
95,65.355,293.723,733.959
96,65.309,293.771,734.578
97,65.263,293.819,735.187
98,65.217,293.869,735.784
99,65.172,293.923,736.373
100,65.127,293.978,736.958
101,65.081,294.034,737.537
102,65.036,294.094,738.107
103,64.991,294.155,738.670
104,64.946,294.219,739.226
105,64.901,294.285,739.773
106,64.856,294.353,740.313
107,64.812,294.424,740.842
108,64.767,294.496,741.368
109,64.723,294.572,741.888
110,64.678,294.649,742.402
111,64.634,294.730,742.910
112,64.590,294.812,743.412
113,64.546,294.897,743.907
114,64.502,294.984,744.396
115,64.458,295.073,744.877
116,64.414,295.166,745.351
117,64.370,295.261,745.820
118,64.327,295.358,746.288
119,64.283,295.458,746.748
120,64.240,295.560,747.204
121,64.197,295.665,747.654
122,64.154,295.773,748.098
123,64.110,295.883,748.537
124,64.067,295.996,748.971
125,64.025,296.112,749.397
126,63.982,296.229,749.821
127,63.939,296.350,750.240
128,63.897,296.473,750.657
129,63.854,296.599,751.068
130,63.812,296.727,751.473
131,63.769,296.859,751.875
132,63.727,296.992,752.272
133,63.685,297.128,752.666
134,63.643,297.267,753.052
135,63.601,297.409,753.436
136,63.559,297.553,753.816
137,63.518,297.700,754.193
138,63.476,297.848,754.566
139,63.434,298.001,754.934
