# Time (s),Mass (g),T Back (K),T Front (K)
0,22.800,293.000,293.000
1,22.800,293.000,332.289
2,22.800,293.000,346.515
3,22.800,293.000,357.009
4,22.800,293.000,365.665
5,22.800,293.001,373.112
6,22.800,293.003,379.728
7,22.800,293.010,385.686
8,22.800,293.024,391.117
9,22.800,293.049,396.125
10,22.800,293.092,400.778
11,22.800,293.160,405.128
12,22.800,293.257,409.218
13,22.800,293.390,413.077
14,22.800,293.565,416.735
15,22.800,293.785,420.208
16,22.800,294.055,423.521
17,22.800,294.376,426.681
18,22.800,294.751,429.709
19,22.800,295.181,432.608
20,22.800,295.664,435.397
21,22.800,296.203,438.074
22,22.800,296.793,440.660
23,22.800,297.437,443.146
24,22.800,298.130,445.549
25,22.800,298.876,447.867
26,22.800,299.668,450.110
27,22.800,300.506,452.281
28,22.800,301.388,454.386
29,22.800,302.311,456.425
30,22.800,303.275,458.406
31,22.799,304.275,460.330
32,22.799,305.312,462.200
33,22.799,306.382,464.019
34,22.799,307.483,465.789
35,22.799,308.614,467.513
36,22.799,309.773,469.193
37,22.799,310.959,470.831
38,22.799,312.169,472.429
39,22.798,313.402,473.989
40,22.798,314.656,475.511
41,22.798,315.929,476.999
42,22.798,317.222,478.453
43,22.798,318.531,479.875
44,22.797,319.855,481.266
45,22.797,321.195,482.627
46,22.797,322.547,483.961
47,22.796,323.912,485.267
48,22.796,325.288,486.548
49,22.796,326.674,487.803
50,22.795,328.069,489.034
51,22.795,329.473,490.243
52,22.794,330.883,491.429
53,22.794,332.300,492.594
54,22.794,333.723,493.739
55,22.793,335.151,494.864
56,22.792,336.583,495.970
57,22.792,338.019,497.059
58,22.791,339.458,498.130
59,22.791,340.899,499.184
60,22.790,342.342,500.222
61,22.789,343.787,501.244
62,22.789,345.232,502.252
63,22.788,346.677,503.244
64,22.787,348.123,504.223
65,22.787,349.567,505.188
66,22.786,351.011,506.140
67,22.785,352.453,507.079
68,22.784,353.894,508.006
69,22.783,355.333,508.921
70,22.782,356.768,509.826
71,22.781,358.202,510.717
72,22.780,359.633,511.599
73,22.779,361.059,512.469
74,22.778,362.483,513.331
75,22.777,363.903,514.181
76,22.776,365.319,515.022
77,22.775,366.730,515.853
78,22.774,368.138,516.675
79,22.773,369.541,517.488
80,22.772,370.938,518.292
81,22.770,372.331,519.088
82,22.769,373.720,519.874
83,22.768,375.102,520.654
84,22.767,376.479,521.423
85,22.765,377.850,522.186
86,22.764,379.216,522.941
87,22.762,380.576,523.687
88,22.761,381.931,524.427
89,22.759,383.279,525.160
90,22.758,384.621,525.885
91,22.756,385.957,526.602
92,22.755,387.286,527.313
93,22.753,388.610,528.016
94,22.751,389.926,528.714
95,22.750,391.236,529.404
96,22.748,392.540,530.088
97,22.746,393.836,530.765
98,22.744,395.127,531.436
99,22.743,396.410,532.100
100,22.741,397.686,532.758
101,22.739,398.956,533.410
102,22.737,400.218,534.055
103,22.735,401.474,534.696
104,22.733,402.722,535.330
105,22.731,403.963,535.957
106,22.728,405.197,536.579
107,22.726,406.424,537.196
108,22.724,407.644,537.807
109,22.722,408.855,538.411
110,22.719,410.060,539.010
111,22.717,411.258,539.605
112,22.715,412.448,540.193
113,22.712,413.629,540.775
114,22.710,414.805,541.354
115,22.707,415.971,541.927
116,22.704,417.131,542.493
117,22.702,418.283,543.054
118,22.699,419.427,543.611
119,22.696,420.564,544.164
120,22.693,421.692,544.710
121,22.690,422.813,545.251
122,22.687,423.926,545.789
123,22.684,425.031,546.321
124,22.681,426.128,546.848
125,22.678,427.218,547.369
126,22.675,428.298,547.886
127,22.672,429.371,548.400
128,22.669,430.436,548.907
129,22.665,431.493,549.411
130,22.662,432.542,549.910
131,22.658,433.582,550.404
132,22.655,434.614,550.893
133,22.651,435.639,551.379
134,22.648,436.653,551.859
135,22.644,437.662,552.336
136,22.640,438.661,552.809
137,22.636,439.651,553.276
138,22.632,440.634,553.739
139,22.628,441.608,554.199
140,22.624,442.573,554.654
141,22.620,443.530,555.105
142,22.616,444.480,555.552
143,22.612,445.419,555.994
144,22.608,446.351,556.433
145,22.603,447.275,556.869
146,22.599,448.189,557.300
147,22.594,449.096,557.726
148,22.590,449.995,558.149
149,22.585,450.883,558.569
150,22.580,451.765,558.985
151,22.576,452.638,559.397
152,22.571,453.503,559.806
153,22.566,454.358,560.211
154,22.561,455.206,560.612
155,22.556,456.046,561.009
156,22.551,456.878,561.404
157,22.546,457.701,561.795
158,22.540,458.516,562.181
159,22.535,459.322,562.565
160,22.530,460.122,562.946
161,22.524,460.913,563.323
162,22.519,461.697,563.697
163,22.513,462.472,564.067
164,22.508,463.240,564.434
165,22.502,464.001,564.798
166,22.496,464.753,565.159
167,22.490,465.498,565.516
168,22.484,466.237,565.870
169,22.478,466.967,566.221
170,22.472,467.690,566.569
171,22.466,468.408,566.915
172,22.460,469.116,567.256
173,22.454,469.819,567.594
174,22.447,470.514,567.930
175,22.441,471.204,568.262
176,22.435,471.887,568.593
177,22.428,472.563,568.920
178,22.422,473.232,569.243
179,22.415,473.895,569.563
180,22.408,474.552,569.881
181,22.402,475.203,570.197
182,22.395,475.848,570.510
183,22.388,476.487,570.820
184,22.381,477.121,571.126
185,22.374,477.749,571.430
186,22.367,478.371,571.733
187,22.360,478.988,572.032
188,22.353,479.600,572.329
189,22.346,480.206,572.622
190,22.338,480.807,572.914
191,22.331,481.403,573.204
192,22.324,481.994,573.491
193,22.316,482.581,573.774
194,22.309,483.162,574.057
195,22.301,483.739,574.338
196,22.294,484.311,574.614
197,22.286,484.878,574.889
198,22.279,485.441,575.163
199,22.271,485.999,575.433
200,22.263,486.554,575.701
201,22.255,487.103,575.967
202,22.248,487.649,576.232
203,22.240,488.190,576.493
204,22.232,488.727,576.753
205,22.224,489.260,577.011
206,22.216,489.790,577.265
207,22.208,490.315,577.520
208,22.199,490.836,577.771
209,22.191,491.354,578.019
210,22.183,491.868,578.268
211,22.175,492.377,578.512
212,22.166,492.883,578.756
213,22.158,493.385,578.998
214,22.150,493.883,579.236
215,22.141,494.378,579.476
216,22.133,494.870,579.711
217,22.124,495.357,579.945
218,22.116,495.842,580.177
219,22.107,496.322,580.406
220,22.098,496.799,580.637
221,22.089,497.273,580.862
222,22.081,497.743,581.088
223,22.072,498.209,581.310
224,22.063,498.673,581.533
225,22.054,499.133,581.752
226,22.045,499.590,581.970
227,22.036,500.043,582.188
228,22.027,500.493,582.400
229,22.018,500.939,582.615
230,22.009,501.383,582.824
231,22.000,501.823,583.036
232,21.990,502.260,583.242
233,21.981,502.693,583.450
234,21.972,503.123,583.654
235,21.962,503.551,583.858
236,21.953,503.975,584.059
237,21.944,504.396,584.259
238,21.934,504.814,584.459
239,21.925,505.228,584.656
240,21.915,505.640,584.852
241,21.905,506.049,585.046
242,21.896,506.454,585.240
243,21.886,506.857,585.430
244,21.876,507.257,585.622
245,21.866,507.652,585.808
246,21.857,508.047,585.998
247,21.847,508.437,586.182
248,21.837,508.824,586.368
249,21.827,509.209,586.550
250,21.817,509.591,586.733
251,21.807,509.970,586.912
252,21.797,510.347,587.093
253,21.787,510.720,587.270
254,21.776,511.092,587.448
255,21.766,511.460,587.622
256,21.756,511.825,587.797
