# Time (s),Mass (g),T Back (K),T Front (K)
73,20.160,456.655,710.848
74,20.083,459.744,711.651
75,20.005,462.810,712.465
76,19.926,465.856,713.276
77,19.847,468.879,714.095
78,19.767,471.880,714.914
79,19.686,474.857,715.732
80,19.605,477.812,716.553
81,19.523,480.742,717.372
82,19.440,483.649,718.191
83,19.356,486.532,719.007
84,19.272,489.391,719.822
85,19.186,492.228,720.637
86,19.100,495.040,721.446
87,19.014,497.831,722.249
88,18.926,500.599,723.042
89,18.838,503.346,723.843
90,18.749,506.074,724.637
91,18.659,508.782,725.422
92,18.567,511.470,726.200
93,18.476,514.142,726.962
94,18.383,516.799,727.738
95,18.290,519.440,728.509
96,18.196,522.067,729.274
97,18.100,524.682,730.020
98,18.005,527.285,730.765
99,17.908,529.878,731.519
100,17.810,532.461,732.266
101,17.712,535.035,732.998
102,17.612,537.600,733.724
103,17.512,540.157,734.452
104,17.411,542.708,735.179
105,17.309,545.252,735.895
106,17.206,547.788,736.604
107,17.102,550.316,737.306
108,16.997,552.839,738.013
109,16.891,555.353,738.713
110,16.784,557.860,739.405
111,16.676,560.361,740.088
112,16.567,562.852,740.769
113,16.457,565.336,741.453
114,16.346,567.807,742.129
115,16.234,570.269,742.796
116,16.121,572.718,743.454
117,16.006,575.155,744.118
118,15.891,577.579,744.778
119,15.774,579.989,745.430
120,15.655,582.380,746.067
121,15.536,584.757,746.712
122,15.416,587.113,747.356
123,15.293,589.452,747.990
124,15.170,591.765,748.613
125,15.046,594.058,749.242
126,14.920,596.324,749.867
127,14.793,598.564,750.482
128,14.664,600.776,751.098
129,14.534,602.960,751.706
130,14.403,605.111,752.314
131,14.271,607.230,752.920
132,14.137,609.311,753.518
133,14.002,611.359,754.118
134,13.866,613.368,754.710
135,13.728,615.339,755.305
136,13.589,617.268,755.893
137,13.449,619.157,756.480
138,13.308,621.002,757.065
139,13.166,622.805,757.646
140,13.022,624.564,758.228
141,12.878,626.279,758.806
142,12.732,627.949,759.381
143,12.586,629.576,759.959
144,12.439,631.158,760.532
145,12.290,632.699,761.103
146,12.142,634.196,761.676
147,11.992,635.652,762.248
148,11.842,637.071,762.819
149,11.691,638.449,763.388
150,11.540,639.792,763.958
151,11.389,641.101,764.529
152,11.237,642.378,765.101
153,11.086,643.625,765.673
154,10.934,644.846,766.244
155,10.782,646.042,766.817
156,10.630,647.215,767.390
157,10.478,648.369,767.967
158,10.326,649.507,768.546
159,10.175,650.631,769.127
160,10.024,651.743,769.710
161,9.873,652.847,770.294
162,9.723,653.944,770.882
163,9.573,655.040,771.474
164,9.425,656.133,772.070
165,9.276,657.230,772.672
166,9.128,658.329,773.275
167,8.982,659.436,773.884
168,8.836,660.553,774.499
169,8.690,661.682,775.121
170,8.546,662.824,775.749
171,8.403,663.984,776.382
172,8.260,665.163,777.025
173,8.119,666.365,777.679
174,7.979,667.592,778.338
175,7.840,668.847,779.009
176,7.702,670.134,779.693
177,7.566,671.452,780.384
178,7.430,672.813,781.091
179,7.297,674.209,781.812
180,7.164,675.659,782.547
181,7.034,677.150,783.296
182,6.905,678.705,784.072
183,6.777,680.315,784.858
184,6.652,681.995,785.667
185,6.529,683.746,786.499
186,6.407,685.588,787.359
187,6.288,687.515,788.243
188,6.172,689.559,789.162
189,6.058,691.708,790.112
190,5.947,694.001,791.101
191,5.840,696.440,792.130
192,5.736,699.044,793.201
193,5.636,701.848,794.326
194,5.540,704.873,795.507
195,5.449,708.148,796.749
196,5.364,711.712,798.060
197,5.285,715.602,799.445
198,5.213,719.861,800.917
199,5.149,724.527,802.480
200,5.094,729.627,804.141
201,5.047,735.149,805.903
202,5.009,741.027,807.768
203,4.979,747.094,809.720
204,4.954,753.089,811.743
205,4.931,758.744,813.806
206,4.909,763.970,815.918
207,4.887,768.821,817.956
208,4.865,773.385,819.946
209,4.843,777.697,821.844
210,4.822,781.783,823.653
211,4.800,785.660,825.378
212,4.779,789.339,827.012
213,4.759,792.833,828.560
214,4.739,796.153,830.027
215,4.719,799.306,831.416
216,4.700,802.297,832.731
217,4.681,805.139,833.977
218,4.663,807.828,835.149
219,4.646,810.379,836.252
220,4.629,812.798,837.297
221,4.613,815.090,838.285
222,4.597,817.261,839.221
223,4.582,819.320,840.107
224,4.568,821.266,840.945
225,4.554,823.106,841.744
226,4.540,824.848,842.499
227,4.527,826.495,843.212
228,4.514,828.053,843.886
229,4.502,829.526,844.523
230,4.490,830.916,845.120
231,4.479,832.230,845.681
232,4.468,833.470,846.210
233,4.457,834.641,846.711
234,4.447,835.748,847.184
235,4.437,836.791,847.631
236,4.427,837.776,848.055
237,4.418,838.705,848.455
238,4.409,839.582,848.832
239,4.401,840.410,849.188
240,4.392,841.189,849.521
241,4.384,841.924,849.834
242,4.376,842.618,850.130
243,4.368,843.272,850.409
244,4.361,843.889,850.674
245,4.354,844.470,850.922
246,4.347,845.019,851.158
247,4.340,845.536,851.379
248,4.333,846.024,851.588
249,4.327,846.483,851.785
250,4.321,846.917,851.969
251,4.315,847.325,852.144
252,4.309,847.711,852.309
253,4.303,848.075,852.465
254,4.298,848.418,852.612
255,4.292,848.743,852.751
256,4.287,849.048,852.881
257,4.282,849.337,853.005
258,4.277,849.609,853.121
259,4.272,849.867,853.233
260,4.267,850.110,853.336
261,4.262,850.339,853.434
262,4.258,850.556,853.526
263,4.253,850.761,853.614
264,4.249,850.956,853.698
265,4.245,851.139,853.777
266,4.241,851.313,853.851
267,4.236,851.477,853.922
268,4.232,851.632,853.988
269,4.229,851.780,854.051
270,4.225,851.919,854.110
271,4.221,852.052,854.167
272,4.217,852.177,854.222
273,4.214,852.296,854.274
274,4.210,852.409,854.321
275,4.207,852.516,854.367
276,4.203,852.618,854.410
277,4.200,852.715,854.451
278,4.197,852.807,854.492
279,4.194,852.894,854.530
280,4.191,852.978,854.566
281,4.188,853.057,854.599
282,4.185,853.133,854.631
283,4.182,853.205,854.662
284,4.179,853.273,854.692
285,4.176,853.339,854.721
286,4.173,853.402,854.748
287,4.170,853.461,854.774
288,4.168,853.519,854.798
289,4.165,853.574,854.820
290,4.162,853.626,854.843
291,4.160,853.676,854.866
292,4.157,853.724,854.887
293,4.155,853.769,854.906
294,4.152,853.814,854.925
295,4.150,853.856,854.943
296,4.147,853.897,854.961
297,4.145,853.936,854.979
298,4.143,853.973,854.995
299,4.140,854.009,855.010
300,4.138,854.044,855.024
301,4.136,854.077,855.038
302,4.134,854.109,855.053
303,4.132,854.140,855.068
304,4.129,854.170,855.081
305,4.127,854.198,855.092
306,4.125,854.227,855.104
307,4.123,854.254,855.116
308,4.121,854.280,855.127
309,4.119,854.305,855.139
310,4.117,854.329,855.149
311,4.115,854.353,855.158
312,4.113,854.376,855.168
313,4.112,854.397,855.179
314,4.110,854.419,855.189
315,4.108,854.439,855.197
316,4.106,854.460,855.206
317,4.104,854.479,855.213
318,4.102,854.498,855.222
319,4.101,854.517,855.231
320,4.099,854.534,855.239
321,4.097,854.552,855.246
322,4.096,854.568,855.253
323,4.094,854.585,855.260
324,4.092,854.602,855.268
325,4.091,854.617,855.276
326,4.089,854.632,855.281
327,4.087,854.647,855.288
328,4.086,854.661,855.293
329,4.084,854.676,855.300
330,4.083,854.689,855.307
331,4.081,854.703,855.313
332,4.080,854.716,855.318
333,4.078,854.729,855.323
334,4.077,854.741,855.329
335,4.075,854.754,855.335
336,4.074,854.766,855.340
337,4.072,854.777,855.345
338,4.071,854.789,855.349
339,4.070,854.800,855.354
340,4.068,854.811,855.360
341,4.067,854.822,855.365
342,4.066,854.832,855.369
343,4.064,854.842,855.373
344,4.063,854.852,855.377
345,4.062,854.862,855.383
346,4.060,854.872,855.387
347,4.059,854.881,855.391
348,4.058,854.891,855.394
349,4.056,854.899,855.398
350,4.055,854.908,855.403
351,4.054,854.918,855.407
352,4.053,854.926,855.410
353,4.051,854.934,855.413
354,4.050,854.943,855.418
355,4.049,854.950,855.422
356,4.048,854.959,855.425
357,4.047,854.967,855.428
358,4.045,854.974,855.431
359,4.044,854.981,855.435
360,4.043,854.990,855.439
361,4.042,854.997,855.442
362,4.041,855.004,855.445
363,4.040,855.010,855.447
364,4.039,855.018,855.452
365,4.038,855.025,855.455
366,4.036,855.031,855.458
367,4.035,855.038,855.460
368,4.034,855.045,855.463
369,4.033,855.051,855.466
370,4.032,855.057,855.469
371,4.031,855.063,855.472
372,4.030,855.070,855.474
373,4.029,855.076,855.477
374,4.028,855.082,855.480
375,4.027,855.087,855.483
376,4.026,855.093,855.484
377,4.025,855.099,855.486
378,4.024,855.104,855.490
379,4.023,855.110,855.493
380,4.022,855.115,855.495
381,4.021,855.121,855.496
382,4.020,855.125,855.499
383,4.019,855.131,855.502
384,4.018,855.136,855.504
385,4.017,855.141,855.506
386,4.016,855.146,855.508
387,4.015,855.151,855.511
388,4.014,855.156,855.514
389,4.014,855.161,855.515
390,4.013,855.165,855.517
391,4.012,855.170,855.518
392,4.011,855.174,855.521
393,4.010,855.179,855.524
394,4.009,855.183,855.525
395,4.008,855.188,855.526
396,4.007,855.192,855.529
397,4.006,855.197,855.532
398,4.006,855.201,855.533
399,4.005,855.205,855.534
400,4.004,855.209,855.536
401,4.003,855.213,855.538
402,4.002,855.217,855.541
403,4.001,855.221,855.542
404,4.001,855.225,855.543
405,4.000,855.229,855.545
406,3.999,855.233,855.548
407,3.998,855.236,855.549
408,3.997,855.240,855.550
409,3.997,855.243,855.551
410,3.996,855.247,855.554
411,3.995,855.251,855.556
412,3.994,855.255,855.557
413,3.993,855.258,855.558
414,3.993,855.261,855.560
415,3.992,855.265,855.562
416,3.991,855.268,855.564
417,3.990,855.272,855.564
418,3.990,855.275,855.566
419,3.989,855.279,855.568
420,3.988,855.281,855.570
421,3.987,855.285,855.570
422,3.987,855.288,855.571
423,3.986,855.291,855.574
424,3.985,855.294,855.575
425,3.984,855.298,855.576
426,3.984,855.300,855.577
427,3.983,855.303,855.579
428,3.982,855.306,855.581
429,3.982,855.309,855.582
430,3.981,855.312,855.582
431,3.980,855.315,855.584
432,3.980,855.318,855.586
433,3.979,855.320,855.587
434,3.978,855.323,855.588
435,3.977,855.326,855.589
436,3.977,855.329,855.591
437,3.976,855.331,855.592
438,3.975,855.334,855.593
439,3.975,855.337,855.593
440,3.974,855.340,855.595
441,3.973,855.342,855.597
442,3.973,855.344,855.598
443,3.972,855.347,855.598
444,3.972,855.349,855.600
445,3.971,855.352,855.601
446,3.970,855.354,855.602
447,3.970,855.357,855.603
448,3.969,855.359,855.604
449,3.968,855.362,855.606
450,3.968,855.364,855.607
451,3.967,855.367,855.607
452,3.966,855.368,855.608
453,3.966,855.371,855.610
454,3.965,855.373,855.611
455,3.965,855.376,855.611
456,3.964,855.378,855.612
457,3.963,855.380,855.614
458,3.963,855.382,855.615
459,3.962,855.385,855.615
460,3.962,855.386,855.616
461,3.961,855.389,855.618
462,3.960,855.391,855.619
463,3.960,855.393,855.619
464,3.959,855.395,855.620
465,3.959,855.396,855.621
466,3.958,855.399,855.623
467,3.958,855.400,855.623
468,3.957,855.403,855.624
469,3.956,855.404,855.624
470,3.956,855.407,855.626
471,3.955,855.408,855.627
472,3.955,855.411,855.627
473,3.954,855.412,855.628
474,3.954,855.414,855.630
475,3.953,855.416,855.630
476,3.953,855.418,855.631
477,3.952,855.420,855.631
478,3.951,855.422,855.633
479,3.951,855.423,855.634
480,3.950,855.425,855.634
481,3.950,855.427,855.635
482,3.949,855.429,855.636
483,3.949,855.430,855.637
484,3.948,855.433,855.637
485,3.948,855.434,855.638
486,3.947,855.436,855.639
487,3.947,855.437,855.640
488,3.946,855.439,855.640
489,3.946,855.441,855.641
490,3.945,855.443,855.642
491,3.945,855.444,855.643
492,3.944,855.446,855.643
493,3.944,855.447,855.644
494,3.943,855.449,855.645
495,3.943,855.450,855.646
496,3.942,855.452,855.646
497,3.942,855.453,855.647
498,3.941,855.455,855.648
499,3.941,855.457,855.649
500,3.940,855.458,855.649
501,3.940,855.460,855.649
502,3.939,855.461,855.651
503,3.939,855.463,855.651
504,3.938,855.464,855.651
505,3.938,855.465,855.652
506,3.937,855.467,855.654
507,3.937,855.468,855.654
508,3.936,855.470,855.654
509,3.936,855.471,855.655
510,3.935,855.473,855.656
511,3.935,855.474,855.657
512,3.934,855.476,855.657
513,3.934,855.477,855.657
514,3.933,855.478,855.659
515,3.933,855.479,855.659
516,3.933,855.481,855.659
517,3.932,855.482,855.660
518,3.932,855.484,855.661
519,3.931,855.485,855.662
520,3.931,855.486,855.662
521,3.930,855.487,855.662
522,3.930,855.489,855.663
523,3.929,855.490,855.664
524,3.929,855.491,855.664
525,3.928,855.492,855.664
526,3.928,855.494,855.666
527,3.928,855.495,855.666
528,3.927,855.496,855.666
529,3.927,855.498,855.667
530,3.926,855.499,855.668
531,3.926,855.500,855.668
532,3.925,855.501,855.668
533,3.925,855.503,855.670
534,3.925,855.503,855.670
535,3.924,855.505,855.670
536,3.924,855.506,855.670
537,3.923,855.507,855.672
538,3.923,855.508,855.672
539,3.922,855.509,855.672
540,3.922,855.510,855.673
541,3.922,855.512,855.674
542,3.921,855.513,855.674
543,3.921,855.514,855.674
544,3.920,855.515,855.675
545,3.920,855.516,855.676
546,3.920,855.517,855.676
547,3.919,855.518,855.676
548,3.919,855.519,855.676
549,3.918,855.520,855.678
550,3.918,855.521,855.678
551,3.918,855.522,855.678
552,3.917,855.523,855.678
553,3.917,855.524,855.680
554,3.916,855.525,855.680
555,3.916,855.526,855.680
556,3.916,855.528,855.681
557,3.915,855.528,855.681
558,3.915,855.530,855.681
559,3.914,855.530,855.682
560,3.914,855.532,855.683
561,3.914,855.532,855.683
562,3.913,855.533,855.683
563,3.913,855.534,855.683
564,3.913,855.535,855.685
565,3.912,855.536,855.685
566,3.912,855.537,855.685
567,3.911,855.538,855.685
568,3.911,855.539,855.686
569,3.911,855.540,855.687
570,3.910,855.541,855.687
571,3.910,855.542,855.687
572,3.910,855.543,855.688
573,3.909,855.543,855.688
574,3.909,855.545,855.688
575,3.908,855.546,855.689
576,3.908,855.546,855.690
577,3.908,855.547,855.689
578,3.907,855.548,855.690
579,3.907,855.549,855.691
580,3.907,855.550,855.691
581,3.906,855.551,855.691
582,3.906,855.551,855.691
583,3.906,855.552,855.692
584,3.905,855.553,855.693
585,3.905,855.554,855.693
586,3.904,855.555,855.693
587,3.904,855.556,855.694
588,3.904,855.556,855.694
589,3.903,855.557,855.694
590,3.903,855.558,855.695
591,3.903,855.559,855.695
592,3.902,855.560,855.695
593,3.902,855.561,855.696
594,3.902,855.562,855.697
595,3.901,855.562,855.697
596,3.901,855.563,855.697
597,3.901,855.564,855.697
598,3.900,855.565,855.698
599,3.900,855.565,855.698
600,3.900,855.566,855.698
601,3.899,855.567,855.698
602,3.899,855.568,855.699
603,3.899,855.569,855.699
604,3.898,855.569,855.700
605,3.898,855.570,855.700
606,3.898,855.571,855.701
607,3.897,855.572,855.701
608,3.897,855.572,855.701
609,3.897,855.573,855.702
610,3.896,855.574,855.702
611,3.896,855.574,855.702
612,3.896,855.575,855.702
613,3.895,855.576,855.703
614,3.895,855.577,855.703
615,3.895,855.577,855.703
616,3.894,855.578,855.704
617,3.894,855.579,855.704
618,3.894,855.579,855.704
619,3.893,855.580,855.704
620,3.893,855.581,855.705
621,3.893,855.581,855.706
622,3.893,855.582,855.705
623,3.892,855.583,855.706
624,3.892,855.583,855.707
625,3.892,855.584,855.706
626,3.891,855.585,855.707
627,3.891,855.585,855.708
628,3.891,855.586,855.708
629,3.890,855.587,855.708
630,3.890,855.587,855.708
631,3.890,855.588,855.709
632,3.889,855.589,855.709
633,3.889,855.589,855.709
634,3.889,855.590,855.709
635,3.889,855.591,855.710
636,3.888,855.591,855.710
637,3.888,855.592,855.710
638,3.888,855.593,855.711
639,3.887,855.593,855.711
640,3.887,855.594,855.711
641,3.887,855.594,855.711
642,3.886,855.595,855.712
643,3.886,855.595,855.712
644,3.886,855.596,855.712
645,3.886,855.597,855.713
646,3.885,855.597,855.713
647,3.885,855.598,855.713
648,3.885,855.598,855.713
649,3.884,855.599,855.714
650,3.884,855.600,855.714
651,3.884,855.600,855.714
652,3.884,855.601,855.714
653,3.883,855.601,855.715
654,3.883,855.602,855.715
655,3.883,855.603,855.715
656,3.882,855.603,855.716
657,3.882,855.604,855.716
658,3.882,855.604,855.716
659,3.882,855.605,855.716
660,3.881,855.605,855.717
661,3.881,855.606,855.717
662,3.881,855.607,855.717
663,3.880,855.607,855.717
664,3.880,855.608,855.718
665,3.880,855.608,855.718
666,3.880,855.609,855.718
667,3.879,855.609,855.718
668,3.879,855.610,855.719
669,3.879,855.610,855.718
670,3.879,855.611,855.719
671,3.878,855.611,855.719
672,3.878,855.612,855.719
673,3.878,855.612,855.719
674,3.877,855.613,855.720
675,3.877,855.613,855.720
676,3.877,855.614,855.720
677,3.877,855.614,855.720
678,3.876,855.615,855.721
679,3.876,855.615,855.721
680,3.876,855.616,855.721
681,3.876,855.617,855.722
682,3.875,855.617,855.722
683,3.875,855.618,855.722
684,3.875,855.618,855.722
685,3.875,855.619,855.723
686,3.874,855.619,855.723
687,3.874,855.619,855.723
688,3.874,855.620,855.723
689,3.873,855.620,855.724
690,3.873,855.621,855.723
691,3.873,855.621,855.724
692,3.873,855.622,855.724
693,3.872,855.622,855.724
694,3.872,855.623,855.724
695,3.872,855.623,855.725
696,3.872,855.624,855.725
697,3.871,855.624,855.725
698,3.871,855.625,855.725
699,3.871,855.625,855.726
700,3.871,855.626,855.726
701,3.870,855.626,855.726
702,3.870,855.626,855.726
703,3.870,855.627,855.727
704,3.870,855.628,855.726
705,3.869,855.628,855.727
706,3.869,855.628,855.727
707,3.869,855.629,855.727
708,3.869,855.629,855.727
709,3.868,855.630,855.727
710,3.868,855.630,855.728
711,3.868,855.631,855.728
712,3.868,855.631,855.728
713,3.867,855.631,855.729
714,3.867,855.632,855.729
715,3.867,855.632,855.729
716,3.867,855.633,855.729
717,3.867,855.633,855.729
718,3.866,855.634,855.729
719,3.866,855.634,855.729
720,3.866,855.634,855.730
721,3.866,855.635,855.730
722,3.865,855.635,855.730
723,3.865,855.636,855.730
724,3.865,855.636,855.731
725,3.865,855.637,855.731
726,3.864,855.637,855.731
727,3.864,855.637,855.731
728,3.864,855.638,855.731
729,3.864,855.638,855.731
730,3.863,855.639,855.732
731,3.863,855.639,855.732
732,3.863,855.639,855.732
733,3.863,855.640,855.732
734,3.862,855.640,855.733
735,3.862,855.640,855.733
736,3.862,855.641,855.733
737,3.862,855.641,855.733
738,3.862,855.642,855.733
739,3.861,855.642,855.733
740,3.861,855.642,855.733
741,3.861,855.643,855.734
742,3.861,855.643,855.734
743,3.860,855.644,855.734
744,3.860,855.644,855.734
745,3.860,855.644,855.735
746,3.860,855.645,855.734
747,3.860,855.645,855.735
748,3.859,855.646,855.735
749,3.859,855.646,855.735
750,3.859,855.646,855.735
751,3.859,855.647,855.736
752,3.858,855.647,855.736
753,3.858,855.647,855.736
754,3.858,855.648,855.736
755,3.858,855.648,855.736
756,3.858,855.649,855.736
757,3.857,855.649,855.736
758,3.857,855.649,855.737
759,3.857,855.649,855.737
760,3.857,855.650,855.737
761,3.856,855.650,855.737
762,3.856,855.651,855.737
763,3.856,855.651,855.737
764,3.856,855.651,855.737
765,3.856,855.652,855.738
766,3.855,855.652,855.738
767,3.855,855.652,855.738
768,3.855,855.653,855.738
769,3.855,855.653,855.739
770,3.855,855.653,855.738
771,3.854,855.654,855.739
772,3.854,855.654,855.739
773,3.854,855.654,855.739
774,3.854,855.655,855.739
775,3.853,855.655,855.740
776,3.853,855.655,855.740
777,3.853,855.656,855.739
778,3.853,855.656,855.740
779,3.853,855.656,855.740
780,3.852,855.657,855.740
781,3.852,855.657,855.740
782,3.852,855.657,855.741
783,3.852,855.658,855.741
784,3.852,855.658,855.741
785,3.851,855.658,855.741
786,3.851,855.659,855.741
787,3.851,855.659,855.741
788,3.851,855.659,855.741
789,3.851,855.660,855.742
790,3.850,855.660,855.742
791,3.850,855.660,855.742
792,3.850,855.661,855.742
793,3.850,855.661,855.742
794,3.850,855.661,855.742
795,3.849,855.661,855.742
796,3.849,855.662,855.743
797,3.849,855.662,855.742
798,3.849,855.662,855.743
799,3.849,855.663,855.743
800,3.848,855.663,855.743
801,3.848,855.663,855.743
802,3.848,855.664,855.743
803,3.848,855.664,855.744
804,3.848,855.664,855.743
805,3.847,855.665,855.744
806,3.847,855.665,855.744
807,3.847,855.665,855.744
808,3.847,855.665,855.744
809,3.847,855.666,855.744
810,3.846,855.666,855.745
811,3.846,855.666,855.744
812,3.846,855.667,855.744
813,3.846,855.667,855.745
814,3.846,855.667,855.745
815,3.845,855.667,855.745
816,3.845,855.668,855.745
817,3.845,855.668,855.745
818,3.845,855.668,855.745
819,3.845,855.669,855.746
820,3.844,855.669,855.746
821,3.844,855.669,855.746
822,3.844,855.669,855.746
823,3.844,855.670,855.746
824,3.844,855.670,855.746
825,3.844,855.670,855.746
826,3.843,855.671,855.747
827,3.843,855.671,855.747
828,3.843,855.671,855.747
829,3.843,855.671,855.747
830,3.843,855.672,855.747
831,3.842,855.672,855.747
832,3.842,855.672,855.747
833,3.842,855.672,855.748
834,3.842,855.673,855.748
835,3.842,855.673,855.747
836,3.841,855.673,855.748
837,3.841,855.673,855.748
838,3.841,855.674,855.748
839,3.841,855.674,855.748
840,3.841,855.674,855.748
841,3.841,855.675,855.748
842,3.840,855.675,855.748
843,3.840,855.675,855.749
844,3.840,855.675,855.749
845,3.840,855.676,855.749
846,3.840,855.676,855.749
847,3.839,855.676,855.749
848,3.839,855.676,855.749
849,3.839,855.677,855.749
850,3.839,855.677,855.750
851,3.839,855.677,855.749
852,3.839,855.677,855.749
853,3.838,855.678,855.750
854,3.838,855.678,855.750
855,3.838,855.678,855.750
856,3.838,855.678,855.750
857,3.838,855.679,855.750
858,3.838,855.679,855.750
859,3.837,855.679,855.750
860,3.837,855.679,855.751
861,3.837,855.680,855.751
862,3.837,855.680,855.751
863,3.837,855.680,855.751
864,3.836,855.680,855.751
865,3.836,855.681,855.751
866,3.836,855.681,855.751
867,3.836,855.681,855.751
868,3.836,855.681,855.751
869,3.836,855.682,855.751
870,3.835,855.682,855.752
871,3.835,855.682,855.752
872,3.835,855.682,855.752
873,3.835,855.683,855.752
874,3.835,855.683,855.752
875,3.835,855.683,855.752
876,3.834,855.683,855.752
877,3.834,855.683,855.753
878,3.834,855.684,855.752
879,3.834,855.684,855.753
880,3.834,855.684,855.753
881,3.834,855.684,855.753
882,3.833,855.685,855.753
883,3.833,855.685,855.753
884,3.833,855.685,855.753
885,3.833,855.685,855.753
886,3.833,855.685,855.754
887,3.833,855.686,855.754
888,3.832,855.686,855.753
889,3.832,855.686,855.754
890,3.832,855.686,855.754
891,3.832,855.687,855.754
892,3.832,855.687,855.754
893,3.832,855.687,855.754
894,3.831,855.687,855.754
895,3.831,855.687,855.754
896,3.831,855.688,855.755
897,3.831,855.688,855.755
898,3.831,855.688,855.754
899,3.831,855.688,855.755
900,3.830,855.689,855.755
901,3.830,855.689,855.755
902,3.830,855.689,855.755
903,3.830,855.689,855.755
904,3.830,855.689,855.755
905,3.830,855.690,855.755
906,3.829,855.690,855.756
907,3.829,855.690,855.755
908,3.829,855.690,855.755
909,3.829,855.690,855.756
910,3.829,855.691,855.756
911,3.829,855.691,855.756
912,3.828,855.691,855.756
913,3.828,855.691,855.756
914,3.828,855.691,855.756
915,3.828,855.692,855.756
916,3.828,855.692,855.757
917,3.828,855.692,855.756
918,3.827,855.692,855.756
919,3.827,855.693,855.757
920,3.827,855.693,855.757
921,3.827,855.693,855.757
922,3.827,855.693,855.757
923,3.827,855.693,855.757
924,3.827,855.694,855.757
925,3.826,855.694,855.757
926,3.826,855.694,855.757
927,3.826,855.694,855.757
928,3.826,855.694,855.757
929,3.826,855.694,855.758
930,3.826,855.695,855.758
931,3.825,855.695,855.758
932,3.825,855.695,855.758
933,3.825,855.695,855.758
934,3.825,855.695,855.758
935,3.825,855.696,855.758
936,3.825,855.696,855.758
937,3.825,855.696,855.758
938,3.824,855.696,855.759
939,3.824,855.696,855.759
940,3.824,855.697,855.758
941,3.824,855.697,855.758
942,3.824,855.697,855.759
943,3.824,855.697,855.759
944,3.823,855.697,855.759
945,3.823,855.698,855.759
946,3.823,855.698,855.759
947,3.823,855.698,855.759
948,3.823,855.698,855.759
949,3.823,855.698,855.759
950,3.823,855.698,855.759
951,3.822,855.699,855.760
952,3.822,855.699,855.760
953,3.822,855.699,855.760
954,3.822,855.699,855.760
955,3.822,855.699,855.760
956,3.822,855.700,855.760
957,3.822,855.700,855.760
958,3.821,855.700,855.760
959,3.821,855.700,855.760
960,3.821,855.700,855.760
961,3.821,855.700,855.760
962,3.821,855.701,855.761
963,3.821,855.701,855.760
964,3.821,855.701,855.761
965,3.820,855.701,855.761
966,3.820,855.701,855.761
967,3.820,855.701,855.761
968,3.820,855.702,855.761
969,3.820,855.702,855.761
970,3.820,855.702,855.761
971,3.820,855.702,855.761
972,3.819,855.702,855.761
973,3.819,855.703,855.761
974,3.819,855.703,855.762
975,3.819,855.703,855.762
976,3.819,855.703,855.761
977,3.819,855.703,855.762
978,3.819,855.703,855.762
979,3.818,855.704,855.762
980,3.818,855.704,855.762
981,3.818,855.704,855.762
982,3.818,855.704,855.762
983,3.818,855.704,855.762
984,3.818,855.704,855.762
985,3.818,855.705,855.762
986,3.817,855.705,855.762
987,3.817,855.705,855.763
988,3.817,855.705,855.763
989,3.817,855.705,855.762
990,3.817,855.705,855.763
991,3.817,855.706,855.763
992,3.817,855.706,855.763
993,3.816,855.706,855.763
994,3.816,855.706,855.763
995,3.816,855.706,855.763
