# Time (s),Mass (g),T Back (K),T Front (K)
267,5.956,760.394,787.303
268,5.941,761.556,788.087
269,5.926,762.691,788.851
270,5.911,763.819,789.613
271,5.897,764.928,790.363
272,5.883,766.022,791.104
273,5.869,767.105,791.841
274,5.855,768.168,792.561
275,5.841,769.224,793.283
276,5.828,770.259,793.987
277,5.815,771.285,794.688
278,5.802,772.298,795.382
279,5.789,773.294,796.063
280,5.776,774.282,796.745
281,5.764,775.252,797.408
282,5.752,776.213,798.071
283,5.740,777.161,798.724
284,5.728,778.095,799.367
285,5.717,779.021,800.011
286,5.705,779.929,800.635
287,5.694,780.829,801.263
288,5.683,781.717,801.878
289,5.672,782.593,802.486
290,5.661,783.459,803.091
291,5.651,784.312,803.681
292,5.641,785.156,804.275
293,5.630,785.988,804.852
294,5.620,786.809,805.428
295,5.610,787.621,805.998
296,5.601,788.421,806.555
297,5.591,789.213,807.117
298,5.582,789.993,807.659
299,5.572,790.763,808.204
300,5.563,791.524,808.740
301,5.554,792.275,809.266
302,5.545,793.018,809.795
303,5.536,793.748,810.306
304,5.528,794.472,810.822
305,5.519,795.184,811.325
306,5.511,795.889,811.823
307,5.503,796.586,812.321
308,5.495,797.273,812.802
309,5.487,797.952,813.290
310,5.479,798.620,813.762
311,5.471,799.282,814.234
312,5.463,799.935,814.701
313,5.456,800.579,815.156
314,5.448,801.217,815.617
315,5.441,801.844,816.059
316,5.434,802.465,816.505
317,5.426,803.077,816.944
318,5.419,803.682,817.374
319,5.412,804.281,817.808
320,5.406,804.870,818.224
321,5.399,805.452,818.647
322,5.392,806.027,819.058
323,5.386,806.595,819.465
324,5.379,807.157,819.872
325,5.373,807.710,820.264
326,5.366,808.258,820.664
327,5.360,808.796,821.050
328,5.354,809.330,821.435
329,5.348,809.857,821.817
330,5.342,810.377,822.186
331,5.336,810.892,822.564
332,5.330,811.398,822.925
333,5.324,811.898,823.290
334,5.319,812.393,823.648
335,5.313,812.881,823.998
336,5.308,813.365,824.354
337,5.302,813.840,824.692
338,5.297,814.311,825.037
339,5.291,814.775,825.373
340,5.286,815.234,825.705
341,5.281,815.686,826.038
342,5.276,816.134,826.357
343,5.271,816.576,826.683
344,5.266,817.012,826.998
345,5.261,817.442,827.311
346,5.256,817.868,827.624
347,5.251,818.288,827.924
348,5.246,818.704,828.233
349,5.242,819.113,828.527
350,5.237,819.518,828.824
351,5.232,819.918,829.117
352,5.228,820.313,829.402
353,5.223,820.704,829.693
354,5.219,821.088,829.968
355,5.215,821.468,830.249
356,5.210,821.844,830.524
357,5.206,822.215,830.793
358,5.202,822.583,831.066
359,5.198,822.945,831.325
360,5.194,823.302,831.591
361,5.189,823.655,831.848
362,5.185,824.004,832.104
363,5.181,824.349,832.359
364,5.177,824.689,832.603
365,5.174,825.025,832.856
366,5.170,825.357,833.096
367,5.166,825.685,833.337
368,5.162,826.009,833.576
369,5.158,826.329,833.808
370,5.155,826.645,834.046
371,5.151,826.957,834.271
372,5.148,827.265,834.500
373,5.144,827.570,834.724
374,5.140,827.871,834.943
375,5.137,828.169,835.167
376,5.133,828.462,835.378
377,5.130,828.752,835.594
378,5.127,829.038,835.804
379,5.123,829.322,836.012
380,5.120,829.602,836.221
381,5.117,829.878,836.420
382,5.113,830.150,836.626
383,5.110,830.420,836.822
384,5.107,830.686,837.019
385,5.104,830.949,837.215
386,5.101,831.210,837.403
387,5.098,831.466,837.598
388,5.095,831.720,837.781
389,5.092,831.970,837.968
390,5.089,832.218,838.151
391,5.086,832.463,838.330
392,5.083,832.705,838.513
393,5.080,832.943,838.684
394,5.077,833.179,838.862
395,5.074,833.412,839.033
396,5.071,833.642,839.203
397,5.069,833.870,839.374
398,5.066,834.095,839.536
399,5.063,834.316,839.705
400,5.060,834.536,839.864
401,5.058,834.753,840.026
402,5.055,834.967,840.186
403,5.053,835.178,840.340
404,5.050,835.387,840.499
405,5.047,835.594,840.648
406,5.045,835.798,840.802
407,5.042,835.999,840.952
408,5.040,836.199,841.098
409,5.037,836.396,841.247
410,5.035,836.591,841.387
411,5.032,836.783,841.533
412,5.030,836.973,841.673
413,5.028,837.160,841.812
414,5.025,837.346,841.952
415,5.023,837.530,842.085
416,5.020,837.711,842.223
417,5.018,837.890,842.353
418,5.016,838.067,842.486
419,5.014,838.241,842.616
420,5.011,838.414,842.743
421,5.009,838.585,842.874
422,5.007,838.754,842.995
423,5.005,838.920,843.121
424,5.003,839.085,843.244
425,5.000,839.248,843.364
426,4.998,839.409,843.486
427,4.996,839.568,843.601
428,4.994,839.726,843.721
429,4.992,839.881,843.835
430,4.990,840.034,843.950
431,4.988,840.186,844.064
432,4.986,840.336,844.173
433,4.984,840.484,844.288
434,4.982,840.631,844.393
435,4.980,840.776,844.503
436,4.978,840.919,844.610
437,4.976,841.060,844.713
438,4.974,841.200,844.820
439,4.972,841.339,844.920
440,4.970,841.475,845.024
441,4.968,841.610,845.124
442,4.966,841.744,845.224
443,4.965,841.876,845.324
444,4.963,842.006,845.418
445,4.961,842.135,845.517
446,4.959,842.262,845.610
447,4.957,842.388,845.705
448,4.956,842.513,845.798
449,4.954,842.636,845.889
450,4.952,842.758,845.983
451,4.950,842.878,846.069
452,4.949,842.997,846.160
453,4.947,843.114,846.247
454,4.945,843.230,846.334
455,4.944,843.346,846.422
456,4.942,843.460,846.503
457,4.940,843.572,846.590
458,4.939,843.682,846.672
459,4.937,843.792,846.754
460,4.935,843.901,846.836
461,4.934,844.008,846.915
462,4.932,844.115,846.997
463,4.930,844.219,847.073
464,4.929,844.322,847.152
465,4.927,844.425,847.228
466,4.926,844.527,847.303
467,4.924,844.627,847.380
468,4.923,844.726,847.451
469,4.921,844.824,847.527
470,4.920,844.921,847.598
471,4.918,845.017,847.670
472,4.917,845.112,847.741
473,4.915,845.205,847.810
474,4.914,845.298,847.882
475,4.912,845.390,847.948
476,4.911,845.480,848.018
477,4.909,845.570,848.084
478,4.908,845.658,848.150
479,4.907,845.746,848.218
480,4.905,845.833,848.280
481,4.904,845.918,848.346
482,4.902,846.003,848.408
483,4.901,846.087,848.471
484,4.900,846.170,848.534
485,4.898,846.252,848.594
486,4.897,846.332,848.657
487,4.896,846.413,848.715
488,4.894,846.492,848.776
489,4.893,846.571,848.834
490,4.892,846.648,848.891
491,4.890,846.725,848.950
492,4.889,846.801,849.005
493,4.888,846.876,849.064
494,4.887,846.950,849.118
495,4.885,847.023,849.174
496,4.884,847.096,849.228
497,4.883,847.167,849.281
498,4.882,847.238,849.336
499,4.880,847.309,849.387
500,4.879,847.379,849.440
501,4.878,847.448,849.492
502,4.877,847.516,849.543
503,4.875,847.583,849.594
504,4.874,847.650,849.642
505,4.873,847.715,849.694
506,4.872,847.780,849.741
507,4.871,847.845,849.790
508,4.870,847.909,849.838
509,4.868,847.972,849.885
510,4.867,848.034,849.933
511,4.866,848.096,849.978
512,4.865,848.157,850.025
513,4.864,848.217,850.070
514,4.863,848.277,850.115
515,4.862,848.337,850.160
516,4.860,848.395,850.202
517,4.859,848.453,850.248
518,4.858,848.510,850.289
519,4.857,848.567,850.333
520,4.856,848.622,850.375
521,4.855,848.678,850.416
522,4.854,848.733,850.459
523,4.853,848.788,850.498
524,4.852,848.841,850.540
525,4.851,848.895,850.579
526,4.850,848.947,850.619
527,4.849,849.000,850.658
528,4.848,849.051,850.696
529,4.847,849.102,850.736
530,4.846,849.152,850.772
531,4.845,849.203,850.811
532,4.844,849.252,850.848
533,4.843,849.301,850.884
534,4.842,849.349,850.921
535,4.841,849.398,850.956
536,4.840,849.445,850.993
537,4.839,849.492,851.028
538,4.838,849.538,851.063
539,4.837,849.585,851.098
540,4.836,849.630,851.131
541,4.835,849.676,851.167
542,4.834,849.720,851.199
543,4.833,849.764,851.233
544,4.832,849.808,851.266
545,4.831,849.851,851.298
546,4.830,849.894,851.331
547,4.829,849.936,851.362
548,4.828,849.978,851.395
549,4.827,850.020,851.425
550,4.826,850.061,851.456
551,4.825,850.102,851.487
552,4.825,850.142,851.517
553,4.824,850.182,851.548
554,4.823,850.222,851.576
555,4.822,850.261,851.607
556,4.821,850.299,851.636
557,4.820,850.337,851.665
558,4.819,850.376,851.694
559,4.818,850.413,851.721
560,4.817,850.450,851.751
561,4.817,850.487,851.777
562,4.816,850.524,851.805
563,4.815,850.560,851.832
564,4.814,850.596,851.859
565,4.813,850.631,851.886
566,4.812,850.666,851.911
567,4.812,850.701,851.939
568,4.811,850.735,851.963
569,4.810,850.770,851.990
570,4.809,850.803,852.015
571,4.808,850.837,852.040
572,4.807,850.869,852.066
573,4.807,850.902,852.089
574,4.806,850.934,852.115
575,4.805,850.967,852.139
576,4.804,850.999,852.163
577,4.803,851.030,852.187
578,4.803,851.061,852.209
579,4.802,851.092,852.234
580,4.801,851.123,852.256
581,4.800,851.154,852.280
582,4.800,851.183,852.302
583,4.799,851.213,852.324
584,4.798,851.242,852.347
585,4.797,851.272,852.368
586,4.797,851.301,852.391
587,4.796,851.329,852.411
588,4.795,851.357,852.433
589,4.794,851.386,852.455
590,4.794,851.414,852.475
591,4.793,851.441,852.497
592,4.792,851.468,852.516
593,4.791,851.495,852.537
594,4.791,851.523,852.557
595,4.790,851.549,852.577
596,4.789,851.575,852.598
597,4.788,851.601,852.616
598,4.788,851.627,852.637
599,4.787,851.652,852.656
600,4.786,851.678,852.675
601,4.786,851.703,852.694
602,4.785,851.728,852.712
603,4.784,851.752,852.732
604,4.783,851.777,852.749
605,4.783,851.801,852.768
606,4.782,851.825,852.786
607,4.781,851.849,852.804
608,4.781,851.872,852.822
609,4.780,851.895,852.839
610,4.779,851.918,852.858
611,4.779,851.942,852.873
612,4.778,851.964,852.891
613,4.777,851.987,852.908
614,4.777,852.009,852.925
615,4.776,852.031,852.942
616,4.775,852.053,852.958
617,4.775,852.075,852.975
618,4.774,852.096,852.991
619,4.773,852.118,853.007
620,4.773,852.139,853.023
621,4.772,852.159,853.039
622,4.771,852.180,853.055
623,4.771,852.201,853.069
624,4.770,852.222,853.086
625,4.770,852.242,853.101
626,4.769,852.262,853.116
627,4.768,852.282,853.131
628,4.768,852.301,853.146
629,4.767,852.321,853.161
630,4.766,852.341,853.174
631,4.766,852.359,853.190
632,4.765,852.379,853.204
633,4.765,852.397,853.218
634,4.764,852.416,853.232
635,4.763,852.435,853.246
636,4.763,852.453,853.261
637,4.762,852.471,853.274
638,4.762,852.489,853.288
639,4.761,852.507,853.301
640,4.760,852.525,853.314
641,4.760,852.542,853.328
642,4.759,852.560,853.341
643,4.759,852.578,853.354
644,4.758,852.594,853.366
645,4.757,852.611,853.380
646,4.757,852.628,853.392
647,4.756,852.645,853.405
648,4.756,852.661,853.418
649,4.755,852.678,853.430
650,4.755,852.695,853.443
651,4.754,852.711,853.454
652,4.753,852.726,853.467
653,4.753,852.742,853.479
654,4.752,852.758,853.491
655,4.752,852.774,853.503
656,4.751,852.790,853.513
657,4.751,852.805,853.526
658,4.750,852.820,853.537
659,4.750,852.835,853.549
660,4.749,852.850,853.560
661,4.748,852.864,853.571
662,4.748,852.879,853.583
663,4.747,852.894,853.593
664,4.747,852.908,853.605
665,4.746,852.923,853.615
666,4.746,852.937,853.626
667,4.745,852.952,853.637
668,4.745,852.966,853.647
669,4.744,852.979,853.658
670,4.744,852.993,853.668
671,4.743,853.007,853.679
672,4.743,853.021,853.689
673,4.742,853.034,853.699
674,4.742,853.048,853.710
675,4.741,853.061,853.720
676,4.741,853.074,853.730
677,4.740,853.087,853.739
678,4.739,853.100,853.749
679,4.739,853.113,853.759
680,4.738,853.126,853.769
681,4.738,853.138,853.779
682,4.737,853.151,853.787
683,4.737,853.164,853.797
684,4.736,853.176,853.807
685,4.736,853.188,853.816
686,4.735,853.200,853.826
687,4.735,853.212,853.834
688,4.734,853.224,853.844
689,4.734,853.237,853.852
690,4.733,853.248,853.862
691,4.733,853.260,853.870
692,4.733,853.271,853.879
693,4.732,853.283,853.888
694,4.732,853.294,853.896
695,4.731,853.306,853.906
696,4.731,853.317,853.913
697,4.730,853.329,853.923
698,4.730,853.339,853.931
699,4.729,853.351,853.939
700,4.729,853.362,853.948
701,4.728,853.373,853.955
702,4.728,853.383,853.964
703,4.727,853.394,853.972
704,4.727,853.404,853.980
705,4.726,853.415,853.988
706,4.726,853.426,853.996
707,4.725,853.436,854.004
708,4.725,853.447,854.011
709,4.725,853.457,854.020
710,4.724,853.467,854.027
711,4.724,853.477,854.034
712,4.723,853.487,854.042
713,4.723,853.497,854.049
714,4.722,853.507,854.057
715,4.722,853.517,854.064
716,4.721,853.526,854.072
717,4.721,853.536,854.079
718,4.720,853.546,854.086
719,4.720,853.555,854.094
720,4.720,853.565,854.101
721,4.719,853.574,854.108
722,4.719,853.583,854.114
723,4.718,853.593,854.122
724,4.718,853.602,854.128
725,4.717,853.611,854.136
726,4.717,853.620,854.143
727,4.717,853.629,854.149
728,4.716,853.638,854.157
729,4.716,853.647,854.163
730,4.715,853.656,854.170
731,4.715,853.664,854.176
732,4.714,853.673,854.183
733,4.714,853.682,854.190
734,4.714,853.690,854.195
735,4.713,853.699,854.203
736,4.713,853.707,854.209
737,4.712,853.715,854.216
738,4.712,853.724,854.222
739,4.712,853.732,854.228
740,4.711,853.740,854.234
741,4.711,853.748,854.240
742,4.710,853.756,854.246
743,4.710,853.764,854.252
744,4.709,853.772,854.258
745,4.709,853.780,854.264
746,4.709,853.789,854.270
747,4.708,853.797,854.277
748,4.708,853.804,854.282
749,4.707,853.812,854.288
750,4.707,853.820,854.293
751,4.707,853.827,854.300
752,4.706,853.835,854.305
753,4.706,853.842,854.311
754,4.705,853.850,854.317
755,4.705,853.857,854.322
756,4.705,853.865,854.329
757,4.704,853.872,854.333
758,4.704,853.879,854.339
759,4.704,853.886,854.345
760,4.703,853.893,854.350
761,4.703,853.900,854.355
762,4.702,853.908,854.360
763,4.702,853.915,854.367
764,4.702,853.922,854.372
765,4.701,853.929,854.377
766,4.701,853.936,854.382
767,4.700,853.943,854.387
768,4.700,853.949,854.393
769,4.700,853.956,854.397
770,4.699,853.963,854.403
771,4.699,853.969,854.408
772,4.699,853.976,854.413
773,4.698,853.983,854.418
774,4.698,853.990,854.422
775,4.697,853.996,854.428
776,4.697,854.002,854.432
777,4.697,854.008,854.438
778,4.696,854.015,854.442
779,4.696,854.022,854.447
780,4.696,854.028,854.452
781,4.695,854.034,854.457
782,4.695,854.041,854.462
783,4.695,854.047,854.466
784,4.694,854.053,854.471
785,4.694,854.059,854.476
786,4.694,854.065,854.480
787,4.693,854.071,854.485
788,4.693,854.077,854.489
789,4.692,854.083,854.494
790,4.692,854.089,854.498
791,4.692,854.095,854.503
792,4.691,854.101,854.507
793,4.691,854.107,854.512
794,4.691,854.113,854.516
795,4.690,854.119,854.521
796,4.690,854.124,854.525
797,4.690,854.130,854.529
798,4.689,854.136,854.534
799,4.689,854.141,854.538
800,4.689,854.147,854.542
801,4.688,854.152,854.546
802,4.688,854.158,854.550
803,4.688,854.163,854.555
804,4.687,854.169,854.559
805,4.687,854.174,854.563
806,4.687,854.180,854.567
807,4.686,854.185,854.571
808,4.686,854.190,854.575
809,4.686,854.196,854.579
810,4.685,854.201,854.583
811,4.685,854.206,854.587
812,4.685,854.211,854.591
813,4.684,854.217,854.595
814,4.684,854.222,854.599
815,4.684,854.226,854.603
816,4.683,854.232,854.606
817,4.683,854.237,854.610
818,4.683,854.242,854.614
819,4.682,854.247,854.618
820,4.682,854.252,854.622
821,4.682,854.257,854.625
822,4.681,854.261,854.629
823,4.681,854.267,854.633
824,4.681,854.272,854.637
825,4.680,854.276,854.640
826,4.680,854.281,854.644
827,4.680,854.286,854.648
828,4.679,854.291,854.651
829,4.679,854.296,854.656
830,4.679,854.300,854.658
831,4.678,854.305,854.662
832,4.678,854.309,854.665
833,4.678,854.314,854.669
834,4.678,854.318,854.673
835,4.677,854.323,854.676
836,4.677,854.328,854.680
837,4.677,854.332,854.683
838,4.676,854.337,854.687
839,4.676,854.341,854.690
840,4.676,854.346,854.693
841,4.675,854.351,854.697
842,4.675,854.355,854.700
843,4.675,854.359,854.704
844,4.674,854.363,854.706
845,4.674,854.368,854.710
846,4.674,854.372,854.713
847,4.674,854.377,854.717
848,4.673,854.381,854.720
849,4.673,854.385,854.723
850,4.673,854.389,854.727
851,4.672,854.393,854.729
852,4.672,854.398,854.732
853,4.672,854.401,854.735
854,4.671,854.406,854.739
855,4.671,854.410,854.742
856,4.671,854.414,854.745
857,4.671,854.418,854.749
858,4.670,854.422,854.751
859,4.670,854.426,854.754
860,4.670,854.430,854.757
861,4.669,854.434,854.760
862,4.669,854.438,854.763
863,4.669,854.442,854.766
864,4.669,854.446,854.770
865,4.668,854.450,854.772
866,4.668,854.454,854.776
867,4.668,854.458,854.778
868,4.667,854.462,854.781
869,4.667,854.465,854.784
870,4.667,854.469,854.787
871,4.667,854.473,854.790
872,4.666,854.476,854.792
873,4.666,854.481,854.796
874,4.666,854.484,854.798
875,4.665,854.488,854.801
876,4.665,854.492,854.804
877,4.665,854.496,854.807
878,4.665,854.499,854.810
879,4.664,854.502,854.812
880,4.664,854.506,854.816
881,4.664,854.510,854.818
882,4.663,854.514,854.820
883,4.663,854.517,854.823
884,4.663,854.521,854.826
885,4.663,854.524,854.829
886,4.662,854.527,854.831
887,4.662,854.531,854.834
888,4.662,854.534,854.836
889,4.662,854.538,854.839
890,4.661,854.541,854.842
891,4.661,854.545,854.844
892,4.661,854.548,854.847
893,4.660,854.551,854.849
894,4.660,854.555,854.852
895,4.660,854.558,854.854
896,4.660,854.562,854.857
897,4.659,854.565,854.860
898,4.659,854.569,854.862
899,4.659,854.572,854.865
900,4.659,854.575,854.867
901,4.658,854.578,854.870
902,4.658,854.581,854.872
903,4.658,854.585,854.875
904,4.658,854.588,854.877
905,4.657,854.592,854.880
906,4.657,854.594,854.882
907,4.657,854.597,854.884
908,4.656,854.601,854.887
909,4.656,854.604,854.889
910,4.656,854.607,854.892
911,4.656,854.610,854.894
912,4.655,854.613,854.896
913,4.655,854.616,854.899
914,4.655,854.619,854.900
915,4.655,854.623,854.903
916,4.654,854.625,854.905
917,4.654,854.629,854.908
918,4.654,854.631,854.910
919,4.654,854.635,854.913
920,4.653,854.637,854.915
921,4.653,854.640,854.916
922,4.653,854.644,854.919
923,4.653,854.646,854.921
924,4.652,854.649,854.924
925,4.652,854.652,854.926
926,4.652,854.655,854.928
927,4.652,854.658,854.931
928,4.651,854.660,854.932
929,4.651,854.664,854.935
930,4.651,854.666,854.937
931,4.651,854.669,854.939
932,4.650,854.672,854.941
933,4.650,854.675,854.943
934,4.650,854.678,854.946
935,4.650,854.680,854.947
936,4.649,854.684,854.950
937,4.649,854.686,854.952
938,4.649,854.689,854.954
939,4.649,854.691,854.956
940,4.648,854.695,854.958
941,4.648,854.697,854.960
942,4.648,854.700,854.962
943,4.648,854.703,854.964
944,4.648,854.705,854.966
945,4.647,854.708,854.969
946,4.647,854.710,854.970
947,4.647,854.714,854.972
948,4.647,854.716,854.975
949,4.646,854.718,854.976
950,4.646,854.721,854.978
951,4.646,854.724,854.980
952,4.646,854.726,854.983
953,4.645,854.729,854.984
954,4.645,854.732,854.986
955,4.645,854.734,854.988
956,4.645,854.736,854.990
957,4.644,854.740,854.992
958,4.644,854.742,854.994
959,4.644,854.744,854.996
960,4.644,854.746,854.998
961,4.644,854.749,855.000
962,4.643,854.752,855.002
963,4.643,854.754,855.003
964,4.643,854.757,855.005
965,4.643,854.759,855.007
966,4.642,854.761,855.009
967,4.642,854.764,855.011
968,4.642,854.767,855.013
969,4.642,854.769,855.015
970,4.641,854.771,855.016
971,4.641,854.774,855.018
972,4.641,854.776,855.020
973,4.641,854.778,855.022
974,4.641,854.780,855.023
975,4.640,854.783,855.026
976,4.640,854.785,855.028
977,4.640,854.787,855.029
978,4.640,854.791,855.031
979,4.639,854.793,855.033
980,4.639,854.795,855.035
981,4.639,854.797,855.036
982,4.639,854.800,855.038
983,4.639,854.802,855.040
984,4.638,854.804,855.041
985,4.638,854.807,855.043
986,4.638,854.808,855.045
987,4.638,854.810,855.047
988,4.637,854.812,855.048
989,4.637,854.815,855.050
990,4.637,854.817,855.052
991,4.637,854.819,855.053
992,4.637,854.821,855.055
993,4.636,854.824,855.057
994,4.636,854.826,855.059
995,4.636,854.828,855.060
