# Time (s),Mass (g),T Back (K),T Front (K)
0,68.400,293.000,293.000
1,68.400,293.000,373.215
2,68.400,293.000,405.337
3,68.400,293.000,429.122
4,68.400,293.000,448.814
5,68.400,293.000,465.503
6,68.400,293.000,480.048
7,68.399,293.000,492.996
8,68.398,293.000,504.577
9,68.397,293.000,514.965
10,68.395,293.000,524.318
11,68.392,293.000,532.802
12,68.388,293.000,540.574
13,68.383,293.000,547.778
14,68.378,293.000,554.525
15,68.371,293.000,560.900
16,68.364,293.000,566.963
17,68.356,293.000,572.761
18,68.347,293.000,578.327
19,68.337,293.000,583.685
20,68.326,293.000,588.858
21,68.315,293.000,593.858
22,68.302,293.000,598.702
23,68.288,293.000,603.399
24,68.273,293.000,607.958
25,68.257,293.000,612.386
26,68.240,293.000,616.691
27,68.222,293.000,620.877
28,68.202,293.000,624.945
29,68.181,293.000,628.901
30,68.158,293.000,632.747
31,68.135,293.001,636.484
32,68.109,293.001,640.113
33,68.083,293.001,643.635
34,68.055,293.002,647.050
35,68.026,293.003,650.359
36,67.995,293.004,653.564
37,67.963,293.005,656.659
38,67.930,293.007,659.654
39,67.895,293.009,662.547
40,67.859,293.011,665.338
41,67.822,293.014,668.032
42,67.784,293.018,670.630
43,67.744,293.022,673.134
44,67.703,293.027,675.550
45,67.662,293.033,677.879
46,67.619,293.040,680.123
47,67.575,293.048,682.289
48,67.530,293.057,684.384
49,67.485,293.067,686.400
50,67.439,293.079,688.352
51,67.392,293.092,690.244
52,67.344,293.107,692.070
53,67.295,293.124,693.842
54,67.246,293.143,695.564
55,67.197,293.163,697.236
56,67.147,293.185,698.858
57,67.096,293.210,700.443
58,67.045,293.237,701.991
59,66.994,293.267,703.500
60,66.942,293.299,704.975
61,66.891,293.334,706.424
62,66.838,293.372,707.848
63,66.786,293.412,709.237
64,66.734,293.455,710.613
65,66.681,293.502,711.963
66,66.629,293.552,713.300
67,66.576,293.605,714.609
68,66.524,293.662,715.907
69,66.471,293.722,717.188
70,66.419,293.786,718.438
71,66.367,293.854,719.668
72,66.314,293.924,720.875
73,66.262,294.000,722.066
74,66.210,294.079,723.231
75,66.159,294.163,724.376
76,66.107,294.250,725.533
77,66.056,294.342,726.657
78,66.005,294.438,727.740
79,65.954,294.537,728.795
80,65.903,294.642,729.828
81,65.853,294.750,730.838
82,65.802,294.864,731.829
83,65.752,294.982,732.825
84,65.702,295.105,733.811
85,65.653,295.231,734.754
86,65.603,295.363,735.671
87,65.554,295.499,736.570
88,65.504,295.640,737.451
89,65.455,295.785,738.314
90,65.406,295.936,739.171
91,65.358,296.091,740.031
92,65.309,296.251,740.868
93,65.261,296.416,741.674
94,65.213,296.585,742.461
95,65.165,296.759,743.235
96,65.117,296.938,743.993
97,65.069,297.122,744.737
98,65.022,297.310,745.482
99,64.975,297.504,746.229
100,64.928,297.702,746.949
101,64.881,297.905,747.649
102,64.834,298.112,748.332
103,64.788,298.325,749.003
104,64.741,298.541,749.663
105,64.695,298.764,750.311
106,64.649,298.990,750.957
107,64.603,299.221,751.607
108,64.558,299.457,752.240
109,64.512,299.697,752.854
110,64.467,299.942,753.454
111,64.422,300.191,754.044
112,64.377,300.445,754.624
113,64.332,300.704,755.193
114,64.287,300.967,755.756
115,64.243,301.234,756.323
116,64.198,301.506,756.888
117,64.154,301.782,757.433
118,64.110,302.062,757.965
119,64.066,302.347,758.487
120,64.023,302.636,759.000
121,63.979,302.929,759.506
122,63.935,303.226,760.003
123,63.892,303.528,760.498
124,63.849,303.833,760.998
125,63.806,304.143,761.489
126,63.763,304.456,761.969
127,63.721,304.774,762.437
128,63.678,305.095,762.894
129,63.636,305.420,763.346
130,63.593,305.749,763.792
131,63.551,306.082,764.231
132,63.509,306.418,764.667
133,63.467,306.759,765.105
134,63.425,307.101,765.544
135,63.384,307.450,765.969
136,63.342,307.801,766.385
137,63.301,308.154,766.791
138,63.260,308.512,767.193
139,63.219,308.873,767.589
140,63.178,309.238,767.979
141,63.137,309.606,768.365
142,63.096,309.976,768.750
143,63.055,310.351,769.142
144,63.015,310.728,769.525
145,62.975,311.109,769.897
146,62.935,311.493,770.264
147,62.894,311.879,770.623
148,62.854,312.268,770.978
149,62.814,312.661,771.328
150,62.775,313.056,771.673
151,62.735,313.454,772.016
152,62.695,313.855,772.360
153,62.656,314.258,772.709
154,62.617,314.665,773.046
155,62.578,315.074,773.379
156,62.538,315.486,773.704
157,62.499,315.899,774.026
158,62.461,316.316,774.343
159,62.422,316.735,774.655
160,62.383,317.158,774.964
161,62.344,317.581,775.270
162,62.306,318.007,775.577
163,62.268,318.436,775.886
164,62.229,318.866,776.191
165,62.191,319.299,776.491
166,62.153,319.735,776.783
167,62.115,320.172,777.071
168,62.077,320.611,777.357
169,62.040,321.053,777.637
170,62.002,321.496,777.915
171,61.964,321.942,778.190
172,61.927,322.389,778.466
173,61.889,322.839,778.740
174,61.852,323.289,779.019
175,61.815,323.742,779.288
176,61.778,324.197,779.556
177,61.741,324.653,779.818
178,61.704,325.111,780.076
179,61.667,325.571,780.331
180,61.630,326.033,780.583
181,61.593,326.495,780.832
182,61.557,326.960,781.078
183,61.520,327.426,781.325
184,61.484,327.894,781.576
185,61.448,328.363,781.825
186,61.411,328.833,782.068
187,61.375,329.305,782.307
188,61.339,329.778,782.543
189,61.303,330.252,782.777
190,61.267,330.728,783.008
191,61.231,331.205,783.234
192,61.195,331.683,783.460
193,61.160,332.162,783.683
194,61.124,332.643,783.907
195,61.088,333.124,784.132
196,61.053,333.606,784.356
197,61.018,334.090,784.580
198,60.983,334.575,784.795
199,60.947,335.061,785.011
200,60.912,335.548,785.223
201,60.877,336.035,785.432
202,60.842,336.524,785.639
203,60.807,337.013,785.844
204,60.772,337.504,786.047
205,60.737,337.995,786.249
206,60.702,338.486,786.453
207,60.668,338.979,786.659
208,60.633,339.473,786.860
209,60.599,339.967,787.061
210,60.564,340.461,787.257
211,60.530,340.957,787.451
212,60.495,341.454,787.643
213,60.461,341.950,787.832
214,60.427,342.448,788.021
215,60.392,342.946,788.207
216,60.358,343.444,788.391
