# Time (s),Mass (g),T Back (K),T Front (K)
0,22.800,293.000,293.000
1,22.800,293.000,324.037
2,22.800,293.000,336.554
3,22.800,293.000,345.921
4,22.800,293.000,353.740
5,22.800,293.001,360.516
6,22.800,293.004,366.598
7,22.800,293.011,372.101
8,22.800,293.026,377.163
9,22.800,293.054,381.848
10,22.800,293.101,386.238
11,22.800,293.172,390.354
12,22.800,293.273,394.255
13,22.800,293.410,397.944
14,22.800,293.587,401.467
15,22.800,293.808,404.818
16,22.800,294.077,408.036
17,22.800,294.395,411.112
18,22.800,294.764,414.077
19,22.800,295.183,416.921
20,22.800,295.653,419.673
21,22.800,296.175,422.318
22,22.800,296.746,424.886
23,22.800,297.365,427.361
24,22.800,298.033,429.769
25,22.800,298.746,432.094
26,22.800,299.502,434.360
27,22.800,300.302,436.552
28,22.800,301.142,438.692
29,22.800,302.020,440.766
30,22.800,302.936,442.794
31,22.800,303.887,444.762
32,22.800,304.871,446.689
33,22.800,305.887,448.560
34,22.800,306.934,450.395
35,22.799,308.008,452.181
36,22.799,309.108,453.928
37,22.799,310.235,455.639
38,22.799,311.385,457.309
39,22.799,312.558,458.943
40,22.799,313.753,460.545
41,22.799,314.967,462.115
42,22.799,316.198,463.655
43,22.799,317.447,465.166
44,22.798,318.713,466.649
45,22.798,319.994,468.104
46,22.798,321.288,469.534
47,22.798,322.596,470.940
48,22.798,323.915,472.321
49,22.798,325.246,473.680
50,22.797,326.587,475.018
51,22.797,327.938,476.334
52,22.797,329.296,477.630
53,22.797,330.663,478.908
54,22.796,332.038,480.166
55,22.796,333.419,481.407
56,22.796,334.806,482.629
57,22.795,336.198,483.836
58,22.795,337.595,485.026
59,22.794,338.996,486.200
60,22.794,340.401,487.360
61,22.794,341.809,488.504
62,22.793,343.221,489.634
63,22.793,344.634,490.752
64,22.792,346.049,491.855
65,22.792,347.466,492.945
66,22.791,348.884,494.024
67,22.791,350.303,495.092
68,22.790,351.722,496.145
69,22.789,353.142,497.188
70,22.789,354.561,498.220
71,22.788,355.980,499.243
72,22.787,357.398,500.253
73,22.787,358.815,501.254
74,22.786,360.231,502.244
75,22.785,361.645,503.226
76,22.784,363.058,504.199
77,22.783,364.469,505.161
78,22.783,365.878,506.114
79,22.782,367.285,507.059
80,22.781,368.688,507.995
81,22.780,370.089,508.924
82,22.779,371.487,509.845
83,22.778,372.883,510.757
84,22.777,374.276,511.661
85,22.776,375.664,512.557
86,22.774,377.050,513.445
87,22.773,378.432,514.327
