# Time (s),Mass (g),T Back (K),T Front (K)
0,22.800,293.000,293.000
1,22.800,293.000,476.663
2,22.800,293.000,546.155
3,22.798,293.000,594.287
4,22.792,293.000,631.168
5,22.780,293.002,660.461
6,22.758,293.009,683.906
7,22.721,293.037,702.333
8,22.665,293.106,716.377
9,22.587,293.250,726.855
10,22.487,293.501,734.733
11,22.367,293.895,740.908
12,22.233,294.466,746.068
13,22.089,295.239,750.669
14,21.940,296.236,755.010
15,21.787,297.472,759.334
16,21.634,298.955,763.758
17,21.479,300.692,768.297
18,21.324,302.681,772.811
19,21.169,304.918,777.290
20,21.013,307.398,781.592
21,20.857,310.111,785.748
22,20.700,313.047,789.752
23,20.545,316.197,793.585
24,20.389,319.549,797.305
25,20.234,323.092,800.848
26,20.080,326.816,804.307
27,19.926,330.710,807.597
28,19.774,334.762,810.808
29,19.622,338.966,813.875
30,19.472,343.311,816.848
31,19.321,347.787,819.724
32,19.172,352.388,822.483
33,19.024,357.106,825.183
34,18.875,361.931,827.764
35,18.729,366.859,830.296
36,18.582,371.882,832.727
37,18.437,376.993,835.094
38,18.292,382.187,837.399
39,18.146,387.458,839.617
40,18.003,392.799,841.804
41,17.858,398.205,843.905
42,17.715,403.671,845.970
43,17.572,409.191,847.975
44,17.428,414.762,849.920
45,17.286,420.377,851.837
46,17.142,426.031,853.683
47,16.999,431.719,855.507
48,16.856,437.436,857.283
49,16.712,443.178,859.010
50,16.568,448.939,860.717
51,16.423,454.713,862.365
52,16.278,460.495,863.996
53,16.132,466.280,865.586
54,15.986,472.061,867.135
55,15.839,477.835,868.669
56,15.690,483.593,870.153
57,15.541,489.333,871.619
58,15.390,495.048,873.058
59,15.238,500.735,874.456
60,15.086,506.394,875.847
61,14.931,512.020,877.194
62,14.775,517.616,878.528
63,14.617,523.182,879.833
64,14.457,528.722,881.106
65,14.297,534.241,882.377
66,14.134,539.743,883.610
67,13.969,545.234,884.830
68,13.802,550.719,886.029
69,13.633,556.200,887.196
70,13.462,561.680,888.363
71,13.288,567.160,889.490
72,13.111,572.639,890.611
73,12.933,578.113,891.701
74,12.750,583.575,892.767
75,12.565,589.020,893.826
76,12.377,594.437,894.844
