# Time (s),Mass (g),T Back (K),T Front (K)
0,22.800,293.000,293.000
1,22.800,293.000,509.729
2,22.799,293.000,573.088
3,22.796,293.000,615.776
4,22.787,293.000,647.671
5,22.771,293.001,672.019
6,22.746,293.007,690.422
7,22.708,293.027,704.118
8,22.657,293.083,714.042
9,22.592,293.200,721.141
10,22.511,293.411,726.305
11,22.418,293.750,730.126
12,22.314,294.244,733.048
13,22.201,294.920,735.383
14,22.083,295.798,737.310
15,21.961,296.890,739.061
16,21.836,298.205,740.735
17,21.710,299.746,742.436
18,21.584,301.512,744.192
19,21.456,303.499,745.962
20,21.328,305.698,747.751
21,21.199,308.103,749.524
22,21.069,310.704,751.201
23,20.938,313.489,752.873
24,20.808,316.448,754.484
25,20.677,319.570,756.056
26,20.545,322.845,757.626
27,20.414,326.260,759.098
28,20.282,329.809,760.592
29,20.151,333.480,762.011
30,20.019,337.263,763.425
31,19.887,341.152,764.809
32,19.756,345.140,766.149
33,19.624,349.217,767.495
34,19.493,353.377,768.775
35,19.361,357.615,770.067
36,19.230,361.925,771.313
37,19.099,366.300,772.551
38,18.967,370.737,773.775
39,18.837,375.230,774.958
40,18.705,379.775,776.147
41,18.574,384.369,777.293
42,18.443,389.006,778.441
43,18.312,393.683,779.565
44,18.181,398.397,780.671
45,18.049,403.143,781.776
46,17.918,407.919,782.844
47,17.787,412.719,783.919
48,17.655,417.542,784.966
49,17.523,422.383,786.006
50,17.391,427.237,787.038
51,17.259,432.102,788.045
52,17.126,436.972,789.055
53,16.993,441.844,790.039
54,16.860,446.710,791.020
55,16.726,451.566,791.990
56,16.592,456.407,792.943
57,16.457,461.225,793.895
58,16.322,466.015,794.825
59,16.186,470.770,795.753
60,16.050,475.484,796.669
61,15.913,480.151,797.573
62,15.775,484.766,798.473
63,15.637,489.327,799.356
64,15.497,493.830,800.237
65,15.358,498.279,801.105
66,15.217,502.673,801.966
67,15.075,507.018,802.822
68,14.933,511.319,803.664
69,14.789,515.582,804.505
70,14.645,519.817,805.334
71,14.500,524.023,806.159
72,14.354,528.212,806.978
73,14.207,532.384,807.787
74,14.060,536.541,808.595
75,13.911,540.686,809.391
76,13.761,544.813,810.184
77,13.611,548.928,810.970
78,13.459,553.021,811.747
79,13.306,557.099,812.522
80,13.151,561.153,813.286
81,12.996,565.189,814.048
82,12.839,569.208,814.799
83,12.681,573.208,815.548
84,12.522,577.206,816.289
85,12.361,581.194,817.024
86,12.199,585.202,817.757
87,12.035,589.221,818.481
88,11.870,593.285,819.204
89,11.703,597.393,819.919
90,11.534,601.572,820.634
91,11.364,605.834,821.342
92,11.191,610.196,822.048
93,11.017,614.681,822.750
94,10.841,619.293,823.449
95,10.662,624.065,824.147
96,10.481,628.986,824.839
97,10.297,634.092,825.532
98,10.109,639.356,826.219
99,9.919,644.807,826.906
100,9.724,650.398,827.590
101,9.526,656.140,828.277
102,9.322,661.962,828.965
103,9.115,667.841,829.660
104,8.903,673.685,830.366
105,8.686,679.449,831.092
106,8.467,685.062,831.847
107,8.245,690.454,832.640
108,8.024,695.642,833.487
109,7.803,700.584,834.402
110,7.586,705.300,835.397
111,7.376,709.862,836.490
112,7.176,714.318,837.695
113,6.990,718.733,839.025
114,6.820,723.207,840.495
115,6.672,727.844,842.111
116,6.547,732.777,843.882
117,6.447,738.127,845.804
118,6.370,743.908,847.864
119,6.311,749.865,850.027
120,6.260,755.534,852.252
121,6.211,760.813,854.510
122,6.163,765.834,856.791
123,6.118,770.650,859.084
124,6.074,775.305,861.375
125,6.031,779.817,863.663
126,5.990,784.170,865.937
127,5.951,788.385,868.193
128,5.913,792.519,870.423
129,5.876,796.585,872.630
130,5.840,800.492,874.806
131,5.806,804.342,876.956
132,5.773,808.133,879.081
133,5.741,811.784,881.171
134,5.710,815.412,883.239
135,5.680,818.920,885.272
136,5.652,822.368,887.278
137,5.624,825.761,889.263
138,5.597,829.047,891.206
139,5.571,832.302,893.134
140,5.546,835.463,895.023
141,5.522,838.571,896.890
142,5.499,841.626,898.736
143,5.476,844.598,900.535
144,5.454,847.535,902.331
145,5.433,850.393,904.082
146,5.413,853.205,905.814
147,5.393,855.966,907.526
