# Time (s),Mass (g),T Back (K),T Front (K)
0,68.400,293.000,293.000
1,68.400,293.000,431.685
2,68.400,293.000,449.998
3,68.400,293.000,464.280
4,68.400,293.000,476.212
5,68.400,293.000,488.373
6,68.400,293.000,498.256
7,68.400,293.000,508.533
8,68.400,293.000,517.753
9,68.400,293.000,526.270
10,68.400,293.000,534.116
11,68.399,293.000,541.412
12,68.399,293.000,548.227
13,68.398,293.000,554.614
14,68.397,293.000,560.617
15,68.396,293.000,566.270
16,68.395,293.000,571.606
17,68.393,293.000,576.652
18,68.390,293.000,581.434
19,68.387,293.001,585.978
20,68.383,293.001,590.304
21,68.379,293.002,594.435
22,68.374,293.003,598.386
23,68.369,293.005,602.177
24,68.363,293.008,605.818
25,68.357,293.011,609.321
26,68.350,293.016,612.698
27,68.342,293.022,615.954
28,68.334,293.030,619.098
29,68.325,293.039,622.135
30,68.315,293.052,625.069
31,68.305,293.066,627.903
32,68.294,293.084,630.641
33,68.282,293.105,633.283
34,68.269,293.129,635.833
35,68.255,293.158,638.290
36,68.241,293.191,640.655
37,68.225,293.228,642.931
38,68.209,293.272,645.116
39,68.191,293.319,647.212
40,68.173,293.373,649.221
41,68.153,293.433,651.143
42,68.133,293.499,652.983
43,68.111,293.571,654.740
44,68.088,293.650,656.419
45,68.064,293.736,658.025
46,68.039,293.829,659.559
47,68.013,293.929,661.027
48,67.986,294.037,662.433
49,67.958,294.153,663.780
50,67.929,294.277,665.072
51,67.899,294.409,666.313
52,67.868,294.548,667.509
53,67.837,294.695,668.660
54,67.804,294.851,669.769
55,67.770,295.016,670.842
56,67.736,295.189,671.880
57,67.701,295.370,672.885
58,67.665,295.559,673.859
59,67.628,295.756,674.806
60,67.590,295.963,675.729
61,67.552,296.178,676.625
62,67.513,296.400,677.501
63,67.474,296.632,678.358
64,67.434,296.871,679.198
65,67.394,297.118,680.017
66,67.353,297.374,680.822
67,67.311,297.637,681.615
68,67.269,297.910,682.394
69,67.227,298.189,683.159
70,67.184,298.476,683.914
71,67.141,298.772,684.661
72,67.098,299.074,685.400
73,67.054,299.384,686.125
74,67.010,299.701,686.845
75,66.965,300.026,687.560
76,66.921,300.358,688.267
77,66.876,300.697,688.966
78,66.831,301.042,689.661
79,66.785,301.395,690.350
80,66.740,301.754,691.037
81,66.694,302.119,691.716
82,66.648,302.492,692.391
83,66.602,302.870,693.061
84,66.556,303.254,693.732
85,66.509,303.644,694.397
86,66.463,304.041,695.054
87,66.416,304.443,695.713
88,66.369,304.851,696.366
89,66.323,305.264,697.018
90,66.276,305.682,697.665
91,66.229,306.106,698.309
92,66.182,306.534,698.950
93,66.135,306.968,699.589
94,66.088,307.406,700.226
95,66.041,307.850,700.857
96,65.993,308.297,701.487
97,65.946,308.750,702.113
98,65.899,309.206,702.736
99,65.852,309.668,703.354
100,65.805,310.133,703.967
101,65.757,310.602,704.578
102,65.710,311.075,705.188
103,65.663,311.551,705.795
104,65.616,312.031,706.394
105,65.569,312.515,706.989
106,65.522,313.003,707.583
107,65.474,313.494,708.173
108,65.427,313.987,708.761
109,65.380,314.484,709.340
110,65.333,314.985,709.916
111,65.286,315.487,710.488
112,65.239,315.994,711.058
113,65.192,316.503,711.619
114,65.145,317.014,712.173
115,65.098,317.528,712.723
116,65.051,318.044,713.268
117,65.004,318.563,713.814
118,64.957,319.084,714.355
119,64.911,319.608,714.886
120,64.864,320.133,715.411
121,64.817,320.661,715.930
122,64.770,321.191,716.450
123,64.724,321.723,716.967
124,64.677,322.256,717.469
125,64.631,322.790,717.967
126,64.584,323.328,718.465
127,64.537,323.867,718.961
128,64.491,324.406,719.444
129,64.445,324.947,719.923
130,64.398,325.490,720.402
131,64.352,326.034,720.874
132,64.306,326.580,721.337
133,64.259,327.127,721.805
134,64.213,327.675,722.261
135,64.167,328.224,722.707
136,64.121,328.774,723.160
137,64.075,329.325,723.603
138,64.029,329.877,724.040
139,63.983,330.429,724.479
140,63.936,330.984,724.903
141,63.891,331.538,725.330
142,63.845,332.093,725.753
143,63.799,332.650,726.168
144,63.753,333.206,726.585
145,63.707,333.763,726.987
146,63.661,334.321,727.397
147,63.616,334.880,727.794
148,63.570,335.438,728.194
149,63.524,335.997,728.586
150,63.479,336.557,728.975
151,63.433,337.117,729.361
152,63.388,337.678,729.741
153,63.342,338.238,730.122
154,63.297,338.799,730.496
155,63.252,339.359,730.867
156,63.206,339.921,731.232
157,63.161,340.482,731.598
158,63.116,341.043,731.958
159,63.070,341.605,732.316
160,63.025,342.166,732.672
161,62.980,342.728,733.020
162,62.935,343.289,733.370
163,62.890,343.851,733.712
164,62.845,344.413,734.058
165,62.800,344.974,734.393
166,62.755,345.535,734.731
167,62.710,346.096,735.063
168,62.665,346.656,735.392
169,62.620,347.218,735.722
170,62.575,347.779,736.042
171,62.531,348.339,736.367
172,62.486,348.898,736.683
173,62.441,349.458,736.999
174,62.396,350.017,737.317
175,62.352,350.577,737.623
176,62.307,351.135,737.933
177,62.263,351.694,738.240
178,62.218,352.252,738.539
179,62.174,352.809,738.843
180,62.129,353.366,739.142
181,62.085,353.924,739.434
182,62.040,354.479,739.732
183,61.996,355.035,740.021
184,61.952,355.591,740.308
185,61.907,356.146,740.598
186,61.863,356.700,740.882
187,61.819,357.254,741.161
188,61.775,357.807,741.444
189,61.731,358.360,741.723
190,61.687,358.912,741.995
191,61.643,359.464,742.270
192,61.599,360.015,742.545
193,61.555,360.565,742.813
194,61.511,361.115,743.078
195,61.467,361.664,743.346
196,61.423,362.213,743.611
197,61.379,362.761,743.870
198,61.335,363.308,744.129
199,61.291,363.855,744.390
200,61.247,364.401,744.646
201,61.204,364.946,744.897
202,61.160,365.491,745.150
203,61.116,366.035,745.403
204,61.073,366.579,745.653
205,61.029,367.121,745.898
206,60.985,367.663,746.141
207,60.942,368.204,746.387
208,60.898,368.744,746.631
209,60.855,369.284,746.870
210,60.811,369.823,747.107
211,60.768,370.361,747.344
212,60.724,370.899,747.581
213,60.681,371.435,747.816
214,60.638,371.971,748.047
215,60.594,372.506,748.276
216,60.551,373.040,748.506
217,60.508,373.574,748.736
218,60.465,374.106,748.964
219,60.421,374.638,749.187
220,60.378,375.169,749.409
221,60.335,375.700,749.629
222,60.292,376.229,749.852
223,60.249,376.757,750.073
224,60.206,377.286,750.291
225,60.163,377.812,750.506
226,60.120,378.340,750.720
227,60.077,378.865,750.933
228,60.034,379.390,751.146
229,59.991,379.913,751.358
230,59.948,380.436,751.569
231,59.905,380.958,751.778
232,59.862,381.479,751.985
233,59.819,382.000,752.190
234,59.776,382.519,752.393
235,59.733,383.038,752.596
236,59.691,383.556,752.799
237,59.648,384.073,753.001
238,59.605,384.589,753.203
239,59.562,385.104,753.403
240,59.520,385.618,753.599
241,59.477,386.132,753.794
242,59.434,386.645,753.988
243,59.392,387.156,754.181
244,59.349,387.668,754.374
245,59.306,388.177,754.568
246,59.264,388.687,754.759
247,59.221,389.195,754.950
248,59.179,389.703,755.139
249,59.136,390.209,755.328
250,59.094,390.715,755.515
251,59.051,391.220,755.701
252,59.009,391.724,755.884
253,58.966,392.227,756.067
254,58.924,392.729,756.249
255,58.881,393.230,756.430
256,58.839,393.731,756.610
257,58.797,394.231,756.790
258,58.754,394.730,756.969
259,58.712,395.227,757.147
260,58.670,395.724,757.324
261,58.627,396.220,757.500
262,58.585,396.715,757.675
263,58.543,397.209,757.851
264,58.501,397.703,758.024
265,58.458,398.195,758.196
266,58.416,398.687,758.368
267,58.374,399.178,758.539
268,58.332,399.667,758.709
269,58.290,400.156,758.877
270,58.248,400.644,759.045
271,58.205,401.131,759.212
272,58.163,401.618,759.378
273,58.121,402.103,759.544
274,58.079,402.588,759.708
275,58.037,403.071,759.872
276,57.995,403.554,760.035
277,57.953,404.035,760.196
278,57.911,404.516,760.357
279,57.869,404.996,760.519
280,57.827,405.475,760.678
281,57.785,405.953,760.837
282,57.743,406.431,760.996
283,57.701,406.907,761.153
284,57.659,407.383,761.310
285,57.617,407.858,761.466
286,57.575,408.332,761.622
287,57.533,408.805,761.776
288,57.491,409.276,761.930
289,57.449,409.748,762.083
290,57.407,410.219,762.235
291,57.366,410.687,762.388
292,57.324,411.156,762.539
293,57.282,411.624,762.689
294,57.240,412.091,762.838
295,57.198,412.556,762.987
296,57.156,413.021,763.135
297,57.114,413.485,763.282
298,57.073,413.949,763.428
299,57.031,414.411,763.574
300,56.989,414.872,763.720
301,56.947,415.332,763.864
302,56.905,415.792,764.009
303,56.864,416.251,764.151
304,56.822,416.709,764.294
305,56.780,417.167,764.436
306,56.738,417.622,764.578
307,56.697,418.077,764.720
308,56.655,418.532,764.861
309,56.613,418.986,765.001
310,56.572,419.438,765.141
311,56.530,419.890,765.281
312,56.488,420.340,765.420
313,56.446,420.791,765.557
314,56.405,421.239,765.694
315,56.363,421.688,765.830
316,56.321,422.135,765.966
317,56.280,422.581,766.100
318,56.238,423.027,766.234
319,56.196,423.472,766.368
320,56.155,423.916,766.501
321,56.113,424.359,766.634
322,56.071,424.801,766.768
323,56.030,425.242,766.901
324,55.988,425.682,767.033
325,55.946,426.121,767.164
326,55.905,426.561,767.295
327,55.863,426.998,767.424
328,55.822,427.435,767.552
329,55.780,427.871,767.680
330,55.738,428.306,767.808
331,55.697,428.740,767.935
332,55.655,429.173,768.063
333,55.613,429.606,768.191
334,55.572,430.037,768.318
335,55.530,430.468,768.445
336,55.489,430.897,768.569
337,55.447,431.327,768.694
338,55.405,431.755,768.817
339,55.364,432.182,768.940
340,55.322,432.608,769.062
341,55.281,433.034,769.185
342,55.239,433.459,769.308
343,55.197,433.882,769.430
344,55.156,434.305,769.552
345,55.114,434.727,769.674
346,55.072,435.148,769.794
347,55.031,435.569,769.913
348,54.989,435.987,770.032
349,54.948,436.406,770.150
350,54.906,436.823,770.268
351,54.864,437.241,770.385
352,54.823,437.656,770.503
353,54.781,438.071,770.621
354,54.739,438.485,770.738
355,54.698,438.898,770.855
356,54.656,439.311,770.971
357,54.614,439.723,771.087
358,54.573,440.133,771.202
359,54.531,440.543,771.316
360,54.489,440.951,771.429
361,54.448,441.360,771.542
362,54.406,441.766,771.655
363,54.364,442.172,771.767
364,54.323,442.578,771.879
365,54.281,442.982,771.992
366,54.239,443.386,772.104
367,54.198,443.789,772.215
368,54.156,444.190,772.327
369,54.114,444.591,772.438
370,54.072,444.992,772.548
371,54.031,445.390,772.658
372,53.989,445.789,772.768
373,53.947,446.186,772.876
374,53.906,446.583,772.984
375,53.864,446.979,773.093
376,53.822,447.373,773.200
377,53.780,447.767,773.307
378,53.739,448.160,773.413
379,53.697,448.552,773.520
380,53.655,448.943,773.626
381,53.613,449.334,773.732
382,53.571,449.723,773.838
383,53.530,450.111,773.943
384,53.488,450.499,774.048
385,53.446,450.886,774.153
386,53.404,451.272,774.258
387,53.362,451.657,774.362
388,53.321,452.041,774.465
389,53.279,452.424,774.569
390,53.237,452.806,774.672
391,53.195,453.188,774.774
392,53.153,453.569,774.877
393,53.111,453.948,774.979
394,53.069,454.328,775.081
395,53.028,454.705,775.182
396,52.986,455.083,775.283
397,52.944,455.458,775.383
398,52.902,455.834,775.483
399,52.860,456.208,775.583
400,52.818,456.581,775.682
401,52.776,456.953,775.781
402,52.734,457.326,775.880
403,52.692,457.696,775.979
404,52.650,458.065,776.077
405,52.608,458.434,776.175
406,52.566,458.803,776.272
407,52.524,459.170,776.370
408,52.482,459.536,776.467
409,52.440,459.901,776.564
410,52.398,460.266,776.660
411,52.356,460.629,776.756
412,52.314,460.992,776.852
413,52.272,461.353,776.947
414,52.230,461.714,777.042
415,52.187,462.074,777.138
416,52.145,462.434,777.233
417,52.103,462.792,777.327
418,52.061,463.149,777.421
419,52.019,463.505,777.515
420,51.977,463.860,777.608
421,51.934,464.215,777.701
422,51.892,464.568,777.794
423,51.850,464.922,777.887
424,51.808,465.273,777.979
425,51.766,465.624,778.072
426,51.723,465.974,778.164
427,51.681,466.323,778.255
428,51.639,466.671,778.346
429,51.596,467.018,778.438
430,51.554,467.364,778.529
431,51.512,467.710,778.619
432,51.469,468.054,778.710
433,51.427,468.398,778.799
434,51.385,468.741,778.889
435,51.342,469.082,778.979
436,51.300,469.424,779.068
437,51.257,469.763,779.157
438,51.215,470.102,779.246
439,51.173,470.440,779.334
440,51.130,470.778,779.422
441,51.088,471.115,779.510
442,51.045,471.449,779.598
443,51.003,471.784,779.685
444,50.960,472.118,779.772
445,50.918,472.451,779.860
446,50.875,472.783,779.946
447,50.832,473.114,780.032
448,50.790,473.444,780.118
449,50.747,473.773,780.204
450,50.705,474.101,780.289
451,50.662,474.428,780.374
452,50.619,474.755,780.459
453,50.577,475.080,780.544
454,50.534,475.405,780.629
455,50.491,475.729,780.713
456,50.448,476.052,780.797
457,50.406,476.374,780.881
458,50.363,476.696,780.965
459,50.320,477.015,781.049
460,50.277,477.335,781.132
461,50.235,477.653,781.215
462,50.192,477.971,781.298
463,50.149,478.288,781.381
464,50.106,478.604,781.464
465,50.063,478.919,781.546
466,50.020,479.233,781.629
467,49.977,479.547,781.710
468,49.934,479.859,781.791
469,49.891,480.170,781.873
470,49.848,480.481,781.953
471,49.806,480.791,782.034
472,49.762,481.100,782.114
473,49.719,481.409,782.195
474,49.676,481.715,782.275
475,49.633,482.022,782.354
476,49.590,482.327,782.434
477,49.547,482.633,782.514
478,49.504,482.937,782.593
479,49.461,483.239,782.673
480,49.418,483.542,782.752
481,49.375,483.844,782.831
482,49.331,484.144,782.909
483,49.288,484.444,782.988
484,49.245,484.743,783.066
485,49.202,485.042,783.143
486,49.159,485.339,783.221
487,49.115,485.636,783.298
488,49.072,485.931,783.375
489,49.029,486.226,783.452
490,48.985,486.520,783.529
491,48.942,486.813,783.606
492,48.899,487.107,783.682
493,48.855,487.398,783.759
494,48.812,487.690,783.836
495,48.768,487.980,783.912
496,48.725,488.269,783.988
497,48.682,488.558,784.063
498,48.638,488.847,784.138
499,48.595,489.134,784.213
500,48.551,489.420,784.288
501,48.508,489.706,784.363
502,48.464,489.991,784.436
503,48.421,490.276,784.512
504,48.377,490.560,784.586
505,48.333,490.843,784.660
506,48.290,491.125,784.735
507,48.246,491.406,784.808
508,48.202,491.687,784.882
509,48.159,491.968,784.955
510,48.115,492.247,785.028
511,48.071,492.526,785.101
512,48.028,492.804,785.173
513,47.984,493.082,785.246
514,47.940,493.359,785.319
515,47.896,493.635,785.391
516,47.853,493.910,785.463
517,47.809,494.185,785.535
518,47.765,494.459,785.608
519,47.721,494.733,785.679
520,47.677,495.006,785.750
521,47.633,495.278,785.821
522,47.590,495.551,785.891
523,47.546,495.821,785.963
524,47.502,496.092,786.034
525,47.458,496.362,786.105
526,47.414,496.632,786.175
527,47.370,496.900,786.246
528,47.326,497.168,786.316
529,47.282,497.436,786.386
530,47.238,497.704,786.455
531,47.194,497.969,786.524
532,47.150,498.236,786.594
533,47.106,498.502,786.664
534,47.062,498.767,786.733
535,47.018,499.031,786.803
536,46.974,499.295,786.871
537,46.929,499.558,786.939
538,46.885,499.822,787.008
539,46.841,500.084,787.075
540,46.797,500.347,787.144
541,46.753,500.607,787.213
542,46.709,500.869,787.281
543,46.664,501.129,787.349
544,46.620,501.389,787.417
545,46.576,501.649,787.484
546,46.532,501.908,787.551
547,46.487,502.167,787.617
548,46.443,502.426,787.684
549,46.399,502.684,787.751
550,46.354,502.941,787.819
551,46.310,503.199,787.886
552,46.266,503.455,787.951
553,46.221,503.712,788.018
554,46.177,503.968,788.084
555,46.133,504.223,788.149
556,46.088,504.478,788.216
557,46.044,504.733,788.282
558,45.999,504.988,788.347
