# Time (s),Mass (g),T Back (K),T Front (K)
73,15.842,524.710,934.037
74,15.738,527.142,934.848
75,15.634,529.597,935.630
76,15.529,532.076,936.393
77,15.424,534.598,937.168
78,15.319,537.147,937.913
79,15.213,539.719,938.630
80,15.106,542.315,939.330
81,14.999,544.950,940.044
82,14.892,547.609,940.728
83,14.783,550.287,941.387
84,14.674,552.987,942.033
85,14.564,555.720,942.691
86,14.453,558.471,943.320
87,14.341,561.236,943.928
88,14.228,564.019,944.526
89,14.115,566.826,945.135
90,14.000,569.643,945.715
91,13.883,572.470,946.278
92,13.765,575.308,946.842
93,13.647,578.162,947.404
94,13.527,581.018,947.945
95,13.405,583.877,948.471
96,13.282,586.743,949.010
97,13.159,589.612,949.536
98,13.033,592.476,950.047
99,12.906,595.336,950.552
100,12.778,598.199,951.074
101,12.648,601.047,951.575
102,12.517,603.888,952.067
103,12.385,606.717,952.575
104,12.252,609.531,953.073
105,12.118,612.327,953.562
106,11.982,615.100,954.056
107,11.846,617.852,954.558
108,11.708,620.576,955.047
109,11.570,623.264,955.534
110,11.431,625.925,956.041
111,11.291,628.545,956.531
112,11.151,631.121,957.020
113,11.010,633.656,957.530
114,10.869,636.141,958.026
115,10.727,638.572,958.524
116,10.585,640.957,959.041
117,10.444,643.284,959.547
118,10.302,645.550,960.063
119,10.161,647.765,960.588
120,10.021,649.918,961.106
121,9.881,652.017,961.646
122,9.742,654.063,962.180
123,9.605,656.049,962.719
124,9.468,657.996,963.272
125,9.333,659.890,963.816
126,9.200,661.751,964.380
127,9.068,663.576,964.936
128,8.938,665.370,965.502
129,8.810,667.150,966.066
130,8.684,668.907,966.634
131,8.560,670.669,967.203
132,8.438,672.423,967.771
133,8.319,674.201,968.342
134,8.201,675.985,968.911
135,8.085,677.815,969.481
136,7.972,679.676,970.054
137,7.861,681.594,970.622
138,7.752,683.581,971.199
139,7.646,685.633,971.768
140,7.541,687.803,972.348
141,7.439,690.072,972.928
142,7.340,692.475,973.509
143,7.243,695.053,974.102
144,7.149,697.817,974.702
145,7.057,700.807,975.309
146,6.968,704.088,975.930
147,6.883,707.722,976.570
148,6.800,711.796,977.229
149,6.722,716.417,977.915
150,6.648,721.757,978.635
151,6.579,728.013,979.394
152,6.516,735.418,980.199
153,6.458,744.072,981.047
154,6.406,753.428,981.914
155,6.354,762.072,982.781
156,6.303,769.990,983.680
157,6.253,777.492,984.613
158,6.203,784.676,985.507
159,6.154,791.622,986.404
160,6.106,798.381,987.300
161,6.058,804.978,988.190
162,6.013,811.442,989.073
163,5.968,817.779,989.946
164,5.926,823.999,990.810
165,5.884,830.106,991.665
166,5.844,836.100,992.505
167,5.806,841.977,993.266
168,5.769,847.741,993.997
169,5.734,853.387,994.759
170,5.700,858.919,995.575
171,5.668,864.327,996.276
172,5.637,869.620,996.904
173,5.607,874.783,997.704
174,5.578,879.815,998.310
175,5.551,884.726,998.967
176,5.524,889.522,999.623
177,5.499,894.173,1000.211
178,5.475,898.703,1000.765
179,5.452,903.105,1001.367
180,5.429,907.384,1001.969
181,5.408,911.526,1002.443
182,5.387,915.546,1002.951
183,5.368,919.432,1003.511
184,5.349,923.206,1004.006
185,5.331,926.845,1004.464
186,5.313,930.369,1004.904
187,5.297,933.771,1005.323
188,5.281,937.058,1005.758
189,5.265,940.217,1006.176
190,5.250,943.272,1006.582
191,5.236,946.214,1006.978
192,5.222,949.047,1007.343
193,5.209,951.769,1007.688
194,5.196,954.389,1008.026
195,5.184,956.906,1008.332
196,5.172,959.328,1008.643
197,5.161,961.651,1008.948
198,5.150,963.884,1009.232
199,5.140,966.025,1009.510
200,5.129,968.077,1009.782
201,5.119,970.048,1010.040
202,5.110,971.940,1010.295
203,5.101,973.748,1010.513
204,5.092,975.482,1010.736
205,5.083,977.142,1010.942
206,5.075,978.734,1011.149
207,5.067,980.253,1011.348
208,5.059,981.709,1011.529
209,5.052,983.102,1011.710
210,5.044,984.435,1011.883
211,5.037,985.708,1012.044
212,5.030,986.930,1012.203
213,5.024,988.094,1012.350
214,5.017,989.207,1012.491
215,5.011,990.273,1012.637
216,5.005,991.289,1012.760
217,4.999,992.261,1012.886
218,4.993,993.190,1013.006
219,4.987,994.078,1013.120
220,4.982,994.926,1013.232
221,4.977,995.737,1013.337
222,4.972,996.511,1013.439
223,4.966,997.249,1013.527
224,4.962,997.956,1013.617
225,4.957,998.632,1013.704
226,4.952,999.276,1013.792
227,4.948,999.890,1013.867
228,4.943,1000.479,1013.947
229,4.939,1001.044,1014.021
230,4.935,1001.578,1014.091
231,4.930,1002.090,1014.153
232,4.927,1002.580,1014.211
233,4.923,1003.053,1014.279
234,4.919,1003.500,1014.333
235,4.915,1003.924,1014.389
236,4.911,1004.335,1014.442
237,4.908,1004.725,1014.487
238,4.904,1005.100,1014.536
239,4.901,1005.455,1014.585
240,4.897,1005.802,1014.627
241,4.894,1006.126,1014.666
242,4.891,1006.441,1014.709
243,4.888,1006.739,1014.750
244,4.885,1007.028,1014.782
245,4.882,1007.301,1014.823
246,4.879,1007.561,1014.855
247,4.876,1007.816,1014.885
248,4.873,1008.057,1014.920
249,4.870,1008.281,1014.946
250,4.867,1008.509,1014.970
251,4.865,1008.718,1015.003
252,4.862,1008.926,1015.023
253,4.859,1009.120,1015.054
254,4.857,1009.309,1015.078
255,4.854,1009.488,1015.102
256,4.852,1009.657,1015.121
257,4.849,1009.818,1015.145
258,4.847,1009.985,1015.165
259,4.845,1010.137,1015.180
260,4.842,1010.288,1015.210
261,4.840,1010.420,1015.220
262,4.838,1010.558,1015.243
263,4.836,1010.688,1015.260
264,4.833,1010.811,1015.275
265,4.831,1010.940,1015.291
266,4.829,1011.050,1015.308
267,4.827,1011.165,1015.320
268,4.825,1011.274,1015.331
269,4.823,1011.380,1015.340
270,4.821,1011.478,1015.360
271,4.819,1011.576,1015.375
272,4.817,1011.665,1015.382
273,4.815,1011.754,1015.396
274,4.814,1011.836,1015.409
275,4.812,1011.926,1015.414
276,4.810,1012.006,1015.428
277,4.808,1012.091,1015.440
278,4.806,1012.161,1015.443
279,4.805,1012.233,1015.458
280,4.803,1012.301,1015.470
281,4.801,1012.371,1015.478
282,4.800,1012.438,1015.482
283,4.798,1012.500,1015.490
284,4.796,1012.562,1015.496
285,4.795,1012.626,1015.512
286,4.793,1012.677,1015.520
287,4.792,1012.738,1015.530
288,4.790,1012.788,1015.532
289,4.789,1012.838,1015.540
290,4.787,1012.895,1015.549
291,4.786,1012.940,1015.553
292,4.784,1012.990,1015.560
293,4.783,1013.036,1015.569
294,4.781,1013.085,1015.571
295,4.780,1013.131,1015.580
296,4.778,1013.168,1015.580
297,4.777,1013.214,1015.580
298,4.776,1013.253,1015.590
299,4.774,1013.295,1015.595
300,4.773,1013.333,1015.600
301,4.772,1013.370,1015.610
302,4.770,1013.408,1015.613
303,4.769,1013.445,1015.620
304,4.768,1013.482,1015.620
305,4.767,1013.510,1015.620
306,4.765,1013.544,1015.630
307,4.764,1013.574,1015.635
308,4.763,1013.604,1015.640
309,4.762,1013.639,1015.640
310,4.760,1013.664,1015.642
311,4.759,1013.689,1015.650
312,4.758,1013.721,1015.657
313,4.757,1013.749,1015.660
314,4.756,1013.774,1015.660
315,4.755,1013.798,1015.664
316,4.754,1013.823,1015.670
317,4.752,1013.848,1015.670
318,4.751,1013.873,1015.672
319,4.750,1013.898,1015.680
320,4.749,1013.923,1015.687
321,4.748,1013.948,1015.681
322,4.747,1013.973,1015.690
323,4.746,1013.998,1015.694
324,4.745,1014.016,1015.694
325,4.744,1014.038,1015.699
326,4.743,1014.063,1015.700
327,4.742,1014.084,1015.700
328,4.741,1014.103,1015.706
329,4.740,1014.128,1015.710
330,4.739,1014.143,1015.710
331,4.738,1014.164,1015.714
332,4.737,1014.183,1015.720
333,4.736,1014.199,1015.720
334,4.735,1014.213,1015.721
335,4.734,1014.234,1015.726
336,4.733,1014.246,1015.726
337,4.732,1014.268,1015.730
338,4.731,1014.281,1015.730
339,4.730,1014.294,1015.734
340,4.729,1014.313,1015.734
341,4.729,1014.329,1015.739
342,4.728,1014.341,1015.740
343,4.727,1014.354,1015.740
344,4.726,1014.373,1015.746
345,4.725,1014.389,1015.741
346,4.724,1014.401,1015.750
347,4.723,1014.414,1015.750
348,4.723,1014.426,1015.750
349,4.722,1014.439,1015.759
350,4.721,1014.452,1015.752
351,4.720,1014.464,1015.760
352,4.719,1014.477,1015.760
353,4.718,1014.489,1015.760
354,4.718,1014.502,1015.760
355,4.717,1014.514,1015.764
356,4.716,1014.527,1015.770
357,4.715,1014.539,1015.770
358,4.714,1014.552,1015.770
359,4.714,1014.564,1015.770
360,4.713,1014.577,1015.770
361,4.712,1014.590,1015.770
362,4.711,1014.600,1015.780
363,4.711,1014.605,1015.780
364,4.710,1014.617,1015.780
365,4.709,1014.630,1015.780
366,4.708,1014.642,1015.780
367,4.708,1014.655,1015.780
368,4.707,1014.660,1015.787
369,4.706,1014.670,1015.790
370,4.706,1014.683,1015.790
371,4.705,1014.690,1015.790
372,4.704,1014.698,1015.790
373,4.703,1014.710,1015.790
374,4.703,1014.723,1015.793
375,4.702,1014.730,1015.795
376,4.701,1014.738,1015.798
377,4.701,1014.751,1015.800
378,4.700,1014.760,1015.800
379,4.699,1014.766,1015.800
380,4.699,1014.778,1015.800
381,4.698,1014.781,1015.800
382,4.697,1014.794,1015.804
383,4.697,1014.800,1015.804
384,4.696,1014.809,1015.809
385,4.695,1014.820,1015.810
386,4.695,1014.824,1015.810
387,4.694,1014.837,1015.810
388,4.693,1014.840,1015.810
389,4.693,1014.850,1015.810
390,4.692,1014.854,1015.814
391,4.692,1014.867,1015.813
392,4.691,1014.870,1015.820
393,4.690,1014.880,1015.820
394,4.690,1014.885,1015.820
395,4.689,1014.897,1015.820
396,4.689,1014.900,1015.820
397,4.688,1014.910,1015.820
398,4.687,1014.915,1015.820
399,4.687,1014.920,1015.820
400,4.686,1014.930,1015.820
401,4.686,1014.933,1015.823
402,4.685,1014.940,1015.830
403,4.684,1014.948,1015.830
404,4.684,1014.951,1015.830
405,4.683,1014.960,1015.830
406,4.683,1014.966,1015.830
407,4.682,1014.970,1015.830
408,4.682,1014.982,1015.830
409,4.681,1014.990,1015.830
410,4.680,1014.990,1015.830
411,4.680,1015.000,1015.840
412,4.679,1015.002,1015.832
413,4.679,1015.010,1015.840
414,4.678,1015.017,1015.840
415,4.678,1015.020,1015.840
416,4.677,1015.030,1015.840
417,4.677,1015.035,1015.840
418,4.676,1015.040,1015.840
419,4.676,1015.041,1015.840
420,4.675,1015.050,1015.840
421,4.675,1015.056,1015.840
422,4.674,1015.060,1015.840
423,4.674,1015.070,1015.841
424,4.673,1015.070,1015.846
425,4.673,1015.077,1015.847
426,4.672,1015.080,1015.850
427,4.671,1015.090,1015.850
428,4.671,1015.090,1015.850
429,4.670,1015.097,1015.850
430,4.670,1015.100,1015.850
431,4.670,1015.103,1015.850
432,4.669,1015.110,1015.850
433,4.669,1015.118,1015.850
434,4.668,1015.120,1015.850
435,4.668,1015.123,1015.850
436,4.667,1015.130,1015.850
437,4.667,1015.130,1015.850
438,4.666,1015.140,1015.859
439,4.666,1015.140,1015.854
440,4.665,1015.147,1015.860
441,4.665,1015.150,1015.860
442,4.664,1015.152,1015.860
443,4.664,1015.160,1015.860
444,4.663,1015.160,1015.860
445,4.663,1015.170,1015.860
446,4.662,1015.170,1015.860
447,4.662,1015.176,1015.860
448,4.662,1015.180,1015.860
449,4.661,1015.181,1015.860
450,4.661,1015.190,1015.860
451,4.660,1015.190,1015.860
452,4.660,1015.199,1015.860
453,4.659,1015.200,1015.860
454,4.659,1015.204,1015.860
455,4.658,1015.210,1015.867
456,4.658,1015.210,1015.860
457,4.658,1015.213,1015.870
458,4.657,1015.220,1015.870
459,4.657,1015.220,1015.870
460,4.656,1015.230,1015.870
461,4.656,1015.230,1015.870
462,4.655,1015.230,1015.870
463,4.655,1015.239,1015.870
464,4.655,1015.240,1015.870
465,4.654,1015.244,1015.870
466,4.654,1015.250,1015.870
467,4.653,1015.250,1015.870
468,4.653,1015.252,1015.870
469,4.653,1015.260,1015.870
470,4.652,1015.260,1015.870
471,4.652,1015.261,1015.870
472,4.651,1015.270,1015.870
473,4.651,1015.270,1015.870
474,4.650,1015.270,1015.879
475,4.650,1015.280,1015.872
476,4.650,1015.280,1015.880
477,4.649,1015.280,1015.880
478,4.649,1015.290,1015.880
479,4.649,1015.290,1015.880
480,4.648,1015.290,1015.880
481,4.648,1015.298,1015.880
482,4.647,1015.300,1015.880
483,4.647,1015.300,1015.880
484,4.647,1015.306,1015.880
485,4.646,1015.310,1015.880
486,4.646,1015.310,1015.880
487,4.645,1015.310,1015.880
488,4.645,1015.317,1015.880
489,4.645,1015.320,1015.880
490,4.644,1015.320,1015.880
491,4.644,1015.325,1015.880
492,4.644,1015.330,1015.880
493,4.643,1015.330,1015.880
494,4.643,1015.330,1015.880
495,4.643,1015.336,1015.880
496,4.642,1015.340,1015.889
497,4.642,1015.340,1015.882
498,4.641,1015.340,1015.885
499,4.641,1015.347,1015.887
500,4.641,1015.350,1015.890
501,4.640,1015.350,1015.890
502,4.640,1015.350,1015.890
503,4.640,1015.358,1015.890
504,4.639,1015.360,1015.890
505,4.639,1015.360,1015.890
506,4.639,1015.360,1015.890
507,4.638,1015.369,1015.890
508,4.638,1015.370,1015.890
509,4.638,1015.370,1015.890
510,4.637,1015.370,1015.890
511,4.637,1015.380,1015.890
512,4.637,1015.380,1015.890
513,4.636,1015.380,1015.890
514,4.636,1015.380,1015.890
515,4.636,1015.382,1015.890
516,4.635,1015.390,1015.890
517,4.635,1015.390,1015.890
518,4.635,1015.390,1015.890
519,4.634,1015.393,1015.890
520,4.634,1015.400,1015.890
521,4.634,1015.400,1015.890
522,4.633,1015.400,1015.890
523,4.633,1015.400,1015.890
524,4.633,1015.407,1015.897
525,4.632,1015.410,1015.891
526,4.632,1015.410,1015.898
527,4.632,1015.410,1015.895
528,4.631,1015.410,1015.900
529,4.631,1015.420,1015.900
530,4.631,1015.420,1015.900
531,4.630,1015.420,1015.900
532,4.630,1015.420,1015.900
533,4.630,1015.422,1015.900
534,4.629,1015.430,1015.900
535,4.629,1015.430,1015.900
536,4.629,1015.430,1015.900
537,4.628,1015.430,1015.900
538,4.628,1015.436,1015.900
539,4.628,1015.440,1015.900
540,4.628,1015.440,1015.900
541,4.627,1015.440,1015.900
542,4.627,1015.440,1015.900
543,4.627,1015.440,1015.900
544,4.626,1015.450,1015.900
545,4.626,1015.450,1015.900
546,4.626,1015.450,1015.900
547,4.625,1015.450,1015.900
548,4.625,1015.454,1015.900
549,4.625,1015.460,1015.900
550,4.625,1015.460,1015.900
551,4.624,1015.460,1015.900
552,4.624,1015.460,1015.900
553,4.624,1015.460,1015.900
554,4.623,1015.470,1015.900
555,4.623,1015.470,1015.900
556,4.623,1015.470,1015.900
557,4.623,1015.470,1015.909
558,4.622,1015.470,1015.902
559,4.622,1015.475,1015.905
560,4.622,1015.480,1015.907
561,4.621,1015.480,1015.910
562,4.621,1015.480,1015.910
563,4.621,1015.480,1015.910
564,4.621,1015.480,1015.910
565,4.620,1015.482,1015.910
566,4.620,1015.490,1015.910
567,4.620,1015.490,1015.910
568,4.619,1015.490,1015.910
569,4.619,1015.490,1015.910
570,4.619,1015.490,1015.910
571,4.619,1015.490,1015.910
572,4.618,1015.500,1015.910
573,4.618,1015.500,1015.910
574,4.618,1015.500,1015.910
575,4.618,1015.500,1015.910
576,4.617,1015.500,1015.910
577,4.617,1015.500,1015.910
578,4.617,1015.508,1015.910
579,4.616,1015.510,1015.910
580,4.616,1015.510,1015.910
581,4.616,1015.510,1015.910
582,4.616,1015.510,1015.910
583,4.615,1015.510,1015.910
584,4.615,1015.515,1015.910
585,4.615,1015.520,1015.910
586,4.615,1015.520,1015.910
587,4.614,1015.520,1015.910
588,4.614,1015.520,1015.910
589,4.614,1015.520,1015.910
590,4.614,1015.522,1015.910
591,4.613,1015.530,1015.910
592,4.613,1015.530,1015.910
593,4.613,1015.530,1015.910
594,4.613,1015.530,1015.910
595,4.612,1015.530,1015.910
596,4.612,1015.530,1015.910
597,4.612,1015.532,1015.910
598,4.612,1015.540,1015.910
599,4.611,1015.540,1015.918
600,4.611,1015.540,1015.911
601,4.611,1015.540,1015.916
602,4.611,1015.540,1015.917
603,4.610,1015.540,1015.920
604,4.610,1015.540,1015.920
605,4.610,1015.545,1015.920
606,4.610,1015.550,1015.920
607,4.609,1015.550,1015.920
608,4.609,1015.550,1015.920
609,4.609,1015.550,1015.920
610,4.609,1015.550,1015.920
611,4.608,1015.550,1015.920
612,4.608,1015.555,1015.920
613,4.608,1015.560,1015.920
614,4.608,1015.560,1015.920
615,4.607,1015.560,1015.920
616,4.607,1015.560,1015.920
617,4.607,1015.560,1015.920
618,4.607,1015.560,1015.920
619,4.607,1015.560,1015.920
620,4.606,1015.560,1015.920
621,4.606,1015.570,1015.920
622,4.606,1015.570,1015.920
623,4.606,1015.570,1015.920
624,4.605,1015.570,1015.920
625,4.605,1015.570,1015.920
626,4.605,1015.570,1015.920
627,4.605,1015.570,1015.920
628,4.604,1015.571,1015.920
629,4.604,1015.580,1015.920
630,4.604,1015.580,1015.920
631,4.604,1015.580,1015.920
632,4.604,1015.580,1015.920
633,4.603,1015.580,1015.920
634,4.603,1015.580,1015.920
635,4.603,1015.580,1015.920
636,4.603,1015.580,1015.920
637,4.602,1015.587,1015.920
638,4.602,1015.590,1015.920
639,4.602,1015.590,1015.920
640,4.602,1015.590,1015.920
641,4.602,1015.590,1015.920
642,4.601,1015.590,1015.920
643,4.601,1015.590,1015.920
644,4.601,1015.590,1015.920
645,4.601,1015.590,1015.920
646,4.600,1015.593,1015.920
647,4.600,1015.600,1015.920
648,4.600,1015.600,1015.920
649,4.600,1015.600,1015.920
650,4.600,1015.600,1015.920
651,4.599,1015.600,1015.920
652,4.599,1015.600,1015.930
653,4.599,1015.600,1015.923
654,4.599,1015.600,1015.924
655,4.599,1015.600,1015.929
656,4.598,1015.610,1015.922
657,4.598,1015.610,1015.930
658,4.598,1015.610,1015.930
659,4.598,1015.610,1015.930
660,4.597,1015.610,1015.930
661,4.597,1015.610,1015.930
662,4.597,1015.610,1015.930
663,4.597,1015.610,1015.930
664,4.597,1015.610,1015.930
665,4.596,1015.610,1015.930
666,4.596,1015.620,1015.930
667,4.596,1015.620,1015.930
668,4.596,1015.620,1015.930
669,4.596,1015.620,1015.930
670,4.595,1015.620,1015.930
671,4.595,1015.620,1015.930
672,4.595,1015.620,1015.930
673,4.595,1015.620,1015.930
674,4.595,1015.620,1015.930
675,4.594,1015.620,1015.930
676,4.594,1015.620,1015.930
677,4.594,1015.630,1015.930
678,4.594,1015.630,1015.930
679,4.594,1015.630,1015.930
680,4.593,1015.630,1015.930
681,4.593,1015.630,1015.930
682,4.593,1015.630,1015.930
683,4.593,1015.630,1015.930
684,4.593,1015.630,1015.930
685,4.592,1015.630,1015.930
686,4.592,1015.630,1015.930
687,4.592,1015.632,1015.930
688,4.592,1015.640,1015.930
689,4.592,1015.640,1015.930
690,4.591,1015.640,1015.930
691,4.591,1015.640,1015.930
692,4.591,1015.640,1015.930
693,4.591,1015.640,1015.930
694,4.591,1015.640,1015.930
695,4.591,1015.640,1015.930
696,4.590,1015.640,1015.930
697,4.590,1015.640,1015.930
698,4.590,1015.640,1015.930
699,4.590,1015.647,1015.930
700,4.590,1015.650,1015.930
701,4.589,1015.650,1015.930
702,4.589,1015.650,1015.930
703,4.589,1015.650,1015.930
704,4.589,1015.650,1015.930
705,4.589,1015.650,1015.930
706,4.588,1015.650,1015.930
707,4.588,1015.650,1015.930
708,4.588,1015.650,1015.930
709,4.588,1015.650,1015.930
710,4.588,1015.650,1015.930
711,4.588,1015.660,1015.930
712,4.587,1015.660,1015.930
713,4.587,1015.660,1015.930
714,4.587,1015.660,1015.930
715,4.587,1015.660,1015.930
716,4.587,1015.660,1015.930
717,4.586,1015.660,1015.930
718,4.586,1015.660,1015.930
719,4.586,1015.660,1015.930
720,4.586,1015.660,1015.930
721,4.586,1015.660,1015.930
722,4.586,1015.660,1015.930
723,4.585,1015.660,1015.930
724,4.585,1015.670,1015.930
725,4.585,1015.670,1015.937
726,4.585,1015.670,1015.936
727,4.585,1015.670,1015.931
728,4.584,1015.670,1015.938
729,4.584,1015.670,1015.935
730,4.584,1015.670,1015.940
731,4.584,1015.670,1015.940
732,4.584,1015.670,1015.940
733,4.584,1015.670,1015.940
734,4.583,1015.670,1015.940
735,4.583,1015.670,1015.940
736,4.583,1015.670,1015.940
737,4.583,1015.670,1015.940
738,4.583,1015.680,1015.940
739,4.583,1015.680,1015.940
740,4.582,1015.680,1015.940
741,4.582,1015.680,1015.940
742,4.582,1015.680,1015.940
743,4.582,1015.680,1015.940
744,4.582,1015.680,1015.940
745,4.582,1015.680,1015.940
746,4.581,1015.680,1015.940
747,4.581,1015.680,1015.940
748,4.581,1015.680,1015.940
749,4.581,1015.680,1015.940
750,4.581,1015.680,1015.940
751,4.581,1015.680,1015.940
752,4.580,1015.690,1015.940
753,4.580,1015.690,1015.940
754,4.580,1015.690,1015.940
755,4.580,1015.690,1015.940
756,4.580,1015.690,1015.940
757,4.580,1015.690,1015.940
758,4.579,1015.690,1015.940
759,4.579,1015.690,1015.940
760,4.579,1015.690,1015.940
761,4.579,1015.690,1015.940
762,4.579,1015.690,1015.940
763,4.579,1015.690,1015.940
764,4.578,1015.690,1015.940
765,4.578,1015.690,1015.940
766,4.578,1015.690,1015.940
767,4.578,1015.698,1015.940
768,4.578,1015.700,1015.940
769,4.578,1015.700,1015.940
770,4.577,1015.700,1015.940
771,4.577,1015.700,1015.940
772,4.577,1015.700,1015.940
773,4.577,1015.700,1015.940
774,4.577,1015.700,1015.940
775,4.577,1015.700,1015.940
776,4.577,1015.700,1015.940
777,4.576,1015.700,1015.940
778,4.576,1015.700,1015.940
779,4.576,1015.700,1015.940
780,4.576,1015.700,1015.940
781,4.576,1015.700,1015.940
782,4.576,1015.700,1015.940
783,4.575,1015.700,1015.940
784,4.575,1015.708,1015.940
785,4.575,1015.710,1015.940
786,4.575,1015.710,1015.940
787,4.575,1015.710,1015.940
788,4.575,1015.710,1015.940
789,4.575,1015.710,1015.940
790,4.574,1015.710,1015.940
791,4.574,1015.710,1015.940
792,4.574,1015.710,1015.940
793,4.574,1015.710,1015.940
794,4.574,1015.710,1015.940
795,4.574,1015.710,1015.940
796,4.573,1015.710,1015.940
797,4.573,1015.710,1015.940
798,4.573,1015.710,1015.940
799,4.573,1015.710,1015.940
800,4.573,1015.710,1015.940
801,4.573,1015.719,1015.940
802,4.573,1015.720,1015.940
803,4.572,1015.720,1015.940
804,4.572,1015.720,1015.940
805,4.572,1015.720,1015.940
806,4.572,1015.720,1015.940
807,4.572,1015.720,1015.940
808,4.572,1015.720,1015.940
809,4.572,1015.720,1015.940
810,4.571,1015.720,1015.940
811,4.571,1015.720,1015.940
812,4.571,1015.720,1015.940
813,4.571,1015.720,1015.940
814,4.571,1015.720,1015.940
815,4.571,1015.720,1015.940
816,4.571,1015.720,1015.940
817,4.570,1015.720,1015.940
818,4.570,1015.720,1015.940
819,4.570,1015.720,1015.940
820,4.570,1015.726,1015.940
821,4.570,1015.730,1015.940
822,4.570,1015.730,1015.940
823,4.570,1015.730,1015.940
824,4.569,1015.730,1015.940
825,4.569,1015.730,1015.940
826,4.569,1015.730,1015.940
827,4.569,1015.730,1015.940
828,4.569,1015.730,1015.950
829,4.569,1015.730,1015.943
830,4.569,1015.730,1015.944
831,4.568,1015.730,1015.949
832,4.568,1015.730,1015.942
833,4.568,1015.730,1015.950
834,4.568,1015.730,1015.950
835,4.568,1015.730,1015.950
836,4.568,1015.730,1015.950
837,4.568,1015.730,1015.950
838,4.567,1015.730,1015.950
839,4.567,1015.730,1015.950
840,4.567,1015.736,1015.950
841,4.567,1015.740,1015.950
842,4.567,1015.740,1015.950
843,4.567,1015.740,1015.950
844,4.567,1015.740,1015.950
845,4.566,1015.740,1015.950
846,4.566,1015.740,1015.950
847,4.566,1015.740,1015.950
848,4.566,1015.740,1015.950
849,4.566,1015.740,1015.950
850,4.566,1015.740,1015.950
851,4.566,1015.740,1015.950
852,4.566,1015.740,1015.950
853,4.565,1015.740,1015.950
854,4.565,1015.740,1015.950
855,4.565,1015.740,1015.950
856,4.565,1015.740,1015.950
857,4.565,1015.740,1015.950
858,4.565,1015.740,1015.950
859,4.565,1015.740,1015.950
860,4.564,1015.740,1015.950
861,4.564,1015.740,1015.950
862,4.564,1015.750,1015.950
863,4.564,1015.750,1015.950
864,4.564,1015.750,1015.950
865,4.564,1015.750,1015.950
866,4.564,1015.750,1015.950
867,4.564,1015.750,1015.950
868,4.563,1015.750,1015.950
869,4.563,1015.750,1015.950
870,4.563,1015.750,1015.950
871,4.563,1015.750,1015.950
872,4.563,1015.750,1015.950
873,4.563,1015.750,1015.950
874,4.563,1015.750,1015.950
875,4.562,1015.750,1015.950
876,4.562,1015.750,1015.950
877,4.562,1015.750,1015.950
878,4.562,1015.750,1015.950
879,4.562,1015.750,1015.950
880,4.562,1015.750,1015.950
881,4.562,1015.750,1015.950
882,4.562,1015.750,1015.950
883,4.561,1015.750,1015.950
884,4.561,1015.750,1015.950
885,4.561,1015.760,1015.950
886,4.561,1015.760,1015.950
887,4.561,1015.760,1015.950
888,4.561,1015.760,1015.950
889,4.561,1015.760,1015.950
890,4.561,1015.760,1015.950
891,4.560,1015.760,1015.950
892,4.560,1015.760,1015.950
893,4.560,1015.760,1015.950
894,4.560,1015.760,1015.950
895,4.560,1015.760,1015.950
896,4.560,1015.760,1015.950
