# Time (s),Mass (g),T Back (K),T Front (K)
0,22.800,293.000,293.000
1,22.800,293.000,373.215
2,22.800,293.000,405.337
3,22.800,293.001,429.122
4,22.800,293.004,448.814
5,22.800,293.020,465.503
6,22.800,293.065,480.048
7,22.799,293.171,492.996
8,22.798,293.374,504.577
9,22.797,293.711,514.965
10,22.795,294.214,524.318
11,22.792,294.905,532.802
12,22.788,295.798,540.575
13,22.783,296.904,547.778
14,22.778,298.221,554.525
15,22.771,299.749,560.901
16,22.764,301.480,566.966
17,22.756,303.405,572.765
18,22.747,305.513,578.333
19,22.737,307.792,583.696
20,22.726,310.228,588.875
21,22.715,312.809,593.883
22,22.702,315.521,598.738
23,22.688,318.352,603.448
24,22.673,321.289,608.025
25,22.657,324.321,612.474
26,22.640,327.438,616.806
27,22.621,330.628,621.024
28,22.601,333.883,625.130
29,22.580,337.194,629.129
30,22.557,340.555,633.025
31,22.533,343.956,636.818
32,22.508,347.392,640.510
33,22.481,350.855,644.102
34,22.452,354.343,647.594
35,22.422,357.848,650.985
36,22.390,361.366,654.280
37,22.357,364.893,657.473
38,22.323,368.424,660.571
39,22.287,371.956,663.571
40,22.249,375.487,666.477
41,22.210,379.011,669.290
42,22.170,382.526,672.012
43,22.128,386.029,674.645
44,22.084,389.516,677.191
45,22.039,392.986,679.655
46,21.993,396.434,682.038
47,21.946,399.860,684.347
48,21.897,403.260,686.584
49,21.847,406.630,688.751
50,21.796,409.969,690.851
51,21.743,413.273,692.890
52,21.690,416.540,694.875
53,21.635,419.766,696.805
54,21.579,422.949,698.683
55,21.523,426.085,700.517
56,21.465,429.173,702.307
57,21.406,432.207,704.058
58,21.347,435.185,705.778
59,21.286,438.105,707.462
60,21.225,440.963,709.118
61,21.163,443.756,710.751
62,21.100,446.480,712.358
63,21.037,449.136,713.949
64,20.973,451.718,715.521
65,20.908,454.227,717.080
66,20.843,456.660,718.625
67,20.777,459.017,720.155
68,20.711,461.298,721.663
69,20.645,463.500,723.140
70,20.578,465.626,724.593
71,20.510,467.676,726.024
72,20.442,469.653,727.426
73,20.375,471.564,728.840
74,20.307,473.416,730.230
75,20.238,475.204,731.565
76,20.169,476.933,732.863
77,20.100,478.609,734.140
78,20.031,480.235,735.389
79,19.961,481.821,736.648
80,19.892,483.376,737.890
81,19.822,484.896,739.081
82,19.752,486.384,740.241
83,19.682,487.846,741.380
84,19.611,489.284,742.494
85,19.540,490.709,743.613
86,19.470,492.127,744.729
87,19.400,493.533,745.795
88,19.329,494.928,746.834
89,19.258,496.315,747.854
90,19.187,497.697,748.853
91,19.115,499.081,749.850
92,19.045,500.474,750.852
93,18.974,501.868,751.817
94,18.902,503.261,752.753
95,18.831,504.657,753.673
96,18.759,506.056,754.574
97,18.688,507.463,755.469
98,18.616,508.887,756.375
99,18.545,510.317,757.251
100,18.473,511.753,758.101
101,18.401,513.193,758.935
102,18.329,514.640,759.753
103,18.256,516.097,760.563
104,18.184,517.573,761.384
105,18.112,519.058,762.188
106,18.039,520.548,762.967
107,17.966,522.044,763.729
108,17.893,523.548,764.478
109,17.820,525.061,765.218
110,17.746,526.590,765.966
111,17.673,528.130,766.707
112,17.599,529.673,767.425
113,17.525,531.224,768.128
114,17.450,532.780,768.819
115,17.376,534.345,769.501
116,17.301,535.922,770.189
117,17.225,537.509,770.875
118,17.150,539.100,771.543
119,17.074,540.696,772.194
120,16.997,542.295,772.835
121,16.920,543.899,773.467
122,16.843,545.514,774.105
123,16.765,547.138,774.744
124,16.687,548.763,775.366
125,16.609,550.390,775.975
126,16.529,552.022,776.574
127,16.450,553.654,777.165
128,16.370,555.294,777.758
129,16.289,556.940,778.358
130,16.208,558.586,778.942
131,16.126,560.231,779.514
132,16.044,561.878,780.076
133,15.960,563.525,780.632
134,15.877,565.177,781.193
135,15.793,566.830,781.756
136,15.708,568.483,782.308
137,15.623,570.132,782.848
138,15.537,571.781,783.379
139,15.450,573.427,783.906
140,15.363,575.077,784.442
141,15.275,576.723,784.975
142,15.187,578.366,785.497
143,15.098,580.005,786.011
144,15.008,581.641,786.518
145,14.918,583.274,787.024
146,14.827,584.904,787.539
147,14.736,586.530,788.046
148,14.644,588.149,788.544
149,14.551,589.763,789.036
150,14.458,591.371,789.523
151,14.365,592.974,790.016
152,14.271,594.571,790.509
153,14.176,596.158,790.995
154,14.081,597.738,791.473
155,13.985,599.308,791.945
156,13.889,600.871,792.421
157,13.793,602.424,792.899
158,13.696,603.968,793.372
159,13.599,605.499,793.838
160,13.502,607.018,794.297
161,13.404,608.524,794.760
162,13.306,610.021,795.224
163,13.207,611.504,795.683
164,13.109,612.970,796.136
165,13.009,614.420,796.584
166,12.910,615.857,797.035
167,12.811,617.279,797.486
168,12.712,618.684,797.931
169,12.612,620.069,798.371
170,12.512,621.436,798.809
171,12.412,622.787,799.248
172,12.313,624.118,799.687
173,12.213,625.430,800.119
174,12.113,626.719,800.546
175,12.013,627.990,800.975
176,11.914,629.243,801.404
177,11.815,630.472,801.829
178,11.715,631.679,802.249
179,11.616,632.865,802.668
180,11.518,634.034,803.088
181,11.420,635.179,803.504
182,11.322,636.302,803.918
183,11.225,637.403,804.328
184,11.128,638.487,804.739
185,11.032,639.549,805.147
186,10.936,640.590,805.552
187,10.841,641.610,805.954
188,10.747,642.617,806.357
189,10.653,643.602,806.756
190,10.560,644.566,807.151
191,10.468,645.517,807.546
192,10.376,646.455,807.940
193,10.286,647.373,808.329
194,10.195,648.275,808.716
195,10.107,649.169,809.102
196,10.019,650.050,809.485
197,9.931,650.916,809.865
198,9.845,651.774,810.244
199,9.759,652.626,810.620
200,9.675,653.465,810.993
201,9.591,654.296,811.363
202,9.509,655.128,811.734
203,9.427,655.952,812.099
204,9.346,656.768,812.463
205,9.266,657.591,812.827
206,9.187,658.409,813.186
207,9.109,659.221,813.543
208,9.032,660.044,813.902
209,8.956,660.868,814.256
210,8.880,661.687,814.607
211,8.806,662.523,814.960
212,8.733,663.362,815.309
213,8.660,664.201,815.657
214,8.589,665.061,816.005
215,8.518,665.926,816.350
216,8.448,666.798,816.695
217,8.380,667.696,817.041
218,8.312,668.597,817.383
219,8.245,669.521,817.727
220,8.179,670.465,818.071
221,8.113,671.421,818.413
222,8.049,672.412,818.758
223,7.986,673.417,819.100
224,7.923,674.455,819.446
225,7.862,675.520,819.791
226,7.801,676.613,820.138
227,7.742,677.748,820.485
228,7.683,678.911,820.836
229,7.625,680.128,821.189
230,7.568,681.377,821.543
231,7.513,682.689,821.901
232,7.458,684.043,822.261
233,7.404,685.469,822.627
234,7.351,686.951,822.996
235,7.300,688.514,823.370
236,7.250,690.153,823.750
237,7.201,691.882,824.135
238,7.153,693.717,824.528
239,7.106,695.659,824.929
240,7.061,697.727,825.336
241,7.017,699.940,825.755
242,6.975,702.313,826.184
243,6.934,704.861,826.625
244,6.895,707.606,827.077
245,6.858,710.574,827.544
246,6.823,713.774,828.026
247,6.790,717.213,828.523
248,6.758,720.877,829.038
249,6.729,724.706,829.568
250,6.700,728.584,830.113
251,6.672,732.333,830.676
252,6.645,735.831,831.251
253,6.617,739.112,831.845
254,6.590,742.243,832.416
255,6.563,745.236,833.059
256,6.537,748.120,833.627
257,6.510,750.912,834.230
258,6.484,753.616,834.779
259,6.458,756.239,835.352
260,6.432,758.786,835.879
261,6.407,761.263,836.413
262,6.382,763.674,836.919
263,6.357,766.025,837.418
264,6.333,768.315,837.903
265,6.309,770.548,838.368
266,6.286,772.727,838.833
267,6.263,774.853,839.266
268,6.241,776.928,839.714
269,6.218,778.951,840.117
270,6.197,780.928,840.548
271,6.176,782.858,840.925
272,6.155,784.741,841.340
273,6.135,786.579,841.691
274,6.115,788.375,842.091
275,6.095,790.127,842.419
276,6.076,791.835,842.804
277,6.058,793.503,843.108
278,6.040,795.131,843.481
279,6.022,796.719,843.765
280,6.005,798.269,844.122
281,5.988,799.779,844.390
282,5.971,801.250,844.725
283,5.955,802.686,844.986
284,5.939,804.085,845.298
285,5.924,805.448,845.552
286,5.909,806.778,845.841
287,5.894,808.073,846.088
288,5.880,809.334,846.357
289,5.866,810.563,846.596
290,5.852,811.761,846.845
