# Time (s),Mass (g),T Back (K),T Front (K)
0,68.400,293.000,293.000
1,68.400,293.000,371.113
2,68.400,293.000,402.443
3,68.400,293.000,425.673
4,68.400,293.000,444.895
5,68.400,293.000,461.329
6,68.400,293.000,476.008
7,68.400,293.000,488.944
8,68.400,293.000,500.622
9,68.399,293.000,511.343
10,68.399,293.000,521.241
11,68.398,293.000,530.427
12,68.396,293.000,538.988
13,68.395,293.000,547.000
14,68.392,293.000,554.522
15,68.390,293.000,561.610
16,68.387,293.000,568.308
17,68.383,293.000,574.656
18,68.379,293.000,580.683
19,68.374,293.000,586.419
20,68.368,293.000,591.887
21,68.362,293.000,597.106
22,68.356,293.000,602.093
23,68.348,293.000,606.866
24,68.340,293.000,611.433
25,68.331,293.000,615.810
26,68.321,293.000,620.002
27,68.310,293.000,624.022
28,68.298,293.000,627.875
29,68.285,293.000,631.568
30,68.271,293.001,635.106
31,68.256,293.001,638.495
32,68.240,293.001,641.739
33,68.222,293.002,644.843
34,68.204,293.003,647.809
35,68.184,293.003,650.646
36,68.163,293.005,653.351
37,68.140,293.006,655.930
38,68.116,293.008,658.390
39,68.091,293.010,660.733
40,68.064,293.013,662.963
41,68.036,293.017,665.083
42,68.006,293.021,667.100
43,67.975,293.026,669.018
44,67.942,293.031,670.839
45,67.907,293.039,672.570
46,67.872,293.046,674.216
47,67.834,293.055,675.782
48,67.796,293.065,677.270
49,67.756,293.078,678.688
50,67.714,293.091,680.039
51,67.671,293.106,681.329
52,67.627,293.123,682.559
53,67.582,293.142,683.736
54,67.535,293.162,684.866
55,67.487,293.185,685.947
56,67.438,293.211,686.986
57,67.388,293.239,687.986
58,67.337,293.269,688.953
59,67.285,293.302,689.885
60,67.232,293.339,690.789
61,67.179,293.378,691.663
62,67.124,293.419,692.514
63,67.069,293.465,693.341
64,67.013,293.514,694.149
65,66.957,293.566,694.936
66,66.900,293.622,695.707
67,66.843,293.682,696.463
68,66.785,293.746,697.206
69,66.726,293.813,697.938
70,66.668,293.885,698.659
71,66.609,293.961,699.371
72,66.550,294.041,700.075
73,66.490,294.125,700.773
74,66.431,294.214,701.464
75,66.371,294.308,702.153
76,66.311,294.405,702.836
77,66.251,294.508,703.517
78,66.191,294.615,704.200
79,66.131,294.728,704.875
80,66.071,294.845,705.556
81,66.011,294.967,706.233
82,65.950,295.094,706.909
83,65.890,295.226,707.589
84,65.830,295.364,708.263
85,65.770,295.506,708.947
86,65.710,295.654,709.619
87,65.650,295.807,710.301
88,65.590,295.965,710.975
89,65.530,296.129,711.650
90,65.470,296.298,712.323
91,65.411,296.472,712.990
92,65.350,296.652,713.649
93,65.290,296.837,714.306
94,65.230,297.027,714.959
95,65.170,297.224,715.606
96,65.111,297.425,716.251
97,65.051,297.632,716.907
98,64.991,297.844,717.553
99,64.932,298.062,718.188
100,64.872,298.284,718.813
101,64.813,298.513,719.433
102,64.753,298.748,720.043
103,64.694,298.986,720.651
104,64.635,299.231,721.269
105,64.575,299.482,721.869
106,64.516,299.736,722.460
107,64.457,299.997,723.044
108,64.398,300.264,723.623
109,64.339,300.535,724.187
110,64.280,300.812,724.768
111,64.222,301.094,725.333
112,64.163,301.380,725.893
113,64.104,301.672,726.446
114,64.046,301.970,726.989
115,63.987,302.272,727.522
116,63.929,302.579,728.057
117,63.871,302.893,728.591
118,63.813,303.209,729.124
119,63.755,303.532,729.641
120,63.697,303.859,730.152
121,63.639,304.191,730.658
122,63.581,304.528,731.153
123,63.523,304.870,731.659
124,63.466,305.216,732.155
125,63.409,305.568,732.653
126,63.351,305.923,733.133
127,63.294,306.284,733.609
128,63.237,306.649,734.080
129,63.180,307.018,734.548
130,63.123,307.392,735.011
131,63.066,307.771,735.486
132,63.009,308.153,735.939
133,62.953,308.540,736.391
134,62.896,308.932,736.838
135,62.839,309.327,737.279
136,62.783,309.727,737.709
137,62.727,310.130,738.156
138,62.671,310.538,738.587
139,62.615,310.950,739.021
140,62.559,311.367,739.439
141,62.503,311.787,739.854
142,62.447,312.210,740.266
143,62.392,312.638,740.674
144,62.336,313.069,741.094
145,62.281,313.505,741.495
146,62.226,313.943,741.901
147,62.171,314.385,742.293
148,62.115,314.832,742.682
149,62.060,315.281,743.073
150,62.006,315.735,743.453
151,61.951,316.192,743.841
152,61.896,316.652,744.227
153,61.842,317.115,744.600
154,61.787,317.582,744.973
155,61.733,318.052,745.342
156,61.678,318.525,745.700
157,61.624,319.002,746.066
158,61.571,319.481,746.431
159,61.517,319.964,746.785
160,61.463,320.449,747.146
161,61.409,320.938,747.490
162,61.355,321.430,747.838
163,61.302,321.925,748.181
164,61.248,322.423,748.526
165,61.195,322.923,748.863
166,61.142,323.426,749.200
167,61.089,323.933,749.541
168,61.036,324.441,749.865
169,60.983,324.952,750.194
170,60.930,325.466,750.515
171,60.877,325.983,750.840
172,60.824,326.502,751.162
173,60.772,327.024,751.478
174,60.720,327.548,751.797
175,60.667,328.074,752.109
176,60.615,328.603,752.417
177,60.562,329.134,752.721
178,60.510,329.668,753.022
179,60.458,330.203,753.329
180,60.407,330.742,753.636
181,60.355,331.282,753.933
182,60.303,331.824,754.228
183,60.251,332.368,754.523
184,60.200,332.915,754.810
185,60.148,333.464,755.101
186,60.097,334.014,755.388
187,60.046,334.567,755.672
188,59.995,335.123,755.954
189,59.943,335.679,756.238
190,59.892,336.237,756.516
191,59.841,336.798,756.790
192,59.790,337.359,757.065
193,59.740,337.923,757.335
194,59.689,338.489,757.605
195,59.638,339.057,757.873
196,59.588,339.625,758.144
197,59.537,340.197,758.412
198,59.487,340.769,758.669
199,59.437,341.342,758.931
200,59.386,341.918,759.188
201,59.336,342.494,759.446
202,59.286,343.073,759.701
203,59.236,343.653,759.955
204,59.186,344.235,760.210
205,59.136,344.818,760.462
206,59.087,345.401,760.706
207,59.037,345.987,760.952
208,58.987,346.574,761.199
209,58.938,347.162,761.443
210,58.888,347.752,761.688
211,58.839,348.342,761.927
212,58.790,348.934,762.163
213,58.740,349.527,762.400
214,58.691,350.121,762.636
215,58.642,350.717,762.866
216,58.593,351.313,763.097
217,58.544,351.911,763.329
218,58.495,352.509,763.559
219,58.446,353.109,763.789
220,58.397,353.709,764.018
221,58.349,354.311,764.243
222,58.300,354.913,764.462
223,58.251,355.517,764.684
224,58.203,356.121,764.904
225,58.154,356.726,765.124
226,58.106,357.332,765.344
227,58.058,357.939,765.563
228,58.009,358.548,765.781
229,57.961,359.156,765.992
230,57.913,359.765,766.201
231,57.864,360.376,766.413
232,57.817,360.986,766.622
233,57.769,361.598,766.832
234,57.721,362.210,767.041
235,57.673,362.823,767.250
236,57.625,363.437,767.456
237,57.577,364.050,767.659
238,57.529,364.666,767.858
239,57.481,365.281,768.058
240,57.434,365.896,768.257
241,57.386,366.514,768.457
242,57.339,367.130,768.657
243,57.291,367.747,768.855
244,57.244,368.366,769.052
245,57.196,368.984,769.248
246,57.149,369.603,769.441
247,57.102,370.222,769.632
248,57.054,370.842,769.825
249,57.007,371.462,770.017
250,56.960,372.082,770.207
251,56.913,372.703,770.395
252,56.866,373.324,770.582
253,56.819,373.946,770.766
254,56.772,374.568,770.949
255,56.725,375.190,771.133
256,56.678,375.811,771.315
257,56.631,376.434,771.497
258,56.584,377.057,771.679
259,56.537,377.680,771.861
260,56.491,378.303,772.040
261,56.444,378.927,772.219
262,56.397,379.550,772.397
263,56.350,380.174,772.574
264,56.304,380.798,772.750
265,56.257,381.422,772.923
266,56.211,382.046,773.096
267,56.164,382.670,773.270
268,56.118,383.294,773.442
269,56.071,383.918,773.614
270,56.025,384.542,773.784
271,55.978,385.167,773.954
272,55.932,385.791,774.123
273,55.885,386.415,774.289
274,55.839,387.040,774.455
275,55.793,387.664,774.621
276,55.747,388.288,774.786
277,55.700,388.912,774.951
278,55.654,389.537,775.115
279,55.608,390.160,775.278
280,55.562,390.784,775.440
281,55.516,391.408,775.601
282,55.469,392.031,775.760
283,55.423,392.654,775.919
284,55.377,393.278,776.079
285,55.331,393.902,776.239
286,55.285,394.524,776.396
287,55.239,395.147,776.552
288,55.193,395.770,776.706
289,55.147,396.391,776.860
290,55.101,397.014,777.016
291,55.055,397.636,777.171
292,55.009,398.257,777.326
293,54.963,398.879,777.480
294,54.917,399.499,777.632
295,54.872,400.120,777.782
296,54.826,400.740,777.931
297,54.780,401.360,778.079
298,54.734,401.980,778.230
299,54.688,402.599,778.377
300,54.642,403.218,778.523
301,54.596,403.836,778.669
302,54.551,404.454,778.815
303,54.505,405.072,778.960
304,54.459,405.690,779.105
305,54.413,406.306,779.249
306,54.367,406.923,779.392
307,54.321,407.538,779.535
308,54.276,408.154,779.679
309,54.230,408.769,779.822
310,54.184,409.384,779.965
311,54.138,409.997,780.105
312,54.093,410.611,780.245
313,54.047,411.224,780.383
314,54.001,411.837,780.521
315,53.955,412.448,780.660
316,53.909,413.060,780.796
317,53.864,413.670,780.932
318,53.818,414.280,781.067
319,53.772,414.889,781.204
320,53.726,415.498,781.340
321,53.681,416.107,781.476
322,53.635,416.714,781.610
323,53.589,417.321,781.742
324,53.543,417.927,781.876
325,53.497,418.533,782.010
326,53.452,419.137,782.141
327,53.406,419.741,782.271
328,53.360,420.345,782.401
329,53.314,420.948,782.531
330,53.268,421.550,782.660
331,53.223,422.151,782.789
332,53.177,422.752,782.917
333,53.131,423.351,783.047
334,53.085,423.950,783.175
335,53.039,424.549,783.304
336,52.993,425.146,783.430
337,52.947,425.743,783.555
338,52.901,426.339,783.681
339,52.856,426.933,783.804
340,52.810,427.527,783.929
341,52.764,428.120,784.052
342,52.718,428.713,784.176
343,52.672,429.304,784.300
344,52.626,429.895,784.424
345,52.580,430.484,784.547
346,52.534,431.073,784.669
347,52.488,431.661,784.790
348,52.441,432.248,784.910
349,52.395,432.834,785.029
350,52.349,433.419,785.149
351,52.303,434.003,785.267
352,52.257,434.587,785.386
353,52.211,435.169,785.505
354,52.165,435.749,785.625
355,52.118,436.330,785.743
356,52.072,436.909,785.862
357,52.026,437.487,785.977
358,51.979,438.065,786.093
359,51.933,438.640,786.208
360,51.887,439.216,786.322
361,51.840,439.790,786.436
362,51.794,440.363,786.551
363,51.748,440.935,786.666
364,51.701,441.506,786.781
365,51.655,442.075,786.895
366,51.608,442.645,787.009
367,51.562,443.212,787.121
368,51.515,443.778,787.232
369,51.469,444.344,787.343
370,51.422,444.908,787.453
371,51.375,445.471,787.563
372,51.329,446.034,787.674
373,51.282,446.595,787.785
374,51.235,447.155,787.895
375,51.189,447.713,788.006
376,51.142,448.272,788.115
377,51.095,448.828,788.223
378,51.048,449.383,788.330
379,51.001,449.937,788.438
380,50.954,450.491,788.544
381,50.907,451.043,788.651
382,50.860,451.593,788.757
383,50.813,452.143,788.864
384,50.766,452.692,788.971
385,50.719,453.239,789.077
386,50.672,453.785,789.183
387,50.625,454.331,789.287
388,50.578,454.875,789.391
389,50.530,455.417,789.494
390,50.483,455.959,789.598
391,50.436,456.500,789.701
392,50.388,457.038,789.804
393,50.341,457.576,789.907
394,50.293,458.113,790.010
395,50.246,458.650,790.113
396,50.198,459.184,790.216
397,50.151,459.718,790.317
398,50.103,460.250,790.417
399,50.056,460.782,790.518
400,50.008,461.312,790.617
401,49.960,461.840,790.716
402,49.913,462.368,790.815
403,49.865,462.896,790.916
404,49.817,463.421,791.015
405,49.769,463.946,791.115
406,49.721,464.469,791.214
407,49.673,464.991,791.313
408,49.625,465.513,791.410
409,49.577,466.033,791.507
410,49.529,466.552,791.604
411,49.481,467.070,791.700
412,49.433,467.587,791.796
413,49.385,468.104,791.892
414,49.337,468.618,791.989
415,49.288,469.132,792.086
416,49.240,469.645,792.182
417,49.192,470.157,792.277
418,49.143,470.668,792.373
419,49.095,471.178,792.466
420,49.046,471.687,792.561
421,48.998,472.195,792.654
422,48.949,472.702,792.747
423,48.900,473.208,792.840
424,48.852,473.714,792.933
425,48.803,474.218,793.027
426,48.754,474.721,793.120
427,48.706,475.223,793.213
428,48.657,475.725,793.305
429,48.608,476.226,793.398
430,48.559,476.725,793.489
431,48.510,477.224,793.580
432,48.461,477.723,793.671
433,48.412,478.220,793.761
434,48.363,478.716,793.851
435,48.314,479.212,793.941
436,48.264,479.707,794.031
437,48.215,480.201,794.121
438,48.166,480.694,794.211
439,48.116,481.187,794.301
440,48.067,481.678,794.391
441,48.018,482.170,794.480
442,47.968,482.660,794.568
443,47.919,483.150,794.656
444,47.869,483.639,794.744
445,47.819,484.127,794.830
446,47.770,484.614,794.918
447,47.720,485.101,795.004
448,47.670,485.587,795.092
449,47.621,486.073,795.179
450,47.571,486.558,795.266
451,47.521,487.043,795.353
452,47.471,487.526,795.439
453,47.421,488.010,795.525
454,47.371,488.491,795.611
455,47.321,488.973,795.696
456,47.271,489.455,795.780
457,47.220,489.936,795.865
458,47.170,490.417,795.949
459,47.120,490.897,796.033
460,47.070,491.376,796.117
461,47.019,491.854,796.202
462,46.969,492.332,796.286
463,46.918,492.810,796.369
464,46.868,493.288,796.453
465,46.817,493.764,796.536
466,46.767,494.241,796.620
467,46.716,494.716,796.702
468,46.665,495.191,796.785
469,46.614,495.666,796.866
470,46.564,496.141,796.948
471,46.513,496.615,797.029
472,46.462,497.088,797.110
473,46.411,497.561,797.190
474,46.360,498.035,797.272
475,46.309,498.507,797.353
476,46.257,498.979,797.433
477,46.206,499.451,797.513
478,46.155,499.921,797.594
479,46.104,500.392,797.674
480,46.052,500.862,797.754
481,46.001,501.332,797.833
