# Time (s),Mass (g),T Back (K),T Front (K)
0,22.800,293.000,293.000
1,22.800,293.000,529.338
2,22.800,293.000,576.844
3,22.799,293.000,612.017
4,22.795,293.000,639.933
5,22.786,293.001,662.725
6,22.771,293.007,681.721
7,22.746,293.028,697.743
8,22.710,293.081,711.364
9,22.662,293.192,723.029
10,22.599,293.388,733.089
11,22.522,293.698,741.863
12,22.433,294.149,749.632
13,22.334,294.762,756.652
14,22.228,295.555,763.137
15,22.118,296.537,769.240
16,22.007,297.717,775.068
17,21.896,299.097,780.671
18,21.786,300.674,786.056
19,21.676,302.444,791.166
20,21.567,304.401,796.016
21,21.459,306.535,800.662
22,21.350,308.838,805.061
23,21.243,311.298,809.203
24,21.136,313.903,813.176
25,21.030,316.642,816.956
26,20.925,319.506,820.529
27,20.820,322.481,823.954
28,20.716,325.559,827.232
29,20.613,328.730,830.355
30,20.512,331.984,833.337
31,20.410,335.312,836.205
32,20.309,338.706,838.955
33,20.210,342.160,841.585
34,20.110,345.665,844.117
35,20.012,349.216,846.556
36,19.914,352.806,848.904
37,19.817,356.430,851.160
38,19.721,360.083,853.339
39,19.625,363.760,855.444
40,19.530,367.458,857.480
41,19.436,371.171,859.441
42,19.342,374.897,861.342
43,19.248,378.630,863.183
44,19.156,382.371,864.971
45,19.064,386.115,866.698
46,18.971,389.860,868.375
47,18.880,393.603,870.004
48,18.789,397.341,871.592
49,18.698,401.074,873.128
50,18.608,404.799,874.623
51,18.518,408.514,876.080
52,18.428,412.218,877.502
53,18.339,415.910,878.882
54,18.250,419.586,880.227
55,18.160,423.249,881.539
56,18.072,426.894,882.826
57,17.983,430.521,884.076
58,17.895,434.130,885.294
59,17.806,437.718,886.485
60,17.718,441.286,887.657
61,17.630,444.832,888.796
62,17.541,448.356,889.908
63,17.453,451.855,890.996
64,17.365,455.332,892.067
65,17.277,458.783,893.114
66,17.188,462.208,894.134
67,17.099,465.607,895.133
68,17.011,468.979,896.116
69,16.922,472.325,897.082
70,16.833,475.641,898.024
71,16.744,478.930,898.946
72,16.654,482.191,899.851
73,16.564,485.424,900.747
74,16.475,488.628,901.620
75,16.384,491.805,902.475
76,16.293,494.952,903.313
77,16.202,498.073,904.143
78,16.111,501.167,904.958
79,16.020,504.234,905.753
80,15.927,507.275,906.534
81,15.835,510.291,907.305
82,15.742,513.284,908.067
83,15.649,516.253,908.812
84,15.555,519.200,909.541
85,15.460,522.127,910.259
86,15.366,525.034,910.975
87,15.271,527.922,911.673
88,15.175,530.791,912.358
89,15.078,533.643,913.031
90,14.981,536.478,913.699
91,14.884,539.298,914.357
92,14.786,542.101,915.001
93,14.687,544.890,915.633
94,14.587,547.664,916.257
95,14.487,550.423,916.878
96,14.386,553.167,917.484
97,14.285,555.898,918.078
98,14.182,558.611,918.664
99,14.079,561.312,919.247
100,13.975,563.997,919.819
101,13.871,566.666,920.379
102,13.765,569.318,920.929
103,13.659,571.955,921.477
104,13.552,574.574,922.018
105,13.443,577.177,922.546
106,13.334,579.761,923.066
107,13.224,582.327,923.583
