# Time (s),Mass (g),T Back (K),T Front (K)
0,22.800,293.000,293.000
1,22.800,293.000,528.770
2,22.800,293.000,576.343
3,22.799,293.000,611.643
4,22.795,293.000,639.613
5,22.787,293.001,662.244
6,22.771,293.008,680.701
7,22.747,293.032,695.672
8,22.712,293.093,707.682
9,22.663,293.216,717.185
10,22.601,293.432,724.620
11,22.526,293.769,730.434
12,22.437,294.255,735.048
13,22.337,294.909,738.844
14,22.227,295.748,742.125
15,22.109,296.783,745.101
16,21.986,298.017,747.928
17,21.859,299.455,750.695
18,21.730,301.093,753.462
19,21.599,302.926,756.242
20,21.467,304.947,759.033
21,21.333,307.149,761.809
22,21.199,309.522,764.523
23,21.065,312.056,767.184
24,20.929,314.741,769.775
25,20.793,317.567,772.274
26,20.657,320.524,774.721
27,20.521,323.604,777.080
28,20.384,326.796,779.386
29,20.248,330.093,781.622
30,20.111,333.487,783.796
31,19.974,336.971,785.919
32,19.838,340.538,787.975
33,19.702,344.182,789.991
34,19.565,347.897,791.948
35,19.429,351.678,793.862
36,19.293,355.521,795.731
37,19.158,359.421,797.551
38,19.022,363.375,799.336
39,18.887,367.378,801.077
40,18.751,371.427,802.783
41,18.616,375.520,804.452
42,18.481,379.654,806.085
43,18.346,383.826,807.686
44,18.212,388.033,809.254
45,18.077,392.273,810.794
46,17.943,396.546,812.304
47,17.808,400.847,813.785
48,17.674,405.176,815.241
49,17.539,409.531,816.670
50,17.405,413.910,818.074
51,17.270,418.312,819.456
52,17.136,422.736,820.813
53,17.001,427.179,822.150
54,16.866,431.641,823.465
55,16.730,436.120,824.758
56,16.595,440.615,826.034
57,16.459,445.123,827.289
58,16.323,449.646,828.528
59,16.187,454.180,829.747
60,16.050,458.724,830.948
61,15.913,463.279,832.135
62,15.775,467.841,833.304
63,15.636,472.409,834.459
64,15.497,476.983,835.598
65,15.357,481.563,836.720
66,15.217,486.147,837.833
67,15.076,490.734,838.928
68,14.934,495.325,840.012
69,14.791,499.919,841.081
70,14.646,504.518,842.138
71,14.502,509.123,843.184
72,14.355,513.734,844.216
73,14.208,518.355,845.240
74,14.059,522.987,846.249
75,13.910,527.634,847.249
76,13.758,532.299,848.240
77,13.606,536.985,849.217
78,13.452,541.698,850.189
79,13.296,546.438,851.147
80,13.138,551.209,852.098
81,12.979,556.015,853.039
82,12.818,560.857,853.969
83,12.655,565.738,854.894
84,12.489,570.658,855.805
85,12.321,575.619,856.712
86,12.151,580.620,857.608
87,11.978,585.662,858.496
88,11.803,590.742,859.376
89,11.624,595.859,860.248
90,11.442,601.011,861.115
91,11.257,606.192,861.972
92,11.069,611.399,862.828
93,10.878,616.625,863.674
94,10.683,621.865,864.522
95,10.484,627.107,865.363
96,10.282,632.344,866.207
97,10.076,637.561,867.048
