# Time (s),Mass (g),T Back (K),T Front (K)
0,68.400,293.000,293.000
1,68.400,293.000,476.663
2,68.400,293.000,546.155
3,68.398,293.000,594.287
4,68.392,293.000,631.168
5,68.380,293.000,660.461
6,68.358,293.000,683.906
7,68.321,293.000,702.333
8,68.265,293.000,716.377
9,68.187,293.000,726.855
10,68.087,293.000,734.733
11,67.967,293.000,740.908
12,67.833,293.000,746.068
13,67.689,293.000,750.669
14,67.540,293.000,755.010
15,67.387,293.000,759.334
16,67.233,293.000,763.757
17,67.079,293.000,768.296
18,66.924,293.000,772.810
19,66.769,293.000,777.288
20,66.613,293.000,781.590
21,66.457,293.000,785.744
22,66.301,293.000,789.746
23,66.145,293.000,793.577
24,65.990,293.000,797.293
25,65.834,293.000,800.830
26,65.681,293.000,804.281
27,65.527,293.000,807.562
28,65.376,293.000,810.759
29,65.224,293.000,813.813
30,65.074,293.000,816.767
31,64.925,293.000,819.619
32,64.776,293.000,822.351
33,64.629,293.000,825.020
34,64.482,293.000,827.565
35,64.338,293.000,830.058
36,64.193,293.000,832.444
37,64.051,293.000,834.758
38,63.909,293.000,837.008
39,63.767,293.001,839.162
40,63.628,293.001,841.279
41,63.489,293.001,843.305
42,63.351,293.001,845.285
43,63.214,293.002,847.206
44,63.078,293.002,849.053
45,62.943,293.003,850.872
46,62.809,293.004,852.621
47,62.676,293.005,854.322
48,62.544,293.006,855.990
49,62.412,293.008,857.588
50,62.282,293.010,859.166
51,62.153,293.012,860.695
52,62.024,293.014,862.173
53,61.897,293.017,863.634
54,61.769,293.021,865.041
55,61.643,293.025,866.417
56,61.518,293.030,867.765
57,61.393,293.035,869.067
58,61.270,293.041,870.349
59,61.147,293.048,871.602
60,61.024,293.056,872.810
61,60.903,293.064,874.009
62,60.783,293.074,875.173
63,60.662,293.085,876.301
64,60.543,293.097,877.420
65,60.425,293.110,878.510
66,60.306,293.125,879.564
67,60.189,293.141,880.613
68,60.073,293.159,881.632
69,59.956,293.179,882.621
70,59.841,293.200,883.605
71,59.727,293.222,884.566
72,59.612,293.248,885.494
73,59.499,293.275,886.419
74,59.386,293.303,887.323
75,59.274,293.335,888.200
76,59.162,293.369,889.073
77,59.051,293.404,889.926
78,58.941,293.443,890.754
79,58.831,293.484,891.573
80,58.721,293.529,892.383
81,58.612,293.576,893.165
82,58.504,293.625,893.938
83,58.396,293.678,894.706
84,58.289,293.735,895.453
85,58.182,293.794,896.180
86,58.076,293.857,896.910
87,57.970,293.923,897.621
88,57.864,293.992,898.310
89,57.760,294.065,899.001
90,57.655,294.143,899.679
91,57.551,294.224,900.339
92,57.448,294.308,900.988
93,57.345,294.397,901.636
94,57.242,294.490,902.268
95,57.140,294.587,902.884
96,57.038,294.689,903.506
97,56.937,294.794,904.107
98,56.836,294.905,904.696
99,56.736,295.019,905.280
