# Time (s),Mass (g),T Back (K),T Front (K)
0,68.400,293.000,293.000
1,68.400,293.000,542.984
2,68.400,293.000,559.811
3,68.400,293.000,577.903
4,68.400,293.000,594.838
5,68.400,293.000,612.299
6,68.398,293.000,628.037
7,68.394,293.000,642.326
8,68.388,293.000,655.391
9,68.377,293.000,667.466
10,68.362,293.000,678.696
11,68.341,293.000,689.098
12,68.313,293.000,698.528
13,68.277,293.000,706.752
14,68.230,293.000,713.606
15,68.172,293.000,719.224
16,68.103,293.000,724.013
17,68.025,293.000,728.364
18,67.938,293.000,732.523
19,67.845,293.001,736.554
20,67.746,293.002,740.527
21,67.642,293.003,744.426
22,67.536,293.004,748.321
23,67.429,293.007,752.193
24,67.320,293.010,756.108
25,67.210,293.015,760.028
26,67.099,293.022,763.977
27,66.989,293.030,767.888
28,66.879,293.041,771.744
29,66.769,293.054,775.493
30,66.658,293.071,779.115
31,66.549,293.091,782.601
32,66.439,293.115,785.936
33,66.329,293.144,789.145
34,66.220,293.179,792.206
35,66.111,293.218,795.154
36,66.002,293.264,797.973
37,65.894,293.316,800.687
38,65.786,293.375,803.297
39,65.678,293.441,805.801
40,65.571,293.515,808.219
41,65.464,293.597,810.541
42,65.357,293.687,812.788
43,65.250,293.786,814.951
44,65.144,293.893,817.042
45,65.038,294.011,819.065
46,64.933,294.137,821.014
47,64.828,294.274,822.907
48,64.723,294.420,824.741
49,64.618,294.576,826.513
50,64.514,294.742,828.237
51,64.410,294.920,829.905
52,64.307,295.107,831.526
53,64.204,295.305,833.106
54,64.101,295.514,834.634
55,63.998,295.733,836.125
56,63.896,295.963,837.574
57,63.794,296.204,838.984
58,63.693,296.455,840.360
59,63.591,296.717,841.699
60,63.491,296.989,843.006
61,63.390,297.271,844.281
62,63.290,297.565,845.521
63,63.190,297.869,846.736
64,63.090,298.182,847.922
65,62.991,298.506,849.079
66,62.892,298.840,850.213
67,62.793,299.184,851.320
68,62.695,299.538,852.404
69,62.597,299.901,853.466
70,62.499,300.274,854.501
71,62.402,300.656,855.516
72,62.305,301.047,856.515
73,62.208,301.448,857.487
74,62.112,301.857,858.444
75,62.015,302.275,859.382
76,61.919,302.702,860.300
77,61.824,303.137,861.202
78,61.729,303.581,862.089
79,61.633,304.032,862.954
80,61.539,304.492,863.809
81,61.444,304.960,864.647
82,61.350,305.434,865.468
