Time,Mass,Temperature
200,,640.6216886
201,,646.2344809
202,,647.0668007
203,,645.7082889
204,,646.8707538
205,,643.747002
206,,645.334579
207,,641.1981032
208,,639.9776921
209,,642.4977058
210,,642.379659
211,,642.4679075
212,,643.4421171
213,,643.3378159
214,,649.5227904
215,,650.9447648
216,,648.4736079
217,,645.6624343
218,,646.4316649
219,,642.8610211
220,,645.9983224
221,,646.50389
222,,650.0927088
223,,651.3002821
224,,647.0094768
225,,639.138939
226,,644.3453302
227,,646.2757517
228,,646.7790369
229,,648.7705813
230,,648.3016187
231,,648.2121851
232,,644.7969596
233,,645.5512378
234,,648.4162779
235,,652.0767187
236,,652.2212304
237,,650.0479859
238,,641.6771307
239,,644.1825639
240,,649.2728138
241,,647.6778895
242,,650.1844484
243,,651.5927308
244,,643.3252082
245,,644.9219055
246,,649.6856218
247,,652.741944
248,,649.5491644
249,,645.9100507
250,,650.0181708
251,,653.1709172
252,,650.5468261
253,,651.0307762
254,,656.0570946
255,,650.925269
256,,654.3156778
257,,654.5198638
258,,652.3244539
259,,653.8040793
260,,651.1053198
261,,653.85455
262,,654.2032621
263,,654.6609604
264,,653.9990809
265,,654.238822
266,,649.9963828
267,,650.5858167
268,,651.2291779
269,,654.404005
270,,656.4150423
271,,655.0509914
272,,653.6675798
273,,654.7997643
274,,658.6719397
275,,657.4189532
276,,654.2434104
277,,658.1945977
278,,655.6647398
279,,652.6547747
280,,658.5985014
281,,658.8784872
282,,657.7975906
283,,657.8744668
284,,656.0800396
285,,659.9135676
286,,654.1711435
287,,654.977573
288,,662.7185555
289,,659.2996245
290,,657.9318374
291,,660.952171
292,,660.4804859
293,,663.8905348
294,,661.9759341
295,,661.4043616
296,,663.6919454
297,,659.7609399
298,,658.2083669
299,,659.4338863
300,,658.8945521
301,,656.5297712
302,,659.8194661
303,,659.7942194
304,,660.0053746
305,,661.1197323
306,,660.0604591
307,,663.4325209
308,,662.9286089
309,,661.5019175
310,,659.3868371
311,,662.6152517
312,,661.8267261
313,,656.027266
314,,663.363648
315,,662.9779662
316,,661.1667875
317,,659.3983125
318,,663.919233
319,,665.3966958
320,,661.9541266
321,,662.6646079
322,,657.9662598
323,,657.7275993
324,,658.1923028
325,,657.0942515
326,,659.5130669
327,,656.8211869
328,,660.2452234
329,,657.498122
330,,661.835908
331,,661.1599014
332,,659.1929045
333,,660.8374043
334,,660.8752772
335,,661.2700801
336,,664.5574953
337,,660.590659
338,,660.0845587
339,,661.8806703
340,,663.9846649
341,,662.0310267
342,,657.1642396
343,,654.1183774
344,,653.8086675
345,,659.6174943
346,,663.8101804
347,,662.280094
348,,662.4063511
349,,658.2886878
350,,657.0735994
351,,656.6490902
352,,658.2301683
353,,660.5883638
354,,661.243683
355,,662.0746418
356,,666.1245812
357,,660.4781906
358,,660.1821049
359,,660.8913445
360,,660.9177409
361,,661.4284636
362,,658.5399805
363,,662.1217004
364,,653.7719616
365,,659.242248
366,,662.1859758
367,,660.5332771
368,,663.3062542
369,,660.2153855
370,,653.4886415
371,,655.5087188
372,,647.476101
373,,652.8623763
374,,657.6472818
375,,659.7804486
376,,660.2601423
377,,661.4250205
378,,657.4728797
379,,652.3450987
380,,654.6976687
381,,653.2546489
382,,651.4688694
383,,650.7842118
384,,663.0847163
385,,661.0921878
386,,655.8563268
387,,656.1775567
388,,656.5596008
389,,660.5814779
390,,665.5746452
391,,657.5428697
392,,658.4860497
393,,663.2316426
394,,663.0686463
395,,662.2881285
396,,655.7679899
397,,650.1752744
398,,651.4528133
399,,650.9516457
400,,649.1111341
401,,649.8679493
402,,655.5637848
403,,653.1904163
404,,652.377213
405,,658.9576646
406,,660.5849208
407,,663.9594105
408,,651.4734568
409,,644.9838057
410,,651.0135739
411,,652.6536277
412,,658.8016053
413,,650.7142571
414,,648.4277439
415,,656.5687792
416,,653.6882267
417,,645.6280436
418,,655.1599727
419,,658.2875404
420,,650.9550862
421,,656.1546114
422,,654.3925339
423,,653.9382859
424,,651.6925088
425,,650.0846816
426,,655.2838683
427,,652.5251687
428,,660.489667
429,,657.5635226
430,,649.1054009
431,,653.7627852
432,,652.6238068
433,,659.4419191
434,,650.1374318
435,,654.5783671
436,,657.9065943
437,,654.3237075
438,,653.8212852
439,,657.5841755
440,,656.5137091
441,,651.9597342
442,,650.9665543
443,,649.692502
444,,656.3748874
445,,659.3592962
446,,653.4335841
447,,652.9266073
448,,651.4528133
449,,649.3290008
450,,647.2341881
451,,648.7453555
452,,657.3707638
453,,657.0426212
454,,644.5356087
455,,643.9682198
456,,644.8393723
457,,647.8429914
458,,658.4608056
459,,648.973536
460,,641.6381661
461,,656.4047167
462,,663.8113283
463,,656.5963144
464,,657.3673217
465,,654.2468517
466,,643.7928499
467,,640.3455226
468,,638.4915768
469,,636.2793242
470,,646.0636668
471,,645.8882694
472,,643.2782157
473,,658.0867391
474,,651.5766746
475,,649.5743917
476,,647.0920233
477,,647.0977558
478,,643.5521499
479,,641.7745427
480,,652.2636666
481,,659.1756917
482,,658.3690092
483,,651.0170143
484,,650.578936
485,,643.8146278
486,,630.7737678
487,,644.571143
488,,651.3335406
489,,648.2981789
490,,646.1164011
491,,641.8203839
492,,637.3905601
493,,637.8614313
494,,647.8945862
495,,651.6707182
496,,634.6011893
497,,644.8084225
498,,656.9909911
499,,655.5672265
500,,644.6926479
501,,648.6433062
502,,658.348355
503,,642.4679075
504,,627.41451
505,,627.6560645
506,,646.8776326
507,,651.6775994
508,,635.0696713
509,,635.6756295
510,,642.3968502
511,,644.1756865
512,,651.2739047
513,,637.4787756
514,,640.0796753
515,,638.081406
516,,631.4310628
517,,637.2301698
518,,637.1579948
519,,633.8555464
520,,646.9143195
521,,647.6836222
522,,634.1143977
523,,633.0469546
524,,630.4050555
525,,631.6829962
526,,626.0454018
527,,629.6401817
528,,650.8977455
529,,653.8740501
530,,644.7362065
531,,641.7034892
532,,635.3972748
533,,639.4311216
534,,627.843816
535,,635.5095324
536,,634.680223
537,,639.1950834
538,,635.0845622
539,,636.2655775
540,,637.9290273
541,,644.0828419
542,,638.6095892
543,,628.4471573
544,,625.569223
545,,635.4889136
546,,633.6505306
547,,639.2386241
548,,638.82041
549,,629.769566
550,,619.5257388
551,,609.7916029
552,,612.0429491
553,,616.4689832
554,,625.6653731
555,,634.5141382
556,,626.3750739
557,,619.8083407
558,,621.4091008
559,,625.4925323
560,,620.1470132
561,,614.6080423
562,,636.6653823
563,,634.1808294
564,,621.0406459
565,,626.6028729
566,,636.8383674
567,,631.0394302
568,,628.1483454
569,,623.267549
570,,620.3724181
571,,638.9579036
572,,638.5946943
573,,632.3300288
574,,622.2730642
575,,615.8261461
576,,623.9210424
577,,623.5639633
578,,609.4806287
579,,625.1937863
580,,624.4200535
581,,624.8286612
582,,634.4820669
583,,622.7044945
584,,622.8143569
585,,642.8300759
586,,642.379659
587,,637.5566807
588,,626.4014022
589,,623.871829
590,,616.5387592
591,,623.2469491
592,,629.5073637
593,,618.1105303
594,,624.5573992
595,,639.4929964
596,,630.4989503
597,,630.1050549
598,,635.6595925
599,,638.1730632
600,,625.0117948
601,,621.3541752
602,,622.2055471
603,,615.5321898
604,,614.9523027
605,,622.3222717
606,,622.9173538
607,,627.9491412
608,,627.0779436
609,,634.860055
610,,634.22779
611,,627.5839411
612,,623.1439497
613,,620.6870761
614,,632.299108
615,,641.7722506
616,,632.2029102
617,,622.6198094
618,,632.7297159
619,,638.0642203
620,,635.6756295
621,,638.82041
622,,639.6213302
623,,635.739778
624,,622.2353004
625,,625.7248949
626,,631.5306904
627,,621.9228948
628,,629.2039484
629,,625.0369759
630,,627.5118181
631,,625.1686049
632,,620.5657889
633,,626.4174282
634,,615.4486937
635,,614.4639358
636,,607.5120528
637,,604.7517252
638,,614.5096837
639,,626.6601095
640,,638.0195377
641,,632.1307623
642,,632.4376798
643,,625.9240661
644,,627.8197745
645,,634.8818183
646,,622.1426079
647,,608.4494343
648,,604.3208674
649,,607.9098604
650,,615.4292495
651,,615.1604644
652,,611.1327611
653,,619.9261886
654,,612.7130513
655,,609.0724858
656,,617.9423626
657,,625.8748454
658,,634.3915804
659,,632.2532994
660,,619.5600626
661,,627.7339123
662,,637.8843451
663,,630.8962925
664,,632.3575141
665,,648.8416724
666,,641.8834158
667,,636.9414722
668,,644.4897582
669,,639.0174846
670,,658.1509952
671,,670.2101964
672,,656.5630427
673,,650.455084
674,,667.8755711
675,,662.4097944
676,,692.8884239
677,,688.1070939
678,,699.4667823
679,,707.7318818
680,,721.7382019
681,,722.8564559
682,,712.2251335
683,,722.3895452
684,,711.9267669
685,,723.9482806
686,,724.393336
687,,725.2719581
688,,733.6573656
689,,727.8793211
690,,729.5989914
691,,736.0597133
692,,738.7648587
693,,741.3654667
694,,742.1216131
695,,740.1233952
696,,745.5010933
697,,757.9971379
698,,749.7268478
699,,746.4006514
700,,759.5100525
701,,753.1612547
702,,751.0113339
703,,751.6952075
704,,755.1474125
705,,756.2532617
706,,761.2138576
707,,754.540791
708,,759.4834682
709,,755.0676837
710,,757.1419307
711,,763.6531629
712,,757.3568835
713,,756.0302363
714,,763.1571766
715,,764.2289442
716,,760.677496
717,,765.2244745
718,,765.104221
719,,765.6176176
720,,762.8288405
721,,764.0763252
722,,761.090169
723,,762.7791283
724,,767.8309773
725,,771.0139844
726,,770.2598091
727,,771.9625413
728,,769.8515062
729,,766.7658867
730,,768.8070886
731,,774.1305677
732,,772.9782583
733,,770.4957739
734,,770.8173399
735,,775.3408197
736,,772.8764521
737,,772.1048301
738,,774.3527099
739,,773.9639633
740,,776.3035375
741,,777.1135643
742,,777.1181932
743,,776.2769231
744,,778.1643501
745,,779.2256257
746,,780.2105843
747,,778.7082879
748,,779.0728529
749,,779.2892815
750,,779.1226197
751,,779.9131223
752,,779.6723792
753,,779.3390489
754,,780.8680308
755,,777.6077022
756,,777.5347956
757,,779.1747013
758,,780.1781757
759,,779.3425211
760,,780.8749758
761,,781.3565044
762,,779.8263155
763,,780.7569111
764,,780.5416189
765,,780.3263298
766,,780.4293441
767,,778.7615254
768,,778.8529555
769,,779.3240029
770,,780.9999866
771,,782.0336799
772,,781.6238983
773,,782.7907634
774,,784.9846674
775,,783.036187
776,,783.2341495
777,,780.655052
778,,780.9108584
779,,780.6492646
780,,781.6053773
