Time,Mass,Temperature
112,150.20786,664.1580038
113,149.975525,661.6006217
114,149.710772,657.2445542
115,149.498507,663.6816143
116,149.287013,661.8864091
117,149.039242,666.264652
118,148.804592,667.1682585
119,148.586151,658.3093418
120,148.349186,656.7638211
121,148.075942,659.5933956
122,147.804242,661.1656398
123,147.519421,669.6865069
124,147.301752,669.6554996
125,147.118046,666.1039151
126,146.864099,664.3393807
127,146.63794,657.6266288
128,146.37859,660.0088174
129,146.089909,658.6696448
130,145.879959,655.8804187
131,145.632959,662.6588688
132,145.370522,661.3171359
133,145.134328,664.8089056
134,144.899678,656.8280708
135,144.651135,654.1470546
136,144.409538,649.1443873
137,144.145557,654.74929
138,143.885435,650.3381137
139,143.617595,645.0663398
140,143.377542,648.1823741
141,143.110473,662.8999129
142,142.864245,667.8824607
143,142.594089,657.9903556
144,142.333196,650.771597
145,142.076161,647.2066722
146,141.851546,647.2399206
147,141.617668,655.6888314
148,141.342108,668.1568989
149,141.085846,654.5886912
150,140.841162,653.4920826
151,140.564059,657.1607975
152,140.291587,652.8658172
153,140.016028,659.9204531
154,139.738925,660.9234792
155,139.46105,659.1332335
156,139.163879,657.1435873
157,138.906844,652.9243133
158,138.599638,650.2314652
159,138.327939,653.1215961
160,138.043889,658.1808285
161,137.772189,661.938058
162,137.46807,663.1294827
163,137.191739,664.5448675
164,136.895339,673.0161874
165,136.588133,667.1556282
166,136.310258,654.7504371
167,135.987615,667.4989454
168,135.664971,668.2717283
169,135.307593,659.1217583
170,134.958706,653.939433
171,134.653044,641.3619791
172,134.351241,650.5697617
173,134.057928,642.9045738
174,133.765388,640.5804352
175,133.416501,636.2094454
176,133.110067,641.4719948
177,132.752689,646.495865
178,132.447026,648.2030125
179,132.084246,651.8175192
180,131.739989,665.2968156
181,131.404224,662.8884345
182,131.042215,666.7572076
183,130.670171,656.8475753
184,130.31974,656.8280708
185,129.950784,656.6915405
186,129.57025,649.2349737
187,129.226766,647.9255432
188,128.821532,655.6475315
189,128.463382,666.0775085
190,128.089023,657.9960927
191,127.710804,659.0173348
192,127.331814,657.3547007
193,126.935842,653.2684131
194,126.553764,638.8169726
195,126.180949,642.3670522
196,125.838236,647.7363629
197,125.491665,650.3495813
198,125.165934,655.5878763
199,124.834028,653.3154407
200,124.58394,649.3370275
201,124.309925,650.0560131
202,124.060609,669.7175142
203,123.903919,688.2554429
204,123.71481,709.8556571
205,123.581275,769.5507804
206,123.463179,792.9050381
207,123.360519,798.0817246
208,123.267894,832.3410136
209,123.185304,851.6721004
210,123.10966,851.9511462
211,123.041735,868.7116533
212,122.991564,879.1114551
213,122.92827,886.4088706
214,122.898167,886.8935307
215,122.851082,895.4005349
216,122.808629,904.2579312
217,122.795507,906.8890509
218,122.75151,917.4721536
219,122.733757,919.9510911
220,122.717548,922.0346337
221,122.672779,923.5767213
222,122.629554,925.8077775
223,122.601767,937.1656036
224,122.625695,939.3468454
225,122.611801,940.8085442
226,122.608713,948.5675583
227,122.589417,950.7372218
228,122.577839,948.2414281
229,122.546964,949.0573482
230,122.561629,949.634825
231,122.511457,950.1608815
232,122.523035,952.5739078
233,122.489073,954.5990205
234,122.462057,956.1741218
235,122.400307,956.5752255
236,122.381782,958.4557266
237,122.360942,960.0358124
238,122.31077,962.2944648
239,122.339329,966.3995246
240,122.297648,966.934215
