Time,Mass,Temperature
156,150.845428,647.284634
157,150.711122,646.6976387
158,150.527416,646.3628794
159,150.325185,653.6779033
160,150.170038,656.9783705
161,149.971666,660.7169002
162,149.828097,655.9263083
163,149.605026,652.099657
164,149.481526,648.404812
165,149.255366,649.5984724
166,149.089413,655.3871155
167,148.921145,657.214723
168,148.705792,652.5251687
169,148.529804,648.6203739
170,148.331433,651.4493728
171,148.131517,648.0161214
172,147.972511,648.4013722
173,147.734773,649.8805633
174,147.589661,648.1227522
175,147.355011,641.8306982
176,147.145061,645.6670198
177,147.000721,647.1493477
178,146.784596,644.316674
179,146.624046,650.2910965
180,146.434165,651.7509998
181,146.229618,646.5130615
182,146.066753,657.9295425
183,145.815121,649.611086
184,145.670781,651.894361
185,145.491706,650.4585243
186,145.260916,637.6494799
187,145.096506,646.9590319
188,144.858769,642.8507061
189,144.664257,647.2479461
190,144.471288,638.2085805
191,144.221201,634.2403892
192,144.090754,635.5679525
193,143.812879,650.3266461
194,143.638435,652.6788609
195,143.424626,654.2457046
196,143.176854,650.0766544
197,142.997008,650.4332953
198,142.773164,657.787264
199,142.587142,654.0220224
200,142.375649,647.9782848
201,142.131736,647.6721568
202,141.925646,647.4268009
203,141.666296,658.9186496
204,141.511149,649.2498804
205,141.295024,651.6558088
206,141.034903,653.4668479
207,140.868178,651.7762312
208,140.603425,661.0313607
209,140.384212,656.7466114
210,140.181209,652.646746
211,139.943472,652.0813064
212,139.735066,643.8834001
213,139.484207,645.4423348
214,139.283519,650.1110567
215,139.030344,639.5285172
216,138.76096,641.6129538
217,138.568763,649.2602004
218,138.309414,648.4988332
219,138.094832,640.3134373
220,137.87562,647.7214579
221,137.636339,649.9424865
222,137.444142,648.9334035
223,137.140795,648.9437232
224,136.91618,648.2030125
225,136.686933,650.3014174
226,136.432215,653.8121087
227,136.198337,652.5263157
228,135.909656,647.3270546
229,135.657253,644.3361602
230,135.438812,647.9060518
231,135.134693,651.6156682
232,134.894641,647.4302404
233,134.612134,648.0895016
234,134.349697,662.3168232
235,134.117363,648.3027653
236,133.817104,645.0342431
237,133.600207,653.7536087
238,133.312298,650.6603578
239,133.045229,650.8151754
240,132.775073,655.3767908
241,132.508005,651.2521147
242,132.23862,644.6341879
243,131.923695,646.6414628
244,131.639646,655.1152329
245,131.382611,655.6004956
246,131.068458,664.9891432
247,130.807565,652.3175723
248,130.504218,644.0278232
249,130.216309,639.6339345
250,129.912962,631.7894968
251,129.614247,628.3635809
252,129.337916,639.9501912
253,129.022991,634.1247061
254,128.736626,639.4632048
255,128.467241,643.8111892
256,128.143826,644.5929221
257,127.85746,636.9953161
258,127.553342,641.515543
259,127.256942,651.8714231
260,126.962858,634.6286792
261,126.669545,633.532562
262,126.408652,638.8020776
263,126.096043,632.0047908
264,125.807361,637.9611069
265,125.552643,635.8325646
266,125.229228,634.8955636
267,124.99149,634.0101694
268,124.729053,637.0594709
269,124.495947,637.9576698
270,124.248947,637.9015306
271,124.001947,640.1438448
272,123.826732,657.4189532
273,123.598257,658.8257025
274,123.399885,652.3301886
275,123.250141,661.0129978
276,123.057945,671.0750179
277,122.945251,680.6399911
278,122.789332,694.7832466
279,122.68127,711.4959321
280,122.622607,741.4751343
281,122.511457,770.2459289
282,122.502967,794.5998982
283,122.443532,803.3598385
284,122.360942,812.346247
285,122.345504,820.3316369
286,122.293017,839.3092549
287,122.270632,848.1716334
288,122.254423,849.6503196
289,122.231267,852.7290112
290,122.225092,862.3267973
291,122.17492,862.3977658
292,122.216601,855.0163057
293,122.213514,862.2488486
294,122.143273,865.0528984
295,122.161026,864.1348413
296,122.132467,866.4737152
297,122.126292,866.2386498
298,122.108539,865.9884599
299,122.111626,866.5668113
300,122.151764,866.9892414
301,122.117801,867.2708672
302,122.152536,867.0788491
303,122.137098,865.5811818
304,122.087698,865.4136188
305,122.11317,866.1432281
306,122.104679,865.2530391
307,122.10468,865.6370365
308,122.109311,864.9016309
309,122.065314,865.7289644
310,122.075348,866.9904051
311,122.022861,866.4690604
312,122.042158,865.184386
313,122.06377,864.8062167
314,122.012055,866.3119619
315,122.035983,865.4997274
