Time (s),Temperature (K),HRR (W/g)
90.050,426.5,-0.6310
90.511,427,-0.7496
91.009,427.5,-0.6438
91.523,428,-0.6621
91.978,428.5,-0.7563
92.451,429,-0.5592
92.935,429.5,-0.4590
93.440,430,-0.2835
93.901,430.5,-0.2426
94.399,431,-0.0485
94.897,431.5,0.0554
95.361,432,0.1312
95.868,432.5,0.2103
96.356,433,0.1014
96.831,433.5,0.0587
97.327,434,0.0087
97.819,434.5,-0.0520
98.293,435,-0.0004
98.773,435.5,0.0169
99.266,436,-0.0215
99.763,436.5,0.0283
100.261,437,0.0297
100.747,437.5,-0.0098
101.221,438,0.0693
101.714,438.5,0.1582
102.213,439,0.1377
102.692,439.5,-0.0349
103.176,440,-0.1860
103.661,440.5,-0.0093
104.153,441,-0.0159
104.646,441.5,-0.0751
105.128,442,0.1135
105.613,442.5,-0.0229
106.131,443,-0.1069
106.629,443.5,-0.1182
107.138,444,-0.1794
107.609,444.5,-0.1416
108.103,445,0.0511
108.584,445.5,-0.0854
109.057,446,-0.2008
109.591,446.5,0.3318
110.071,447,0.5718
110.589,447.5,0.3869
111.031,448,0.1656
111.519,448.5,0.0976
112.011,449,0.0370
112.527,449.5,-0.1403
113.025,450,-0.2172
113.500,450.5,-0.4963
113.933,451,-0.4949
114.476,451.5,-0.4453
114.933,452,-0.5886
115.422,452.5,-0.7668
115.915,453,-0.7603
116.392,453.5,-0.4355
116.915,454,0.0503
117.408,454.5,-0.0874
117.870,455,0.1403
118.355,455.5,0.3436
118.854,456,0.4510
119.347,456.5,0.4694
119.830,457,0.5283
120.320,457.5,0.5035
120.802,458,0.3847
121.302,458.5,0.3853
121.823,459,0.4462
122.292,459.5,0.3190
122.773,460,0.2635
123.275,460.5,0.3643
123.778,461,0.5290
124.266,461.5,0.5838
124.746,462,0.3807
125.256,462.5,0.1109
125.760,463,0.0222
126.234,463.5,0.0057
126.721,464,-0.0275
127.213,464.5,-0.0622
127.701,465,-0.1931
128.206,465.5,-0.2902
128.685,466,-0.1240
129.170,466.5,0.0049
129.663,467,0.0408
130.163,467.5,0.0959
130.683,468,0.2603
131.160,468.5,0.3998
131.638,469,0.2838
132.139,469.5,0.1769
132.626,470,0.2450
133.119,470.5,0.1179
133.605,471,0.0114
134.099,471.5,-0.0721
134.605,472,0.1689
135.071,472.5,0.2590
135.569,473,0.1479
136.056,473.5,0.1281
136.521,474,-0.0635
137.030,474.5,0.3348
137.524,475,0.3854
138.006,475.5,0.5381
138.500,476,0.5073
139.010,476.5,0.4452
139.483,477,0.3097
139.971,477.5,0.6821
140.428,478,0.6172
140.959,478.5,0.8612
141.484,479,0.4810
141.954,479.5,0.3934
142.440,480,0.2850
142.930,480.5,0.2435
143.432,481,0.3728
143.929,481.5,0.7892
144.423,482,0.9212
144.891,482.5,0.8719
145.380,483,0.8143
145.913,483.5,0.8192
146.384,484,1.0398
146.895,484.5,0.9125
147.392,485,0.7092
147.875,485.5,0.9260
148.380,486,0.9187
148.865,486.5,1.0245
149.367,487,0.9140
149.861,487.5,0.8230
150.342,488,0.7959
150.870,488.5,0.6050
151.372,489,0.7443
151.865,489.5,0.8705
152.355,490,0.8549
152.855,490.5,0.9374
153.343,491,1.1760
153.825,491.5,0.8657
154.314,492,0.9557
154.822,492.5,0.9766
155.303,493,0.8845
155.791,493.5,1.0895
156.300,494,1.0937
156.809,494.5,1.0924
157.304,495,1.1540
157.785,495.5,1.1652
158.261,496,1.3103
158.747,496.5,1.2474
159.267,497,1.0007
159.768,497.5,0.8720
160.252,498,0.8639
160.746,498.5,0.8410
161.227,499,0.9934
161.718,499.5,1.1931
162.230,500,1.1184
162.724,500.5,1.1055
163.207,501,1.1436
163.705,501.5,1.1991
164.210,502,1.0945
164.707,502.5,1.1435
165.209,503,0.9977
165.702,503.5,0.8148
166.199,504,0.7464
166.702,504.5,0.7254
167.187,505,0.9245
167.683,505.5,1.1457
168.163,506,1.2683
168.670,506.5,1.3805
169.168,507,1.4364
169.650,507.5,1.6567
170.149,508,1.8444
170.673,508.5,1.7951
171.155,509,1.9367
171.634,509.5,2.0087
172.148,510,2.0063
172.635,510.5,2.1100
173.142,511,1.9353
173.644,511.5,1.9357
174.140,512,2.1542
174.651,512.5,2.0128
175.140,513,2.1164
175.647,513.5,2.2418
176.146,514,2.1753
176.631,514.5,1.9290
177.136,515,1.8101
177.630,515.5,1.8190
178.133,516,1.9380
178.618,516.5,2.0050
179.100,517,2.1004
179.617,517.5,2.3919
180.102,518,2.4744
180.582,518.5,2.5903
181.071,519,2.5036
181.597,519.5,2.2789
182.091,520,2.5310
182.569,520.5,2.5316
183.051,521,2.3743
183.541,521.5,2.7978
184.079,522,2.8595
184.553,522.5,2.9416
185.077,523,2.6131
185.568,523.5,2.7070
186.067,524,2.6772
186.550,524.5,2.8859
187.034,525,2.8167
187.570,525.5,2.5189
188.049,526,2.5732
188.558,526.5,2.7186
189.047,527,2.8933
189.539,527.5,2.8735
190.028,528,3.1370
190.577,528.5,2.9743
191.047,529,2.9413
191.554,529.5,3.1641
192.063,530,3.2417
192.539,530.5,3.3797
193.038,531,3.3325
193.549,531.5,2.9641
194.019,532,2.9590
194.536,532.5,3.3310
195.041,533,3.1618
195.519,533.5,3.5486
196.033,534,3.2700
196.502,534.5,3.7298
197.044,535,3.4803
197.522,535.5,3.7180
197.993,536,3.6527
198.522,536.5,3.7416
198.978,537,3.5284
199.499,537.5,3.5969
200.012,538,3.7941
200.514,538.5,3.9685
200.990,539,3.9471
201.483,539.5,3.9914
201.998,540,4.0369
202.488,540.5,3.8568
202.994,541,3.8021
203.507,541.5,4.1139
203.993,542,4.0512
204.499,542.5,4.1694
204.969,543,3.7195
205.505,543.5,3.8193
206.006,544,4.2179
206.499,544.5,4.1571
206.999,545,4.2803
207.508,545.5,4.2495
207.997,546,4.8801
208.505,546.5,4.6877
208.976,547,5.1614
209.483,547.5,5.2732
209.983,548,5.2968
210.473,548.5,5.6802
211.015,549,5.5299
211.485,549.5,5.5877
212.007,550,5.6132
212.492,550.5,5.6463
212.979,551,5.2298
213.466,551.5,5.1529
213.993,552,5.1936
214.475,552.5,5.5272
215.001,553,5.4034
215.488,553.5,5.3360
215.963,554,5.4163
216.493,554.5,5.6428
216.975,555,5.6042
217.468,555.5,5.6904
217.996,556,5.4261
218.468,556.5,6.0489
218.951,557,6.2813
219.447,557.5,6.1150
219.957,558,6.1443
220.440,558.5,6.2976
220.926,559,6.5110
221.429,559.5,6.5312
221.928,560,6.6551
222.458,560.5,6.7379
222.965,561,6.4234
223.430,561.5,6.5329
223.929,562,6.7812
224.444,562.5,7.0213
224.938,563,7.1481
225.447,563.5,7.3172
225.963,564,7.4147
226.458,564.5,7.3451
226.940,565,7.3686
227.462,565.5,7.5030
227.942,566,7.7071
228.428,566.5,7.6873
228.985,567,7.9116
229.426,567.5,7.7467
229.913,568,7.8875
230.439,568.5,7.9141
230.912,569,8.1390
231.426,569.5,8.0188
231.914,570,8.3436
232.413,570.5,8.3760
232.919,571,8.5863
233.423,571.5,8.3966
233.925,572,8.4751
234.420,572.5,8.6161
234.903,573,8.7309
235.415,573.5,8.6253
235.927,574,8.7270
236.416,574.5,8.8777
236.916,575,8.9868
237.432,575.5,9.2447
237.906,576,9.2604
238.397,576.5,9.3928
238.906,577,9.6446
239.377,577.5,9.7525
239.897,578,9.9533
240.383,578.5,9.7730
240.902,579,9.7942
241.404,579.5,9.8088
241.891,580,10.1438
242.380,580.5,10.5331
242.904,581,10.4350
243.396,581.5,10.7121
243.881,582,10.7557
244.427,582.5,10.8616
244.909,583,10.7541
245.401,583.5,10.7842
245.885,584,10.6011
246.375,584.5,10.7305
246.888,585,11.1786
247.400,585.5,11.2329
247.884,586,11.1758
248.385,586.5,11.3407
248.869,587,11.4677
249.358,587.5,11.4903
249.863,588,11.7676
250.363,588.5,12.0834
250.861,589,12.0368
251.373,589.5,12.3632
251.860,590,12.6475
252.349,590.5,12.7364
252.852,591,12.6299
253.367,591.5,12.7899
253.863,592,13.0103
254.376,592.5,12.9862
254.879,593,12.9385
255.371,593.5,13.0167
255.869,594,13.0573
256.369,594.5,13.3471
256.853,595,13.7660
257.354,595.5,14.0090
257.878,596,13.9963
258.354,596.5,14.3310
258.876,597,14.5251
259.355,597.5,14.5009
259.853,598,14.5748
260.344,598.5,14.7436
260.843,599,14.8135
261.363,599.5,15.0640
261.836,600,15.3446
262.333,600.5,15.6481
262.850,601,15.7562
263.349,601.5,15.7723
263.814,602,16.0802
264.344,602.5,16.0746
264.850,603,16.0995
265.344,603.5,16.2646
265.841,604,16.2651
266.336,604.5,16.6601
266.820,605,17.1504
267.318,605.5,17.2334
267.827,606,17.4868
268.335,606.5,17.9161
268.836,607,18.0536
269.329,607.5,18.2782
269.829,608,18.6401
270.330,608.5,19.0014
270.826,609,19.0411
271.326,609.5,19.1638
271.814,610,19.4888
272.313,610.5,19.7187
272.807,611,19.8575
273.302,611.5,19.7273
273.839,612,19.9738
274.333,612.5,20.2628
274.832,613,20.5328
275.325,613.5,20.9567
275.803,614,21.1778
276.295,614.5,21.3052
276.800,615,21.5976
277.302,615.5,21.8306
277.820,616,21.9103
278.305,616.5,22.2154
278.777,617,22.5298
279.276,617.5,22.6039
279.785,618,22.5665
280.282,618.5,22.7738
280.781,619,23.0291
281.284,619.5,23.2042
281.766,620,23.4150
282.258,620.5,23.7506
282.770,621,24.2266
283.275,621.5,24.5807
283.772,622,24.8654
284.252,622.5,25.0986
284.753,623,25.4823
285.267,623.5,25.8734
285.769,624,26.0858
286.263,624.5,26.3693
286.745,625,26.5853
287.232,625.5,26.8496
287.732,626,27.2074
288.241,626.5,27.5909
288.749,627,27.8840
289.251,627.5,28.1692
289.753,628,28.6503
290.250,628.5,28.8921
290.749,629,29.1101
291.253,629.5,29.5900
291.742,630,30.0148
292.227,630.5,30.4172
292.729,631,30.9190
293.246,631.5,31.2253
293.745,632,31.5250
294.240,632.5,31.8574
294.738,633,32.1853
295.234,633.5,32.6314
295.725,634,33.0654
296.205,634.5,33.4402
296.687,635,33.7529
297.177,635.5,34.2064
297.690,636,34.5451
298.181,636.5,35.0783
298.681,637,35.7600
299.187,637.5,36.2762
299.671,638,36.7318
300.165,638.5,37.1635
300.660,639,37.7314
301.164,639.5,38.2290
301.662,640,38.7940
302.172,640.5,39.2797
302.662,641,39.8264
303.161,641.5,40.2158
303.635,642,40.5568
304.132,642.5,41.1780
304.625,643,41.8567
305.123,643.5,42.0900
305.611,644,42.8326
306.109,644.5,43.4393
306.615,645,44.1580
307.108,645.5,44.8454
307.597,646,45.6838
308.093,646.5,46.3566
308.595,647,46.9546
309.060,647.5,47.5612
309.537,648,48.4414
310.064,648.5,49.0585
310.512,649,49.8753
311.031,649.5,50.4876
311.524,650,51.0234
312.014,650.5,52.0519
312.522,651,53.2985
313.024,651.5,53.6967
313.506,652,54.6882
313.988,652.5,55.4031
314.503,653,56.4681
314.984,653.5,57.1371
315.494,654,58.3074
315.982,654.5,59.2140
316.488,655,60.6319
316.982,655.5,61.5710
317.437,656,62.5964
317.935,656.5,63.8660
318.429,657,64.9227
318.922,657.5,66.0784
319.417,658,67.6087
319.913,658.5,69.1498
320.406,659,70.8808
320.872,659.5,72.4678
321.360,660,73.7347
321.838,660.5,74.5058
322.348,661,75.6839
322.839,661.5,76.6176
323.316,662,76.6889
323.797,662.5,76.0478
324.288,663,75.3589
324.792,663.5,74.9629
325.292,664,75.1784
325.761,664.5,76.4018
326.230,665,78.7522
326.729,665.5,82.6315
327.219,666,87.7097
327.694,666.5,92.9927
328.179,667,98.3736
328.670,667.5,103.9539
329.158,668,109.4291
329.624,668.5,115.2927
330.114,669,122.4231
330.607,669.5,130.5843
331.069,670,139.5731
331.532,670.5,150.9142
332.023,671,165.7239
332.486,671.5,183.8140
332.982,672,207.9677
333.437,672.5,233.8436
333.891,673,261.1293
334.332,673.5,287.2584
334.773,674,311.7517
335.204,674.5,333.2006
335.616,675,350.8229
336.012,675.5,364.9546
336.395,676,375.9178
336.777,676.5,384.3906
337.154,677,390.9677
337.524,677.5,396.0416
337.891,678,398.9889
338.258,678.5,400.8529
338.618,679,401.9769
338.961,679.5,402.5537
339.339,680,402.2519
339.708,680.5,401.6589
340.065,681,400.9035
340.417,681.5,400.0082
340.798,682,398.7587
341.177,682.5,397.5097
341.542,683,396.3731
341.906,683.5,395.2005
342.299,684,394.2232
342.697,684.5,393.2846
343.094,685,392.3391
343.500,685.5,391.4679
343.902,686,390.7321
344.323,686.5,390.1394
344.757,687,389.5035
345.188,687.5,388.7873
345.621,688,388.2043
346.073,688.5,388.0051
346.490,689,387.5858
346.928,689.5,387.7681
347.415,690,387.6134
347.891,690.5,387.7753
348.380,691,387.7809
348.860,691.5,387.6746
349.342,692,387.6489
349.845,692.5,387.2413
350.334,693,387.1192
350.847,693.5,386.7088
351.360,694,386.1820
351.864,694.5,385.8018
352.371,695,385.6217
352.861,695.5,385.3024
353.383,696,385.3527
353.896,696.5,385.5450
354.404,697,385.9584
354.947,697.5,387.0280
355.432,698,388.0185
355.976,698.5,389.0506
356.534,699,389.6673
357.043,699.5,389.9386
357.568,700,389.8540
358.108,700.5,389.5166
358.618,701,389.4993
359.146,701.5,389.6466
359.676,702,389.7038
360.209,702.5,389.8569
360.745,703,389.8495
361.280,703.5,389.7429
361.801,704,389.2712
362.333,704.5,388.3797
362.879,705,387.2601
363.393,705.5,385.4319
363.920,706,383.2611
364.487,706.5,381.2892
364.985,707,379.5762
365.522,707.5,378.2280
366.038,708,376.9835
366.550,708.5,375.3287
367.077,709,373.4470
367.608,709.5,371.6231
368.153,710,369.8523
368.671,710.5,368.2696
369.231,711,367.1246
369.780,711.5,366.2684
370.315,712,366.0430
370.852,712.5,366.0426
371.410,713,365.8544
371.940,713.5,365.7246
372.477,714,365.6478
373.023,714.5,365.2986
373.531,715,364.8869
374.081,715.5,364.2244
374.617,716,363.5357
375.143,716.5,363.0156
375.672,717,362.5949
376.197,717.5,361.8984
376.706,718,360.6246
377.228,718.5,358.9053
377.760,719,356.6534
378.263,719.5,353.7657
378.773,720,349.8946
379.327,720.5,345.0491
379.848,721,340.3343
380.367,721.5,335.4408
380.912,722,330.2674
381.399,722.5,325.4793
381.937,723,321.0150
382.444,723.5,317.3457
382.970,724,313.3824
383.456,724.5,310.1312
384.034,725,306.3911
384.570,725.5,303.6973
385.127,726,301.0863
385.665,726.5,299.1199
386.199,727,298.5044
