Time (s),Temperature (K),HRR (W/g)
74.644,410,0.0134
75.124,410.5,-0.0138
75.593,411,-0.1024
76.088,411.5,-0.1186
76.545,412,-0.0806
76.973,412.5,-0.0930
77.481,413,-0.0877
77.935,413.5,-0.0749
78.427,414,-0.1003
78.894,414.5,-0.0602
79.365,415,-0.0581
79.854,415.5,-0.0795
80.335,416,-0.1172
80.797,416.5,-0.0895
81.274,417,-0.0943
81.757,417.5,-0.1359
82.228,418,-0.1576
82.695,418.5,-0.1467
83.178,419,-0.1247
83.676,419.5,-0.1479
84.143,420,-0.1376
84.620,420.5,-0.1054
85.077,421,-0.1170
85.592,421.5,-0.1393
86.093,422,-0.1710
86.580,422.5,-0.1394
87.035,423,-0.1552
87.497,423.5,-0.2137
87.996,424,-0.1796
88.496,424.5,-0.2072
88.963,425,-0.2195
89.445,425.5,-0.2476
89.912,426,-0.2148
90.411,426.5,-0.2553
90.888,427,-0.2617
91.371,427.5,-0.2191
91.848,428,-0.2135
92.329,428.5,-0.2037
92.824,429,-0.1912
93.301,429.5,-0.1954
93.788,430,-0.2004
94.276,430.5,-0.2069
94.746,431,-0.2171
95.223,431.5,-0.2144
95.719,432,-0.1980
96.205,432.5,-0.2002
96.679,433,-0.2097
97.161,433.5,-0.1862
97.662,434,-0.1580
98.162,434.5,-0.1440
98.634,435,-0.1185
99.119,435.5,-0.1352
99.633,436,-0.0959
100.137,436.5,-0.0687
100.583,437,-0.0526
101.074,437.5,-0.0106
101.575,438,-0.0334
102.080,438.5,0.0353
102.550,439,0.0318
103.036,439.5,0.0629
103.530,440,0.1115
104.007,440.5,0.1468
104.482,441,0.1473
104.994,441.5,0.1814
105.492,442,0.1525
105.949,442.5,0.2150
106.455,443,0.2317
106.942,443.5,0.2503
107.436,444,0.2320
107.904,444.5,0.2850
108.419,445,0.3813
108.913,445.5,0.3877
109.390,446,0.4160
109.904,446.5,0.4546
110.387,447,0.4555
110.870,447.5,0.4509
111.360,448,0.4589
111.844,448.5,0.5163
112.331,449,0.5245
112.830,449.5,0.5479
113.321,450,0.5580
113.788,450.5,0.5769
114.265,451,0.6330
114.764,451.5,0.6818
115.253,452,0.7045
115.742,452.5,0.7272
116.251,453,0.7524
116.742,453.5,0.7652
117.213,454,0.7790
117.691,454.5,0.8179
118.192,455,0.8679
118.701,455.5,0.8913
119.178,456,0.9061
119.660,456.5,0.9429
120.146,457,0.9883
120.646,457.5,1.0398
121.143,458,1.0521
121.622,458.5,1.0747
122.125,459,1.1136
122.615,459.5,1.1822
123.075,460,1.2418
123.610,460.5,1.2706
124.088,461,1.2881
124.570,461.5,1.3363
125.059,462,1.3390
125.569,462.5,1.3934
126.032,463,1.4252
126.524,463.5,1.4428
127.021,464,1.5444
127.514,464.5,1.6333
128.024,465,1.7006
128.495,465.5,1.7811
129.010,466,1.7825
129.523,466.5,1.8015
129.980,467,1.8830
130.499,467.5,1.8980
130.985,468,1.9688
131.459,468.5,2.0063
131.938,469,2.0049
132.433,469.5,2.0529
132.929,470,2.1420
133.435,470.5,2.2204
133.902,471,2.3013
134.428,471.5,2.3470
134.920,472,2.3963
135.405,472.5,2.4559
135.909,473,2.5495
136.388,473.5,2.5947
136.861,474,2.6704
137.367,474.5,2.7251
137.850,475,2.8026
138.341,475.5,2.8852
138.845,476,2.9465
139.335,476.5,3.0094
139.819,477,3.1040
140.316,477.5,3.1972
140.821,478,3.2456
141.318,478.5,3.2910
141.787,479,3.3417
142.303,479.5,3.4298
142.820,480,3.5618
143.295,480.5,3.6577
143.771,481,3.7609
144.267,481.5,3.8570
144.787,482,3.9277
145.279,482.5,3.9918
145.752,483,4.0623
146.249,483.5,4.1444
146.742,484,4.2578
147.240,484.5,4.3906
147.745,485,4.5017
148.226,485.5,4.6059
148.709,486,4.6919
149.224,486.5,4.7906
149.738,487,4.9043
150.227,487.5,4.9859
150.727,488,5.0823
151.224,488.5,5.1964
151.724,489,5.3216
152.220,489.5,5.4169
152.717,490,5.4968
153.207,490.5,5.5969
153.690,491,5.7236
154.186,491.5,5.8495
154.694,492,5.9437
155.191,492.5,6.0194
155.679,493,6.1144
156.179,493.5,6.2595
156.654,494,6.3908
157.144,494.5,6.5244
157.641,495,6.6327
158.156,495.5,6.7557
158.636,496,6.8905
159.150,496.5,7.0345
159.616,497,7.1531
160.121,497.5,7.2420
160.613,498,7.4076
161.115,498.5,7.5256
161.610,499,7.6202
162.123,499.5,7.6949
162.606,500,7.8503
163.109,500.5,7.9703
163.592,501,8.0949
164.085,501.5,8.2839
164.573,502,8.4282
165.081,502.5,8.5637
165.599,503,8.6935
166.098,503.5,8.8274
166.571,504,8.9400
167.076,504.5,9.1143
167.579,505,9.2024
168.091,505.5,9.2959
168.582,506,9.4073
169.054,506.5,9.5501
169.562,507,9.7276
170.040,507.5,9.8426
170.550,508,10.0011
171.040,508.5,10.1832
171.548,509,10.2532
172.026,509.5,10.3647
172.546,510,10.4841
173.054,510.5,10.5980
173.561,511,10.7106
174.035,511.5,10.8167
174.537,512,10.9459
175.027,512.5,11.0809
175.506,513,11.2277
176.015,513.5,11.3346
176.547,514,11.4077
177.024,514.5,11.5384
177.542,515,11.6067
178.004,515.5,11.6620
178.517,516,11.7350
179.014,516.5,11.8572
179.498,517,11.9668
179.978,517.5,11.9779
180.486,518,12.0469
180.966,518.5,12.1487
181.503,519,12.2612
181.996,519.5,12.2853
182.486,520,12.3656
182.975,520.5,12.3844
183.448,521,12.4518
183.985,521.5,12.5333
184.476,522,12.5646
184.984,522.5,12.6559
185.476,523,12.7215
185.965,523.5,12.7177
186.464,524,12.7735
186.985,524.5,12.8023
187.432,525,12.8169
187.968,525.5,12.8354
188.471,526,12.8666
188.976,526.5,12.9550
189.455,527,12.9864
189.985,527.5,13.0321
190.448,528,13.0625
190.971,528.5,13.1530
191.455,529,13.1909
191.945,529.5,13.2574
192.440,530,13.2882
192.960,530.5,13.3266
193.427,531,13.3943
193.925,531.5,13.4405
194.435,532,13.5096
194.913,532.5,13.5553
195.428,533,13.6217
195.922,533.5,13.7136
196.433,534,13.7985
196.917,534.5,13.8861
197.412,535,13.9422
197.915,535.5,13.9770
198.428,536,14.0351
198.903,536.5,14.0829
199.414,537,14.1457
199.903,537.5,14.1991
200.410,538,14.2395
200.903,538.5,14.2674
201.422,539,14.3020
201.913,539.5,14.4193
202.376,540,14.5244
202.898,540.5,14.5967
203.382,541,14.7418
203.915,541.5,14.8395
204.403,542,14.9459
204.899,542.5,15.0428
205.380,543,15.1449
205.882,543.5,15.2745
206.381,544,15.3595
206.886,544.5,15.4433
207.382,545,15.5379
207.886,545.5,15.6469
208.377,546,15.7778
208.888,546.5,15.8619
209.401,547,15.9775
209.890,547.5,16.0984
210.384,548,16.1978
210.905,548.5,16.3245
211.402,549,16.4304
211.907,549.5,16.5708
212.389,550,16.7294
212.894,550.5,16.8545
213.405,551,16.9975
213.895,551.5,17.1394
214.394,552,17.2841
214.897,552.5,17.4115
215.394,553,17.5842
215.876,553.5,17.7383
216.402,554,17.9087
216.878,554.5,18.1042
217.392,555,18.2699
217.903,555.5,18.4691
218.400,556,18.6804
218.879,556.5,18.8930
219.377,557,19.0625
219.878,557.5,19.2549
220.379,558,19.4971
220.861,558.5,19.6788
221.360,559,19.9110
221.864,559.5,20.1116
222.353,560,20.3037
222.882,560.5,20.5530
223.379,561,20.7593
223.868,561.5,20.9437
224.357,562,21.1538
224.850,562.5,21.4061
225.387,563,21.6666
225.875,563.5,21.9065
226.360,564,22.1856
226.846,564.5,22.4436
227.354,565,22.6838
227.848,565.5,22.9445
228.355,566,23.2082
228.862,566.5,23.4553
229.373,567,23.7055
229.862,567.5,23.9668
230.350,568,24.2364
230.845,568.5,24.5197
231.351,569,24.8223
231.873,569.5,25.0885
232.368,570,25.3783
232.874,570.5,25.7012
233.370,571,25.9788
233.873,571.5,26.2789
234.367,572,26.5802
234.851,572.5,26.8930
235.379,573,27.2356
235.866,573.5,27.5460
236.353,574,27.8574
236.851,574.5,28.1459
237.370,575,28.4955
237.869,575.5,28.8470
238.356,576,29.1797
238.848,576.5,29.5691
239.347,577,29.9116
239.858,577.5,30.2525
240.349,578,30.5928
240.862,578.5,30.9497
241.347,579,31.3159
241.841,579.5,31.7131
242.348,580,32.1330
242.847,580.5,32.5268
243.341,581,32.9272
243.832,581.5,33.2881
244.346,582,33.7189
244.849,582.5,34.1108
245.360,583,34.5308
245.864,583.5,34.9643
246.363,584,35.3687
246.857,584.5,35.8141
247.361,585,36.2267
247.853,585.5,36.6743
248.352,586,37.1348
248.863,586.5,37.6085
249.376,587,38.0704
249.854,587.5,38.5086
250.344,588,38.9609
250.847,588.5,39.4552
251.353,589,39.9625
251.869,589.5,40.4418
252.352,590,40.9050
252.862,590.5,41.4736
253.368,591,42.0179
253.872,591.5,42.5283
254.346,592,43.0123
254.845,592.5,43.5517
255.366,593,44.1084
255.869,593.5,44.6056
256.367,594,45.1105
256.871,594.5,45.6623
257.366,595,46.2057
257.850,595.5,46.6920
258.367,596,47.2375
258.863,596.5,47.7922
259.357,597,48.3306
259.887,597.5,48.9011
260.396,598,49.4953
260.885,598.5,50.0729
261.379,599,50.6694
261.884,599.5,51.2276
262.385,600,51.8013
262.887,600.5,52.4006
263.373,601,52.9612
263.871,601.5,53.5398
264.365,602,54.1211
264.864,602.5,54.7210
265.382,603,55.3809
265.867,603.5,55.9859
266.377,604,56.5712
266.844,604.5,57.1317
267.349,605,57.7619
267.875,605.5,58.3800
268.380,606,58.9649
268.891,606.5,59.5509
269.372,607,60.1640
269.876,607.5,60.7829
270.358,608,61.3861
270.881,608.5,61.9853
271.363,609,62.5608
271.866,609.5,63.1918
272.369,610,63.7958
272.883,610.5,64.4245
273.379,611,65.0191
273.884,611.5,65.6075
274.376,612,66.1887
274.885,612.5,66.7496
275.387,613,67.3188
275.891,613.5,67.8395
276.407,614,68.4598
276.900,614.5,69.0410
277.388,615,69.6091
277.876,615.5,70.1951
278.389,616,70.7803
278.902,616.5,71.3932
279.402,617,71.9900
279.916,617.5,72.5825
280.430,618,73.1685
280.896,618.5,73.7010
281.406,619,74.2996
281.888,619.5,74.8659
282.401,620,75.4122
282.904,620.5,75.9501
283.406,621,76.4999
283.891,621.5,77.0181
284.383,622,77.5156
284.913,622.5,78.0802
285.423,623,78.6192
285.942,623.5,79.1325
286.406,624,79.6334
286.932,624.5,80.1505
287.432,625,80.6660
287.941,625.5,81.2288
288.416,626,81.7260
288.907,626.5,82.2147
289.427,627,82.7058
289.910,627.5,83.1742
290.404,628,83.6788
290.911,628.5,84.1725
291.394,629,84.6894
291.916,629.5,85.1522
292.422,630,85.6512
292.906,630.5,86.1461
293.415,631,86.6248
293.927,631.5,87.1405
294.438,632,87.6493
294.952,632.5,88.1529
295.456,633,88.6169
295.934,633.5,89.0883
296.426,634,89.5702
296.930,634.5,90.1032
297.438,635,90.6407
297.948,635.5,91.1723
298.448,636,91.6345
298.960,636.5,92.1659
299.434,637,92.6901
299.928,637.5,93.1499
300.467,638,93.7785
300.958,638.5,94.2554
301.461,639,94.8431
301.966,639.5,95.3670
302.472,640,95.9073
302.961,640.5,96.5391
303.441,641,97.1386
303.946,641.5,97.7072
304.460,642,98.3203
304.943,642.5,98.9293
305.417,643,99.5259
305.952,643.5,100.2012
306.448,644,100.8979
306.940,644.5,101.5134
307.465,645,102.2809
307.963,645.5,103.0137
308.480,646,103.6840
308.949,646.5,104.4242
309.467,647,105.2320
309.963,647.5,106.0104
310.457,648,106.7301
310.963,648.5,107.4954
311.455,649,108.3230
311.981,649.5,109.2035
312.470,650,110.0686
312.974,650.5,110.9861
313.493,651,111.9266
313.978,651.5,112.8139
314.506,652,113.8283
314.979,652.5,114.7259
315.496,653,115.6727
315.997,653.5,116.6086
316.526,654,117.6390
317.035,654.5,118.6555
317.539,655,119.6545
318.019,655.5,120.5773
318.531,656,121.5846
319.015,656.5,122.6095
319.537,657,123.6542
320.024,657.5,124.6135
320.515,658,125.5393
321.032,658.5,126.5719
321.552,659,127.5770
322.053,659.5,128.5577
322.563,660,129.5719
323.065,660.5,130.5332
323.564,661,131.4392
324.068,661.5,132.3590
324.571,662,133.2163
325.073,662.5,134.0615
325.569,663,134.8730
326.071,663.5,135.5982
326.566,664,136.2599
327.071,664.5,136.9353
327.576,665,137.5963
328.079,665.5,138.1012
328.577,666,138.6298
329.082,666.5,139.0060
329.577,667,139.3728
330.093,667.5,139.6524
330.592,668,139.8459
331.099,668.5,139.9002
331.574,669,139.8943
332.111,669.5,139.7548
332.616,670,139.5320
333.101,670.5,139.2069
333.614,671,138.7534
334.128,671.5,138.1704
334.627,672,137.4879
335.121,672.5,136.6366
335.624,673,135.6585
336.145,673.5,134.5142
336.632,674,133.2796
337.141,674.5,131.8102
337.645,675,130.2202
338.150,675.5,128.4687
338.623,676,126.6842
339.117,676.5,124.6494
339.630,677,122.3682
340.117,677.5,120.0788
340.618,678,117.5585
341.126,678.5,114.8387
341.632,679,111.9900
342.107,679.5,109.1764
342.586,680,106.2190
343.098,680.5,102.9395
343.593,681,99.6780
344.091,681.5,96.2906
344.577,682,92.9666
345.082,682.5,89.3752
345.552,683,85.9892
346.064,683.5,82.3589
346.537,684,78.9393
347.021,684.5,75.4823
347.505,685,72.1171
348.007,685.5,68.6960
348.495,686,65.3922
348.982,686.5,62.2416
349.486,687,59.0739
349.966,687.5,56.1297
350.453,688,53.3318
350.941,688.5,50.6430
351.443,689,48.0335
351.920,689.5,45.6920
352.424,690,43.4036
352.906,690.5,41.3575
353.393,691,39.4085
353.904,691.5,37.4866
354.391,692,35.8285
354.866,692.5,34.3369
355.347,693,32.9426
355.839,693.5,31.6262
356.346,694,30.3945
356.854,694.5,29.2766
357.341,695,28.2565
357.815,695.5,27.3749
358.312,696,26.5453
358.800,696.5,25.7894
359.281,697,25.1323
359.761,697.5,24.5240
360.250,698,23.9178
360.747,698.5,23.3542
361.235,699,22.8558
