Time (s),Temperature (K),HRR (W/g)
73.717,409.5,0.1443
74.181,410,0.0928
74.653,410.5,0.0440
75.106,411,-0.0044
75.570,411.5,-0.0098
76.035,412,-0.0164
76.533,412.5,-0.0099
76.987,413,-0.0432
77.480,413.5,0.0370
77.937,414,-0.0021
78.412,414.5,-0.0023
78.898,415,0.0065
79.379,415.5,-0.0444
79.837,416,-0.0731
80.325,416.5,-0.0580
80.797,417,-0.0458
81.270,417.5,-0.0270
81.750,418,-0.0198
82.220,418.5,-0.0149
82.693,419,0.0157
83.178,419.5,0.0321
83.654,420,0.0201
84.120,420.5,-0.0047
84.613,421,-0.0555
85.117,421.5,-0.0170
85.579,422,-0.0240
86.058,422.5,0.0050
86.529,423,0.0153
86.988,423.5,0.0018
87.492,424,0.0383
87.991,424.5,0.0098
88.458,425,0.0116
88.943,425.5,0.0031
89.446,426,0.0176
89.934,426.5,0.0023
90.390,427,0.0350
90.872,427.5,0.0319
91.363,428,0.0800
91.841,428.5,0.1025
92.336,429,0.1117
92.822,429.5,0.1247
93.297,430,0.1452
93.791,430.5,0.1780
94.282,431,0.1923
94.754,431.5,0.1982
95.231,432,0.1967
95.731,432.5,0.1929
96.230,433,0.1781
96.708,433.5,0.1506
97.183,434,0.1748
97.672,434.5,0.2173
98.168,435,0.2353
98.644,435.5,0.2854
99.120,436,0.2951
99.616,436.5,0.3420
100.102,437,0.3801
100.576,437.5,0.4086
101.069,438,0.4857
101.550,438.5,0.4680
102.053,439,0.5066
102.564,439.5,0.5261
103.009,440,0.5266
103.505,440.5,0.5556
104.006,441,0.5743
104.461,441.5,0.5301
104.998,442,0.5386
105.470,442.5,0.5432
105.978,443,0.5252
106.468,443.5,0.5967
106.963,444,0.6438
107.465,444.5,0.6078
107.945,445,0.6611
108.423,445.5,0.6632
108.936,446,0.6546
109.401,446.5,0.6589
109.876,447,0.6560
110.354,447.5,0.6620
110.835,448,0.6968
111.320,448.5,0.7353
111.791,449,0.7529
112.276,449.5,0.8099
112.789,450,0.8281
113.270,450.5,0.8275
113.753,451,0.8565
114.264,451.5,0.8813
114.768,452,0.8860
115.267,452.5,0.9226
115.739,453,0.9399
116.234,453.5,0.9477
116.744,454,0.9933
117.216,454.5,0.9943
117.713,455,0.9933
118.197,455.5,1.0425
118.658,456,1.0816
119.162,456.5,1.0934
119.664,457,1.1419
120.143,457.5,1.1634
120.633,458,1.1927
121.124,458.5,1.2550
121.608,459,1.2716
122.109,459.5,1.2749
122.595,460,1.2970
123.098,460.5,1.3480
123.606,461,1.3990
124.074,461.5,1.4252
124.573,462,1.4443
125.060,462.5,1.5264
125.538,463,1.5568
126.051,463.5,1.5758
126.522,464,1.6307
127.020,464.5,1.6696
127.534,465,1.7167
128.013,465.5,1.7691
128.506,466,1.8283
128.975,466.5,1.9046
129.458,467,1.9186
129.970,467.5,2.0175
130.478,468,2.0870
130.981,468.5,2.1180
131.477,469,2.1755
131.956,469.5,2.1752
132.421,470,2.2646
132.938,470.5,2.3196
133.406,471,2.3815
133.900,471.5,2.4452
134.398,472,2.4955
134.881,472.5,2.5623
135.396,473,2.6702
135.883,473.5,2.7645
136.376,474,2.7945
136.861,474.5,2.8465
137.364,475,2.8979
137.856,475.5,2.9552
138.334,476,3.0542
138.826,476.5,3.0994
139.327,477,3.1410
139.802,477.5,3.2080
140.275,478,3.2849
140.787,478.5,3.3815
141.288,479,3.4651
141.780,479.5,3.5268
142.271,480,3.5748
142.746,480.5,3.6407
143.253,481,3.7623
143.760,481.5,3.8941
144.248,482,4.0036
144.748,482.5,4.0986
145.228,483,4.1860
145.721,483.5,4.2688
146.224,484,4.3263
146.723,484.5,4.4254
147.233,485,4.5327
147.711,485.5,4.6181
148.192,486,4.7351
148.696,486.5,4.8354
149.192,487,4.9547
149.675,487.5,5.0640
150.193,488,5.1938
150.681,488.5,5.3108
151.172,489,5.4233
151.692,489.5,5.5340
152.182,490,5.6677
152.659,490.5,5.7366
153.158,491,5.8019
153.663,491.5,5.8430
154.169,492,5.9630
154.645,492.5,6.0578
155.134,493,6.1879
155.640,493.5,6.3296
156.119,494,6.4425
156.630,494.5,6.5884
157.120,495,6.7223
157.621,495.5,6.8359
158.124,496,6.9361
158.607,496.5,7.0916
159.082,497,7.2193
159.600,497.5,7.3242
160.082,498,7.4244
160.565,498.5,7.5459
161.084,499,7.6524
161.563,499.5,7.7547
162.067,500,7.8745
162.549,500.5,8.0160
163.038,501,8.1843
163.556,501.5,8.3052
164.048,502,8.4285
164.529,502.5,8.6041
165.037,503,8.7399
165.538,503.5,8.8499
166.033,504,8.9354
166.531,504.5,9.0521
167.024,505,9.1540
167.506,505.5,9.2390
168.011,506,9.3486
168.511,506.5,9.4689
169.026,507,9.6324
169.496,507.5,9.7168
169.977,508,9.9036
170.514,508.5,10.0125
170.989,509,10.1482
171.483,509.5,10.2957
172.019,510,10.4354
172.499,510.5,10.5555
172.981,511,10.6512
173.470,511.5,10.7568
173.982,512,10.8526
174.476,512.5,10.9584
174.954,513,11.0691
175.453,513.5,11.2008
175.970,514,11.2753
176.441,514.5,11.4285
176.959,515,11.5210
177.468,515.5,11.6731
177.965,516,11.7471
178.461,516.5,11.8282
178.974,517,11.9579
179.454,517.5,12.0123
179.945,518,12.0756
180.466,518.5,12.2098
180.939,519,12.2554
181.407,519.5,12.3316
181.902,520,12.3431
182.430,520.5,12.4231
182.939,521,12.5154
183.411,521.5,12.6098
183.944,522,12.6781
184.439,522.5,12.7143
184.935,523,12.7610
185.412,523.5,12.8191
185.940,524,12.8975
186.438,524.5,12.9752
186.925,525,12.9874
187.441,525.5,13.0500
187.921,526,13.1055
188.428,526.5,13.1840
188.900,527,13.2068
189.389,527.5,13.2806
189.907,528,13.3160
190.395,528.5,13.3211
190.908,529,13.3841
191.420,529.5,13.4263
191.911,530,13.4871
192.397,530.5,13.5231
192.929,531,13.5765
193.385,531.5,13.6295
193.902,532,13.6704
194.392,532.5,13.7275
194.892,533,13.7929
195.416,533.5,13.8734
195.898,534,13.9470
196.393,534.5,13.9754
196.884,535,14.0392
197.371,535.5,14.1025
197.887,536,14.1561
198.387,536.5,14.2349
198.872,537,14.2910
199.374,537.5,14.3841
199.878,538,14.4572
200.366,538.5,14.5348
200.876,539,14.6211
201.371,539.5,14.7218
201.860,540,14.7668
202.346,540.5,14.8633
202.845,541,14.9103
203.346,541.5,14.9418
203.837,542,15.0164
204.338,542.5,15.1012
204.842,543,15.2129
205.340,543.5,15.3022
205.838,544,15.4035
206.326,544.5,15.4967
206.858,545,15.6080
207.363,545.5,15.7210
207.827,546,15.8219
208.333,546.5,15.8876
208.827,547,15.9607
209.321,547.5,16.0685
209.800,548,16.1537
210.304,548.5,16.2598
210.831,549,16.4186
211.336,549.5,16.5276
211.816,550,16.6688
212.334,550.5,16.8407
212.854,551,17.0134
213.342,551.5,17.1353
213.836,552,17.2938
214.329,552.5,17.4317
214.826,553,17.5578
215.344,553.5,17.7545
215.833,554,17.9130
216.334,554.5,18.1163
216.832,555,18.2810
217.323,555.5,18.4209
217.844,556,18.6260
218.334,556.5,18.7868
218.839,557,18.9861
219.357,557.5,19.2113
