Time (s),Temperature (C),HRR (W/g)
191.000,255.835,16.059
191.500,256.367,16.101
192.000,256.839,16.177
192.500,257.348,16.268
193.000,257.838,16.265
193.500,258.318,16.408
194.000,258.830,16.434
194.500,259.343,16.509
195.000,259.866,16.578
195.500,260.359,16.659
196.000,260.841,16.710
196.500,261.336,16.777
197.000,261.870,16.888
197.500,262.356,16.938
198.000,262.890,17.025
198.500,263.380,17.150
199.000,263.858,17.224
199.500,264.375,17.246
200.000,264.888,17.336
200.500,265.355,17.438
201.000,265.879,17.498
201.500,266.374,17.549
202.000,266.883,17.621
202.500,267.406,17.721
203.000,267.920,17.786
203.500,268.370,17.914
204.000,268.911,18.080
204.500,269.426,18.105
205.000,269.903,18.228
205.500,270.406,18.328
206.000,270.895,18.428
206.500,271.419,18.547
207.000,271.895,18.594
207.500,272.404,18.698
208.000,272.927,18.824
208.500,273.430,18.944
209.000,273.902,19.063
209.500,274.412,19.126
210.000,274.910,19.290
210.500,275.405,19.370
211.000,275.886,19.474
211.500,276.436,19.683
212.000,276.910,19.814
212.500,277.418,19.991
213.000,277.937,20.136
213.500,278.433,20.276
214.000,278.921,20.416
214.500,279.430,20.593
215.000,279.909,20.724
215.500,280.428,20.893
216.000,280.938,21.033
216.500,281.413,21.197
217.000,281.935,21.429
217.500,282.422,21.690
218.000,282.910,21.825
218.500,283.434,22.001
219.000,283.929,22.142
219.500,284.437,22.326
220.000,284.909,22.614
220.500,285.406,22.786
221.000,285.961,23.013
221.500,286.424,23.238
222.000,286.976,23.474
222.500,287.469,23.757
223.000,287.970,23.950
223.500,288.477,24.236
224.000,288.974,24.468
224.500,289.447,24.665
225.000,289.943,24.928
225.500,290.452,25.182
226.000,290.941,25.451
226.500,291.430,25.713
227.000,291.950,25.971
227.500,292.455,26.238
228.000,292.962,26.498
228.500,293.432,26.810
229.000,293.953,27.104
229.500,294.438,27.406
230.000,294.948,27.706
230.500,295.468,27.989
231.000,295.978,28.274
231.500,296.413,28.572
232.000,296.965,28.826
232.500,297.474,29.089
233.000,297.931,29.366
233.500,298.455,29.674
234.000,298.933,30.002
234.500,299.440,30.292
235.000,299.928,30.597
235.500,300.432,30.884
236.000,300.914,31.307
236.500,301.409,31.647
237.000,301.926,31.960
237.500,302.421,32.293
238.000,302.971,32.671
238.500,303.484,33.017
239.000,303.983,33.348
239.500,304.464,33.742
240.000,304.986,34.151
240.500,305.487,34.534
241.000,305.989,34.847
241.500,306.496,35.224
242.000,306.967,35.652
242.500,307.456,36.048
243.000,307.967,36.370
243.500,308.466,36.772
244.000,308.961,37.203
244.500,309.453,37.656
245.000,309.945,38.039
245.500,310.471,38.486
246.000,310.984,38.903
246.500,311.434,39.355
247.000,311.958,39.874
247.500,312.438,40.323
248.000,312.957,40.706
248.500,313.479,41.220
249.000,313.989,41.667
249.500,314.474,42.113
250.000,314.951,42.559
250.500,315.461,43.100
251.000,315.948,43.521
251.500,316.459,43.980
252.000,316.933,44.511
252.500,317.456,45.015
253.000,317.943,45.521
253.500,318.394,46.057
254.000,318.910,46.581
254.500,319.407,47.088
255.000,319.932,47.632
255.500,320.416,48.153
256.000,320.941,48.698
256.500,321.430,49.226
257.000,321.909,49.758
257.500,322.462,50.305
258.000,322.946,50.822
258.500,323.448,51.410
259.000,323.929,51.915
259.500,324.447,52.483
260.000,324.975,53.033
260.500,325.448,53.563
261.000,325.979,54.091
261.500,326.453,54.656
262.000,326.945,55.235
262.500,327.435,55.849
263.000,327.938,56.440
263.500,328.469,57.002
264.000,328.961,57.598
264.500,329.449,58.179
265.000,329.965,58.799
265.500,330.464,59.415
266.000,330.961,60.009
266.500,331.434,60.607
267.000,331.947,61.220
267.500,332.485,61.827
268.000,332.966,62.430
268.500,333.466,63.064
269.000,333.961,63.701
269.500,334.435,64.224
270.000,334.946,64.848
270.500,335.396,65.453
271.000,335.894,66.026
271.500,336.427,66.656
272.000,336.913,67.189
272.500,337.410,67.744
273.000,337.883,68.340
273.500,338.424,68.923
274.000,338.889,69.492
274.500,339.421,70.091
275.000,339.926,70.702
275.500,340.434,71.303
276.000,340.933,71.888
276.500,341.420,72.419
277.000,341.933,73.044
277.500,342.420,73.623
278.000,342.911,74.201
278.500,343.430,74.758
279.000,343.948,75.358
279.500,344.407,75.931
280.000,344.914,76.445
280.500,345.414,77.005
281.000,345.925,77.570
281.500,346.432,78.095
282.000,346.905,78.609
282.500,347.390,79.117
283.000,347.909,79.673
283.500,348.431,80.175
284.000,348.894,80.725
284.500,349.420,81.246
285.000,349.897,81.791
285.500,350.401,82.309
286.000,350.945,82.802
286.500,351.395,83.359
287.000,351.912,83.898
287.500,352.423,84.405
288.000,352.914,84.924
288.500,353.429,85.450
289.000,353.924,85.973
289.500,354.400,86.399
290.000,354.889,86.944
290.500,355.383,87.359
291.000,355.893,87.823
291.500,356.367,88.365
292.000,356.894,88.842
292.500,357.365,89.300
293.000,357.871,89.790
293.500,358.383,90.304
294.000,358.866,90.791
294.500,359.336,91.283
295.000,359.881,91.769
295.500,360.365,92.270
296.000,360.874,92.772
296.500,361.364,93.231
297.000,361.873,93.813
297.500,362.379,94.300
298.000,362.858,94.794
298.500,363.383,95.261
299.000,363.856,95.801
299.500,364.371,96.341
300.000,364.867,96.947
300.500,365.362,97.420
301.000,365.864,97.952
301.500,366.360,98.634
302.000,366.865,99.107
302.500,367.343,99.668
303.000,367.865,100.320
303.500,368.350,100.938
304.000,368.861,101.537
304.500,369.373,102.138
305.000,369.853,102.751
305.500,370.342,103.439
306.000,370.875,104.040
306.500,371.362,104.732
307.000,371.839,105.390
307.500,372.384,106.106
308.000,372.856,106.838
308.500,373.371,107.533
309.000,373.822,108.310
309.500,374.373,109.105
310.000,374.856,109.890
310.500,375.348,110.705
311.000,375.856,111.539
311.500,376.330,112.389
312.000,376.807,113.169
312.500,377.332,114.013
313.000,377.831,114.874
313.500,378.339,115.783
314.000,378.821,116.704
314.500,379.323,117.611
315.000,379.797,118.549
315.500,380.317,119.498
316.000,380.782,120.455
316.500,381.291,121.405
317.000,381.790,122.329
317.500,382.284,123.252
318.000,382.781,124.256
318.500,383.262,125.174
319.000,383.797,126.150
319.500,384.267,127.101
320.000,384.791,128.101
320.500,385.287,129.012
321.000,385.767,129.952
321.500,386.270,130.964
322.000,386.782,131.849
322.500,387.267,132.750
323.000,387.751,133.653
323.500,388.265,134.526
324.000,388.754,135.346
324.500,389.226,136.125
325.000,389.740,136.916
325.500,390.254,137.638
326.000,390.739,138.369
326.500,391.263,138.899
327.000,391.724,139.419
327.500,392.217,140.044
328.000,392.703,140.450
328.500,393.226,140.891
329.000,393.718,141.217
329.500,394.238,141.436
330.000,394.705,141.643
330.500,395.204,141.767
331.000,395.710,141.727
331.500,396.200,141.623
332.000,396.699,141.462
332.500,397.218,141.112
333.000,397.708,140.704
333.500,398.209,140.164
334.000,398.732,139.489
334.500,399.213,138.695
335.000,399.691,137.772
335.500,400.185,136.747
336.000,400.674,135.516
336.500,401.171,134.190
337.000,401.674,132.675
337.500,402.217,131.030
338.000,402.681,129.272
338.500,403.199,127.319
339.000,403.696,125.237
339.500,404.199,122.998
340.000,404.693,120.603
340.500,405.217,118.064
341.000,405.701,115.379
341.500,406.244,112.573
342.000,406.724,109.609
342.500,407.252,106.566
343.000,407.754,103.414
343.500,408.238,100.176
344.000,408.778,96.818
344.500,409.290,93.434
345.000,409.770,89.961
345.500,410.292,86.505
346.000,410.779,83.015
346.500,411.311,79.530
347.000,411.821,76.123
347.500,412.341,72.777
348.000,412.827,69.465
348.500,413.350,66.205
349.000,413.850,63.033
349.500,414.346,60.048
350.000,414.878,57.104
350.500,415.371,54.396
351.000,415.893,51.775
351.500,416.388,49.278
352.000,416.875,47.004
352.500,417.402,44.859
353.000,417.920,42.813
353.500,418.413,40.957
354.000,418.932,39.198
354.500,419.432,37.592
355.000,419.974,36.056
355.500,420.486,34.678
356.000,420.984,33.487
356.500,421.510,32.298
357.000,422.026,31.280
357.500,422.520,30.366
358.000,423.054,29.513
358.500,423.535,28.745
359.000,424.052,28.006
359.500,424.564,27.341
360.000,425.068,26.782
360.500,425.571,26.217
361.000,426.104,25.721
361.500,426.577,25.314
362.000,427.058,24.827
362.500,427.591,24.423
363.000,428.069,24.136
363.500,428.581,23.716
364.000,429.054,23.348
364.500,429.569,23.040
365.000,430.088,22.680
365.500,430.562,22.411
366.000,431.081,22.040
366.500,431.566,21.743
367.000,432.080,21.447
367.500,432.558,21.117
368.000,433.069,20.817
368.500,433.575,20.490
369.000,434.063,20.236
369.500,434.579,19.983
370.000,435.078,19.656
370.500,435.574,19.419
371.000,436.065,19.210
371.500,436.572,18.976
372.000,437.089,18.766
372.500,437.594,18.612
373.000,438.059,18.401
373.500,438.524,18.260
374.000,439.060,18.010
374.500,439.533,17.809
375.000,440.049,17.622
375.500,440.532,17.464
376.000,441.045,17.259
376.500,441.521,17.140
377.000,442.038,16.953
377.500,442.542,16.754
378.000,443.011,16.618
378.500,443.538,16.440
379.000,444.009,16.328
379.500,444.509,16.173
380.000,445.013,16.006
380.500,445.528,15.797
381.000,446.002,15.703
381.500,446.530,15.512
382.000,446.995,15.341
382.500,447.522,15.161
383.000,448.007,15.001
383.500,448.487,14.807
384.000,449.012,14.611
384.500,449.482,14.530
385.000,450.035,14.383
385.500,450.507,14.259
386.000,451.000,14.159
386.500,451.493,14.048
387.000,451.997,13.899
387.500,452.493,13.776
388.000,453.018,13.602
388.500,453.497,13.543
389.000,454.028,13.343
389.500,454.521,13.291
390.000,454.998,13.155
390.500,455.497,13.039
391.000,455.995,12.961
391.500,456.491,12.844
392.000,456.962,12.728
392.500,457.497,12.622
393.000,457.985,12.459
393.500,458.451,12.363
394.000,458.976,12.213
394.500,459.468,12.123
395.000,459.947,12.031
395.500,460.410,11.921
396.000,460.918,11.798
396.500,461.438,11.707
397.000,461.925,11.588
397.500,462.414,11.532
398.000,462.912,11.439
398.500,463.412,11.267
399.000,463.905,11.114
399.500,464.398,11.021
400.000,464.898,10.890
400.500,465.423,10.752
401.000,465.936,10.684
401.500,466.418,10.547
402.000,466.918,10.438
402.500,467.409,10.282
403.000,467.935,10.192
403.500,468.424,10.077
404.000,468.900,9.947
404.500,469.412,9.843
405.000,469.917,9.804
405.500,470.428,9.696
406.000,470.919,9.588
406.500,471.420,9.425
407.000,471.915,9.344
407.500,472.403,9.211
408.000,472.912,9.196
408.500,473.415,9.023
409.000,473.910,8.886
409.500,474.396,8.829
410.000,474.907,8.725
410.500,475.402,8.622
411.000,475.888,8.552
411.500,476.385,8.461
412.000,476.868,8.370
412.500,477.401,8.278
413.000,477.881,8.193
413.500,478.363,8.124
414.000,478.887,7.987
414.500,479.370,7.895
415.000,479.850,7.851
415.500,480.360,7.718
416.000,480.856,7.639
416.500,481.328,7.542
417.000,481.857,7.448
417.500,482.363,7.369
418.000,482.845,7.305
418.500,483.316,7.205
419.000,483.865,7.087
419.500,484.324,7.028
420.000,484.797,6.936
420.500,485.329,6.867
421.000,485.810,6.781
421.500,486.338,6.718
422.000,486.807,6.668
422.500,487.330,6.561
423.000,487.811,6.506
423.500,488.321,6.429
424.000,488.837,6.377
424.500,489.324,6.261
425.000,489.823,6.232
425.500,490.322,6.152
426.000,490.804,6.080
426.500,491.313,6.004
427.000,491.842,5.943
427.500,492.337,5.902
428.000,492.809,5.831
428.500,493.315,5.796
429.000,493.803,5.732
429.500,494.339,5.670
430.000,494.806,5.638
430.500,495.300,5.549
431.000,495.820,5.522
431.500,496.327,5.466
432.000,496.798,5.416
432.500,497.297,5.416
433.000,497.805,5.300
433.500,498.313,5.305
434.000,498.786,5.237
434.500,499.288,5.185
435.000,499.786,5.131
435.500,500.264,5.068
436.000,500.768,5.029
436.500,501.260,5.027
437.000,501.765,5.025
437.500,502.275,4.942
438.000,502.777,4.947
438.500,503.259,4.859
439.000,503.761,4.848
439.500,504.249,4.776
440.000,504.723,4.687
440.500,505.233,4.648
441.000,505.752,4.617
441.500,506.261,4.591
442.000,506.765,4.526
442.500,507.227,4.484
443.000,507.740,4.468
443.500,508.201,4.422
444.000,508.738,4.441
444.500,509.255,4.386
445.000,509.755,4.383
445.500,510.261,4.323
446.000,510.750,4.330
446.500,511.250,4.270
447.000,511.754,4.206
447.500,512.318,4.188
448.000,512.752,4.163
448.500,513.223,4.172
449.000,513.761,4.142
449.500,514.274,4.111
450.000,514.759,4.096
450.500,515.266,4.063
451.000,515.752,4.056
451.500,516.255,4.012
452.000,516.744,4.013
452.500,517.243,3.966
453.000,517.744,3.934
453.500,518.255,3.931
454.000,518.732,3.898
454.500,519.236,3.868
455.000,519.743,3.815
455.500,520.241,3.833
456.000,520.735,3.849
456.500,521.258,3.843
457.000,521.719,3.804
457.500,522.208,3.826
458.000,522.734,3.818
458.500,523.222,3.797
459.000,523.727,3.723
459.500,524.238,3.733
460.000,524.710,3.735
460.500,525.242,3.643
461.000,525.717,3.656
461.500,526.227,3.618
462.000,526.710,3.621
462.500,527.228,3.614
463.000,527.756,3.643
463.500,528.249,3.618
464.000,528.732,3.580
464.500,529.238,3.623
465.000,529.709,3.619
465.500,530.228,3.623
466.000,530.744,3.541
466.500,531.216,3.543
467.000,531.701,3.538
467.500,532.245,3.532
468.000,532.717,3.458
468.500,533.234,3.441
469.000,533.720,3.409
469.500,534.212,3.409
470.000,534.721,3.384
470.500,535.203,3.331
471.000,535.776,3.327
471.500,536.207,3.392
472.000,536.725,3.324
472.500,537.203,3.314
473.000,537.712,3.320
473.500,538.205,3.344
474.000,538.733,3.364
474.500,539.216,3.298
475.000,539.714,3.285
475.500,540.197,3.297
476.000,540.704,3.298
476.500,541.221,3.243
477.000,541.678,3.260
477.500,542.194,3.245
478.000,542.695,3.257
478.500,543.181,3.256
479.000,543.690,3.231
479.500,544.210,3.206
480.000,544.685,3.181
480.500,545.218,3.183
481.000,545.717,3.163
481.500,546.220,3.113
482.000,546.663,3.166
482.500,547.203,3.131
483.000,547.680,3.125
483.500,548.200,3.125
484.000,548.709,3.084
484.500,549.208,3.110
485.000,549.709,3.070
485.500,550.195,3.102
486.000,550.693,3.081
486.500,551.176,3.059
487.000,551.698,3.054
487.500,552.205,3.043
488.000,552.683,3.027
488.500,553.195,3.010
489.000,553.717,2.985
489.500,554.209,2.966
490.000,554.703,2.992
490.500,555.176,2.934
491.000,555.701,2.934
491.500,556.198,2.979
492.000,556.711,2.941
492.500,557.181,2.933
493.000,557.692,2.902
493.500,558.173,2.917
494.000,558.685,2.906
494.500,559.190,2.882
495.000,559.686,2.929
495.500,560.172,2.891
496.000,560.691,2.851
496.500,561.172,2.825
497.000,561.694,2.840
497.500,562.158,2.824
498.000,562.672,2.757
498.500,563.173,2.782
499.000,563.690,2.801
499.500,564.186,2.806
500.000,564.671,2.800
500.500,565.165,2.797
501.000,565.664,2.784
501.500,566.167,2.807
502.000,566.672,2.782
502.500,567.158,2.746
503.000,567.701,2.731
503.500,568.167,2.796
504.000,568.663,2.762
504.500,569.188,2.712
505.000,569.658,2.716
505.500,570.189,2.696
506.000,570.687,2.660
506.500,571.167,2.681
507.000,571.658,2.670
507.500,572.163,2.701
508.000,572.677,2.632
508.500,573.154,2.628
509.000,573.692,2.637
509.500,574.159,2.677
510.000,574.658,2.619
510.500,575.168,2.623
511.000,575.673,2.627
511.500,576.152,2.624
512.000,576.679,2.606
512.500,577.175,2.627
513.000,577.666,2.667
513.500,578.140,2.650
514.000,578.670,2.622
514.500,579.154,2.602
515.000,579.653,2.578
515.500,580.167,2.557
516.000,580.673,2.600
516.500,581.142,2.545
517.000,581.659,2.565
517.500,582.172,2.540
518.000,582.664,2.502
518.500,583.165,2.524
519.000,583.653,2.499
519.500,584.171,2.534
520.000,584.653,2.541
520.500,585.141,2.553
521.000,585.656,2.561
521.500,586.135,2.589
522.000,586.658,2.530
522.500,587.144,2.531
523.000,587.660,2.510
523.500,588.147,2.504
524.000,588.665,2.464
524.500,589.175,2.435
525.000,589.674,2.500
525.500,590.167,2.447
526.000,590.689,2.492
526.500,591.177,2.476
527.000,591.671,2.502
527.500,592.126,2.503
528.000,592.642,2.476
528.500,593.166,2.471
529.000,593.674,2.450
529.500,594.151,2.393
530.000,594.657,2.415
530.500,595.155,2.423
531.000,595.640,2.372
531.500,596.154,2.421
532.000,596.626,2.431
532.500,597.123,2.430
533.000,597.656,2.449
533.500,598.170,2.396
534.000,598.650,2.444
534.500,599.167,2.422
535.000,599.655,2.441
535.500,600.150,2.412
536.000,600.644,2.441
536.500,601.153,2.380
537.000,601.657,2.349
537.500,602.160,2.384
538.000,602.647,2.417
538.500,603.141,2.393
539.000,603.668,2.384
539.500,604.196,2.373
540.000,604.669,2.387
540.500,605.131,2.340
541.000,605.646,2.374
541.500,606.183,2.389
542.000,606.670,2.374
542.500,607.157,2.382
543.000,607.656,2.406
543.500,608.147,2.392
544.000,608.681,2.360
544.500,609.173,2.344
545.000,609.648,2.352
545.500,610.183,2.360
546.000,610.678,2.356
546.500,611.173,2.387
547.000,611.654,2.362
547.500,612.171,2.354
548.000,612.689,2.371
548.500,613.189,2.334
549.000,613.690,2.345
549.500,614.185,2.309
550.000,614.658,2.294
550.500,615.184,2.270
551.000,615.678,2.224
551.500,616.175,2.256
552.000,616.714,2.261
552.500,617.192,2.236
553.000,617.666,2.265
553.500,618.163,2.315
554.000,618.693,2.378
554.500,619.179,2.423
555.000,619.679,2.410
555.500,620.166,2.411
556.000,620.657,2.369
556.500,621.184,2.377
557.000,621.705,2.376
557.500,622.197,2.408
558.000,622.685,2.379
558.500,623.179,2.406
559.000,623.665,2.407
559.500,624.173,2.366
560.000,624.705,2.334
560.500,625.199,2.379
561.000,625.748,2.364
561.500,626.205,2.366
562.000,626.711,2.316
562.500,627.200,2.296
563.000,627.705,2.356
563.500,628.226,2.364
564.000,628.736,2.356
564.500,629.211,2.348
565.000,629.733,2.402
565.500,630.187,2.342
566.000,630.710,2.330
566.500,631.243,2.331
567.000,631.735,2.345
567.500,632.243,2.313
568.000,632.711,2.351
568.500,633.219,2.369
569.000,633.731,2.330
569.500,634.246,2.351
570.000,634.735,2.312
570.500,635.255,2.308
571.000,635.736,2.331
571.500,636.249,2.303
572.000,636.723,2.308
572.500,637.243,2.299
573.000,637.763,2.229
573.500,638.258,2.254
574.000,638.753,2.270
574.500,639.233,2.278
575.000,639.740,2.291
575.500,640.248,2.257
576.000,640.753,2.259
576.500,641.244,2.265
577.000,641.717,2.241
577.500,642.254,2.254
578.000,642.732,2.240
578.500,643.231,2.234
579.000,643.760,2.209
579.500,644.242,2.212
580.000,644.743,2.257
