Time (s),Temperature (K),HRR (W/g)
56.260,391.5,0.1838
56.736,392,0.1309
57.198,392.5,0.1514
57.647,393,0.1592
58.106,393.5,0.0314
58.583,394,0.0096
59.044,394.5,0.0336
59.469,395,-0.0476
59.956,395.5,-0.1052
60.422,396,-0.0521
60.884,396.5,-0.0751
61.323,397,-0.0217
61.779,397.5,-0.0264
62.276,398,-0.0426
62.750,398.5,0.0236
63.212,399,0.0987
63.692,399.5,0.1383
64.155,400,0.1534
64.619,400.5,0.1549
65.093,401,0.1765
65.538,401.5,0.1728
66.020,402,0.0846
66.474,402.5,0.1552
66.966,403,0.1614
67.445,403.5,0.1403
67.915,404,0.1676
68.371,404.5,0.1833
68.850,405,0.2351
69.313,405.5,0.1336
69.791,406,0.1010
70.275,406.5,0.0849
70.746,407,-0.0042
71.219,407.5,-0.0544
71.698,408,-0.0474
72.167,408.5,-0.0490
72.621,409,-0.0306
73.090,409.5,0.0217
73.574,410,-0.1648
74.007,410.5,-0.2002
74.499,411,-0.1477
75.004,411.5,-0.2070
75.443,412,-0.1844
75.926,412.5,-0.2502
76.413,413,-0.1901
76.860,413.5,-0.2465
77.328,414,-0.2269
77.800,414.5,-0.1823
78.287,415,-0.1660
78.783,415.5,-0.1119
79.270,416,-0.0923
79.750,416.5,-0.1036
80.219,417,-0.0709
80.692,417.5,-0.0282
81.179,418,-0.0214
81.650,418.5,-0.0532
82.122,419,-0.1051
82.609,419.5,-0.1154
83.106,420,-0.1455
83.584,420.5,-0.1658
84.065,421,-0.0506
84.536,421.5,-0.0442
85.028,422,-0.1226
85.490,422.5,-0.1993
86.000,423,-0.0365
86.482,423.5,0.1738
86.981,424,0.1244
87.460,424.5,0.1012
87.954,425,0.0188
88.439,425.5,0.0891
88.894,426,-0.1119
89.394,426.5,-0.1994
89.865,427,-0.1601
90.358,427.5,-0.1336
90.852,428,-0.0466
91.325,428.5,0.0716
91.811,429,0.1714
92.314,429.5,0.2836
92.792,430,0.2527
93.263,430.5,0.1376
93.743,431,-0.0051
94.228,431.5,-0.0953
94.730,432,-0.1654
95.229,432.5,-0.1811
95.712,433,-0.0598
96.186,433.5,0.0431
96.647,434,0.1605
97.128,434.5,0.2104
97.615,435,0.1636
98.106,435.5,0.1603
98.602,436,0.2033
99.107,436.5,0.3003
99.608,437,0.3047
100.078,437.5,0.3218
100.564,438,0.4915
101.054,438.5,0.6158
101.536,439,0.7898
102.055,439.5,0.7826
102.547,440,0.8513
103.031,440.5,0.8265
103.517,441,0.8696
104.009,441.5,0.8051
104.524,442,0.9028
104.994,442.5,0.9209
105.480,443,1.0961
105.995,443.5,1.1418
106.469,444,1.2934
106.982,444.5,1.2819
107.450,445,1.4297
107.968,445.5,1.3535
108.457,446,1.4744
108.940,446.5,1.5255
109.420,447,1.7076
109.920,447.5,1.6971
110.417,448,1.7857
110.892,448.5,1.8665
111.366,449,1.8566
111.871,449.5,1.9444
112.362,450,1.8440
112.856,450.5,1.8644
113.346,451,2.0017
113.835,451.5,2.0997
114.325,452,2.2213
114.801,452.5,2.2498
115.281,453,2.3608
115.779,453.5,2.4397
116.280,454,2.5010
116.767,454.5,2.5923
117.255,455,2.6095
117.754,455.5,2.6267
118.248,456,2.7114
118.741,456.5,2.8084
119.227,457,2.9447
119.706,457.5,3.0887
120.186,458,3.1804
120.665,458.5,3.2988
121.157,459,3.3853
121.663,459.5,3.4626
122.171,460,3.5781
122.632,460.5,3.7327
123.122,461,3.8815
123.625,461.5,3.9978
124.116,462,4.1731
124.595,462.5,4.3017
125.104,463,4.3576
125.616,463.5,4.4466
126.093,464,4.5946
126.576,464.5,4.6675
127.094,465,4.8069
127.602,465.5,4.8378
128.111,466,4.9867
128.560,466.5,5.2256
129.049,467,5.3047
129.545,467.5,5.4188
130.035,468,5.5630
130.538,468.5,5.5681
131.027,469,5.6520
