Time (s),Temperature (C),HRR (W/g)
55.5,116.984,0.088
56,117.539,0.079
56.5,118.075,0.100
57,118.653,0.103
57.5,119.155,0.093
58,119.718,0.094
58.5,120.242,0.067
59,120.769,0.058
59.5,121.321,0.108
60,121.867,0.075
60.5,122.427,0.090
61,122.969,0.111
61.5,123.515,0.126
62,124.042,0.092
62.5,124.582,0.091
63,125.107,0.106
63.5,125.624,0.097
64,126.184,0.110
64.5,126.732,0.171
65,127.246,0.216
65.5,127.8,0.241
66,128.317,0.254
66.5,128.862,0.229
67,129.42,0.174
67.5,129.93,0.232
68,130.436,0.198
68.5,130.98,0.213
69,131.523,0.247
69.5,132.061,0.253
70,132.585,0.306
70.5,133.105,0.245
71,133.648,0.245
71.5,134.189,0.203
72,134.71,0.200
72.5,135.231,0.249
73,135.756,0.230
73.5,136.276,0.303
74,136.85,0.279
74.5,137.371,0.373
75,137.899,0.323
75.5,138.439,0.311
76,138.946,0.314
76.5,139.475,0.347
77,139.992,0.312
77.5,140.534,0.338
78,141.061,0.405
78.5,141.59,0.364
79,142.11,0.367
79.5,142.614,0.406
80,143.177,0.410
80.5,143.701,0.459
81,144.19,0.438
81.5,144.715,0.474
82,145.255,0.490
82.5,145.773,0.514
83,146.314,0.528
83.5,146.826,0.532
84,147.327,0.522
84.5,147.87,0.562
85,148.352,0.570
85.5,148.883,0.600
86,149.399,0.626
86.5,149.94,0.646
87,150.441,0.694
87.5,150.981,0.740
88,151.484,0.727
88.5,152.009,0.729
89,152.502,0.780
89.5,153.026,0.790
90,153.563,0.804
90.5,154.08,0.808
91,154.572,0.827
91.5,155.101,0.830
92,155.607,0.854
92.5,156.154,0.878
93,156.675,0.901
93.5,157.194,0.920
94,157.707,0.947
94.5,158.217,0.969
95,158.705,0.944
95.5,159.232,0.976
96,159.75,1.011
96.5,160.279,1.041
97,160.79,1.075
97.5,161.322,1.141
98,161.831,1.153
98.5,162.336,1.220
99,162.847,1.278
99.5,163.37,1.299
100,163.866,1.327
100.5,164.361,1.356
101,164.887,1.383
101.5,165.433,1.382
102,165.894,1.375
102.5,166.426,1.443
103,166.946,1.448
103.5,167.44,1.461
104,167.946,1.491
104.5,168.46,1.518
105,168.953,1.580
105.5,169.495,1.574
106,170.004,1.609
106.5,170.477,1.656
107,171.013,1.624
107.5,171.554,1.699
108,172.021,1.706
108.5,172.556,1.734
109,173.066,1.739
109.5,173.547,1.842
110,174.089,1.829
110.5,174.623,1.902
111,175.114,1.902
111.5,175.599,1.932
112,176.137,2.005
112.5,176.612,2.012
113,177.137,1.982
113.5,177.66,2.075
114,178.164,2.121
114.5,178.673,2.090
115,179.181,2.142
115.5,179.697,2.239
116,180.192,2.261
116.5,180.713,2.296
117,181.209,2.351
117.5,181.739,2.377
118,182.237,2.489
118.5,182.747,2.464
119,183.29,2.473
119.5,183.737,2.523
120,184.293,2.585
120.5,184.78,2.652
121,185.256,2.724
121.5,185.768,2.692
122,186.305,2.770
122.5,186.793,2.830
123,187.318,2.912
123.5,187.854,2.925
124,188.317,3.034
124.5,188.823,3.104
125,189.366,3.149
125.5,189.842,3.230
126,190.374,3.320
126.5,190.872,3.381
127,191.397,3.408
127.5,191.878,3.421
128,192.401,3.486
128.5,192.929,3.524
129,193.397,3.542
129.5,193.955,3.706
130,194.418,3.734
130.5,194.923,3.790
131,195.469,3.868
131.5,195.944,3.945
132,196.458,3.982
132.5,196.988,4.055
133,197.448,4.118
133.5,197.969,4.211
134,198.531,4.292
134.5,198.999,4.420
135,199.544,4.501
135.5,200.034,4.549
136,200.54,4.609
136.5,201.065,4.713
137,201.545,4.750
137.5,202.039,4.857
138,202.562,4.975
138.5,203.067,5.056
139,203.548,5.167
139.5,204.092,5.299
140,204.62,5.395
140.5,205.115,5.431
141,205.553,5.506
141.5,206.098,5.591
142,206.627,5.691
142.5,207.103,5.750
143,207.61,5.857
143.5,208.115,6.001
144,208.66,6.037
144.5,209.138,6.162
145,209.666,6.315
145.5,210.163,6.381
146,210.658,6.519
146.5,211.148,6.602
147,211.69,6.733
147.5,212.162,6.846
148,212.69,6.970
148.5,213.192,7.124
149,213.712,7.245
149.5,214.194,7.335
150,214.711,7.487
150.5,215.209,7.601
151,215.69,7.708
151.5,216.227,7.853
152,216.688,7.956
152.5,217.188,8.031
153,217.705,8.128
153.5,218.22,8.258
154,218.725,8.377
154.5,219.225,8.530
155,219.758,8.656
155.5,220.233,8.782
156,220.748,8.949
156.5,221.255,9.091
157,221.763,9.210
157.5,222.237,9.334
158,222.804,9.485
158.5,223.297,9.619
159,223.801,9.769
159.5,224.291,9.888
160,224.83,10.013
160.5,225.293,10.181
161,225.813,10.301
161.5,226.304,10.501
162,226.816,10.653
162.5,227.344,10.792
163,227.819,10.948
163.5,228.313,11.024
164,228.809,11.186
164.5,229.354,11.297
165,229.796,11.461
165.5,230.337,11.604
166,230.82,11.691
166.5,231.346,11.911
167,231.839,11.996
167.5,232.333,12.154
168,232.843,12.286
168.5,233.349,12.443
169,233.873,12.681
169.5,234.357,12.778
170,234.882,12.895
170.5,235.356,13.051
171,235.852,13.107
171.5,236.34,13.205
172,236.896,13.314
172.5,237.38,13.462
173,237.846,13.561
173.5,238.41,13.723
174,238.87,13.795
174.5,239.372,13.947
175,239.888,14.032
175.5,240.416,14.142
176,240.879,14.243
176.5,241.373,14.333
177,241.871,14.348
177.5,242.392,14.458
178,242.908,14.484
178.5,243.406,14.621
179,243.88,14.727
179.5,244.434,14.782
180,244.916,14.822
180.5,245.402,14.888
181,245.903,14.975
181.5,246.432,15.054
182,246.907,15.068
182.5,247.425,15.174
183,247.921,15.243
183.5,248.424,15.294
184,248.927,15.327
184.5,249.453,15.360
185,249.951,15.402
185.5,250.439,15.417
186,250.933,15.450
186.5,251.452,15.467
187,251.932,15.506
187.5,252.467,15.530
188,252.932,15.561
188.5,253.442,15.566
189,253.968,15.625
189.5,254.439,15.665
190,254.94,15.698
190.5,255.477,15.768
191,255.963,15.811
191.5,256.458,15.838
192,256.962,15.921
192.5,257.447,16.001
193,257.972,16.044
193.5,258.484,16.082
194,258.993,16.068
194.5,259.473,16.187
195,259.96,16.221
195.5,260.458,16.301
196,260.996,16.313
196.5,261.468,16.377
197,262.005,16.500
197.5,262.502,16.566
198,263.01,16.663
198.5,263.511,16.759
199,263.995,16.840
199.5,264.504,16.925
200,264.993,17.041
200.5,265.485,17.147
201,265.995,17.210
201.5,266.489,17.316
202,267.01,17.362
202.5,267.518,17.452
203,267.986,17.607
203.5,268.526,17.666
204,269.009,17.771
204.5,269.517,17.886
205,270.017,18.027
205.5,270.519,18.149
206,271.034,18.258
206.5,271.521,18.361
207,272.042,18.480
207.5,272.503,18.621
208,273.004,18.740
208.5,273.528,18.854
209,274.04,18.982
209.5,274.532,19.124
210,275.023,19.273
210.5,275.523,19.388
211,276.01,19.524
211.5,276.525,19.660
212,277.009,19.789
212.5,277.49,19.960
213,278.005,20.149
213.5,278.509,20.316
214,278.99,20.488
214.5,279.519,20.700
215,280.048,20.911
215.5,280.513,21.077
216,280.987,21.266
216.5,281.516,21.482
217,282.011,21.664
217.5,282.501,21.860
218,283.025,22.038
218.5,283.507,22.256
219,284.038,22.451
219.5,284.578,22.701
220,285.047,22.941
220.5,285.569,23.139
221,286.025,23.424
221.5,286.547,23.623
222,287.022,23.851
222.5,287.545,24.102
223,288.031,24.318
223.5,288.548,24.525
224,289.067,24.758
224.5,289.55,24.971
225,290.057,25.306
225.5,290.554,25.576
226,291.082,25.848
226.5,291.576,26.174
227,292.063,26.394
227.5,292.563,26.670
228,293.068,26.923
228.5,293.54,27.208
229,294.03,27.503
229.5,294.553,27.809
230,295.041,28.126
230.5,295.532,28.392
231,296.057,28.715
231.5,296.548,29.039
232,297.025,29.386
232.5,297.53,29.697
233,298.047,29.993
233.5,298.528,30.334
234,299.035,30.580
234.5,299.54,30.905
235,299.999,31.188
235.5,300.535,31.457
236,301.034,31.865
236.5,301.579,32.173
237,302.031,32.546
237.5,302.534,32.876
238,303.044,33.319
238.5,303.536,33.605
239,304.069,33.986
239.5,304.557,34.381
240,305.04,34.770
240.5,305.547,35.131
241,306.05,35.493
241.5,306.572,35.905
242,307.078,36.309
242.5,307.588,36.703
243,308.073,37.072
243.5,308.592,37.486
244,309.078,37.871
244.5,309.577,38.304
245,310.079,38.709
245.5,310.532,39.126
246,311.049,39.591
246.5,311.584,40.005
247,312.052,40.454
247.5,312.575,40.871
248,313.077,41.374
248.5,313.556,41.880
249,314.071,42.322
249.5,314.548,42.762
250,315.075,43.231
250.5,315.552,43.714
251,316.076,44.215
251.5,316.57,44.692
252,317.046,45.212
252.5,317.561,45.730
253,318.069,46.213
253.5,318.56,46.719
254,319.053,47.255
254.5,319.555,47.798
255,320.04,48.359
255.5,320.528,48.883
256,321.047,49.411
256.5,321.548,49.948
257,322.047,50.443
257.5,322.569,51.006
258,323.082,51.499
258.5,323.561,52.049
259,324.04,52.597
259.5,324.546,53.180
260,325.072,53.726
260.5,325.534,54.288
261,326.059,54.812
261.5,326.548,55.362
262,327.051,55.934
262.5,327.503,56.533
263,328.03,57.058
263.5,328.541,57.636
264,329.061,58.213
264.5,329.58,58.774
265,330.077,59.358
265.5,330.544,59.939
266,331.067,60.544
266.5,331.561,61.153
267,332.071,61.664
267.5,332.564,62.242
268,333.07,62.853
268.5,333.544,63.373
269,334.057,63.971
269.5,334.568,64.536
270,335.067,65.140
270.5,335.555,65.731
271,336.048,66.287
271.5,336.559,66.837
272,337.03,67.436
272.5,337.525,67.953
273,338.055,68.545
273.5,338.532,69.129
274,339.026,69.716
274.5,339.516,70.241
275,340.063,70.846
275.5,340.543,71.389
276,341.04,71.929
276.5,341.504,72.506
277,342.059,73.019
277.5,342.526,73.558
278,343.024,74.115
278.5,343.572,74.618
279,344.012,75.185
279.5,344.52,75.737
280,345.034,76.315
280.5,345.527,76.764
281,346.028,77.314
281.5,346.501,77.855
282,347.034,78.348
282.5,347.535,78.866
283,348.039,79.425
283.5,348.546,79.943
284,349.042,80.463
284.5,349.522,80.941
285,350.059,81.440
285.5,350.578,81.953
286,351.035,82.391
286.5,351.516,82.862
287,352.026,83.371
287.5,352.55,83.828
288,353.029,84.326
288.5,353.506,84.796
289,354.035,85.218
289.5,354.536,85.703
290,355.035,86.192
290.5,355.517,86.654
291,356.037,87.167
291.5,356.508,87.684
292,357.027,88.173
292.5,357.524,88.650
293,358.037,89.118
293.5,358.491,89.558
294,359.027,90.055
294.5,359.535,90.544
295,359.997,91.023
295.5,360.511,91.569
296,360.998,92.000
296.5,361.512,92.514
297,362.017,93.012
297.5,362.5,93.611
298,362.996,94.051
298.5,363.496,94.566
299,364.008,95.155
299.5,364.527,95.682
300,364.976,96.196
300.5,365.476,96.807
301,365.986,97.291
301.5,366.527,97.957
302,367.02,98.625
302.5,367.489,99.124
303,368.021,99.715
303.5,368.501,100.367
304,369.007,101.070
304.5,369.503,101.715
305,370.004,102.384
305.5,370.515,103.017
306,371.002,103.676
306.5,371.498,104.405
307,372.034,105.173
307.5,372.463,105.877
308,372.981,106.628
308.5,373.49,107.378
309,373.971,108.125
309.5,374.488,108.874
310,374.987,109.684
310.5,375.493,110.512
311,375.947,111.392
311.5,376.483,112.245
312,376.996,113.119
312.5,377.491,114.024
313,377.96,114.950
313.5,378.478,115.876
314,378.969,116.845
314.5,379.464,117.795
315,379.921,118.717
315.5,380.441,119.701
316,380.937,120.633
316.5,381.433,121.609
317,381.931,122.528
317.5,382.423,123.418
318,382.937,124.385
318.5,383.413,125.332
319,383.894,126.309
319.5,384.413,127.220
320,384.896,128.166
320.5,385.38,129.096
321,385.893,129.969
321.5,386.39,130.913
322,386.895,131.796
322.5,387.408,132.638
323,387.917,133.449
323.5,388.393,134.202
324,388.876,134.899
324.5,389.364,135.508
325,389.902,136.108
325.5,390.395,136.678
326,390.865,137.271
326.5,391.389,137.672
327,391.883,138.110
327.5,392.372,138.457
328,392.875,138.764
328.5,393.368,139.004
329,393.851,139.102
329.5,394.353,139.151
330,394.838,139.084
330.5,395.359,138.907
331,395.873,138.657
331.5,396.338,138.253
332,396.826,137.735
332.5,397.334,137.167
333,397.842,136.418
333.5,398.333,135.550
334,398.837,134.564
334.5,399.282,133.390
335,399.819,132.142
335.5,400.301,130.733
336,400.834,129.140
336.5,401.323,127.460
337,401.826,125.613
337.5,402.289,123.623
338,402.852,121.447
338.5,403.321,119.173
339,403.834,116.798
339.5,404.337,114.199
340,404.866,111.560
340.5,405.351,108.707
341,405.862,105.702
341.5,406.381,102.680
342,406.845,99.512
342.5,407.365,96.265
343,407.89,92.918
343.5,408.401,89.574
344,408.89,86.190
344.5,409.384,82.722
345,409.92,79.352
345.5,410.434,76.021
346,410.933,72.632
346.5,411.431,69.367
347,411.93,66.110
347.5,412.482,63.020
348,412.961,59.993
348.5,413.471,57.085
349,413.985,54.273
349.5,414.525,51.661
350,415.021,49.179
350.5,415.55,46.863
351,416.068,44.583
351.5,416.546,42.527
352,417.034,40.645
352.5,417.58,38.869
353,418.07,37.211
353.5,418.602,35.680
354,419.079,34.245
354.5,419.599,32.984
355,420.127,31.847
355.5,420.641,30.776
356,421.138,29.820
356.5,421.66,28.979
357,422.17,28.224
357.5,422.664,27.475
358,423.171,26.850
358.5,423.685,26.278
359,424.211,25.767
359.5,424.697,25.242
360,425.197,24.761
360.5,425.727,24.342
361,426.213,23.960
361.5,426.708,23.517
362,427.21,23.145
362.5,427.727,22.770
363,428.227,22.350
363.5,428.732,22.011
364,429.229,21.635
364.5,429.73,21.317
365,430.231,20.944
365.5,430.712,20.593
366,431.203,20.227
366.5,431.727,19.934
367,432.228,19.656
367.5,432.722,19.415
368,433.228,19.163
368.5,433.751,18.912
369,434.233,18.686
369.5,434.731,18.442
370,435.269,18.207
370.5,435.729,17.994
371,436.244,17.798
371.5,436.738,17.601
372,437.222,17.446
372.5,437.726,17.256
373,438.203,16.988
373.5,438.709,16.756
374,439.225,16.538
374.5,439.712,16.366
375,440.234,16.167
375.5,440.698,15.996
376,441.21,15.815
376.5,441.695,15.650
377,442.196,15.504
377.5,442.708,15.334
378,443.205,15.152
378.5,443.707,14.976
379,444.206,14.869
379.5,444.699,14.722
380,445.22,14.591
380.5,445.686,14.422
381,446.206,14.265
381.5,446.707,14.118
382,447.209,13.949
382.5,447.699,13.851
383,448.217,13.697
383.5,448.693,13.584
384,449.19,13.443
384.5,449.667,13.318
385,450.196,13.192
385.5,450.699,13.048
386,451.2,12.910
386.5,451.668,12.774
387,452.171,12.633
387.5,452.677,12.555
388,453.176,12.429
388.5,453.685,12.284
389,454.178,12.137
389.5,454.669,12.029
390,455.173,11.880
390.5,455.672,11.769
391,456.149,11.628
391.5,456.664,11.495
392,457.192,11.380
392.5,457.646,11.262
393,458.145,11.174
393.5,458.649,11.014
394,459.164,10.928
394.5,459.626,10.807
395,460.151,10.685
395.5,460.657,10.497
396,461.142,10.406
396.5,461.638,10.316
397,462.135,10.207
397.5,462.639,10.146
398,463.155,9.978
398.5,463.643,9.894
399,464.122,9.761
399.5,464.641,9.656
400,465.133,9.524
400.5,465.635,9.442
401,466.119,9.293
401.5,466.626,9.153
402,467.123,9.110
402.5,467.621,9.023
403,468.099,8.855
403.5,468.618,8.765
404,469.121,8.706
404.5,469.597,8.575
405,470.081,8.431
405.5,470.62,8.365
406,471.124,8.284
406.5,471.641,8.206
407,472.109,8.096
407.5,472.607,8.031
408,473.101,7.907
408.5,473.641,7.818
409,474.099,7.706
409.5,474.582,7.692
410,475.08,7.547
410.5,475.571,7.453
411,476.11,7.328
411.5,476.582,7.228
412,477.091,7.134
412.5,477.607,7.043
413,478.077,6.971
413.5,478.574,6.915
414,479.088,6.844
414.5,479.588,6.763
415,480.041,6.691
415.5,480.557,6.637
416,481.056,6.539
416.5,481.552,6.458
417,482.047,6.430
417.5,482.561,6.391
418,483.042,6.321
418.5,483.552,6.204
419,484.069,6.156
419.5,484.544,6.075
420,485.066,5.963
420.5,485.552,5.946
421,486.06,5.851
421.5,486.52,5.799
422,487.059,5.684
422.5,487.555,5.598
423,488.048,5.560
423.5,488.544,5.468
424,489.035,5.362
424.5,489.534,5.345
425,490.018,5.274
425.5,490.521,5.213
426,491.016,5.214
426.5,491.52,5.152
427,492.045,5.100
427.5,492.525,5.081
428,493.014,5.006
428.5,493.526,4.973
429,494.033,4.933
429.5,494.501,4.948
430,495.023,4.871
430.5,495.51,4.792
431,496.035,4.760
431.5,496.484,4.715
432,497.003,4.697
432.5,497.51,4.633
433,497.986,4.557
433.5,498.512,4.494
434,498.998,4.513
434.5,499.504,4.527
435,500.009,4.417
435.5,500.469,4.424
436,501.013,4.373
436.5,501.484,4.369
437,501.975,4.314
437.5,502.473,4.275
438,502.982,4.249
438.5,503.464,4.215
439,503.978,4.158
439.5,504.465,4.101
440,504.969,4.097
440.5,505.466,4.078
441,505.971,4.021
441.5,506.468,3.988
442,506.957,3.907
442.5,507.481,3.897
443,507.996,3.859
443.5,508.517,3.849
444,509.007,3.820
444.5,509.486,3.770
445,509.994,3.729
445.5,510.484,3.746
446,510.998,3.680
446.5,511.497,3.674
447,512.014,3.688
447.5,512.486,3.612
448,512.97,3.618
448.5,513.486,3.620
449,513.975,3.588
449.5,514.518,3.529
450,514.976,3.514
450.5,515.471,3.483
451,515.995,3.481
451.5,516.474,3.476
452,516.955,3.447
452.5,517.474,3.415
453,517.981,3.410
453.5,518.486,3.327
454,518.983,3.338
454.5,519.461,3.320
455,519.957,3.311
455.5,520.492,3.334
456,520.968,3.281
456.5,521.455,3.275
457,521.974,3.240
457.5,522.48,3.214
458,522.979,3.170
458.5,523.472,3.204
459,523.953,3.133
459.5,524.451,3.108
460,524.988,3.129
460.5,525.49,3.114
461,525.984,3.090
461.5,526.469,3.027
462,526.985,3.058
462.5,527.469,3.014
463,527.951,2.981
463.5,528.467,2.978
464,528.952,2.997
464.5,529.465,3.007
465,529.938,3.005
465.5,530.466,2.973
466,530.985,2.960
466.5,531.453,2.956
467,531.931,2.965
467.5,532.446,2.936
468,532.991,2.921
468.5,533.481,2.867
469,533.973,2.854
469.5,534.457,2.848
470,534.923,2.855
470.5,535.45,2.863
471,535.947,2.886
471.5,536.44,2.863
472,536.952,2.892
472.5,537.43,2.836
473,537.955,2.818
473.5,538.449,2.791
474,538.945,2.789
474.5,539.447,2.858
475,539.935,2.780
475.5,540.451,2.764
476,540.908,2.794
476.5,541.424,2.759
477,541.9,2.723
477.5,542.433,2.710
478,542.915,2.691
478.5,543.419,2.677
479,543.922,2.703
479.5,544.415,2.671
480,544.937,2.611
480.5,545.434,2.634
481,545.908,2.644
481.5,546.4,2.642
482,546.906,2.666
482.5,547.439,2.654
483,547.92,2.671
483.5,548.428,2.672
484,548.926,2.675
484.5,549.428,2.623
485,549.936,2.586
485.5,550.423,2.597
486,550.926,2.518
486.5,551.437,2.519
487,551.925,2.530
487.5,552.402,2.541
488,552.942,2.537
488.5,553.425,2.539
489,553.94,2.562
489.5,554.421,2.483
490,554.911,2.497
490.5,555.41,2.543
491,555.932,2.520
491.5,556.434,2.500
492,556.916,2.513
492.5,557.472,2.511
493,557.943,2.532
493.5,558.413,2.484
494,558.914,2.462
494.5,559.393,2.536
495,559.92,2.504
495.5,560.422,2.514
496,560.927,2.462
496.5,561.424,2.477
497,561.917,2.470
497.5,562.413,2.497
498,562.922,2.438
498.5,563.442,2.382
499,563.926,2.421
499.5,564.443,2.379
500,564.919,2.351
500.5,565.432,2.372
501,565.935,2.406
501.5,566.419,2.419
502,566.939,2.377
502.5,567.442,2.391
503,567.939,2.344
503.5,568.43,2.369
504,568.946,2.331
504.5,569.445,2.273
505,569.936,2.325
505.5,570.417,2.314
506,570.96,2.273
506.5,571.439,2.254
507,571.955,2.281
507.5,572.416,2.274
508,572.897,2.271
508.5,573.435,2.276
509,573.956,2.241
509.5,574.446,2.276
510,574.916,2.291
510.5,575.421,2.268
511,575.94,2.268
511.5,576.446,2.269
512,576.924,2.273
512.5,577.408,2.271
513,577.933,2.257
513.5,578.458,2.292
514,578.909,2.327
514.5,579.406,2.285
515,579.939,2.359
515.5,580.44,2.339
516,580.915,2.311
516.5,581.423,2.257
517,581.915,2.242
517.5,582.434,2.249
518,582.957,2.166
518.5,583.448,2.191
519,583.934,2.186
519.5,584.44,2.147
520,584.925,2.210
520.5,585.447,2.131
521,585.927,2.129
521.5,586.44,2.150
522,586.94,2.190
522.5,587.443,2.163
523,587.965,2.142
523.5,588.426,2.169
524,588.966,2.188
524.5,589.458,2.153
525,589.955,2.201
525.5,590.458,2.160
526,590.961,2.177
526.5,591.421,2.129
527,591.948,2.117
527.5,592.459,2.140
528,592.983,2.106
528.5,593.459,2.120
529,593.954,2.103
529.5,594.43,2.082
530,594.944,2.060
530.5,595.442,2.081
531,595.969,2.020
531.5,596.449,2.058
532,596.938,2.041
532.5,597.484,2.061
533,597.954,2.079
533.5,598.45,2.090
534,598.952,2.058
534.5,599.465,2.050
535,599.961,2.020
535.5,600.439,2.005
536,600.93,2.022
536.5,601.443,1.972
537,601.947,2.000
537.5,602.448,2.002
538,602.898,2.005
538.5,603.467,1.969
539,603.979,2.020
539.5,604.475,2.010
540,604.941,2.032
540.5,605.445,1.996
541,605.955,1.966
541.5,606.445,2.000
542,606.966,1.990
542.5,607.444,1.962
543,607.924,1.952
543.5,608.436,1.979
544,608.98,1.989
544.5,609.473,1.997
545,609.972,1.998
545.5,610.451,1.971
546,610.961,1.985
546.5,611.455,1.967
547,611.959,1.971
547.5,612.438,1.962
548,612.964,1.955
548.5,613.492,1.928
549,613.965,1.958
549.5,614.436,1.923
550,614.926,1.920
550.5,615.444,1.927
551,615.92,1.902
551.5,616.463,1.950
552,616.974,1.970
552.5,617.46,1.908
553,617.982,1.907
553.5,618.482,1.915
554,618.986,1.927
554.5,619.462,1.878
555,619.973,1.882
555.5,620.475,1.905
556,620.987,1.858
556.5,621.452,1.864
557,621.956,1.831
557.5,622.46,1.880
558,622.959,1.842
558.5,623.424,1.854
559,623.957,1.893
559.5,624.465,1.889
560,624.945,1.922
560.5,625.48,1.910
561,625.993,1.973
561.5,626.491,1.939
562,626.947,1.914
562.5,627.436,1.942
563,627.957,1.917
563.5,628.505,1.910
564,629.004,1.879
564.5,629.496,1.837
565,629.998,1.853
565.5,630.514,1.870
566,631.006,1.855
566.5,631.511,1.834
567,631.971,1.810
567.5,632.473,1.840
568,633.003,1.840
568.5,633.507,1.879
569,633.996,1.843
569.5,634.487,1.865
570,635.009,1.885
570.5,635.524,1.930
571,636.032,1.893
571.5,636.492,1.894
572,637.037,1.878
572.5,637.507,1.860
573,638.02,1.871
573.5,638.535,1.876
574,639.021,1.893
574.5,639.497,1.906
575,640.014,1.884
575.5,640.487,1.908
576,641.028,1.933
576.5,641.506,1.928
577,642,1.906
577.5,642.518,1.859
578,643.023,1.878
578.5,643.55,1.913
579,644.055,1.854
579.5,644.52,1.878
580,645.024,1.889
580.5,645.505,1.898
581,646.032,1.902
581.5,646.541,1.885
582,647.046,1.812
582.5,647.496,1.799
583,648.012,1.858
583.5,648.558,1.824
584,649.078,1.839
584.5,649.569,1.849
585,650.037,1.815
585.5,650.541,1.799
586,651.076,1.819
586.5,651.58,1.823
587,652.085,1.796
587.5,652.577,1.779
588,653.089,1.787
588.5,653.565,1.802
589,654.078,1.797
589.5,654.598,1.798
590,655.06,1.799
590.5,655.596,1.803
591,656.099,1.768
591.5,656.611,1.787
592,657.078,1.763
592.5,657.585,1.760
593,658.076,1.774
593.5,658.575,1.778
594,659.103,1.781
594.5,659.608,1.740
595,660.09,1.741
595.5,660.57,1.724
596,661.105,1.780
596.5,661.599,1.728
597,662.103,1.753
597.5,662.612,1.743
598,663.076,1.735
598.5,663.589,1.719
599,664.104,1.680
599.5,664.627,1.645
600,665.081,1.732
600.5,665.608,1.709
601,666.131,1.736
601.5,666.617,1.749
602,667.101,1.709
602.5,667.627,1.723
603,668.112,1.690
603.5,668.635,1.672
604,669.142,1.656
604.5,669.662,1.670
605,670.119,1.670
605.5,670.642,1.676
606,671.14,1.691
606.5,671.654,1.674
607,672.163,1.702
607.5,672.674,1.676
608,673.169,1.669
608.5,673.65,1.648
609,674.162,1.643
609.5,674.676,1.650
610,675.183,1.667
610.5,675.689,1.647
611,676.153,1.643
611.5,676.67,1.650
612,677.157,1.644
612.5,677.69,1.680
613,678.198,1.674
613.5,678.677,1.617
614,679.19,1.653
614.5,679.677,1.659
615,680.211,1.677
615.5,680.682,1.638
616,681.196,1.598
616.5,681.678,1.626
617,682.189,1.639
617.5,682.722,1.603
618,683.225,1.607
618.5,683.684,1.666
619,684.171,1.612
619.5,684.68,1.627
620,685.216,1.634
620.5,685.707,1.676
621,686.204,1.668
621.5,686.727,1.656
622,687.21,1.571
622.5,687.717,1.604
623,688.216,1.652
623.5,688.725,1.628
624,689.218,0.000
624.5,689.75,0.000
625,690.217,0.000
625.5,690.735,0.000
626,691.257,0.000
626.5,691.782,0.000
627,692.213,0.000
627.5,692.738,0.000
628,693.252,0.000
628.5,693.774,0.000
629,694.253,0.000
629.5,694.781,0.000
630,695.237,0.000
630.5,695.77,0.000
631,696.277,0.000
631.5,696.783,0.000
632,697.255,0.000
632.5,697.789,0.000
633,698.284,0.000
