Time (s),Temperature (K),HRR (W/g)
72.820,409,0.0887
73.284,409.5,0.0276
73.744,410,-0.0335
74.231,410.5,-0.0642
74.716,411,-0.0763
75.192,411.5,-0.0778
75.655,412,-0.0556
76.102,412.5,-0.0329
76.600,413,-0.0508
77.093,413.5,-0.0312
77.540,414,0.0102
77.991,414.5,0.0095
78.496,415,0.0043
78.988,415.5,0.0067
79.460,416,0.0481
79.919,416.5,0.0186
80.384,417,-0.0156
80.866,417.5,-0.0031
81.361,418,-0.0136
81.829,418.5,-0.0380
82.310,419,-0.0310
82.792,419.5,-0.0402
83.267,420,-0.0249
83.749,420.5,0.0197
84.239,421,0.0459
84.730,421.5,0.0508
85.221,422,0.0789
85.695,422.5,0.1093
86.163,423,0.0884
86.670,423.5,0.0539
87.156,424,0.0054
87.603,424.5,-0.0191
88.098,425,-0.0149
88.599,425.5,-0.0051
89.087,426,0.0187
89.552,426.5,0.0747
90.012,427,0.0845
90.539,427.5,0.1438
91.009,428,0.1610
91.496,428.5,0.1506
91.985,429,0.1868
92.451,429.5,0.1417
92.943,430,0.1894
93.437,430.5,0.2422
93.911,431,0.2522
94.404,431.5,0.2875
94.896,432,0.2931
95.379,432.5,0.3261
95.866,433,0.3242
96.366,433.5,0.3240
96.846,434,0.3424
97.343,434.5,0.3597
97.831,435,0.3672
98.340,435.5,0.3665
98.815,436,0.3818
99.295,436.5,0.4122
99.771,437,0.4283
100.272,437.5,0.4141
100.786,438,0.4148
101.262,438.5,0.4573
101.734,439,0.4856
102.218,439.5,0.4811
102.717,440,0.4883
103.219,440.5,0.5271
103.709,441,0.5645
104.197,441.5,0.5634
104.675,442,0.5603
105.181,442.5,0.5996
105.669,443,0.6218
106.151,443.5,0.6271
106.651,444,0.6492
107.152,444.5,0.6428
107.648,445,0.6376
108.123,445.5,0.6595
108.607,446,0.6833
109.087,446.5,0.6828
109.601,447,0.6983
110.080,447.5,0.7745
110.576,448,0.7990
111.048,448.5,0.8458
111.513,449,0.8773
112.032,449.5,0.9382
112.524,450,0.9635
113.049,450.5,0.9468
113.532,451,0.9371
113.982,451.5,0.9677
114.472,452,0.9596
114.962,452.5,0.9997
115.453,453,1.0386
115.946,453.5,1.0621
116.428,454,1.0713
116.927,454.5,1.0643
117.407,455,1.0841
117.915,455.5,1.0821
118.395,456,1.1470
118.894,456.5,1.1904
119.411,457,1.1990
119.886,457.5,1.2224
120.360,458,1.2869
120.842,458.5,1.3274
121.330,459,1.3824
121.844,459.5,1.4402
122.341,460,1.5201
122.841,460.5,1.5699
123.326,461,1.6080
123.821,461.5,1.6260
124.332,462,1.6489
124.805,462.5,1.6902
125.286,463,1.7486
125.786,463.5,1.7788
126.280,464,1.8066
126.774,464.5,1.9087
127.276,465,2.0155
127.760,465.5,2.0710
128.246,466,2.1314
128.739,466.5,2.1927
129.224,467,2.2362
129.729,467.5,2.2748
130.242,468,2.3027
130.717,468.5,2.3250
131.197,469,2.3567
131.706,469.5,2.4418
132.178,470,2.5317
132.667,470.5,2.5877
133.181,471,2.6773
133.681,471.5,2.7316
134.174,472,2.7853
134.664,472.5,2.8225
135.150,473,2.8383
135.653,473.5,2.9033
136.133,474,2.9677
136.635,474.5,3.0710
137.121,475,3.1252
137.621,475.5,3.2357
138.109,476,3.3733
138.577,476.5,3.4544
139.086,477,3.5469
139.609,477.5,3.6369
140.089,478,3.6953
140.601,478.5,3.7790
141.082,479,3.8166
141.560,479.5,3.9024
142.059,480,4.0180
142.560,480.5,4.1142
143.046,481,4.1969
143.533,481.5,4.3165
144.032,482,4.3984
144.559,482.5,4.5391
145.006,483,4.6273
145.554,483.5,4.7031
146.037,484,4.8017
146.528,484.5,4.8773
147.034,485,4.9368
147.533,485.5,5.0128
148.001,486,5.0812
148.517,486.5,5.1958
149.004,487,5.3436
149.491,487.5,5.4121
150.016,488,5.5492
150.507,488.5,5.6978
151.019,489,5.8315
151.503,489.5,5.9508
151.956,490,6.0523
152.465,490.5,6.1857
152.978,491,6.2926
153.479,491.5,6.4214
153.958,492,6.5161
154.446,492.5,6.6392
154.944,493,6.8199
155.440,493.5,6.9358
155.942,494,7.0530
156.439,494.5,7.1784
156.946,495,7.3028
157.431,495.5,7.4279
157.940,496,7.5041
158.427,496.5,7.6228
158.896,497,7.7707
159.427,497.5,7.8719
159.931,498,8.0385
160.442,498.5,8.1657
160.896,499,8.2987
161.418,499.5,8.4339
161.907,500,8.5536
162.373,500.5,8.6813
162.860,501,8.8022
163.366,501.5,8.9479
163.867,502,9.0897
164.371,502.5,9.2166
164.867,503,9.4046
165.360,503.5,9.5444
165.859,504,9.6613
166.332,504.5,9.7575
166.856,505,9.9113
167.374,505.5,10.0414
167.863,506,10.1537
168.355,506.5,10.3179
168.859,507,10.4749
169.372,507.5,10.5758
169.850,508,10.6884
170.356,508.5,10.7842
170.873,509,10.8899
171.384,509.5,10.9741
171.872,510,11.0779
172.366,510.5,11.2029
172.850,511,11.2851
173.318,511.5,11.3711
173.845,512,11.4916
174.341,512.5,11.6123
174.825,513,11.7280
175.337,513.5,11.8922
175.833,514,11.9917
176.317,514.5,12.0605
176.816,515,12.1470
177.330,515.5,12.2553
177.833,516,12.3523
178.312,516.5,12.4403
178.810,517,12.4853
179.311,517.5,12.5367
179.806,518,12.6197
180.314,518.5,12.6759
180.825,519,12.7337
181.310,519.5,12.8213
181.829,520,12.8944
182.332,520.5,12.9462
182.816,521,12.9991
183.318,521.5,13.0362
183.793,522,13.1107
184.285,522.5,13.1794
184.799,523,13.1976
185.317,523.5,13.2008
185.812,524,13.2238
186.309,524.5,13.2466
186.806,525,13.2856
187.304,525.5,13.3305
187.788,526,13.3902
188.288,526.5,13.4251
188.800,527,13.4424
189.287,527.5,13.4984
189.793,528,13.5490
190.307,528.5,13.5552
190.809,529,13.5974
191.297,529.5,13.6280
191.785,530,13.6564
192.288,530.5,13.7095
192.776,531,13.7496
193.283,531.5,13.8406
193.792,532,13.9107
194.275,532.5,13.9435
194.770,533,14.0032
195.280,533.5,14.0788
195.776,534,14.1318
196.276,534.5,14.1835
196.769,535,14.2464
197.264,535.5,14.3149
197.762,536,14.3722
198.249,536.5,14.4307
198.747,537,14.5015
199.256,537.5,14.5862
199.764,538,14.6740
200.248,538.5,14.7470
200.735,539,14.8286
201.253,539.5,14.9089
201.743,540,14.9966
202.227,540.5,15.0900
202.721,541,15.1910
203.225,541.5,15.3095
203.739,542,15.4139
204.231,542.5,15.5203
204.741,543,15.6318
205.252,543.5,15.7427
205.744,544,15.8486
206.246,544.5,15.9598
206.749,545,16.0510
207.247,545.5,16.1388
207.760,546,16.2700
208.254,546.5,16.3929
208.733,547,16.4964
209.221,547.5,16.6289
209.718,548,16.7884
210.232,548.5,16.9282
210.738,549,17.0642
211.249,549.5,17.2205
211.757,550,17.3602
212.244,550.5,17.4996
212.758,551,17.6443
213.261,551.5,17.7474
213.727,552,17.8693
214.236,552.5,18.0697
214.758,553,18.2606
215.257,553.5,18.4460
215.753,554,18.6502
216.242,554.5,18.8385
216.744,555,19.0395
217.241,555.5,19.2436
217.737,556,19.4334
218.244,556.5,19.6518
218.735,557,19.8911
219.231,557.5,20.1043
219.734,558,20.3211
220.232,558.5,20.5526
220.732,559,20.7612
221.237,559.5,20.9804
221.735,560,21.1992
222.229,560.5,21.3937
222.745,561,21.6323
223.275,561.5,21.8936
223.768,562,22.1328
224.237,562.5,22.3556
224.746,563,22.6034
225.256,563.5,22.8282
225.734,564,23.0600
226.234,564.5,23.3367
226.731,565,23.6034
227.214,565.5,23.8755
227.719,566,24.1783
228.222,566.5,24.4843
228.726,567,24.7732
229.209,567.5,25.0416
229.706,568,25.3173
230.205,568.5,25.6082
230.702,569,25.9112
231.216,569.5,26.2341
231.715,570,26.5014
232.204,570.5,26.7844
232.712,571,27.1109
233.236,571.5,27.4406
233.741,572,27.7699
234.227,572.5,28.1031
234.724,573,28.4438
235.228,573.5,28.7873
235.739,574,29.1249
236.239,574.5,29.4807
236.730,575,29.8586
237.220,575.5,30.2026
237.719,576,30.5498
238.212,576.5,30.9072
238.710,577,31.2783
239.206,577.5,31.6350
239.716,578,32.0155
240.243,578.5,32.3875
240.722,579,32.7731
241.206,579.5,33.1841
241.728,580,33.5706
242.242,580.5,34.0046
242.738,581,34.4212
243.214,581.5,34.8060
243.730,582,35.2375
244.232,582.5,35.6539
244.717,583,36.0551
245.223,583.5,36.5114
245.722,584,36.9637
246.222,584.5,37.4240
246.722,585,37.9052
247.213,585.5,38.3796
247.711,586,38.8433
248.226,586.5,39.2971
248.727,587,39.7635
249.200,587.5,40.2045
249.692,588,40.6786
250.195,588.5,41.1738
250.705,589,41.6600
251.231,589.5,42.1824
251.752,590,42.7109
252.244,590.5,43.2314
252.723,591,43.7384
253.215,591.5,44.2144
253.700,592,44.6915
254.216,592.5,45.2142
254.738,593,45.7720
255.243,593.5,46.3199
255.743,594,46.8731
256.246,594.5,47.4264
256.724,595,47.9305
257.203,595.5,48.4313
257.734,596,49.0188
258.240,596.5,49.5766
258.763,597,50.1850
259.254,597.5,50.7074
259.734,598,51.1861
260.255,598.5,51.7632
260.746,599,52.3538
261.255,599.5,52.9602
261.752,600,53.5429
262.242,600.5,54.0881
262.747,601,54.6626
263.244,601.5,55.2351
263.763,602,55.8205
264.255,602.5,56.4032
264.746,603,56.9775
265.251,603.5,57.5574
265.752,604,58.1716
266.253,604.5,58.7775
266.745,605,59.3638
267.254,605.5,59.9680
267.740,606,60.5222
268.227,606.5,61.0838
268.762,607,61.7102
269.254,607.5,62.2868
269.743,608,62.8658
270.270,608.5,63.4939
270.775,609,64.0989
271.272,609.5,64.6796
271.759,610,65.2223
272.246,610.5,65.7615
272.746,611,66.3403
273.241,611.5,66.9135
273.752,612,67.5208
274.268,612.5,68.1069
274.767,613,68.6725
275.265,613.5,69.2516
275.762,614,69.8001
276.248,614.5,70.3331
276.745,615,70.8989
277.268,615.5,71.4912
277.789,616,72.0790
278.284,616.5,72.6321
278.777,617,73.1957
279.278,617.5,73.7587
279.775,618,74.3019
280.283,618.5,74.8605
280.794,619,75.4205
281.294,619.5,75.9394
281.779,620,76.4157
282.275,620.5,76.9373
282.778,621,77.4943
283.267,621.5,78.0194
283.769,622,78.5354
284.278,622.5,79.0550
284.778,623,79.5726
285.279,623.5,80.0755
285.760,624,80.5482
286.257,624.5,81.0194
286.756,625,81.4943
287.242,625.5,81.9787
287.768,626,82.4885
288.278,626.5,83.0007
288.746,627,83.4668
289.234,627.5,83.9545
289.783,628,84.5135
290.279,628.5,85.0025
290.756,629,85.4648
291.273,629.5,85.9823
291.781,630,86.4651
292.276,630.5,86.9583
292.762,631,87.4436
293.255,631.5,87.9299
293.773,632,88.4551
294.292,632.5,88.9643
294.769,633,89.4029
295.256,633.5,89.8619
295.755,634,90.3735
296.253,634.5,90.8907
296.793,635,91.4202
297.306,635.5,91.9839
297.779,636,92.4823
298.262,636.5,93.0013
298.778,637,93.5190
299.298,637.5,94.0931
299.793,638,94.6356
300.309,638.5,95.2027
300.811,639,95.7946
301.289,639.5,96.3151
301.798,640,96.9079
302.308,640.5,97.5206
302.787,641,98.1272
303.279,641.5,98.7386
303.773,642,99.3416
304.275,642.5,99.9976
304.785,643,100.6800
305.300,643.5,101.3695
305.818,644,102.0695
306.313,644.5,102.7287
306.827,645,103.4619
307.314,645.5,104.1832
307.791,646,104.8864
308.307,646.5,105.6845
308.805,647,106.4981
309.310,647.5,107.3126
309.808,648,108.1072
310.308,648.5,108.9161
310.806,649,109.7360
311.320,649.5,110.5956
311.827,650,111.4956
312.347,650.5,112.4127
312.828,651,113.2628
313.310,651.5,114.1196
313.806,652,115.0092
314.332,652.5,115.9883
314.849,653,116.9582
315.338,653.5,117.8480
315.863,654,118.8273
316.380,654.5,119.7806
316.879,655,120.7620
317.371,655.5,121.7266
317.864,656,122.6495
318.372,656.5,123.6272
318.884,657,124.6162
319.375,657.5,125.5645
319.874,658,126.5206
320.393,658.5,127.4789
320.893,659,128.3421
321.394,659.5,129.2407
321.899,660,130.1238
322.421,660.5,131.0389
322.922,661,131.8155
323.399,661.5,132.6050
323.913,662,133.3707
324.425,662.5,134.0655
324.911,663,134.7133
325.412,663.5,135.2534
325.939,664,135.8610
326.442,664.5,136.3967
326.924,665,136.8130
327.441,665.5,137.1776
327.964,666,137.5205
328.415,666.5,137.7016
328.914,667,137.8780
329.442,667.5,137.9160
329.949,668,137.9064
330.436,668.5,137.8225
330.974,669,137.5225
331.450,669.5,137.2323
331.945,670,136.7950
332.426,670.5,136.2081
332.964,671,135.4457
333.490,671.5,134.6780
333.976,672,133.7829
334.447,672.5,132.7516
334.981,673,131.4285
335.477,673.5,130.1162
335.984,674,128.6688
336.506,674.5,126.9194
336.980,675,125.2338
337.485,675.5,123.2561
337.994,676,121.1373
338.486,676.5,118.9165
338.958,677,116.6745
339.515,677.5,113.8756
339.958,678,111.5362
340.458,678.5,108.7670
340.942,679,106.0117
341.410,679.5,103.2367
341.911,680,100.1892
342.506,680.5,96.3762
342.953,681,93.5205
343.440,681.5,90.3261
343.917,682,87.0977
344.388,682.5,83.8606
344.918,683,80.2945
345.415,683.5,76.9218
345.853,684,73.9752
346.349,684.5,70.6702
346.844,685,67.3876
347.324,685.5,64.2741
347.842,686,61.0105
348.320,686.5,58.1034
348.834,687,55.0810
349.324,687.5,52.3617
349.768,688,50.0009
350.248,688.5,47.5834
350.767,689,45.1385
351.256,689.5,42.9354
351.739,690,40.8640
352.229,690.5,38.9104
352.730,691,37.0686
353.223,691.5,35.3851
353.693,692,33.8974
354.174,692.5,32.4838
354.681,693,31.1066
355.218,693.5,29.7903
355.684,694,28.7239
356.104,694.5,27.8434
356.659,695,26.7928
357.152,695.5,25.9604
357.620,696,25.2314
358.113,696.5,24.4842
358.611,697,23.8389
359.099,697.5,23.2631
359.591,698,22.7229
360.067,698.5,22.2858
360.591,699,21.7628
361.098,699.5,21.3355
361.577,700,20.9756
362.086,700.5,20.6175
362.606,701,20.2168
363.048,701.5,19.8500
363.528,702,19.5090
364.081,702.5,19.1215
364.569,703,18.7890
365.081,703.5,18.4103
365.587,704,18.0656
366.098,704.5,17.7876
366.587,705,17.4917
367.077,705.5,17.1864
367.577,706,16.9427
368.098,706.5,16.6780
368.631,707,16.4138
369.116,707.5,16.1917
369.574,708,15.9357
370.101,708.5,15.7040
370.600,709,15.5195
371.112,709.5,15.2688
371.591,710,15.0822
372.114,710.5,14.8541
372.614,711,14.7035
373.114,711.5,14.5381
373.627,712,14.3587
374.122,712.5,14.1993
374.641,713,13.9928
375.141,713.5,13.7594
375.679,714,13.5219
376.154,714.5,13.3642
376.610,715,13.1817
377.110,715.5,12.9884
377.618,716,12.8318
378.156,716.5,12.6256
378.621,717,12.3955
379.138,717.5,12.2067
379.644,718,12.0655
380.140,718.5,11.9212
380.650,719,11.7826
381.141,719.5,11.6265
381.611,720,11.5665
382.111,720.5,11.4780
382.626,721,11.2932
383.152,721.5,11.1692
383.672,722,11.0450
384.171,722.5,10.9250
384.649,723,10.7934
385.153,723.5,10.6712
385.658,724,10.5767
386.134,724.5,10.4767
386.654,725,10.3064
387.173,725.5,10.1900
387.671,726,10.0651
388.170,726.5,9.9340
388.670,727,9.7935
389.176,727.5,9.6217
389.673,728,9.4431
390.169,728.5,9.3024
390.672,729,9.1849
391.198,729.5,9.0851
391.682,730,8.9899
392.174,730.5,8.9142
392.715,731,8.8278
393.220,731.5,8.7530
393.706,732,8.6720
394.213,732.5,8.5516
394.732,733,8.4215
395.237,733.5,8.3221
395.732,734,8.1768
396.233,734.5,8.0233
396.724,735,7.8965
397.220,735.5,7.7626
397.705,736,7.6389
398.212,736.5,7.5177
398.731,737,7.4269
399.250,737.5,7.3501
399.755,738,7.2233
400.250,738.5,7.0937
400.756,739,6.9811
