Time (s),Temperature (C),HRR (W/g)
120.500,184.997,2.802
121.000,185.513,2.839
121.500,186.023,2.920
122.000,186.498,2.979
122.500,187.014,3.084
123.000,187.506,3.123
123.500,188.033,3.178
124.000,188.527,3.192
124.500,189.013,3.234
125.000,189.565,3.295
125.500,190.063,3.373
126.000,190.564,3.385
126.500,191.074,3.443
127.000,191.578,3.601
127.500,192.071,3.683
128.000,192.608,3.738
128.500,193.100,3.827
129.000,193.622,3.881
129.500,194.130,3.937
130.000,194.610,3.975
130.500,195.106,4.010
131.000,195.668,4.042
131.500,196.131,4.101
132.000,196.663,4.244
132.500,197.189,4.287
133.000,197.670,4.400
133.500,198.166,4.466
134.000,198.675,4.526
134.500,199.177,4.597
135.000,199.706,4.598
135.500,200.187,4.680
136.000,200.720,4.735
136.500,201.210,4.869
137.000,201.729,4.921
137.500,202.228,5.026
138.000,202.732,5.192
138.500,203.274,5.288
139.000,203.770,5.387
139.500,204.234,5.490
140.000,204.765,5.553
140.500,205.245,5.656
141.000,205.764,5.695
141.500,206.290,5.790
142.000,206.791,5.917
142.500,207.288,6.024
143.000,207.803,6.114
143.500,208.317,6.249
144.000,208.820,6.336
144.500,209.284,6.482
145.000,209.845,6.591
145.500,210.294,6.664
146.000,210.812,6.777
146.500,211.322,6.864
147.000,211.816,6.930
147.500,212.315,7.015
148.000,212.849,7.097
148.500,213.333,7.215
149.000,213.846,7.376
149.500,214.359,7.455
150.000,214.834,7.594
150.500,215.343,7.754
151.000,215.830,7.893
151.500,216.347,8.025
152.000,216.898,8.146
152.500,217.384,8.287
153.000,217.871,8.397
153.500,218.371,8.535
154.000,218.894,8.641
154.500,219.405,8.778
155.000,219.906,8.974
155.500,220.411,9.090
156.000,220.908,9.216
156.500,221.411,9.351
157.000,221.903,9.481
157.500,222.421,9.619
158.000,222.908,9.693
158.500,223.426,9.831
159.000,223.961,10.002
159.500,224.416,10.088
160.000,224.920,10.276
160.500,225.406,10.399
161.000,225.967,10.559
161.500,226.425,10.690
162.000,226.947,10.820
162.500,227.487,10.969
163.000,227.991,11.095
163.500,228.481,11.256
164.000,228.984,11.401
164.500,229.477,11.530
165.000,229.985,11.751
165.500,230.492,11.874
166.000,230.990,11.999
166.500,231.532,12.102
167.000,231.979,12.280
167.500,232.475,12.395
168.000,232.992,12.520
168.500,233.496,12.713
169.000,233.989,12.864
169.500,234.474,12.952
170.000,235.011,13.091
170.500,235.487,13.177
171.000,235.973,13.295
171.500,236.464,13.375
172.000,236.983,13.499
172.500,237.484,13.636
173.000,238.007,13.711
173.500,238.547,13.822
174.000,238.986,13.948
174.500,239.520,14.078
175.000,240.028,14.203
175.500,240.506,14.392
176.000,241.022,14.459
176.500,241.540,14.543
177.000,242.031,14.642
177.500,242.514,14.761
178.000,243.018,14.856
178.500,243.550,14.957
179.000,244.034,14.979
179.500,244.542,15.059
180.000,245.046,15.156
180.500,245.530,15.196
181.000,246.022,15.272
181.500,246.551,15.381
182.000,247.005,15.439
182.500,247.525,15.497
183.000,248.039,15.560
183.500,248.528,15.592
184.000,249.077,15.710
184.500,249.556,15.756
185.000,250.048,15.764
185.500,250.525,15.774
186.000,251.046,15.815
186.500,251.538,15.837
187.000,252.047,15.897
187.500,252.546,15.943
188.000,253.074,16.026
188.500,253.553,16.036
189.000,254.048,16.068
189.500,254.575,16.154
190.000,255.045,16.188
190.500,255.542,16.185
191.000,256.041,16.265
191.500,256.562,16.275
192.000,257.067,16.328
192.500,257.559,16.391
193.000,258.087,16.426
193.500,258.551,16.569
194.000,259.063,16.593
194.500,259.584,16.645
195.000,260.077,16.723
195.500,260.564,16.804
196.000,261.082,16.846
196.500,261.568,16.916
197.000,262.092,16.985
197.500,262.581,17.065
198.000,263.094,17.113
198.500,263.609,17.196
199.000,264.097,17.266
199.500,264.591,17.373
200.000,265.082,17.451
200.500,265.623,17.535
201.000,266.106,17.630
201.500,266.589,17.700
202.000,267.125,17.820
202.500,267.621,17.902
203.000,268.138,18.041
203.500,268.609,18.144
204.000,269.113,18.255
204.500,269.625,18.371
205.000,270.092,18.484
205.500,270.603,18.598
206.000,271.109,18.710
206.500,271.599,18.830
207.000,272.103,18.901
207.500,272.604,19.017
208.000,273.077,19.166
208.500,273.614,19.277
209.000,274.121,19.393
209.500,274.640,19.564
210.000,275.121,19.722
210.500,275.614,19.842
211.000,276.110,20.003
211.500,276.591,20.157
212.000,277.095,20.288
212.500,277.617,20.453
213.000,278.068,20.579
213.500,278.608,20.669
214.000,279.140,20.853
214.500,279.585,21.075
215.000,280.099,21.227
215.500,280.588,21.454
216.000,281.105,21.648
216.500,281.611,21.849
217.000,282.101,22.058
217.500,282.618,22.269
218.000,283.107,22.448
218.500,283.605,22.712
219.000,284.126,22.943
219.500,284.610,23.149
220.000,285.122,23.385
220.500,285.613,23.623
221.000,286.123,23.807
221.500,286.602,24.071
222.000,287.129,24.250
222.500,287.611,24.477
223.000,288.099,24.722
223.500,288.556,24.978
224.000,289.105,25.217
224.500,289.622,25.462
225.000,290.085,25.712
225.500,290.602,25.911
226.000,291.132,26.208
226.500,291.597,26.470
227.000,292.145,26.755
227.500,292.624,27.042
228.000,293.139,27.367
228.500,293.615,27.655
229.000,294.136,27.949
229.500,294.647,28.214
230.000,295.140,28.519
230.500,295.653,28.801
231.000,296.140,29.148
231.500,296.626,29.426
232.000,297.148,29.690
232.500,297.642,30.023
233.000,298.133,30.338
233.500,298.593,30.660
234.000,299.126,30.998
234.500,299.620,31.355
235.000,300.133,31.688
235.500,300.608,32.046
236.000,301.114,32.353
236.500,301.608,32.770
237.000,302.134,33.126
237.500,302.625,33.479
238.000,303.138,33.828
238.500,303.639,34.218
239.000,304.141,34.574
239.500,304.649,34.948
240.000,305.114,35.327
240.500,305.600,35.657
241.000,306.162,36.150
241.500,306.619,36.492
242.000,307.126,36.906
242.500,307.589,37.344
243.000,308.137,37.751
243.500,308.635,38.160
244.000,309.102,38.596
244.500,309.636,38.993
245.000,310.128,39.434
245.500,310.625,39.905
246.000,311.132,40.344
246.500,311.623,40.838
247.000,312.135,41.311
247.500,312.640,41.814
248.000,313.138,42.236
248.500,313.608,42.708
249.000,314.142,43.172
249.500,314.661,43.647
250.000,315.153,44.148
250.500,315.659,44.635
251.000,316.125,45.103
251.500,316.611,45.641
252.000,317.086,46.123
252.500,317.628,46.706
253.000,318.125,47.178
253.500,318.648,47.684
254.000,319.153,48.163
254.500,319.609,48.714
255.000,320.115,49.234
255.500,320.598,49.806
256.000,321.116,50.345
256.500,321.592,50.913
257.000,322.167,51.399
257.500,322.617,51.978
258.000,323.114,52.504
258.500,323.606,53.090
259.000,324.070,53.672
259.500,324.622,54.163
260.000,325.109,54.674
260.500,325.581,55.277
261.000,326.127,55.882
261.500,326.565,56.475
262.000,327.131,57.059
262.500,327.584,57.592
263.000,328.122,58.202
263.500,328.589,58.748
264.000,329.085,59.334
264.500,329.604,59.936
265.000,330.103,60.508
265.500,330.595,61.090
266.000,331.100,61.737
266.500,331.595,62.307
267.000,332.116,62.933
267.500,332.576,63.497
268.000,333.147,64.079
268.500,333.595,64.655
269.000,334.082,65.254
269.500,334.610,65.832
270.000,335.103,66.441
270.500,335.561,67.030
271.000,336.086,67.640
271.500,336.572,68.208
272.000,337.108,68.758
272.500,337.600,69.320
273.000,338.108,69.920
273.500,338.611,70.482
274.000,339.085,71.112
274.500,339.580,71.627
275.000,340.086,72.242
275.500,340.584,72.797
276.000,341.092,73.350
276.500,341.613,73.898
277.000,342.096,74.491
277.500,342.569,75.035
278.000,343.055,75.619
278.500,343.575,76.163
279.000,344.071,76.758
279.500,344.572,77.296
280.000,345.078,77.854
280.500,345.558,78.399
281.000,346.055,78.953
281.500,346.556,79.449
282.000,347.083,79.940
282.500,347.568,80.496
283.000,348.075,81.051
283.500,348.590,81.576
284.000,349.073,82.083
284.500,349.571,82.599
285.000,350.072,83.120
285.500,350.570,83.610
286.000,351.108,84.105
286.500,351.578,84.562
287.000,352.110,85.060
287.500,352.606,85.561
288.000,353.062,86.033
288.500,353.580,86.562
289.000,354.129,87.035
289.500,354.602,87.567
290.000,355.040,88.056
290.500,355.596,88.555
291.000,356.092,89.029
291.500,356.564,89.555
292.000,357.072,89.991
292.500,357.576,90.542
293.000,358.098,90.998
293.500,358.592,91.529
294.000,359.065,92.017
294.500,359.553,92.511
295.000,360.106,92.947
295.500,360.583,93.452
296.000,361.106,93.973
296.500,361.589,94.494
297.000,362.035,94.960
297.500,362.549,95.566
298.000,363.089,96.041
298.500,363.587,96.632
299.000,364.060,97.059
299.500,364.546,97.705
300.000,365.065,98.188
300.500,365.526,98.783
301.000,366.047,99.371
301.500,366.572,99.889
302.000,367.038,100.517
302.500,367.544,101.101
303.000,368.077,101.769
303.500,368.566,102.356
304.000,369.087,102.988
304.500,369.565,103.659
305.000,370.065,104.328
305.500,370.540,104.999
306.000,371.027,105.678
306.500,371.543,106.338
307.000,372.012,107.082
307.500,372.550,107.822
308.000,373.065,108.558
308.500,373.529,109.358
309.000,374.056,110.188
309.500,374.530,110.979
310.000,375.050,111.783
310.500,375.537,112.595
311.000,376.049,113.427
311.500,376.519,114.265
312.000,377.025,115.181
312.500,377.493,116.046
313.000,378.038,116.941
313.500,378.542,117.827
314.000,379.046,118.731
314.500,379.504,119.677
315.000,379.999,120.610
315.500,380.518,121.511
316.000,380.975,122.458
316.500,381.469,123.373
317.000,381.972,124.378
317.500,382.482,125.351
318.000,382.988,126.274
318.500,383.474,127.249
319.000,383.964,128.214
319.500,384.478,129.178
320.000,384.975,130.135
320.500,385.452,131.048
321.000,385.959,131.899
321.500,386.455,132.807
322.000,386.950,133.673
322.500,387.425,134.552
323.000,387.928,135.307
323.500,388.457,136.150
324.000,388.933,136.871
324.500,389.424,137.541
325.000,389.942,138.206
325.500,390.437,138.718
326.000,390.907,139.307
326.500,391.408,139.832
327.000,391.929,140.251
327.500,392.406,140.592
328.000,392.884,140.918
328.500,393.445,141.108
329.000,393.934,141.282
329.500,394.405,141.291
330.000,394.901,141.279
330.500,395.416,141.184
331.000,395.874,140.880
331.500,396.403,140.575
332.000,396.905,140.118
332.500,397.427,139.488
333.000,397.883,138.766
333.500,398.360,138.035
334.000,398.875,137.110
334.500,399.406,136.007
335.000,399.868,134.751
335.500,400.373,133.427
336.000,400.866,131.993
336.500,401.344,130.310
337.000,401.871,128.533
337.500,402.365,126.566
338.000,402.856,124.481
338.500,403.364,122.223
339.000,403.895,119.841
339.500,404.333,117.323
340.000,404.898,114.679
340.500,405.391,111.903
341.000,405.910,109.048
341.500,406.446,106.069
342.000,406.937,103.013
342.500,407.343,99.781
343.000,407.903,96.582
343.500,408.411,93.295
344.000,408.937,89.899
344.500,409.469,86.452
345.000,409.925,83.106
345.500,410.437,79.705
346.000,411.022,76.349
346.500,411.492,73.026
347.000,412.013,69.709
347.500,412.533,66.505
348.000,412.996,63.384
348.500,413.549,60.379
349.000,413.999,57.476
349.500,414.541,54.760
350.000,415.117,52.142
350.500,415.586,49.717
351.000,416.080,47.424
351.500,416.607,45.206
352.000,417.116,43.131
352.500,417.627,41.231
353.000,418.111,39.467
353.500,418.646,37.826
354.000,419.174,36.323
354.500,419.681,34.905
355.000,420.148,33.655
355.500,420.611,32.464
356.000,421.260,31.389
356.500,421.694,30.413
357.000,422.185,29.538
357.500,422.728,28.760
358.000,423.237,27.974
358.500,423.736,27.309
359.000,424.251,26.713
359.500,424.753,26.141
360.000,425.286,25.690
360.500,425.762,25.175
361.000,426.247,24.743
361.500,426.773,24.361
362.000,427.271,24.013
362.500,427.729,23.636
363.000,428.300,23.212
363.500,428.825,22.856
364.000,429.266,22.502
364.500,429.783,22.165
365.000,430.269,21.792
365.500,430.766,21.434
366.000,431.250,21.167
366.500,431.761,20.868
367.000,432.273,20.542
367.500,432.775,20.299
368.000,433.260,20.045
368.500,433.718,19.784
369.000,434.220,19.572
369.500,434.781,19.282
370.000,435.248,19.048
370.500,435.755,18.881
371.000,436.231,18.618
371.500,436.764,18.432
372.000,437.236,18.193
372.500,437.734,18.044
373.000,438.241,17.882
373.500,438.719,17.698
374.000,439.236,17.545
374.500,439.703,17.354
375.000,440.225,17.128
375.500,440.668,16.871
376.000,441.176,16.719
376.500,441.740,16.519
377.000,442.238,16.312
377.500,442.749,16.159
378.000,443.177,15.995
378.500,443.733,15.730
379.000,444.216,15.527
379.500,444.703,15.394
380.000,445.214,15.233
380.500,445.701,15.121
381.000,446.197,14.923
381.500,446.738,14.855
382.000,447.241,14.797
382.500,447.730,14.595
383.000,448.205,14.478
383.500,448.683,14.352
384.000,449.169,14.241
384.500,449.699,14.098
385.000,450.205,13.967
385.500,450.680,13.862
386.000,451.219,13.788
386.500,451.706,13.598
387.000,452.175,13.490
387.500,452.680,13.365
388.000,453.178,13.233
388.500,453.684,13.098
389.000,454.173,12.941
389.500,454.677,12.742
390.000,455.176,12.594
390.500,455.692,12.458
391.000,456.151,12.373
391.500,456.654,12.257
392.000,457.191,12.183
392.500,457.648,12.095
393.000,458.118,12.023
393.500,458.645,11.942
394.000,459.142,11.851
394.500,459.631,11.689
395.000,460.103,11.605
395.500,460.625,11.486
396.000,461.109,11.304
396.500,461.627,11.179
397.000,462.124,11.041
397.500,462.638,10.905
398.000,463.156,10.784
398.500,463.613,10.662
399.000,464.127,10.613
399.500,464.573,10.508
400.000,465.117,10.358
400.500,465.583,10.242
401.000,466.105,10.131
401.500,466.623,10.078
402.000,467.102,9.927
402.500,467.655,9.848
403.000,468.146,9.783
403.500,468.660,9.649
404.000,469.168,9.510
404.500,469.629,9.458
405.000,470.101,9.308
405.500,470.670,9.239
406.000,471.149,9.077
406.500,471.588,9.004
407.000,472.122,8.871
407.500,472.613,8.788
408.000,473.095,8.706
408.500,473.582,8.537
409.000,474.095,8.474
409.500,474.597,8.396
410.000,475.105,8.318
410.500,475.502,8.200
411.000,476.046,8.104
411.500,476.628,8.007
412.000,477.073,7.928
412.500,477.617,7.802
413.000,478.083,7.709
413.500,478.608,7.643
414.000,479.054,7.527
414.500,479.566,7.484
415.000,480.050,7.330
415.500,480.565,7.227
416.000,481.076,7.160
416.500,481.566,7.025
417.000,482.070,7.002
417.500,482.541,6.907
418.000,483.041,6.826
418.500,483.535,6.761
419.000,484.012,6.712
419.500,484.564,6.600
420.000,485.033,6.551
420.500,485.528,6.511
421.000,486.024,6.405
421.500,486.532,6.405
422.000,487.018,6.297
422.500,487.545,6.214
423.000,488.009,6.129
423.500,488.523,6.045
424.000,489.027,6.010
424.500,489.538,5.941
425.000,490.027,5.888
425.500,490.513,5.819
426.000,490.992,5.781
426.500,491.494,5.732
427.000,492.030,5.630
427.500,492.521,5.591
428.000,493.034,5.521
428.500,493.508,5.438
429.000,493.972,5.425
429.500,494.530,5.371
430.000,495.027,5.358
430.500,495.522,5.256
431.000,496.024,5.263
431.500,496.459,5.215
432.000,497.001,5.166
432.500,497.456,5.090
433.000,497.981,5.067
433.500,498.487,5.060
434.000,498.987,4.984
434.500,499.489,4.909
435.000,499.974,4.876
435.500,500.486,4.866
436.000,500.972,4.822
436.500,501.416,4.783
437.000,501.919,4.792
437.500,502.465,4.779
438.000,502.969,4.765
438.500,503.451,4.679
439.000,503.956,4.673
439.500,504.477,4.621
440.000,504.925,4.538
440.500,505.457,4.510
441.000,505.954,4.467
441.500,506.476,4.480
442.000,506.956,4.398
442.500,507.435,4.354
443.000,507.966,4.332
443.500,508.475,4.275
444.000,508.965,4.257
444.500,509.492,4.214
445.000,509.986,4.183
445.500,510.539,4.203
446.000,511.001,4.153
446.500,511.476,4.119
447.000,511.972,4.098
447.500,512.494,4.077
448.000,512.952,4.130
448.500,513.486,4.064
449.000,514.017,4.065
449.500,514.485,4.055
450.000,514.950,4.087
450.500,515.474,4.135
451.000,515.964,4.028
451.500,516.490,3.950
452.000,516.977,3.902
452.500,517.468,3.917
453.000,517.934,3.817
453.500,518.461,3.788
454.000,518.953,3.754
454.500,519.464,3.762
455.000,519.951,3.745
455.500,520.470,3.686
456.000,520.974,3.708
456.500,521.436,3.673
457.000,521.963,3.626
457.500,522.457,3.606
458.000,522.964,3.570
458.500,523.470,3.525
459.000,523.979,3.538
459.500,524.449,3.495
460.000,524.986,3.511
460.500,525.473,3.463
461.000,525.956,3.448
461.500,526.450,3.429
462.000,526.988,3.403
462.500,527.441,3.390
463.000,527.952,3.369
463.500,528.478,3.386
464.000,528.981,3.405
464.500,529.471,3.382
465.000,529.960,3.376
465.500,530.462,3.356
466.000,530.985,3.327
466.500,531.465,3.343
467.000,531.951,3.336
467.500,532.467,3.264
468.000,532.963,3.322
468.500,533.483,3.277
469.000,533.971,3.307
469.500,534.443,3.299
470.000,534.924,3.299
470.500,535.458,3.303
471.000,535.946,3.327
471.500,536.453,3.284
472.000,536.965,3.240
472.500,537.429,3.236
473.000,537.952,3.242
473.500,538.436,3.204
474.000,538.937,3.162
474.500,539.452,3.202
475.000,539.932,3.219
475.500,540.436,3.207
476.000,540.927,3.182
476.500,541.435,3.183
477.000,541.932,3.160
477.500,542.440,3.107
478.000,542.951,3.114
478.500,543.427,3.134
479.000,543.916,3.130
479.500,544.417,3.072
480.000,544.929,3.069
480.500,545.446,3.021
481.000,545.974,3.074
481.500,546.474,3.069
482.000,546.932,3.038
482.500,547.474,3.033
483.000,547.964,3.020
483.500,548.455,2.975
484.000,548.961,3.002
484.500,549.448,3.013
485.000,549.959,2.990
485.500,550.459,2.989
486.000,550.939,2.982
486.500,551.451,2.988
487.000,551.963,2.975
487.500,552.485,2.944
488.000,552.958,2.904
488.500,553.436,2.953
489.000,553.945,2.954
489.500,554.474,2.923
490.000,554.947,2.862
490.500,555.436,2.857
491.000,555.961,2.888
491.500,556.464,2.861
492.000,556.956,2.827
492.500,557.432,2.823
493.000,557.924,2.849
493.500,558.435,2.794
494.000,558.954,2.799
494.500,559.446,2.792
495.000,559.943,2.811
495.500,560.477,2.782
496.000,560.950,2.811
496.500,561.467,2.776
497.000,561.955,2.748
497.500,562.464,2.742
498.000,562.937,2.758
498.500,563.463,2.727
499.000,563.946,2.703
499.500,564.457,2.695
500.000,564.923,2.713
500.500,565.474,2.717
501.000,565.934,2.684
501.500,566.454,2.688
502.000,566.976,2.725
502.500,567.434,2.670
503.000,567.934,2.690
503.500,568.460,2.695
504.000,568.997,2.648
504.500,569.457,2.684
505.000,569.939,2.650
505.500,570.445,2.640
506.000,570.982,2.629
506.500,571.442,2.611
507.000,571.935,2.642
507.500,572.441,2.565
508.000,572.931,2.578
508.500,573.415,2.622
509.000,573.916,2.618
509.500,574.455,2.616
510.000,574.919,2.568
510.500,575.456,2.552
511.000,575.924,2.521
511.500,576.490,2.546
512.000,576.944,2.565
512.500,577.457,2.556
513.000,577.941,2.578
513.500,578.450,2.574
514.000,578.965,2.550
514.500,579.464,2.525
515.000,579.936,2.518
515.500,580.435,2.466
516.000,580.941,2.499
516.500,581.462,2.438
517.000,581.952,2.467
517.500,582.458,2.452
518.000,582.938,2.456
518.500,583.450,2.410
519.000,583.957,2.406
519.500,584.471,2.419
520.000,584.960,2.400
520.500,585.437,2.456
521.000,585.954,2.473
521.500,586.482,2.447
522.000,586.947,2.432
522.500,587.471,2.461
523.000,587.922,2.431
523.500,588.464,2.431
524.000,588.937,2.430
524.500,589.461,2.453
525.000,589.925,2.462
525.500,590.431,2.416
526.000,590.960,2.383
526.500,591.455,2.360
527.000,591.975,2.400
527.500,592.475,2.437
528.000,592.960,2.417
528.500,593.451,2.450
529.000,593.933,2.415
529.500,594.448,2.434
530.000,594.954,2.441
530.500,595.461,2.456
531.000,595.965,2.433
531.500,596.477,2.426
532.000,596.991,2.338
532.500,597.450,2.362
533.000,597.970,2.351
533.500,598.469,2.347
534.000,598.955,2.378
534.500,599.479,2.347
535.000,600.029,2.346
535.500,600.486,2.347
536.000,600.956,2.351
536.500,601.449,2.364
537.000,601.957,2.359
537.500,602.470,2.367
538.000,602.969,2.366
538.500,603.448,2.319
539.000,603.975,2.342
539.500,604.475,2.364
540.000,604.961,2.329
540.500,605.443,2.267
541.000,605.954,2.303
541.500,606.468,2.267
542.000,606.981,2.315
542.500,607.465,2.316
543.000,607.965,2.339
543.500,608.454,2.367
544.000,608.969,2.380
544.500,609.451,2.393
545.000,609.944,2.360
545.500,610.451,2.387
546.000,610.983,2.341
546.500,611.484,2.361
547.000,611.985,2.345
547.500,612.453,2.358
548.000,612.967,2.365
548.500,613.448,2.367
549.000,613.940,2.401
549.500,614.477,2.414
550.000,614.999,2.353
550.500,615.481,2.339
551.000,615.958,2.345
551.500,616.448,2.321
552.000,616.973,2.302
552.500,617.488,2.308
553.000,617.957,2.273
553.500,618.456,2.292
554.000,618.970,2.299
554.500,619.471,2.293
555.000,619.993,2.262
555.500,620.466,2.258
556.000,620.943,2.248
556.500,621.437,2.261
557.000,621.969,2.277
557.500,622.462,2.235
558.000,622.944,2.239
558.500,623.469,2.181
559.000,623.979,2.182
559.500,624.435,2.209
560.000,624.981,2.176
560.500,625.486,2.191
561.000,625.974,2.212
561.500,626.482,2.125
562.000,627.007,2.141
562.500,627.465,2.158
563.000,627.996,2.183
563.500,628.475,2.182
564.000,629.002,2.214
564.500,629.471,2.216
565.000,629.993,2.227
565.500,630.494,2.233
566.000,631.017,2.173
566.500,631.490,2.151
567.000,631.989,2.091
567.500,632.491,2.115
568.000,632.977,2.135
568.500,633.501,2.112
569.000,634.011,2.120
569.500,634.495,2.153
570.000,634.998,2.184
570.500,635.491,2.105
571.000,636.003,2.131
571.500,636.507,2.151
572.000,637.027,2.123
572.500,637.523,2.179
573.000,638.002,2.156
573.500,638.496,2.184
574.000,638.998,2.169
574.500,639.486,2.174
575.000,640.000,2.159
575.500,640.515,2.144
576.000,640.992,2.128
576.500,641.482,2.094
577.000,641.982,2.099
577.500,642.498,2.061
578.000,643.018,2.064
578.500,643.516,2.102
579.000,644.011,2.058
579.500,644.525,2.110
580.000,645.017,2.083
