Time (s),Temperature (K),HRR (W/g)
57.457,392,0.0977
57.907,392.5,0.0795
58.368,393,0.0571
58.831,393.5,-0.0078
59.283,394,-0.0390
59.753,394.5,-0.0962
60.219,395,-0.1081
60.669,395.5,-0.0598
61.140,396,-0.0338
61.603,396.5,0.0857
62.058,397,0.1269
62.561,397.5,-0.0717
63.000,398,0.0340
63.459,398.5,-0.0783
63.952,399,-0.0264
64.413,399.5,-0.0061
64.849,400,0.0366
65.320,400.5,0.0465
65.794,401,0.0817
66.273,401.5,0.0735
66.749,402,0.0955
67.210,402.5,0.1291
67.689,403,0.1387
68.178,403.5,0.1829
68.637,404,0.1550
69.109,404.5,0.1413
69.572,405,0.1232
70.052,405.5,0.1138
70.531,406,-0.0011
70.994,406.5,-0.0232
71.464,407,-0.0641
71.936,407.5,-0.0686
72.412,408,-0.0685
72.901,408.5,-0.0477
73.358,409,-0.1415
73.809,409.5,-0.1486
74.282,410,-0.1367
74.775,410.5,-0.1858
75.251,411,-0.1454
75.706,411.5,-0.0731
76.174,412,-0.0877
76.665,412.5,-0.0932
77.129,413,-0.0514
77.604,413.5,-0.0107
78.101,414,0.0262
78.581,414.5,0.0265
79.059,415,0.0320
79.544,415.5,-0.0164
80.023,416,-0.1106
80.492,416.5,-0.0239
80.971,417,-0.1157
81.460,417.5,-0.1425
81.929,418,-0.1206
82.400,418.5,-0.0704
82.885,419,-0.0010
83.386,419.5,-0.0211
83.845,420,0.0267
84.337,420.5,0.0139
84.837,421,0.0031
85.303,421.5,-0.0052
85.781,422,-0.0490
86.277,422.5,-0.0777
86.756,423,-0.0468
87.223,423.5,-0.0001
87.715,424,-0.0054
88.212,424.5,-0.0350
88.680,425,-0.0136
89.170,425.5,0.0392
89.673,426,0.0652
90.175,426.5,0.0495
90.652,427,0.1414
91.117,427.5,0.2206
91.589,428,0.1899
92.088,428.5,0.1509
92.572,429,0.1968
93.068,429.5,0.0705
93.574,430,0.1494
94.029,430.5,0.2413
94.515,431,0.3367
94.978,431.5,0.3304
95.459,432,0.4425
95.978,432.5,0.6221
96.471,433,0.6042
96.964,433.5,0.6785
97.439,434,0.6963
97.936,434.5,0.6605
98.434,435,0.6792
98.917,435.5,0.7251
99.398,436,0.5965
99.901,436.5,0.5494
100.383,437,0.6450
100.867,437.5,0.7021
101.358,438,0.8057
101.850,438.5,0.9418
102.341,439,0.9662
102.829,439.5,0.9875
103.326,440,1.0336
103.816,440.5,1.0715
104.296,441,1.1053
104.771,441.5,1.1746
105.275,442,1.2585
105.763,442.5,1.2655
106.236,443,1.2803
106.734,443.5,1.3620
107.244,444,1.3893
107.743,444.5,1.4108
108.218,445,1.4869
108.712,445.5,1.5657
109.229,446,1.6138
109.720,446.5,1.5931
110.202,447,1.5743
110.690,447.5,1.5931
111.187,448,1.6369
111.669,448.5,1.6781
112.157,449,1.6795
112.660,449.5,1.6659
113.139,450,1.7535
113.624,450.5,1.9007
114.102,451,1.9434
114.611,451.5,1.9761
115.086,452,1.9898
115.584,452.5,2.1246
116.082,453,2.0833
116.575,453.5,2.1435
117.058,454,2.2427
117.546,454.5,2.2081
118.045,455,2.3558
118.512,455.5,2.3306
119.017,456,2.4483
119.529,456.5,2.5837
119.990,457,2.6973
120.484,457.5,2.6909
120.954,458,2.6864
121.452,458.5,2.7076
121.947,459,2.8124
122.422,459.5,2.8319
122.931,460,2.9445
123.434,460.5,2.8365
123.921,461,3.0173
124.394,461.5,3.1586
124.882,462,3.3021
125.362,462.5,3.4206
125.856,463,3.5647
126.385,463.5,3.6986
126.886,464,3.8043
127.392,464.5,3.9212
127.858,465,3.9924
128.322,465.5,4.0554
128.820,466,4.1687
129.305,466.5,4.3044
129.807,467,4.3872
130.302,467.5,4.4180
130.804,468,4.5581
131.308,468.5,4.7431
131.804,469,4.8128
132.270,469.5,4.8335
132.778,470,4.9288
133.285,470.5,5.0147
133.764,471,5.0513
134.250,471.5,5.1717
134.731,472,5.3096
135.224,472.5,5.3769
135.711,473,5.4578
136.189,473.5,5.5919
136.690,474,5.7744
137.182,474.5,5.9424
137.667,475,6.0493
138.159,475.5,6.1510
138.665,476,6.3099
139.151,476.5,6.4542
139.649,477,6.5808
140.140,477.5,6.6228
140.646,478,6.7821
141.119,478.5,6.9040
141.618,479,7.0642
142.124,479.5,7.2576
142.623,480,7.3222
143.086,480.5,7.4323
143.624,481,7.6418
144.119,481.5,7.7090
144.617,482,7.8175
145.091,482.5,7.9302
145.614,483,8.0664
146.090,483.5,8.3225
146.601,484,8.3759
147.054,484.5,8.5655
147.564,485,8.7532
148.039,485.5,8.7930
148.549,486,8.9690
149.058,486.5,9.0670
149.542,487,9.2562
150.054,487.5,9.3136
150.516,488,9.3677
151.032,488.5,9.3254
151.550,489,9.3922
152.019,489.5,9.5986
152.513,490,9.7365
153.006,490.5,9.7885
153.550,491,10.0053
153.998,491.5,10.1427
154.485,492,10.3364
155.019,492.5,10.5215
155.495,493,10.4662
156.003,493.5,10.6917
156.507,494,10.6693
156.968,494.5,10.7473
157.493,495,10.7947
157.962,495.5,10.8847
158.472,496,10.8661
158.932,496.5,10.8816
159.416,497,10.9651
159.960,497.5,11.0089
160.466,498,11.0834
160.939,498.5,11.1290
161.449,499,11.1711
161.947,499.5,11.2532
162.442,500,11.3220
162.908,500.5,11.3560
163.400,501,11.3782
163.909,501.5,11.3721
164.431,502,11.3437
164.892,502.5,11.4399
165.419,503,11.4457
165.918,503.5,11.4368
166.397,504,11.5194
166.887,504.5,11.5167
167.369,505,11.5630
167.897,505.5,11.5971
168.379,506,11.6239
168.882,506.5,11.5661
169.416,507,11.5843
169.891,507.5,11.6173
170.363,508,11.6173
170.878,508.5,11.6169
171.367,509,11.6246
171.870,509.5,11.7114
172.352,510,11.7089
172.846,510.5,11.7264
173.345,511,11.7635
173.841,511.5,11.8147
174.342,512,11.7549
174.846,512.5,11.7351
175.336,513,11.7785
175.817,513.5,11.7959
176.322,514,11.9162
176.835,514.5,11.9936
177.325,515,12.0357
177.823,515.5,12.0866
178.313,516,12.1460
178.825,516.5,12.1494
179.331,517,12.1402
179.814,517.5,12.1420
180.314,518,12.0985
180.818,518.5,12.0541
181.312,519,12.0809
181.811,519.5,12.1993
182.310,520,12.2248
182.785,520.5,12.1714
183.270,521,12.1919
183.790,521.5,12.3364
184.299,522,12.3969
184.795,522.5,12.4387
185.286,523,12.6383
185.788,523.5,12.8487
186.284,524,13.0335
186.786,524.5,13.2261
187.282,525,13.3287
187.776,525.5,13.4299
188.271,526,13.5672
188.773,526.5,13.6651
189.270,527,13.6882
189.762,527.5,13.7617
190.260,528,13.9031
190.763,528.5,14.0188
191.263,529,14.1382
191.756,529.5,14.3143
192.267,530,14.4756
192.780,530.5,14.6589
193.283,531,14.7917
193.789,531.5,14.9261
194.271,532,15.0707
194.757,532.5,15.2494
195.265,533,15.4934
195.777,533.5,15.6385
196.255,534,15.8072
196.751,534.5,16.0157
197.257,535,16.1621
197.745,535.5,16.3561
198.237,536,16.5474
198.737,536.5,16.7198
199.253,537,16.9152
199.736,537.5,17.0893
200.226,538,17.2266
200.749,538.5,17.4435
201.244,539,17.6572
201.729,539.5,17.8185
202.231,540,18.0013
202.731,540.5,18.1099
203.235,541,18.2752
203.721,541.5,18.3970
204.219,542,18.5538
204.744,542.5,18.8635
205.253,543,19.1181
205.733,543.5,19.2474
206.210,544,19.4261
206.719,544.5,19.6605
207.215,545,19.8513
207.708,545.5,20.1195
208.215,546,20.3387
208.721,546.5,20.5466
209.221,547,20.7544
209.712,547.5,21.0052
210.207,548,21.3126
210.711,548.5,21.6165
211.212,549,21.9061
211.711,549.5,22.1308
212.229,550,22.4028
212.751,550.5,22.5506
213.236,551,22.6502
213.731,551.5,22.8502
214.254,552,23.1220
214.732,552.5,23.2875
215.221,553,23.4259
215.734,553.5,23.6315
216.233,554,23.8424
216.730,554.5,24.0688
217.225,555,24.3508
217.715,555.5,24.6090
218.234,556,24.8716
218.727,556.5,25.0955
219.205,557,25.2776
219.710,557.5,25.5957
220.199,558,25.9619
220.687,558.5,26.3396
221.182,559,26.6508
221.704,559.5,26.8998
222.206,560,27.2199
222.689,560.5,27.4825
223.194,561,27.7269
223.707,561.5,27.9741
224.195,562,28.2270
224.686,562.5,28.4872
225.194,563,28.7255
225.706,563.5,29.0493
226.197,564,29.3513
226.699,564.5,29.6976
227.198,565,29.8932
227.697,565.5,30.1074
228.202,566,30.4127
228.701,566.5,30.7631
229.187,567,31.0818
229.699,567.5,31.4497
230.194,568,31.7845
230.681,568.5,32.0650
231.189,569,32.4228
231.702,569.5,32.6923
232.196,570,32.9360
232.696,570.5,33.2554
233.193,571,33.5941
233.719,571.5,33.9768
234.219,572,34.2311
234.702,572.5,34.5228
235.197,573,34.8498
235.715,573.5,35.1803
236.209,574,35.5080
236.695,574.5,35.7659
237.199,575,36.0302
237.709,575.5,36.3631
238.203,576,36.6359
238.702,576.5,36.9257
239.203,577,37.2482
239.698,577.5,37.5391
240.203,578,37.9106
240.698,578.5,38.2777
241.210,579,38.6397
241.712,579.5,39.0368
242.202,580,39.4151
242.687,580.5,39.7287
243.198,581,40.0856
243.700,581.5,40.4774
244.178,582,40.8695
244.689,582.5,41.2935
245.204,583,41.7191
245.692,583.5,42.1202
246.188,584,42.4537
246.678,584.5,42.7139
247.190,585,43.1478
247.707,585.5,43.5453
248.188,586,43.8963
248.703,586.5,44.3498
249.196,587,44.8194
249.692,587.5,45.2118
250.191,588,45.5872
250.699,588.5,45.9377
251.204,589,46.3171
251.697,589.5,46.7099
252.180,590,47.1442
252.689,590.5,47.5773
253.190,591,47.9623
253.676,591.5,48.4368
254.208,592,48.9391
254.734,592.5,49.4165
255.214,593,49.8784
255.700,593.5,50.3291
256.207,594,50.8198
