Time (s),Temperature (K),HRR (W/g)
74.089,410,-0.0276
74.573,410.5,0.0089
75.028,411,-0.0262
75.518,411.5,0.0355
75.967,412,0.0514
76.471,412.5,0.0609
76.965,413,0.0741
77.420,413.5,-0.0022
77.910,414,-0.0189
78.391,414.5,-0.0174
78.863,415,-0.0123
79.320,415.5,0.0002
79.804,416,0.0142
80.302,416.5,0.0161
80.763,417,0.0349
81.229,417.5,0.0271
81.726,418,-0.0030
82.215,418.5,0.0031
82.698,419,0.0102
83.176,419.5,0.0145
83.655,420,0.0252
84.131,420.5,0.0379
84.625,421,0.0358
85.120,421.5,0.0240
85.588,422,0.0070
86.060,422.5,0.0129
86.527,423,-0.0025
87.013,423.5,-0.0018
87.499,424,-0.0078
88.006,424.5,-0.0794
88.484,425,-0.0643
88.960,425.5,-0.0603
89.453,426,-0.0826
89.903,426.5,-0.0605
90.433,427,-0.0261
90.916,427.5,-0.0235
91.388,428,-0.0349
91.841,428.5,-0.0256
92.347,429,-0.0101
92.830,429.5,0.0427
93.308,430,0.0284
93.802,430.5,0.0180
94.284,431,0.0499
94.775,431.5,0.0431
95.262,432,0.0272
95.748,432.5,0.0332
96.247,433,0.0420
96.722,433.5,0.0437
97.185,434,0.0483
97.672,434.5,0.0573
98.162,435,0.0600
98.649,435.5,0.1179
99.150,436,0.1710
99.619,436.5,0.2163
100.108,437,0.2865
100.609,437.5,0.3735
101.094,438,0.4353
101.598,438.5,0.4344
102.078,439,0.4875
102.590,439.5,0.4858
103.091,440,0.5055
103.560,440.5,0.5246
104.063,441,0.5519
104.534,441.5,0.5677
105.021,442,0.6017
105.501,442.5,0.6021
105.985,443,0.5822
106.481,443.5,0.5813
106.980,444,0.6406
107.482,444.5,0.6622
107.969,445,0.7357
108.465,445.5,0.7561
108.936,446,0.7977
109.444,446.5,0.8356
109.939,447,0.8772
110.433,447.5,0.9420
110.917,448,0.9610
111.394,448.5,0.9256
111.894,449,0.9745
112.382,449.5,0.9941
112.863,450,1.0059
113.338,450.5,1.0596
113.849,451,1.1187
114.352,451.5,1.1423
114.825,452,1.1865
115.337,452.5,1.2290
115.834,453,1.2361
116.313,453.5,1.2201
116.804,454,1.1951
117.291,454.5,1.2054
117.769,455,1.2729
118.240,455.5,1.3339
118.717,456,1.3734
119.217,456.5,1.4226
119.721,457,1.4805
120.215,457.5,1.5378
120.710,458,1.5734
121.201,458.5,1.6256
121.703,459,1.6912
122.202,459.5,1.7420
122.671,460,1.7937
123.153,460.5,1.8172
123.650,461,1.8392
124.138,461.5,1.8965
124.633,462,1.9162
125.128,462.5,1.9636
125.629,463,1.9974
126.113,463.5,2.0475
126.601,464,2.1112
127.098,464.5,2.1531
127.604,465,2.1909
128.079,465.5,2.2696
128.596,466,2.3298
129.084,466.5,2.3480
129.579,467,2.3782
130.067,467.5,2.4136
130.547,468,2.4519
131.058,468.5,2.5329
131.537,469,2.5823
131.989,469.5,2.6211
132.479,470,2.6983
133.001,470.5,2.7705
133.485,471,2.8086
133.972,471.5,2.9084
134.461,472,2.9526
134.975,472.5,3.0622
135.463,473,3.1201
135.941,473.5,3.1793
136.445,474,3.2836
136.905,474.5,3.3215
137.406,475,3.3682
137.913,475.5,3.4452
138.377,476,3.5041
138.869,476.5,3.5414
139.377,477,3.6098
139.854,477.5,3.6694
140.350,478,3.7564
140.842,478.5,3.8811
141.351,479,3.9849
141.846,479.5,4.0949
142.343,480,4.2113
142.851,480.5,4.2993
143.328,481,4.3565
143.816,481.5,4.4387
144.320,482,4.5219
144.806,482.5,4.6003
145.279,483,4.6842
145.769,483.5,4.7523
146.273,484,4.8281
146.787,484.5,4.9226
147.292,485,5.0360
147.780,485.5,5.1037
148.285,486,5.1805
148.779,486.5,5.3308
149.271,487,5.4602
149.776,487.5,5.5330
150.288,488,5.6392
150.774,488.5,5.7827
151.241,489,5.9091
151.727,489.5,6.0239
152.229,490,6.1392
152.715,490.5,6.2502
153.197,491,6.3621
153.706,491.5,6.4610
154.220,492,6.5348
154.705,492.5,6.6068
155.187,493,6.7059
155.695,493.5,6.8471
156.186,494,6.9615
156.680,494.5,7.0528
157.183,495,7.1838
157.683,495.5,7.3449
158.200,496,7.5109
158.679,496.5,7.6199
159.152,497,7.7346
159.649,497.5,7.9009
160.129,498,8.0391
160.636,498.5,8.1287
161.111,499,8.2293
161.615,499.5,8.3288
162.147,500,8.4990
162.630,500.5,8.6088
163.109,501,8.7247
163.625,501.5,8.8596
164.114,502,8.9862
164.613,502.5,9.1382
165.104,503,9.2740
165.614,503.5,9.4584
166.110,504,9.6093
166.605,504.5,9.7080
167.115,505,9.8623
167.602,505.5,10.0182
168.092,506,10.1547
168.595,506.5,10.2580
169.105,507,10.3509
169.606,507.5,10.4815
170.114,508,10.6194
170.598,508.5,10.7552
171.104,509,10.8443
171.594,509.5,10.9605
172.087,510,11.0688
172.564,510.5,11.1647
173.081,511,11.2962
173.569,511.5,11.4565
174.082,512,11.5837
174.568,512.5,11.6927
175.063,513,11.8055
175.568,513.5,11.9160
176.056,514,12.0280
176.536,514.5,12.1155
177.060,515,12.2090
177.557,515.5,12.3307
178.043,516,12.4592
178.539,516.5,12.5106
179.045,517,12.6522
179.529,517.5,12.7295
180.057,518,12.7283
180.498,518.5,12.8188
180.998,519,12.8880
181.537,519.5,12.9365
182.004,520,12.9962
182.532,520.5,13.0813
183.010,521,13.1345
183.529,521.5,13.2663
184.006,522,13.3507
184.527,522.5,13.4008
185.009,523,13.4946
185.533,523.5,13.5529
186.012,524,13.5960
186.490,524.5,13.6353
187.005,525,13.7228
187.501,525.5,13.7579
187.994,526,13.8537
188.492,526.5,13.8660
188.969,527,13.9057
189.466,527.5,13.9431
190.009,528,13.9861
190.505,528.5,13.9747
191.014,529,14.0751
191.484,529.5,14.1100
192.011,530,14.1847
192.502,530.5,14.2691
193.012,531,14.2652
193.531,531.5,14.4017
194.019,532,14.4244
194.507,532.5,14.4929
194.985,533,14.5543
195.491,533.5,14.6315
196.009,534,14.6807
196.513,534.5,14.7449
196.981,535,14.8444
197.494,535.5,14.8935
197.963,536,14.9701
198.469,536.5,15.0896
198.992,537,15.1656
199.476,537.5,15.1834
199.963,538,15.2634
200.495,538.5,15.3666
200.972,539,15.4200
201.476,539.5,15.4675
201.968,540,15.5330
202.446,540.5,15.6227
202.932,541,15.6853
203.478,541.5,15.8121
203.944,542,15.9608
204.426,542.5,15.9966
204.944,543,16.1054
205.444,543.5,16.2037
205.954,544,16.3015
206.434,544.5,16.4098
206.953,545,16.4638
207.447,545.5,16.5571
207.926,546,16.6714
208.420,546.5,16.7867
208.945,547,16.9076
209.439,547.5,16.9719
209.940,548,17.1197
210.444,548.5,17.2065
210.963,549,17.3076
211.422,549.5,17.4876
211.937,550,17.6307
212.433,550.5,17.7965
212.916,551,17.9369
213.416,551.5,18.0738
213.927,552,18.2128
214.421,552.5,18.3784
214.938,553,18.5171
215.425,553.5,18.6729
215.914,554,18.8102
216.434,554.5,18.9727
216.919,555,19.1848
217.426,555.5,19.4411
217.939,556,19.5942
218.420,556.5,19.7547
218.920,557,19.8976
