Time (s),Temperature (K),HRR (W/g)
72.134,408,0.0736
72.613,408.5,0.0848
73.090,409,0.0631
73.564,409.5,0.0997
74.000,410,0.0587
74.480,410.5,0.1289
74.954,411,0.0674
75.418,411.5,0.0329
75.905,412,0.0135
76.382,412.5,0.0195
76.863,413,-0.0177
77.330,413.5,-0.0298
77.800,414,-0.0003
78.273,414.5,-0.0154
78.750,415,-0.0519
79.238,415.5,-0.0512
79.710,416,-0.0484
80.165,416.5,-0.0491
80.652,417,-0.0418
81.152,417.5,-0.0646
81.625,418,-0.0546
82.092,418.5,-0.0571
82.571,419,-0.0544
83.035,419.5,-0.0610
83.524,420,-0.0765
84.021,420.5,-0.1031
84.482,421,-0.0849
84.998,421.5,-0.0940
85.469,422,-0.0844
85.953,422.5,-0.0774
86.417,423,-0.0767
86.909,423.5,-0.0524
87.379,424,-0.0271
87.867,424.5,-0.0437
88.349,425,-0.0639
88.846,425.5,-0.0460
89.332,426,-0.0417
89.802,426.5,-0.0478
90.278,427,-0.0579
90.774,427.5,-0.0635
91.263,428,-0.0712
91.746,428.5,-0.0756
92.222,429,-0.0704
92.688,429.5,-0.0660
93.169,430,-0.0627
93.652,430.5,-0.0594
94.140,431,-0.0518
94.636,431.5,-0.0601
95.138,432,-0.0867
95.614,432.5,-0.0727
96.095,433,-0.0572
96.569,433.5,-0.0452
97.056,434,-0.0255
97.528,434.5,0.0168
98.019,435,0.0138
98.514,435.5,0.0630
99.003,436,0.1028
99.481,436.5,0.1062
99.984,437,0.1174
100.489,437.5,0.1301
100.965,438,0.1393
101.424,438.5,0.1239
101.952,439,0.1010
102.429,439.5,0.1423
102.908,440,0.1399
103.409,440.5,0.1352
103.905,441,0.1457
104.393,441.5,0.1565
104.896,442,0.1953
105.366,442.5,0.1879
105.849,443,0.1948
106.366,443.5,0.2239
106.848,444,0.1985
107.311,444.5,0.2198
107.817,445,0.2368
108.307,445.5,0.2410
108.788,446,0.2391
109.295,446.5,0.2865
109.780,447,0.3060
110.244,447.5,0.3206
110.731,448,0.3426
111.243,448.5,0.3420
111.733,449,0.3762
112.224,449.5,0.4032
112.727,450,0.3783
113.204,450.5,0.3848
113.688,451,0.4423
114.183,451.5,0.4447
114.674,452,0.4284
115.164,452.5,0.4792
115.655,453,0.5365
116.152,453.5,0.5477
116.638,454,0.5727
117.133,454.5,0.6048
117.611,455,0.6344
118.111,455.5,0.7015
118.595,456,0.6693
119.067,456.5,0.6690
119.602,457,0.7106
120.059,457.5,0.7537
120.574,458,0.8093
121.092,458.5,0.8507
121.576,459,0.8225
122.046,459.5,0.8801
122.554,460,0.9296
123.030,460.5,0.9896
123.496,461,0.9880
124.033,461.5,1.0879
124.525,462,1.1419
124.985,462.5,1.1697
125.508,463,1.2398
125.977,463.5,1.3108
126.478,464,1.3598
126.955,464.5,1.3736
127.471,465,1.3749
127.951,465.5,1.4211
128.425,466,1.4465
128.950,466.5,1.4552
129.406,467,1.5770
129.927,467.5,1.6187
130.428,468,1.6577
130.891,468.5,1.7139
131.401,469,1.7797
131.895,469.5,1.8113
132.370,470,1.8603
132.893,470.5,1.9162
133.386,471,1.9887
133.839,471.5,2.0522
134.341,472,2.1530
134.822,472.5,2.2334
135.312,473,2.2798
135.812,473.5,2.3229
136.295,474,2.3944
136.797,474.5,2.4467
137.309,475,2.5156
137.797,475.5,2.6145
138.285,476,2.6964
138.794,476.5,2.7844
139.278,477,2.8914
139.744,477.5,2.9851
140.232,478,3.0390
140.768,478.5,3.0866
141.272,479,3.1559
141.738,479.5,3.2305
142.234,480,3.2988
142.744,480.5,3.3706
143.238,481,3.4824
143.716,481.5,3.5619
144.199,482,3.6206
144.701,482.5,3.7459
145.185,483,3.8505
145.689,483.5,3.9329
146.196,484,4.0400
146.686,484.5,4.1281
147.169,485,4.2375
147.678,485.5,4.3452
148.159,486,4.4631
148.652,486.5,4.5938
149.143,487,4.6928
149.651,487.5,4.7920
150.140,488,4.9191
150.647,488.5,5.0219
151.149,489,5.1300
151.633,489.5,5.2486
152.162,490,5.3377
152.657,490.5,5.4083
153.141,491,5.5009
153.629,491.5,5.6145
154.125,492,5.7307
154.617,492.5,5.8646
155.097,493,5.9751
155.614,493.5,6.1044
156.101,494,6.2518
156.594,494.5,6.3773
157.092,495,6.4867
157.600,495.5,6.6080
158.047,496,6.7313
158.553,496.5,6.8586
159.050,497,6.9949
159.555,497.5,7.1058
160.022,498,7.2145
160.555,498.5,7.3787
161.038,499,7.4909
161.545,499.5,7.6798
162.032,500,7.8175
162.506,500.5,7.9399
163.031,501,8.0892
163.537,501.5,8.1631
164.038,502,8.3119
164.496,502.5,8.4044
165.050,503,8.5742
165.513,503.5,8.6960
166.029,504,8.7840
166.504,504.5,8.9829
167.011,505,9.0617
167.517,505.5,9.2115
168.007,506,9.3322
168.501,506.5,9.4785
168.978,507,9.6967
169.493,507.5,9.7939
169.970,508,9.8963
170.494,508.5,10.0487
170.998,509,10.0978
171.509,509.5,10.1893
171.959,510,10.2787
172.469,510.5,10.4179
173.004,511,10.5187
173.447,511.5,10.6539
173.978,512,10.7315
174.478,512.5,10.8716
174.963,513,10.9487
175.437,513.5,11.0429
175.969,514,11.1431
176.477,514.5,11.2270
176.979,515,11.2374
177.460,515.5,11.3311
177.944,516,11.3550
178.444,516.5,11.4715
178.968,517,11.5783
179.424,517.5,11.6237
179.932,518,11.6587
180.447,518.5,11.7153
180.947,519,11.7924
181.422,519.5,11.8607
181.940,520,11.8775
182.428,520.5,11.9623
182.928,521,12.0291
183.426,521.5,12.0750
183.923,522,12.1030
184.402,522.5,12.1271
184.899,523,12.1596
185.409,523.5,12.1731
185.916,524,12.1960
186.402,524.5,12.2079
186.915,525,12.2364
187.391,525.5,12.2546
187.912,526,12.2783
188.410,526.5,12.2808
188.888,527,12.3204
189.406,527.5,12.3591
189.910,528,12.3868
190.382,528.5,12.4393
190.884,529,12.4820
191.391,529.5,12.5063
191.889,530,12.5700
192.400,530.5,12.6458
192.884,531,12.6881
193.369,531.5,12.7195
193.860,532,12.7128
194.372,532.5,12.7909
194.887,533,12.8412
195.392,533.5,12.9051
195.864,534,12.9248
196.375,534.5,12.9697
196.856,535,13.0669
197.347,535.5,13.1419
197.843,536,13.2223
198.339,536.5,13.3119
198.850,537,13.3933
199.349,537.5,13.4708
199.854,538,13.5725
200.363,538.5,13.6773
200.858,539,13.7456
201.359,539.5,13.8337
201.846,540,13.8896
202.335,540.5,13.9581
202.855,541,14.0920
203.337,541.5,14.1711
203.835,542,14.2551
204.336,542.5,14.3612
204.833,543,14.4873
205.332,543.5,14.6097
205.821,544,14.7153
206.324,544.5,14.8156
206.816,545,14.9215
207.334,545.5,15.0541
207.846,546,15.1780
208.330,546.5,15.2845
208.814,547,15.3985
209.315,547.5,15.5302
209.824,548,15.6740
210.327,548.5,15.7966
210.836,549,15.9226
211.330,549.5,16.0520
211.836,550,16.1798
212.354,550.5,16.3384
212.850,551,16.5154
213.342,551.5,16.6817
213.854,552,16.8514
214.340,552.5,17.0410
214.813,553,17.2359
215.325,553.5,17.4180
215.855,554,17.6059
216.343,554.5,17.8040
216.837,555,17.9900
217.346,555.5,18.1802
217.833,556,18.3547
218.337,556.5,18.5566
218.823,557,18.7491
219.289,557.5,18.9582
219.790,558,19.1986
220.290,558.5,19.4100
220.808,559,19.6644
221.311,559.5,19.8934
221.819,560,20.1097
222.314,560.5,20.3455
222.814,561,20.5705
223.309,561.5,20.7746
223.791,562,20.9854
224.293,562.5,21.2036
224.796,563,21.4861
225.295,563.5,21.7781
225.780,564,22.0375
226.271,564.5,22.3300
226.781,565,22.5991
227.287,565.5,22.8500
227.784,566,23.1076
228.299,566.5,23.3834
228.816,567,23.6811
229.306,567.5,23.9731
229.804,568,24.2812
230.315,568.5,24.5691
230.803,569,24.8598
231.298,569.5,25.1771
231.817,570,25.5240
232.322,570.5,25.8480
232.809,571,26.1387
233.315,571.5,26.4630
233.818,572,26.7422
234.312,572.5,27.0314
234.838,573,27.3416
235.327,573.5,27.6065
235.816,574,27.9537
236.290,574.5,28.2797
236.800,575,28.6297
237.317,575.5,28.9853
237.810,576,29.3775
238.311,576.5,29.7209
238.795,577,30.0506
239.288,577.5,30.4317
239.803,578,30.8324
240.306,578.5,31.2034
240.801,579,31.5589
241.287,579.5,31.9369
241.775,580,32.3314
242.267,580.5,32.7209
242.770,581,33.1015
243.267,581.5,33.4896
243.765,582,33.8844
244.273,582.5,34.2986
244.772,583,34.7133
245.299,583.5,35.1451
245.808,584,35.5962
246.281,584.5,36.0058
246.784,585,36.4397
247.285,585.5,36.8688
247.774,586,37.3215
248.285,586.5,37.8351
248.785,587,38.3029
249.292,587.5,38.7478
249.787,588,39.1970
250.288,588.5,39.6737
250.784,589,40.1611
251.277,589.5,40.6397
251.794,590,41.1560
252.295,590.5,41.6740
252.784,591,42.1591
253.286,591.5,42.6550
253.794,592,43.1848
254.296,592.5,43.7250
254.804,593,44.2862
255.318,593.5,44.8371
255.810,594,45.3541
256.302,594.5,45.8776
256.803,595,46.3878
257.290,595.5,46.9084
257.774,596,47.4131
258.280,596.5,47.9422
258.802,597,48.5136
259.306,597.5,49.0867
259.789,598,49.6266
260.301,598.5,50.1938
260.801,599,50.7317
261.298,599.5,51.2662
261.800,600,51.8310
262.331,600.5,52.4546
262.829,601,53.0018
263.313,601.5,53.5418
263.797,602,54.0996
264.278,602.5,54.6449
264.772,603,55.2097
265.292,603.5,55.8150
265.793,604,56.4093
266.286,604.5,57.0082
266.783,605,57.5569
267.283,605.5,58.1044
267.783,606,58.6998
268.295,606.5,59.2717
268.798,607,59.8404
269.287,607.5,60.4048
269.783,608,60.9864
270.290,608.5,61.5910
270.799,609,62.1712
271.295,609.5,62.7189
271.809,610,63.3133
272.323,610.5,63.8758
272.807,611,64.4209
273.309,611.5,65.0105
273.822,612,65.6107
274.331,612.5,66.1664
274.805,613,66.7132
275.299,613.5,67.2730
275.809,614,67.8245
276.334,614.5,68.4160
276.812,615,68.9270
277.312,615.5,69.4557
277.825,616,70.0209
278.297,616.5,70.5145
278.816,617,71.0762
279.333,617.5,71.6520
279.821,618,72.2077
280.320,618.5,72.7022
280.822,619,73.2179
281.340,619.5,73.7815
281.827,620,74.2769
282.315,620.5,74.7738
282.813,621,75.3145
283.307,621.5,75.8419
283.806,622,76.3609
284.321,622.5,76.8689
284.805,623,77.3451
285.280,623.5,77.8271
285.798,624,78.3133
286.327,624.5,78.7993
286.827,625,79.2954
287.309,625.5,79.7539
287.813,626,80.2405
288.336,626.5,80.7432
288.825,627,81.1716
289.314,627.5,81.6245
289.815,628,82.1127
290.327,628.5,82.5963
290.820,629,83.0853
291.332,629.5,83.6139
291.829,630,84.1100
292.325,630.5,84.5873
292.818,631,85.0523
293.345,631.5,85.5268
293.835,632,85.9970
294.318,632.5,86.4726
294.841,633,86.9780
295.343,633.5,87.5060
295.848,634,87.9778
296.342,634.5,88.4615
296.835,635,88.9576
297.345,635.5,89.5361
297.853,636,90.0334
298.354,636.5,90.5284
298.846,637,91.0869
299.329,637.5,91.6168
299.860,638,92.1672
300.374,638.5,92.7695
300.867,639,93.2793
301.336,639.5,93.8575
301.828,640,94.5141
302.352,640.5,95.0966
302.839,641,95.6466
303.343,641.5,96.2846
303.845,642,96.9757
304.346,642.5,97.6410
304.846,643,98.3046
305.339,643.5,98.9400
305.844,644,99.5990
306.351,644.5,100.3174
306.828,645,101.0406
307.368,645.5,101.8241
307.874,646,102.5719
308.362,646.5,103.3069
308.874,647,104.0737
309.367,647.5,104.8121
309.863,648,105.6010
310.359,648.5,106.4189
310.893,649,107.3464
311.376,649.5,108.1772
311.858,650,109.0157
312.358,650.5,109.9132
312.883,651,110.8814
313.376,651.5,111.7973
313.879,652,112.7619
314.385,652.5,113.7296
314.922,653,114.7289
315.413,653.5,115.6856
315.912,654,116.6281
316.416,654.5,117.6059
316.919,655,118.5406
317.426,655.5,119.4498
317.915,656,120.3870
318.434,656.5,121.3741
318.954,657,122.3890
319.439,657.5,123.2806
319.952,658,124.2490
320.469,658.5,125.2134
320.958,659,126.0728
321.460,659.5,127.0160
321.955,660,127.8983
322.443,660.5,128.7258
322.934,661,129.5273
323.455,661.5,130.3211
323.973,662,131.0507
324.486,662.5,131.6818
324.952,663,132.2434
325.454,663.5,132.8215
325.984,664,133.4498
326.463,664.5,133.8421
326.967,665,134.2829
327.478,665.5,134.6458
327.975,666,134.9554
328.482,666.5,135.2041
328.999,667,135.3130
329.497,667.5,135.3642
330.012,668,135.2958
330.491,668.5,135.1283
330.978,669,134.8888
331.512,669.5,134.4633
332.024,670,133.9336
332.516,670.5,133.3713
333.008,671,132.6342
333.517,671.5,131.7496
334.015,672,130.7650
334.563,672.5,129.4698
335.032,673,128.2918
335.546,673.5,126.8295
336.016,674,125.3306
336.527,674.5,123.6090
337.026,675,121.7606
337.554,675.5,119.6407
337.998,676,117.7108
338.528,676.5,115.2975
339.016,677,112.9768
339.512,677.5,110.3984
339.985,678,107.9068
340.499,678.5,104.9826
340.988,679,102.0451
341.470,679.5,99.1358
342.005,680,95.7589
342.486,680.5,92.6396
342.962,681,89.4568
343.450,681.5,86.1944
343.959,682,82.7564
344.466,682.5,79.2532
344.935,683,76.0875
345.418,683.5,72.8637
345.917,684,69.4970
346.419,684.5,66.2024
346.920,685,62.9395
347.380,685.5,60.0692
347.884,686,57.0078
348.381,686.5,54.0913
348.869,687,51.3310
349.338,687.5,48.8301
349.828,688,46.3604
350.311,688.5,44.0674
350.790,689,41.8745
351.295,689.5,39.7052
351.811,690,37.6929
352.289,690.5,35.9586
352.776,691,34.3001
353.263,691.5,32.7531
353.760,692,31.2851
354.261,692.5,29.9422
354.738,693,28.8012
355.217,693.5,27.7433
355.710,694,26.7383
356.203,694.5,25.8461
356.686,695,25.0687
357.182,695.5,24.3254
357.683,696,23.6234
358.174,696.5,23.0319
358.657,697,22.5022
359.143,697.5,22.0048
359.653,698,21.4862
360.144,698.5,21.0348
360.627,699,20.6436
361.138,699.5,20.2392
361.641,700,19.8170
362.135,700.5,19.4522
362.623,701,19.0790
363.122,701.5,18.6833
363.619,702,18.3411
364.121,702.5,17.9812
364.620,703,17.6542
365.124,703.5,17.2873
365.641,704,16.9239
366.140,704.5,16.5822
366.623,705,16.3068
367.123,705.5,16.0412
367.626,706,15.7997
368.117,706.5,15.5566
368.603,707,15.3214
369.117,707.5,15.0882
369.611,708,14.8533
370.088,708.5,14.6365
370.617,709,14.4187
371.107,709.5,14.2303
371.616,710,14.0435
372.127,710.5,13.8799
372.630,711,13.6723
373.145,711.5,13.4104
373.637,712,13.1901
374.128,712.5,12.9913
374.632,713,12.8147
375.125,713.5,12.6295
375.648,714,12.4514
376.144,714.5,12.2804
376.655,715,12.1218
377.150,715.5,11.9738
377.643,716,11.8068
378.144,716.5,11.6300
378.643,717,11.4781
379.146,717.5,11.3628
379.645,718,11.2248
380.139,718.5,11.0886
380.658,719,10.9212
381.144,719.5,10.7755
381.642,720,10.6267
382.144,720.5,10.4817
382.646,721,10.3711
383.140,721.5,10.2345
383.658,722,10.1126
384.168,722.5,9.9783
384.673,723,9.8557
385.153,723.5,9.7334
385.651,724,9.5960
386.160,724.5,9.4601
386.681,725,9.3209
387.177,725.5,9.2075
387.673,726,9.1176
388.171,726.5,8.9899
388.667,727,8.8494
389.175,727.5,8.7180
389.680,728,8.5985
390.177,728.5,8.4679
390.687,729,8.3479
391.195,729.5,8.2119
391.676,730,8.0945
392.174,730.5,7.9832
392.704,731,7.8746
393.203,731.5,7.7618
393.695,732,7.6376
394.201,732.5,7.5408
394.713,733,7.4208
395.197,733.5,7.2812
395.699,734,7.1353
396.210,734.5,7.0471
396.713,735,6.9527
397.213,735.5,6.8685
397.704,736,6.7692
398.200,736.5,6.6407
398.716,737,6.5372
399.220,737.5,6.4200
399.712,738,6.3094
400.216,738.5,6.2025
400.722,739,6.0942
401.228,739.5,5.9520
401.725,740,5.8609
402.228,740.5,5.8020
402.740,741,5.6787
403.242,741.5,5.5521
403.731,742,5.4829
404.241,742.5,5.3926
404.761,743,5.2538
405.250,743.5,5.1567
405.728,744,5.0911
406.219,744.5,5.0175
406.723,745,4.9290
407.242,745.5,4.8412
407.746,746,4.7512
408.231,746.5,4.6517
408.728,747,4.5572
