Time (s),Temperature (K),Mass (mg),Heat Flow Rate (W/g)
516.35,389,4.8284,0.2743
519.35,389.5,4.8291,0.2741
522.36,390,4.8295,0.2741
525.36,390.5,4.8295,0.2742
528.36,391,4.8285,0.2740
531.36,391.5,4.8288,0.2741
534.37,392,4.8291,0.2741
537.37,392.5,4.8282,0.2741
540.37,393,4.8278,0.2741
543.37,393.5,4.828,0.2738
546.37,394,4.8281,0.2737
549.38,394.5,4.8281,0.2737
552.38,395,4.829,0.2739
555.38,395.5,4.8295,0.2739
558.38,396,4.8304,0.2741
561.38,396.5,4.8308,0.2740
564.38,397,4.8313,0.2740
567.38,397.5,4.8311,0.2740
570.38,398,4.83,0.2745
573.39,398.5,4.8277,0.2746
576.39,399,4.8272,0.2745
579.39,399.5,4.828,0.2745
582.4,400,4.8282,0.2747
585.4,400.5,4.8273,0.2746
588.4,401,4.8279,0.2748
591.4,401.5,4.8283,0.2750
594.41,402,4.8292,0.2751
597.41,402.5,4.8287,0.2755
600.42,403,4.8282,0.2756
603.42,403.5,4.8282,0.2758
606.43,404,4.8283,0.2758
609.44,404.5,4.8278,0.2761
612.45,405,4.8272,0.2763
615.45,405.5,4.8269,0.2767
618.45,406,4.8259,0.2769
621.45,406.5,4.8256,0.2773
624.46,407,4.8246,0.2775
627.46,407.5,4.8242,0.2776
630.46,408,4.8249,0.2780
633.47,408.5,4.8254,0.2784
636.47,409,4.8256,0.2788
639.47,409.5,4.8256,0.2791
642.47,410,4.8256,0.2792
645.47,410.5,4.8247,0.2797
648.48,411,4.8248,0.2802
651.48,411.5,4.8252,0.2805
654.47,412,4.8253,0.2812
657.47,412.5,4.8243,0.2817
660.47,413,4.8239,0.2821
663.48,413.5,4.823,0.2825
666.48,414,4.8224,0.2831
669.48,414.5,4.8213,0.2836
672.48,415,4.8211,0.2844
675.48,415.5,4.8212,0.2848
678.48,416,4.8221,0.2854
681.48,416.5,4.8227,0.2861
684.47,417,4.8226,0.2867
687.47,417.5,4.8226,0.2873
690.46,418,4.8225,0.2883
693.46,418.5,4.8225,0.2890
696.46,419,4.8225,0.2896
699.45,419.5,4.8226,0.2901
702.45,420,4.8227,0.2909
705.45,420.5,4.8226,0.2916
708.44,421,4.8216,0.2924
711.44,421.5,4.8212,0.2930
714.44,422,4.8212,0.2939
717.44,422.5,4.8221,0.2948
720.43,423,4.8226,0.2958
723.43,423.5,4.8211,0.2969
726.42,424,4.8198,0.2978
729.42,424.5,4.8187,0.2989
732.41,425,4.8192,0.2998
735.4,425.5,4.8196,0.3007
738.4,426,4.8197,0.3017
741.4,426.5,4.8197,0.3027
744.39,427,4.8196,0.3039
747.39,427.5,4.8199,0.3051
750.38,428,4.8202,0.3062
753.38,428.5,4.8203,0.3073
756.37,429,4.8203,0.3087
759.36,429.5,4.8194,0.3099
762.36,430,4.819,0.3113
765.35,430.5,4.8181,0.3129
768.34,431,4.8176,0.3143
771.34,431.5,4.8177,0.3157
774.33,432,4.8177,0.3171
777.33,432.5,4.8186,0.3184
780.32,433,4.8181,0.3197
783.32,433.5,4.8176,0.3210
786.31,434,4.8176,0.3224
789.31,434.5,4.8174,0.3237
792.3,435,4.8159,0.3248
795.3,435.5,4.8153,0.3258
798.3,436,4.8144,0.3269
801.3,436.5,4.8149,0.3278
804.3,437,4.816,0.3285
807.29,437.5,4.8165,0.3294
810.3,438,4.8161,0.3303
813.3,438.5,4.8147,0.3312
816.3,439,4.8131,0.3321
819.3,439.5,4.8117,0.3329
822.3,440,4.8113,0.3335
825.3,440.5,4.8122,0.3344
828.3,441,4.8126,0.3351
831.31,441.5,4.8126,0.3358
834.31,442,4.8136,0.3364
837.31,442.5,4.8149,0.3371
840.31,443,4.8144,0.3378
843.31,443.5,4.8139,0.3386
846.31,444,4.8119,0.3394
849.32,444.5,4.81,0.3402
852.32,445,4.8096,0.3410
855.32,445.5,4.8087,0.3419
858.33,446,4.8083,0.3425
861.33,446.5,4.809,0.3432
864.33,447,4.809,0.3440
867.33,447.5,4.8089,0.3449
870.33,448,4.8089,0.3458
873.33,448.5,4.8099,0.3465
876.33,449,4.8103,0.3473
879.34,449.5,4.8103,0.3480
882.34,450,4.8103,0.3488
885.34,450.5,4.8103,0.3496
888.34,451,4.8098,0.3503
891.34,451.5,4.8096,0.3511
894.34,452,4.8096,0.3520
897.34,452.5,4.8088,0.3528
900.35,453,4.8074,0.3539
903.35,453.5,4.806,0.3548
906.35,454,4.8047,0.3557
909.35,454.5,4.8033,0.3565
912.35,455,4.8029,0.3573
915.35,455.5,4.8029,0.3582
918.35,456,4.8029,0.3588
921.36,456.5,4.802,0.3594
924.36,457,4.8025,0.3601
927.36,457.5,4.8029,0.3605
930.36,458,4.8011,0.3612
933.36,458.5,4.8002,0.3620
936.36,459,4.8002,0.3628
939.36,459.5,4.8002,0.3636
942.36,460,4.8002,0.3642
945.36,460.5,4.7993,0.3650
948.36,461,4.7979,0.3661
951.36,461.5,4.7975,0.3670
954.36,462,4.7966,0.3678
957.36,462.5,4.7968,0.3685
960.36,463,4.7982,0.3693
963.37,463.5,4.7995,0.3701
966.36,464,4.8002,0.3708
969.37,464.5,4.7994,0.3718
972.37,465,4.799,0.3729
975.37,465.5,4.7971,0.3739
978.37,466,4.7963,0.3750
981.37,466.5,4.7962,0.3757
984.37,467,4.7944,0.3767
987.37,467.5,4.7936,0.3775
990.37,468,4.7927,0.3785
993.36,468.5,4.7923,0.3795
996.36,469,4.7923,0.3805
999.36,469.5,4.7923,0.3816
1002.4,470,4.7914,0.3826
1005.4,470.5,4.7904,0.3838
1008.4,471,4.7898,0.3849
1011.4,471.5,4.7896,0.3861
1014.4,472,4.7878,0.3869
1017.4,472.5,4.7879,0.3879
1020.4,473,4.7883,0.3891
1023.4,473.5,4.7864,0.3901
1026.3,474,4.7846,0.3912
1029.3,474.5,4.7842,0.3924
1032.3,475,4.7842,0.3935
1035.3,475.5,4.7833,0.3946
1038.3,476,4.782,0.3956
1041.3,476.5,4.7807,0.3967
1044.3,477,4.7807,0.3976
1047.3,477.5,4.7804,0.3988
1050.3,478,4.7798,0.3999
1053.3,478.5,4.7786,0.4006
1056.3,479,4.7782,0.4017
1059.3,479.5,4.7782,0.4027
1062.3,480,4.7772,0.4035
1065.3,480.5,4.775,0.4043
1068.3,481,4.7733,0.4053
1071.3,481.5,4.7729,0.4062
1074.3,482,4.7715,0.4070
1077.3,482.5,4.7709,0.4081
1080.3,483,4.7699,0.4090
1083.3,483.5,4.7686,0.4097
1086.3,484,4.7682,0.4105
1089.3,484.5,4.7673,0.4114
1092.3,485,4.7659,0.4121
1095.3,485.5,4.765,0.4128
1098.3,486,4.7639,0.4138
1101.3,486.5,4.7626,0.4144
1104.3,487,4.7612,0.4154
1107.3,487.5,4.7596,0.4163
1110.3,488,4.7584,0.4169
1113.3,488.5,4.7572,0.4175
1116.3,489,4.7559,0.4182
1119.3,489.5,4.7545,0.4190
1122.3,490,4.7534,0.4197
1125.3,490.5,4.7523,0.4204
1128.3,491,4.7516,0.4209
1131.3,491.5,4.7496,0.4216
1134.3,492,4.7485,0.4222
1137.3,492.5,4.7477,0.4227
1140.3,493,4.7465,0.4235
1143.3,493.5,4.7461,0.4241
1146.3,494,4.7452,0.4246
1149.3,494.5,4.7437,0.4249
1152.3,495,4.7423,0.4254
1155.3,495.5,4.741,0.4262
1158.3,496,4.7397,0.4268
1161.3,496.5,4.7378,0.4274
1164.3,497,4.7368,0.4278
1167.3,497.5,4.7357,0.4283
1170.3,498,4.7353,0.4288
1173.3,498.5,4.7343,0.4294
1176.3,499,4.733,0.4300
1179.3,499.5,4.7305,0.4308
1182.3,500,4.7271,0.4315
1185.3,500.5,4.7236,0.4320
1188.3,501,4.7216,0.4328
1191.3,501.5,4.7203,0.4332
1194.3,502,4.7189,0.4338
1197.3,502.5,4.7176,0.4343
1200.3,503,4.7171,0.4346
1203.3,503.5,4.7162,0.4351
1206.3,504,4.7149,0.4356
1209.3,504.5,4.7135,0.4359
1212.3,505,4.7121,0.4362
1215.3,505.5,4.7108,0.4362
1218.3,506,4.7084,0.4365
1221.3,506.5,4.7066,0.4366
1224.3,507,4.7042,0.4368
1227.3,507.5,4.7028,0.4372
1230.3,508,4.7017,0.4375
1233.3,508.5,4.7009,0.4377
1236.3,509,4.6988,0.4381
1239.3,509.5,4.6969,0.4383
1242.3,510,4.6944,0.4387
1245.3,510.5,4.6917,0.4389
1248.4,511,4.6909,0.4394
1251.4,511.5,4.6887,0.4398
1254.4,512,4.6859,0.4403
1257.4,512.5,4.6828,0.4406
1260.4,513,4.6797,0.4410
1263.4,513.5,4.6778,0.4416
1266.4,514,4.6763,0.4419
1269.4,514.5,4.6732,0.4421
1272.4,515,4.6698,0.4427
1275.4,515.5,4.6676,0.4429
1278.4,516,4.6649,0.4430
1281.4,516.5,4.664,0.4431
1284.4,517,4.6647,0.4432
1287.4,517.5,4.6641,0.4432
1290.4,518,4.6616,0.4433
1293.4,518.5,4.6586,0.4435
1296.4,519,4.6558,0.4437
1299.3,519.5,4.655,0.4438
1302.3,520,4.654,0.4441
1305.3,520.5,4.6497,0.4444
1308.3,521,4.6443,0.4447
1311.3,521.5,4.6402,0.4451
1314.3,522,4.6369,0.4453
1317.3,522.5,4.634,0.4454
1320.3,523,4.6322,0.4451
1323.3,523.5,4.6295,0.4451
1326.3,524,4.6269,0.4452
1329.3,524.5,4.6254,0.4450
1332.3,525,4.623,0.4449
1335.3,525.5,4.6189,0.4449
1338.3,526,4.6156,0.4450
1341.3,526.5,4.613,0.4450
1344.3,527,4.6105,0.4449
1347.3,527.5,4.6081,0.4446
1350.3,528,4.6058,0.4446
1353.3,528.5,4.6027,0.4445
1356.3,529,4.5985,0.4447
1359.4,529.5,4.5951,0.4448
1362.4,530,4.5912,0.4451
1365.4,530.5,4.5874,0.4453
1368.4,531,4.5832,0.4455
1371.4,531.5,4.5792,0.4457
1374.4,532,4.5761,0.4460
1377.4,532.5,4.5731,0.4465
1380.4,533,4.57,0.4470
1383.4,533.5,4.5667,0.4472
1386.4,534,4.5629,0.4478
1389.4,534.5,4.5591,0.4482
1392.4,535,4.5561,0.4483
1395.4,535.5,4.5524,0.4488
1398.3,536,4.5489,0.4493
1401.3,536.5,4.5449,0.4497
1404.3,537,4.5408,0.4499
1407.3,537.5,4.5358,0.4503
1410.3,538,4.5317,0.4507
1413.3,538.5,4.5286,0.4513
1416.3,539,4.5249,0.4516
1419.3,539.5,4.5196,0.4519
1422.3,540,4.5161,0.4526
1425.3,540.5,4.5131,0.4530
1428.3,541,4.5094,0.4534
1431.3,541.5,4.5048,0.4537
1434.3,542,4.5004,0.4542
1437.3,542.5,4.4962,0.4546
1440.3,543,4.4911,0.4549
1443.3,543.5,4.486,0.4552
1446.3,544,4.4825,0.4557
1449.3,544.5,4.479,0.4561
1452.3,545,4.474,0.4564
1455.3,545.5,4.4688,0.4565
1458.3,546,4.4642,0.4566
1461.4,546.5,4.4596,0.4572
1464.4,547,4.454,0.4575
1467.4,547.5,4.4493,0.4578
1470.4,548,4.445,0.4586
1473.4,548.5,4.44,0.4589
1476.4,549,4.4357,0.4595
1479.4,549.5,4.4293,0.4598
1482.4,550,4.4242,0.4601
1485.4,550.5,4.4198,0.4606
1488.4,551,4.4146,0.4611
1491.4,551.5,4.4094,0.4613
1494.4,552,4.4035,0.4618
1497.4,552.5,4.398,0.4619
1500.4,553,4.3926,0.4625
1503.4,553.5,4.3864,0.4630
1506.4,554,4.381,0.4632
1509.4,554.5,4.3757,0.4637
1512.4,555,4.3695,0.4641
1515.4,555.5,4.3641,0.4647
1518.4,556,4.3579,0.4652
1521.4,556.5,4.3514,0.4656
1524.4,557,4.3464,0.4659
1527.4,557.5,4.3404,0.4664
1530.4,558,4.3346,0.4667
1533.4,558.5,4.3288,0.4674
1536.4,559,4.3228,0.4677
1539.4,559.5,4.315,0.4681
1542.4,560,4.3083,0.4686
1545.4,560.5,4.3023,0.4693
1548.4,561,4.2959,0.4697
1551.4,561.5,4.2893,0.4703
1554.4,562,4.2825,0.4709
1557.4,562.5,4.2754,0.4712
1560.4,563,4.2685,0.4718
1563.4,563.5,4.2621,0.4720
1566.4,564,4.2554,0.4723
1569.4,564.5,4.2478,0.4728
1572.4,565,4.2406,0.4731
1575.4,565.5,4.2336,0.4735
1578.4,566,4.2266,0.4737
1581.4,566.5,4.2197,0.4737
1584.4,567,4.2131,0.4742
1587.4,567.5,4.2047,0.4747
1590.4,568,4.1977,0.4750
1593.4,568.5,4.1905,0.4753
1596.5,569,4.1827,0.4758
1599.5,569.5,4.1743,0.4762
1602.5,570,4.167,0.4767
1605.5,570.5,4.1596,0.4769
1608.5,571,4.1513,0.4774
1611.5,571.5,4.1432,0.4780
1614.5,572,4.1355,0.4783
1617.5,572.5,4.1274,0.4788
1620.5,573,4.1186,0.4795
1623.5,573.5,4.1094,0.4800
1626.5,574,4.1016,0.4803
1629.5,574.5,4.0932,0.4808
1632.5,575,4.0841,0.4813
1635.5,575.5,4.0752,0.4817
1638.5,576,4.066,0.4822
1641.5,576.5,4.0569,0.4828
1644.5,577,4.0479,0.4835
1647.5,577.5,4.0398,0.4840
1650.5,578,4.0313,0.4844
1653.5,578.5,4.0227,0.4851
1656.5,579,4.0138,0.4856
1659.5,579.5,4.0051,0.4860
1662.5,580,3.9964,0.4864
1665.5,580.5,3.9853,0.4872
1668.5,581,3.9753,0.4880
1671.5,581.5,3.9655,0.4888
1674.5,582,3.9552,0.4892
1677.5,582.5,3.9444,0.4898
1680.5,583,3.9343,0.4903
1683.5,583.5,3.9245,0.4906
1686.5,584,3.9148,0.4914
1689.5,584.5,3.9055,0.4919
1692.5,585,3.8954,0.4925
1695.5,585.5,3.885,0.4930
1698.5,586,3.8757,0.4937
1701.5,586.5,3.8664,0.4942
1704.5,587,3.8562,0.4950
1707.5,587.5,3.8445,0.4957
1710.5,588,3.8331,0.4961
1713.5,588.5,3.8226,0.4970
1716.5,589,3.8124,0.4979
1719.5,589.5,3.801,0.4989
1722.5,590,3.7892,0.4994
1725.5,590.5,3.779,0.5003
1728.5,591,3.7685,0.5013
1731.5,591.5,3.7572,0.5021
1734.5,592,3.7458,0.5030
1737.5,592.5,3.7347,0.5038
1740.5,593,3.723,0.5044
1743.5,593.5,3.7123,0.5053
1746.5,594,3.7003,0.5064
1749.5,594.5,3.689,0.5072
1752.6,595,3.6776,0.5081
1755.6,595.5,3.6653,0.5089
1758.6,596,3.6526,0.5100
1761.6,596.5,3.6405,0.5110
1764.6,597,3.6283,0.5119
1767.6,597.5,3.6161,0.5128
1770.6,598,3.6044,0.5137
1773.6,598.5,3.5916,0.5146
1776.6,599,3.5788,0.5160
1779.6,599.5,3.5668,0.5171
1782.6,600,3.5547,0.5180
1785.6,600.5,3.5408,0.5192
1788.6,601,3.5265,0.5203
1791.6,601.5,3.5137,0.5216
1794.6,602,3.5014,0.5229
1797.6,602.5,3.4869,0.5242
1800.6,603,3.4725,0.5253
1803.6,603.5,3.4597,0.5269
1806.6,604,3.4477,0.5284
1809.6,604.5,3.4343,0.5298
1812.6,605,3.4199,0.5312
1815.6,605.5,3.4061,0.5324
1818.6,606,3.3921,0.5340
1821.6,606.5,3.3778,0.5355
1824.6,607,3.3636,0.5370
1827.6,607.5,3.3502,0.5384
1830.6,608,3.336,0.5400
1833.6,608.5,3.3197,0.5415
1836.6,609,3.3037,0.5431
1839.6,609.5,3.2908,0.5445
1842.6,610,3.2778,0.5455
1845.6,610.5,3.2659,0.5470
1848.6,611,3.2522,0.5485
1851.6,611.5,3.2379,0.5500
1854.6,612,3.2232,0.5515
1857.6,612.5,3.2069,0.5534
1860.6,613,3.1917,0.5554
1863.6,613.5,3.1758,0.5573
1866.6,614,3.1594,0.5596
1869.6,614.5,3.1436,0.5616
1872.6,615,3.1282,0.5637
1875.6,615.5,3.1129,0.5659
1878.7,616,3.097,0.5682
1881.7,616.5,3.0824,0.5704
1884.7,617,3.0664,0.5729
1887.7,617.5,3.0508,0.5758
1890.7,618,3.0341,0.5783
1893.7,618.5,3.0176,0.5808
1896.7,619,3.0017,0.5835
1899.7,619.5,2.9863,0.5863
1902.7,620,2.9697,0.5893
1905.7,620.5,2.9544,0.5921
1908.7,621,2.9375,0.5954
1911.7,621.5,2.9187,0.5987
1914.7,622,2.9012,0.6023
1917.7,622.5,2.8846,0.6059
1920.7,623,2.8691,0.6096
1923.7,623.5,2.8528,0.6133
1926.7,624,2.8348,0.6176
1929.7,624.5,2.8153,0.6217
1932.7,625,2.7964,0.6263
1935.7,625.5,2.7791,0.6309
1938.7,626,2.7608,0.6354
1941.7,626.5,2.7431,0.6402
1944.7,627,2.7268,0.6449
1947.7,627.5,2.7104,0.6500
1950.7,628,2.6919,0.6554
1953.7,628.5,2.6728,0.6609
1956.7,629,2.654,0.6662
1959.7,629.5,2.6347,0.6720
1962.7,630,2.6151,0.6777
1965.7,630.5,2.5959,0.6837
1968.7,631,2.5761,0.6898
1971.7,631.5,2.5571,0.6957
1974.7,632,2.5374,0.7021
1977.7,632.5,2.517,0.7085
1980.7,633,2.4961,0.7150
1983.7,633.5,2.4748,0.7213
1986.7,634,2.4523,0.7280
1989.7,634.5,2.4313,0.7346
1992.7,635,2.4101,0.7414
1995.7,635.5,2.3877,0.7481
1998.7,636,2.3652,0.7549
2001.7,636.5,2.3442,0.7615
2004.7,637,2.3222,0.7681
2007.7,637.5,2.299,0.7746
2010.7,638,2.2755,0.7808
2013.7,638.5,2.2535,0.7866
2016.7,639,2.2319,0.7923
2019.7,639.5,2.2093,0.7977
2022.8,640,2.1854,0.8030
2025.8,640.5,2.1628,0.8080
2028.8,641,2.1387,0.8127
2031.8,641.5,2.114,0.8173
2034.8,642,2.089,0.8213
2037.8,642.5,2.0645,0.8247
2040.8,643,2.0412,0.8280
2043.8,643.5,2.0164,0.8304
2046.8,644,1.9912,0.8322
2049.8,644.5,1.9657,0.8333
2052.8,645,1.9413,0.8336
2055.8,645.5,1.9169,0.8336
2058.8,646,1.8912,0.8323
2061.8,646.5,1.8659,0.8298
2064.8,647,1.8426,0.8265
2067.8,647.5,1.8186,0.8222
2070.8,648,1.793,0.8166
2073.8,648.5,1.7679,0.8100
2076.8,649,1.7438,0.8019
2079.8,649.5,1.7191,0.7928
2082.8,650,1.6945,0.7823
2085.8,650.5,1.6707,0.7703
2088.8,651,1.6484,0.7566
2091.7,651.5,1.6255,0.7420
2094.7,652,1.602,0.7255
2097.7,652.5,1.579,0.7075
2100.7,653,1.5572,0.6887
2103.7,653.5,1.5373,0.6683
2106.7,654,1.5172,0.6466
2109.7,654.5,1.4977,0.6235
2112.7,655,1.4787,0.5995
2115.7,655.5,1.4602,0.5746
2118.7,656,1.4411,0.5487
2121.7,656.5,1.4234,0.5220
2124.7,657,1.4093,0.4943
2127.7,657.5,1.3939,0.4669
2130.7,658,1.3764,0.4395
2133.7,658.5,1.3617,0.4115
2136.7,659,1.3498,0.3836
2139.6,659.5,1.3384,0.3562
2142.6,660,1.3279,0.3295
2145.6,660.5,1.3169,0.3032
2148.6,661,1.3078,0.2782
2151.6,661.5,1.3001,0.2537
2154.6,662,1.2924,0.2308
2157.6,662.5,1.2863,0.2094
2160.6,663,1.2779,0.1892
2163.6,663.5,1.27,0.1711
2166.6,664,1.2636,0.1543
2169.6,664.5,1.2587,0.1389
2172.6,665,1.2538,0.1253
2175.6,665.5,1.2498,0.1131
2178.6,666,1.2454,0.1024
2181.6,666.5,1.2424,0.0929
2184.6,667,1.2388,0.0843
2187.6,667.5,1.2354,0.0763
2190.6,668,1.2331,0.0692
2193.6,668.5,1.2298,0.0634
2196.6,669,1.2259,0.0587
2199.6,669.5,1.2222,0.0546
2202.6,670,1.2198,0.0513
2205.6,670.5,1.2175,0.0484
2208.6,671,1.214,0.0460
2211.6,671.5,1.2117,0.0440
2214.6,672,1.208,0.0419
2217.6,672.5,1.2056,0.0396
2220.7,673,1.2047,0.0379
2223.7,673.5,1.204,0.0363
2226.7,674,1.2019,0.0347
2229.7,674.5,1.1992,0.0330
2232.7,675,1.1961,0.0312
2235.7,675.5,1.1939,0.0298
2238.7,676,1.192,0.0284
2241.7,676.5,1.1903,0.0274
2244.8,677,1.188,0.0259
2247.8,677.5,1.1858,0.0243
2250.8,678,1.1832,0.0229
2253.8,678.5,1.1816,0.0212
2256.8,679,1.1814,0.0195
2259.8,679.5,1.1805,0.0178
2262.8,680,1.1782,0.0165
2265.8,680.5,1.1745,0.0152
2268.8,681,1.1694,0.0137
2271.8,681.5,1.1657,0.0121
2274.8,682,1.1639,0.0104
2277.8,682.5,1.1625,0.0086
2280.9,683,1.1611,0.0069
2283.9,683.5,1.1597,0.0048
2286.9,684,1.1575,0.0029
2289.9,684.5,1.1565,0.0011
2292.9,685,1.1554,-0.0007
2295.9,685.5,1.1531,-0.0028
2298.9,686,1.1514,-0.0045
2301.9,686.5,1.15,-0.0063
2304.9,687,1.1473,-0.0085
2307.9,687.5,1.144,-0.0103
2310.9,688,1.142,-0.0119
2313.9,688.5,1.1406,-0.0137
2316.9,689,1.1384,-0.0154
2319.9,689.5,1.1363,-0.0170
2322.9,690,1.1347,-0.0185
2325.9,690.5,1.1326,-0.0202
2328.9,691,1.1307,-0.0221
2331.9,691.5,1.1295,-0.0237
2334.9,692,1.1286,-0.0253
2337.9,692.5,1.128,-0.0270
2340.9,693,1.1248,-0.0287
2343.9,693.5,1.1224,-0.0303
2346.9,694,1.1204,-0.0316
2349.9,694.5,1.1183,-0.0332
2352.9,695,1.1168,-0.0344
2355.9,695.5,1.1154,-0.0360
2358.9,696,1.1136,-0.0376
2361.9,696.5,1.1116,-0.0388
2364.9,697,1.1094,-0.0402
2367.9,697.5,1.1072,-0.0414
2370.9,698,1.1055,-0.0427
2373.9,698.5,1.1021,-0.0438
2376.9,699,1.0995,-0.0448
2379.9,699.5,1.0971,-0.0461
2382.9,700,1.0964,-0.0476
