Time (s),Temperature (K),HRR (W/g)
59.847,395.5,-0.4617
60.305,396,-0.5382
60.767,396.5,-0.6945
61.236,397,-0.7361
61.722,397.5,-0.7219
62.189,398,-0.7233
62.632,398.5,-0.6612
63.121,399,-0.6930
63.572,399.5,-0.6484
64.039,400,-0.5645
64.520,400.5,-0.5910
65.006,401,-0.5175
65.436,401.5,-0.5623
65.925,402,-0.6020
66.404,402.5,-0.6192
66.874,403,-0.6753
67.315,403.5,-0.6817
67.790,404,-0.6436
68.266,404.5,-0.6980
68.729,405,-0.8156
69.205,405.5,-0.8845
69.693,406,-0.8539
70.167,406.5,-0.8018
70.617,407,-0.8382
71.117,407.5,-0.8566
71.600,408,-0.9118
72.056,408.5,-0.8268
72.525,409,-0.8107
72.993,409.5,-0.8052
73.462,410,-0.9151
73.950,410.5,-0.9439
74.438,411,-0.9494
74.893,411.5,-0.9073
75.350,412,-0.9497
75.839,412.5,-0.9104
76.324,413,-0.9312
76.791,413.5,-0.9278
77.271,414,-0.8962
77.750,414.5,-0.9592
78.225,415,-0.9438
78.707,415.5,-0.8077
79.188,416,-0.7763
79.668,416.5,-0.7981
80.129,417,-0.7919
80.591,417.5,-0.7716
81.091,418,-0.7658
81.567,418.5,-0.7010
82.068,419,-0.6636
82.520,419.5,-0.6783
83.017,420,-0.7127
83.508,420.5,-0.7411
83.990,421,-0.7627
84.468,421.5,-0.7804
84.922,422,-0.8168
85.426,422.5,-0.7889
85.920,423,-0.8279
86.414,423.5,-0.7300
86.893,424,-0.7064
87.363,424.5,-0.6998
87.873,425,-0.7658
88.341,425.5,-0.7360
88.812,426,-0.6350
89.310,426.5,-0.5815
89.780,427,-0.5736
90.256,427.5,-0.5164
90.750,428,-0.4383
91.230,428.5,-0.4129
91.717,429,-0.3958
92.202,429.5,-0.3754
92.683,430,-0.3807
93.187,430.5,-0.3808
93.672,431,-0.3537
94.168,431.5,-0.2983
94.650,432,-0.2849
95.136,432.5,-0.3002
95.624,433,-0.2780
96.114,433.5,-0.1951
96.610,434,-0.1636
97.086,434.5,-0.1335
97.583,435,-0.1642
98.055,435.5,-0.1152
98.549,436,-0.1138
99.025,436.5,-0.0622
99.528,437,-0.1236
100.033,437.5,-0.1179
100.486,438,-0.0589
101.015,438.5,-0.0032
101.509,439,-0.0930
101.984,439.5,-0.0347
102.498,440,-0.0226
102.964,440.5,0.0500
103.428,441,0.1125
103.909,441.5,0.2162
104.420,442,0.1805
104.932,442.5,0.1994
105.394,443,0.2957
105.897,443.5,0.4161
106.407,444,0.4504
106.873,444.5,0.5932
107.372,445,0.7349
107.846,445.5,0.7739
108.338,446,0.8472
108.854,446.5,0.9178
109.331,447,0.8889
109.818,447.5,0.8986
110.322,448,0.9133
110.812,448.5,0.9239
111.298,449,1.0427
111.784,449.5,1.1759
112.276,450,1.2877
112.767,450.5,1.3698
113.256,451,1.3571
113.749,451.5,1.4028
114.232,452,1.5358
114.729,452.5,1.5965
115.233,453,1.6513
115.719,453.5,1.7883
116.200,454,1.8524
116.682,454.5,1.8574
117.183,455,1.9333
117.662,455.5,1.9215
118.152,456,1.9823
118.647,456.5,2.0623
119.153,457,2.1756
119.656,457.5,2.3370
120.142,458,2.3923
120.619,458.5,2.3571
121.109,459,2.4010
121.572,459.5,2.4349
122.096,460,2.4800
122.590,460.5,2.5877
123.074,461,2.6479
123.552,461.5,2.8180
124.039,462,2.9060
124.529,462.5,2.9324
125.004,463,3.0829
125.505,463.5,2.9997
126.002,464,3.1943
126.479,464.5,3.2817
127.011,465,3.3350
127.507,465.5,3.4696
127.982,466,3.4874
128.476,466.5,3.6047
128.973,467,3.6301
129.484,467.5,3.7986
129.989,468,3.8307
130.474,468.5,3.8592
130.996,469,3.9348
