Time (s),Temperature (K),HRR (W/g)
73.488,409,0.0409
73.974,409.5,0.0116
74.421,410,0.0473
74.913,410.5,0.0606
75.393,411,0.0495
75.862,411.5,-0.0068
76.321,412,-0.0144
76.804,412.5,-0.0744
77.277,413,-0.1182
77.732,413.5,-0.1286
78.199,414,-0.1299
78.677,414.5,-0.1031
79.154,415,-0.0760
79.628,415.5,-0.0518
80.087,416,-0.0246
80.583,416.5,-0.0273
81.042,417,-0.0022
81.571,417.5,0.0121
82.045,418,-0.0283
82.514,418.5,-0.0428
82.980,419,-0.0528
83.446,419.5,-0.0146
83.933,420,-0.0065
84.401,420.5,-0.0193
84.887,421,-0.0473
85.362,421.5,-0.0433
85.837,422,-0.0250
86.345,422.5,0.0236
86.828,423,0.0428
87.311,423.5,0.0487
87.794,424,0.0532
88.296,424.5,0.0295
88.767,425,0.0031
89.238,425.5,-0.0036
89.731,426,-0.0332
90.216,426.5,-0.0493
90.690,427,-0.0170
91.155,427.5,0.0049
91.655,428,0.0404
92.139,428.5,0.0642
92.628,429,0.0803
93.111,429.5,0.0627
93.600,430,0.0628
94.110,430.5,0.0776
94.583,431,0.0916
95.071,431.5,0.0604
95.554,432,0.0870
96.015,432.5,0.0922
96.490,433,0.1456
96.991,433.5,0.1505
97.461,434,0.1628
97.966,434.5,0.2103
98.462,435,0.2311
98.936,435.5,0.2076
99.432,436,0.2392
99.919,436.5,0.2956
100.421,437,0.3105
100.873,437.5,0.3599
101.353,438,0.3706
101.858,438.5,0.4300
102.352,439,0.4543
102.860,439.5,0.4804
103.322,440,0.4751
103.802,440.5,0.5095
104.293,441,0.5254
104.788,441.5,0.5525
105.288,442,0.6032
105.778,442.5,0.6310
106.261,443,0.6614
106.749,443.5,0.6750
107.247,444,0.6742
107.743,444.5,0.6781
108.221,445,0.6976
108.702,445.5,0.7324
109.200,446,0.7637
109.692,446.5,0.7982
110.184,447,0.8166
110.680,447.5,0.8521
111.163,448,0.8733
111.647,448.5,0.8728
112.125,449,0.8943
112.611,449.5,0.9446
113.116,450,0.9066
113.627,450.5,0.9081
114.122,451,0.9589
114.588,451.5,1.0018
115.063,452,1.0314
115.565,452.5,1.0809
116.061,453,1.1544
116.557,453.5,1.1905
117.053,454,1.1829
117.553,454.5,1.2192
118.022,455,1.2928
118.511,455.5,1.3146
118.989,456,1.3237
119.524,456.5,1.3599
119.992,457,1.3705
120.498,457.5,1.4355
120.958,458,1.4974
121.441,458.5,1.5231
121.925,459,1.5707
122.455,459.5,1.5900
122.941,460,1.6800
123.461,460.5,1.8076
123.941,461,1.8039
124.457,461.5,1.8619
124.903,462,1.8990
125.382,462.5,1.9180
125.901,463,1.9751
126.388,463.5,2.0145
126.892,464,2.0695
127.389,464.5,2.1394
127.871,465,2.1853
128.345,465.5,2.2321
128.861,466,2.2946
129.355,466.5,2.3308
129.857,467,2.3573
130.325,467.5,2.4004
130.850,468,2.4583
131.319,468.5,2.5179
131.812,469,2.5870
132.282,469.5,2.6195
132.766,470,2.6688
133.277,470.5,2.7497
133.767,471,2.8216
134.258,471.5,2.9057
134.742,472,2.9984
135.230,472.5,3.0755
135.720,473,3.1344
136.216,473.5,3.1887
136.727,474,3.2860
137.210,474.5,3.3987
137.693,475,3.4817
138.187,475.5,3.5716
138.693,476,3.6463
139.178,476.5,3.7328
139.667,477,3.8124
140.152,477.5,3.8793
140.670,478,3.9445
141.164,478.5,3.9964
141.649,479,4.0799
142.134,479.5,4.1919
142.654,480,4.2867
143.146,480.5,4.3743
143.648,481,4.4770
144.136,481.5,4.5570
144.634,482,4.6117
145.106,482.5,4.6974
145.636,483,4.8004
146.121,483.5,4.9298
146.613,484,5.0407
147.116,484.5,5.1046
147.592,485,5.2184
148.088,485.5,5.3439
148.581,486,5.4605
149.090,486.5,5.5509
149.572,487,5.6125
150.082,487.5,5.6999
150.567,488,5.8445
151.053,488.5,6.0035
151.542,489,6.0928
152.040,489.5,6.2449
152.555,490,6.3503
153.028,490.5,6.4695
153.528,491,6.6251
154.019,491.5,6.7591
154.529,492,6.8538
155.040,492.5,6.9560
155.539,493,7.0803
156.028,493.5,7.1699
156.518,494,7.2983
156.991,494.5,7.4328
157.515,495,7.5611
157.987,495.5,7.6755
158.498,496,7.8458
158.981,496.5,7.9556
159.462,497,8.0536
159.987,497.5,8.1668
160.469,498,8.3173
161.013,498.5,8.4429
161.462,499,8.5606
161.969,499.5,8.7112
162.469,500,8.8985
162.961,500.5,9.0483
163.437,501,9.1646
163.954,501.5,9.3042
164.442,502,9.4403
164.950,502.5,9.5178
165.436,503,9.6413
165.940,503.5,9.7386
166.429,504,9.8797
166.911,504.5,9.9849
167.417,505,10.0942
167.922,505.5,10.2264
168.385,506,10.3942
168.900,506.5,10.5318
169.409,507,10.7226
169.920,507.5,10.8683
170.425,508,10.9929
170.946,508.5,11.1025
171.438,509,11.2047
171.920,509.5,11.3160
172.380,510,11.4639
172.893,510.5,11.5616
173.407,511,11.6540
173.911,511.5,11.7769
174.432,512,11.9040
174.898,512.5,12.0182
175.397,513,12.1191
175.890,513.5,12.2234
176.392,514,12.3729
176.896,514.5,12.4452
177.383,515,12.5151
177.881,515.5,12.6283
178.409,516,12.7110
178.890,516.5,12.8321
179.371,517,12.9212
179.858,517.5,12.9438
180.352,518,12.9931
180.870,518.5,13.0570
181.377,519,13.1059
181.858,519.5,13.1458
182.353,520,13.1881
182.855,520.5,13.2036
183.372,521,13.2769
183.870,521.5,13.3421
184.368,522,13.3819
184.837,522.5,13.3690
185.343,523,13.3982
185.849,523.5,13.4589
186.354,524,13.5027
186.852,524.5,13.5116
187.345,525,13.5654
187.825,525.5,13.5935
188.327,526,13.6426
188.844,526.5,13.6869
189.339,527,13.7680
189.857,527.5,13.8241
190.351,528,13.8783
190.851,528.5,13.9419
191.344,529,14.0012
191.859,529.5,14.0255
192.342,530,14.0530
192.838,530.5,14.0681
193.363,531,14.1304
193.864,531.5,14.1445
194.369,532,14.2175
194.856,532.5,14.2431
195.346,533,14.2765
195.830,533.5,14.3300
196.359,534,14.3954
196.834,534.5,14.4646
197.323,535,14.5317
197.837,535.5,14.6161
198.322,536,14.6865
198.817,536.5,14.7441
199.312,537,14.8032
199.819,537.5,14.9055
200.307,538,14.9834
200.795,538.5,15.0334
201.304,539,15.0863
201.800,539.5,15.1495
202.301,540,15.2579
202.792,540.5,15.3241
203.284,541,15.4031
203.784,541.5,15.4971
204.294,542,15.6031
204.789,542.5,15.7097
205.293,543,15.7945
205.795,543.5,15.9034
206.276,544,16.0089
206.770,544.5,16.0803
207.277,545,16.1797
207.765,545.5,16.2977
208.257,546,16.4276
208.772,546.5,16.5552
209.275,547,16.6713
209.769,547.5,16.8059
210.269,548,16.9157
210.761,548.5,17.0461
211.276,549,17.2164
211.787,549.5,17.3368
212.283,550,17.4487
